timestamp,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0]
12080000,0.004470215,0,1.6673522,0.6721568,0.001502345,0.001654889,0.74040544,0.15
12104000,0.004204785,0,1.6673522,0.672157,0.00141314,0.001556625,0.7404057,0.15
12128000,0.004188887,0,1.6673522,0.672157,0.001407797,0.00155074,0.7404057,0.15
12152000,0.003774464,0,1.6673522,0.6721573,0.001268518,0.00139732,0.740406,0.15
12176000,0.003678297,0,1.6673522,0.67215735,0.001236199,0.001361718,0.74040604,0.15
12200000,0.004073083,0,1.6673522,0.67215705,0.001368878,0.001507869,0.74040574,0.15
12224000,0.00437985,0,1.6673522,0.6721569,0.001471975,0.001621435,0.7404055,0.15
12248000,0.005031941,0,1.6673522,0.67215633,0.001691129,0.001862841,0.74040496,0.15
12272000,0,0,1.611618,0.69252783,0,0,0.72139114,0
12296000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12320000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12344000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12368000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12392000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12416000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12440000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12464000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12488000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12512000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12536000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12560000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12583999,0,0,1.611618,0.69252783,0,0,0.72139114,1
12608000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12632000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12656000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12679999,0,0,1.611618,0.69252783,0,0,0.72139114,1
12704000,0,0,1.611618,0.69252783,0,0,0.72139114,1
12728000,0,-0.38978168,1.611618,0.67941743,0.1397042,-0.13411455,0.70773435,1
12752000,0,-0.3750071,1.611618,0.68038964,0.13447219,-0.12909187,0.7087471,1
12775999,0,-0.36107087,1.611618,0.6812727,0.12953036,-0.12434776,0.7096669,1
12800000,0,-0.3480069,1.611618,0.6820704,0.124892086,-0.11989508,0.71049786,1
12824000,0,-0.33567137,1.611618,0.68279684,0.12050755,-0.11568597,0.7112546,1
12848000,0,-0.32394814,1.611618,0.6834633,0.11633641,-0.11168172,0.71194875,1
12871999,0,-0.31274456,1.611618,0.6840781,0.11234641,-0.107851356,0.71258926,1
12896000,0,-0.30207366,1.611618,0.68464386,0.108542845,-0.10419998,0.7131786,1
12920000,0,-0.2918566,1.611618,0.6851672,0.104898155,-0.100701116,0.7137237,1
12944000,0,-0.28202716,1.611618,0.6856538,0.10138915,-0.09733251,0.71423066,1
12967999,0,-0.27253118,1.611618,0.68610823,0.09799685,-0.09407594,0.71470404,1
12992000,0,-0.2633674,1.611618,0.6865321,0.09472115,-0.0909313,0.7151455,1
13016000,0,-0.25449142,1.611618,0.68692887,0.09154642,-0.08788359,0.7155588,1
13040000,0,-0.24586436,1.611618,0.6873016,0.088458985,-0.08491969,0.71594703,1
13063999,0,-0.23745388,1.611618,0.6876526,0.08544748,-0.08202868,0.7163127,1
13088000,0,-0.22927205,1.611618,0.6879824,0.08251641,-0.07921487,0.71665627,1
13112000,0,-0.22129023,1.611618,0.6882931,0.07965565,-0.07646857,0.7169799,1
13136000,0,-0.21348235,1.611618,0.68858635,0.076855995,-0.07378094,0.7172854,1
13159999,0,-0.20582625,1.611618,0.68886375,0.074109636,-0.07114447,0.71757436,1
13184000,0,-0.19832158,1.611618,0.6891259,0.07141654,-0.068559125,0.7178474,1
13208000,0,-0.1909497,1.611618,0.68937385,0.06877012,-0.06601859,0.71810573,1
13232000,0,-0.18369296,1.611618,0.6896089,0.06616412,-0.063516855,0.7183505,1
13255999,0,-0.17653638,1.611618,0.68983173,0.06359324,-0.06104883,0.7185827,1
13280000,0,-0.1694654,1.611618,0.6900433,0.061052296,-0.058609556,0.71880305,1
13304000,0,-0.16248068,1.611618,0.6902438,0.05854162,-0.05619933,0.7190119,1
13328000,0,-0.1555702,1.611618,0.6904338,0.05605691,-0.05381404,0.71920985,1
13352000,0,-0.1487235,1.611618,0.690614,0.05359448,-0.051450133,0.71939754,1
13376000,0,-0.1419313,1.611618,0.69078475,0.05115103,-0.049104445,0.7195754,1
13400000,0,-0.13519523,1.611618,0.69094616,0.04872719,-0.046777584,0.71974355,1
13424000,0,-0.12850691,1.611618,0.69109875,0.046319988,-0.044466693,0.7199025,1
13448000,0,-0.121858686,1.611618,0.69124275,0.043926697,-0.04216916,0.72005254,1
13472000,0,-0.115243524,1.611618,0.6913785,0.04154483,-0.039882597,0.72019386,1
13496000,0,-0.108662434,1.611618,0.69150597,0.03917478,-0.03760737,0.72032666,1
13520000,0,-0.10210913,1.611618,0.6916255,0.036814313,-0.03534135,0.7204512,1
13544000,0,-0.09557782,1.611618,0.6917372,0.034461375,-0.033082556,0.7205675,1
13568000,0,-0.08906321,1.611618,0.6918413,0.032114092,-0.030829186,0.720676,1
13592000,0,-0.08256612,1.611618,0.69193774,0.029772773,-0.028581547,0.7207765,1
13616000,0,-0.07608178,1.611618,0.6920268,0.027435742,-0.026338022,0.72086924,1
13640000,0,-0.06960582,1.611618,0.69210845,0.025101442,-0.024097119,0.7209543,1
13664000,0,-0.06313419,1.611618,0.69218284,0.022768443,-0.021857463,0.7210318,1
13688000,0,-0.056667697,1.611618,0.6922499,0.020437052,-0.019619353,0.7211016,1
13712000,0,-0.050202787,1.611618,0.6923097,0.018106021,-0.017381588,0.72116387,1
13736000,0,-0.0437362,1.611618,0.69236225,0.015774196,-0.015143061,0.7212187,1
13760000,0,-0.03726494,1.611618,0.6924076,0.013440521,-0.012902757,0.7212659,1
13784000,0,-0.030788144,1.611618,0.69244576,0.011104709,-0.010660403,0.72130567,1
13808000,0,-0.024303267,1.611618,0.6924767,0.008765865,-0.008415137,0.72133785,1
13832000,0,-0.017807966,1.611618,0.69250035,0.00642317,-0.006166175,0.72136253,1
13856000,0,-0.011300133,1.611618,0.69251674,0.004075886,-0.003912807,0.72137964,1
13880000,0,-0.004777854,1.611618,0.69252586,0.001723349,-0.001654397,0.72138906,1
13904000,0,0.001758545,1.611618,0.6925276,-0.000634299,0.00060892,0.7213909,1
13928000,0,0.008310685,1.611618,0.69252187,-0.002997618,0.002877682,0.7213849,1
13952000,0,0.014880016,1.611618,0.6925087,-0.005367107,0.005152365,0.7213712,1
13976000,0,0.02146785,1.611618,0.6924879,-0.00774321,0.007433399,0.72134954,1
14000000,0,0.028073922,1.611618,0.6924596,-0.010125807,0.009720667,0.7213201,1
14024000,0,0.034699287,1.611618,0.6924236,-0.012515252,0.012014508,0.72128254,1
14048000,0,0.041344844,1.611618,0.69237983,-0.014911841,0.014315208,0.721237,1
14072000,0,0.048011374,1.611618,0.6923283,-0.017315825,0.016623009,0.7211833,1
14096000,0,0.054699358,1.611618,0.69226885,-0.019727357,0.018938053,0.7211214,1
14120000,0,0.061409358,1.611618,0.6922014,-0.022146603,0.021260504,0.7210511,1
14144000,0,0.06814181,1.611618,0.6921259,-0.024573695,0.023590486,0.7209725,1
14168000,0,0.074897066,1.611618,0.6920423,-0.027008727,0.025928091,0.72088534,1
14192000,0,0.081674695,1.611618,0.69195044,-0.029451512,0.02827314,0.7207897,1
14216000,0,0.08847489,1.611618,0.69185036,-0.031902093,0.030625671,0.7206854,1
14240000,0,0.0952977,1.611618,0.6917418,-0.034360453,0.032985672,0.72057235,1
14264000,0,0.10214314,1.611618,0.6916249,-0.036826562,0.03535311,0.7204506,1
14288000,0,0.109012455,1.611618,0.69149935,-0.03930084,0.03772839,0.7203198,1
14312000,0,0.11590543,1.611618,0.69136524,-0.041783176,0.040111408,0.7201801,1
14336000,0,0.122821815,1.611618,0.69122237,-0.044273444,0.042502034,0.72003126,1
14360000,0,0.12976131,1.611618,0.69107074,-0.0467715,0.04490014,0.71987337,1
14384000,0,0.13672382,1.611618,0.6909102,-0.049277272,0.04730566,0.7197061,1
14408000,0,0.1437089,1.611618,0.6907408,-0.05179057,0.049718395,0.7195297,1
14432000,0,0.15071604,1.611618,0.69056237,-0.05431117,0.052138146,0.7193438,1
14456000,0,0.15774466,1.611618,0.6903749,-0.05683883,0.05456467,0.71914846,1
14480000,0,0.16479416,1.611618,0.6901783,-0.059373286,0.056997724,0.71894366,1
14504000,0,0.17186405,1.611618,0.68997246,-0.06191434,0.059437107,0.7187293,1
14528000,0,0.17895366,1.611618,0.68975747,-0.0644617,0.061882548,0.7185053,1
14552000,0,0.18606229,1.611618,0.6895332,-0.06701508,0.06433377,0.7182717,1
14576000,0,0.19318919,1.611618,0.6892995,-0.06957417,0.06679047,0.7180283,1
14600000,0,0.20033415,1.611618,0.6890565,-0.07213886,0.06925254,0.71777517,1
14624000,0,0.20749637,1.611618,0.6888041,-0.074708834,0.07171968,0.71751225,1
14648000,0,0.21467508,1.611618,0.68854225,-0.07728375,0.07419158,0.71723944,1
14672000,0,0.22186942,1.611618,0.68827087,-0.07986327,0.0766679,0.7169568,1
14696000,0,0.22908033,1.611618,0.68799,-0.08244771,0.079148926,0.7166642,1
14720000,0,0.23630692,1.611618,0.6876995,-0.08503668,0.08163431,0.7163616,1
14744000,0,0.24354829,1.611618,0.68739945,-0.08762983,0.08412371,0.716049,1
14768000,0,0.25080356,1.611618,0.68708974,-0.09022682,0.08661679,0.71572644,1
14792000,0,0.25807247,1.611618,0.6867704,-0.092827484,0.0891134,0.7153937,1
14816000,0,0.26535413,1.611618,0.6864414,-0.09543149,0.09161322,0.71505105,1
14840000,0,0.27264768,1.611618,0.68610275,-0.09803849,0.094115905,0.7146983,1
14864000,0,0.27995223,1.611618,0.6857545,-0.100648105,0.09662111,0.71433544,1
14888000,0,0.2872704,1.611618,0.6853963,-0.10326124,0.09912969,0.7139624,1
14912000,0,0.29460123,1.611618,0.6850283,-0.10587751,0.10164129,0.71357906,1
14936000,0,0.3019438,1.611618,0.68465054,-0.10849655,0.10415553,0.71318555,1
14960000,0,0.3092972,1.611618,0.684263,-0.111117974,0.10667207,0.71278185,1
14984000,0,0.31666043,1.611618,0.6838656,-0.113741405,0.10919054,0.7123679,1
15008000,0,0.32403266,1.611618,0.6834585,-0.11636649,0.11171059,0.7119438,1
15032000,0,0.33141303,1.611618,0.68304163,-0.118992895,0.114231914,0.7115096,1
15056000,0,0.3388007,1.611618,0.68261504,-0.121620275,0.116754174,0.7110652,1
15080000,0,0.34619486,1.611618,0.6821787,-0.1242483,0.11927705,0.7106107,1
15104000,0,0.34906584,1.611618,0.6820068,-0.12526825,0.12025619,0.7104316,1
15128000,0,0.34906584,1.611618,0.6820068,-0.12526825,0.12025619,0.7104316,1
15152000,0,0.34906584,1.611618,0.6820068,-0.12526825,0.12025619,0.7104316,1
15176000,0,0.34906584,1.611618,0.6820068,-0.12526825,0.12025619,0.7104316,1
15200000,0,0.34906584,1.611618,0.6820068,-0.12526825,0.12025619,0.7104316,1
15224000,-0.43633232,0.34906584,-0.31321755,0.9555594,-0.18410105,0.20070237,-0.11283454,1
15248000,-0.43633232,0.34906584,-0.32281828,0.9550067,-0.18313546,0.2015838,-0.117420256,1
15272000,-0.43633232,0.34906584,-0.32561222,0.95484173,-0.18285368,0.20183945,-0.11875426,1
15296000,-0.43633232,0.34906584,-0.33526254,0.95425767,-0.18187766,0.2027194,-0.12336013,1
15320000,-0.43633232,0.34906584,-0.3449384,0.9536497,-0.18089479,0.20359693,-0.1279753,1
15344000,-0.43633232,0.34906584,-0.34981433,0.9533348,-0.18039788,0.20403734,-0.13029988,1
15368000,-0.43633232,0.34906584,-0.35750046,0.95282704,-0.17961243,0.20472911,-0.13396263,1
15392000,-0.43633232,0.34906584,-0.3672557,0.9521623,-0.1786117,0.20560275,-0.13860855,1
15416000,-0.43633232,0.34906584,-0.37217903,0.9518182,-0.17810504,0.20604181,-0.14095204,1
15440000,-0.43633232,0.34906584,-0.3819752,0.9511164,-0.1770937,0.20691171,-0.14561242,1
15464000,-0.43633232,0.34906584,-0.38486862,0.9509047,-0.17679417,0.2071677,-0.14698824,1
15488000,-0.43633232,0.34906584,-0.39470226,0.9501706,-0.17577344,0.20803446,-0.15166187,1
15512000,-0.43633232,0.34906584,-0.40455848,0.9494116,-0.17474608,0.20889816,-0.15634258,1
15536000,-0.43633232,0.34906584,-0.4095344,0.9490197,-0.1742258,0.20933226,-0.15870416,1
15560000,-0.43633232,0.34906584,-0.41735238,0.94839203,-0.1734062,0.2100117,-0.16241266,1
15584000,-0.43633232,0.34906584,-0.42725438,0.94757634,-0.17236431,0.21086767,-0.16710614,1
15608000,-0.43633232,0.34906584,-0.4322515,0.94715583,-0.17183691,0.21129766,-0.1694732,1
15632000,-0.43633232,0.34906584,-0.44218603,0.9463024,-0.17078523,0.21214864,-0.17417586,1
15656000,-0.43633232,0.34906584,-0.4451222,0.94604564,-0.17047359,0.21239913,-0.17556491,1
15680000,-0.43633232,0.34906584,-0.455083,0.9451595,-0.16941364,0.21324551,-0.18027443,1
15704000,-0.43633232,0.34906584,-0.46505517,0.9442489,-0.16834828,0.21408758,-0.18498479,1
15728000,-0.43633232,0.34906584,-0.47008884,0.94378036,-0.16780894,0.21451059,-0.18736072,1
15752000,-0.43633232,0.34906584,-0.4779906,0.94303274,-0.16696012,0.21517192,-0.19108802,1
15776000,-0.43633232,0.34906584,-0.48303807,0.94254744,-0.16641654,0.2155926,-0.19346738,1
15800000,-0.43633232,0.34906584,-0.4930809,0.9415641,-0.16533187,0.21642551,-0.19819784,1
15824000,-0.43633232,0.34906584,-0.5031525,0.9405541,-0.16423991,0.21725535,-0.20293683,1
15848000,-0.43633232,0.34906584,-0.5082491,0.9400339,-0.16368574,0.21767317,-0.20533298,1
15872000,-0.43633232,0.34906584,-0.51625663,0.9392043,-0.16281292,0.21832679,-0.209095,1
