timestamp,lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad
11976000,398714138,327364372,400127,0,0,-0.01,0.02,4.423537
12180000,398714138,327364372,400131,0,0.01,0,-0.02,6.1987114
12384000,398714138,327364372,400121,0,0.01,-0.01,0,5.4963903
12588000,398714138,327364426,400120,6.54,-0.01,6.5299997,0.02,1.5728906
12792000,398714138,327364675,400118,13.549999,0.02,13.559999,0,1.5692254
12996000,398714138,327365067,400132,18.06,0.02,18.07,-0.089999996,1.5695746
13200000,398714138,327365534,400139,20.64,-0.13,20.64,0,1.5772539
13404000,398714134,327366039,400156,22.14,-0.12,22.119999,0,1.5765558
13608000,398714132,327366583,400173,23.1,-0.22,23.1,-0.14999999,1.5803956
13812000,398714123,327367155,400275,23.59,-0.76,23.57,-0.89,1.6030849
14016000,398714105,327367722,400532,23.779999,-1.22,23.74,-1.5899999,1.6222835
14220000,398714079,327368281,400888,23.82,-1.66,23.779999,-2.07,1.6406095
14424000,398714043,327368849,401384,23.74,-2.2,23.619999,-2.72,1.6636478
14632000,398713997,327369425,402012,23.58,-2.6699998,23.439999,-3.37,1.6842427
14832000,398713944,327369983,402770,23.39,-3.1,23.189999,-3.98,1.7037903
15036000,398713884,327370524,403627,23.14,-3.52,22.9,-4.62,1.7235126
15240000,398713815,327371068,404639,22.85,-3.9499998,22.529999,-5.29,1.7444565
15444000,398713737,327371614,405810,22.539999,-4.33,22.109999,-5.93,1.7641786
15648000,398713657,327372142,407074,22.31,-4.4,21.88,-6.3599997,1.7694148
15852000,398713579,327372654,408379,22.18,-4.18,21.779999,-6.5099998,1.760339
16056000,398713505,327373177,409735,22.09,-3.78,21.75,-6.77,1.7428858
16260000,398713439,327373706,411157,21.63,-3.26,21.38,-6.83,1.7222909
16464000,398713387,327374211,412551,20.98,-2.4199998,20.84,-6.85,1.686337
16668000,398713351,327374699,413892,20.82,-1.4499999,20.76,-6.42,1.6406095
16872000,398713335,327375198,415147,20.869999,-0.34,20.88,-5.91,1.5872023
17076000,398713342,327375708,416348,20.91,1.01,20.869999,-5.6,1.5221016
17280000,398713374,327376209,417452,20.96,2.46,20.8,-5.2999997,1.4526374
17484000,398713431,327376697,418501,21,3.8999999,20.63,-5.1,1.3835224
17688000,398713516,327377188,419522,21,5.37,20.31,-4.9,1.3117894
17892000,398713631,327377679,420524,20.97,6.8199997,19.84,-4.75,1.2393583
18096000,398713771,327378147,421472,20.93,8.2699995,19.24,-4.5699997,1.1646581
18300000,398713933,327378591,422374,20.869999,9.63,18.529999,-4.39,1.0913544
18504000,398714122,327379025,423254,20.8,10.96,17.67,-4.3199997,1.0157815
18708000,398714341,327379444,424148,20.72,12.33,16.66,-4.23,0.9335766
18912000,398714580,327379829,425005,20.65,13.61,15.5199995,-4.19,0.850848
