timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius
12032000,0.004590674,0,1.6673522,1.6131753,-0.015458107,nan,0.28647888
12536000,0,0,-0.07193557,-0.04997638,0.6503812,208.66579,25.93838
13040000,0,-0.24586436,-0.19997203,-0.08868031,8.760278,209.37938,57.43856
13544000,0,-0.09557782,-0.345226,-0.13947816,19.49157,210.641,66.3069
14024000,0,0.034699287,-0.51975423,-0.19256951,30.87324,212.81776,67.78388
14528000,0,0.17895366,-0.74026364,-0.2460794,42.845688,216.34529,67.03443
15032000,0,0.33141303,-0.8322474,-0.296162,54.492943,221.00015,65.4125
15536000,-0.43633232,0.34906584,-0.4095344,-0.34021506,6.1118035,226.5272,63.553413
16040000,-0.87266463,0.33421588,-0.5704307,-0.382109,15.988431,232.37772,62.850975
16544000,-0.87266463,0.20301397,-0.763242,-0.4220743,25.81675,237.80254,59.350548
17024000,-0.87266463,0.21265869,-0.9461415,-0.45936078,35.287037,242.16956,59.656376
17528000,-0.87266463,0.21729253,-1.0986061,-0.5004534,45.720524,245.56851,59.875526
18032000,-0.87266463,0.221829,-1.0986061,-0.54278654,56.36709,247.58406,59.70806
18536000,-0.87266463,0.22653702,-1.0986061,-0.58482826,66.607315,248.10686,59.35898
19040000,-0.87266463,0.23197055,-1.0986061,-0.62636214,76.1315,246.99353,58.968674
19544000,-0.87266463,0.23818827,-1.0986061,-0.667278,84.62991,244.00694,58.793915
20024000,-0.87266463,0.24455974,-1.0986061,-0.7031997,90.91206,239.27191,58.969757
20528000,-0.87266463,0.25180984,-1.0986061,-0.7368547,95.59735,232.48691,59.240013
21032000,-0.87266463,0.25941563,-1.0986061,-0.76411587,97.80495,224.24995,59.200577
21536000,-0.81607944,0.26712716,-1.0986061,-0.7859595,97.8446,215.0022,58.749798
22040000,-0.6602345,0.27466917,-1.0986061,-0.79985905,95.9436,205.12907,57.81559
22544000,-0.44717348,0.28119975,-1.0986061,-0.8046741,92.10196,195.05301,56.544144
23024000,-0.2225658,0.28479877,-1.0986061,-0.7997616,86.80842,185.66524,55.10142
23528000,-0.040430866,0.28511065,-1.0986061,-0.78829724,80.634056,176.29192,53.518745
24032000,0.050322555,0.2734403,-1.0986061,-0.768845,73.75789,167.4737,52.02075
24536000,0.06277087,0.08777531,-1.0986061,-0.74878156,67.19143,159.25195,48.428715
25040000,0.047523383,-0.003134718,-1.0986061,-0.7278527,61.113693,151.65552,45.89764
25544000,0.02918227,-0.040760957,-1.0986061,-0.70646,55.345673,144.42911,44.338432
26024000,0.010115245,-0.049228553,-1.0986061,-0.6827036,49.756653,137.72684,43.71128
26528000,-0.009460715,-0.04066351,-1.0986061,-0.6585297,44.29834,130.75426,43.69936
27032000,-0.025004871,-0.023908323,-1.0986061,-0.6337042,38.97072,123.77717,44.178608
27536000,-0.034971807,-0.006899819,-1.0986061,-0.6037806,33.512405,116.752686,44.876072
28040000,0.122625,0.006607229,-0.97029936,-0.5698276,27.875074,109.69927,45.636326
28544000,0.28148353,0.019294206,-0.81771207,-0.533298,22.368439,102.625885,46.276497
29047999,0.35180143,0.02811996,-0.6898967,-0.49418396,17.17152,95.4281,46.68274
29528000,0.34611782,0.032079805,-0.58868885,-0.45762137,12.724716,88.36901,46.781956
30032000,0.28178775,0.031722825,-0.4982143,-0.4190901,8.539303,80.700455,46.423553
30536000,0.158113,0.026341714,-0.4445426,-0.39569965,5.984825,72.843796,45.703865
31040000,0.023058988,0.01970809,-0.4173487,-0.38511032,4.669178,64.94648,44.920532
31544000,-0.087501936,0.012826879,-0.40584514,-0.38499898,4.103649,57.121994,44.366085
32048000,-0.16488737,0.010269678,-0.40325373,-0.39423007,3.9785194,49.374245,44.24777
32528000,-0.19964594,0.064762816,-0.39116728,-0.07927328,17.058458,230.14417,45.30277
33032000,-0.13947603,0.2542447,-0.2980161,-0.073518395,15.148559,221.57614,52.464264
33536000,-0.103852905,0.28124815,-0.2533692,-0.067432754,13.240823,212.19278,53.88544
34040000,-0.10398667,0.28856158,-0.2259879,-0.062534146,11.660789,202.76884,53.223465
34544000,-0.119571246,0.2901159,-0.20360747,-0.058836773,10.406288,193.40892,52.769848
35048000,-0.14112125,0.28932378,-0.18638377,-0.056525514,9.477322,184.09164,52.567825
35528000,-0.16109823,0.28788587,-0.17509767,-0.05568896,8.871726,175.23164,52.44109
36032000,-0.17339742,0.2865494,-0.16370915,-0.054902453,8.268295,165.94936,52.35086
36536000,-0.1857218,0.28578046,-0.15844546,-0.05609559,7.990401,156.67703,52.31367
37040000,-0.1980038,0.2857277,-0.15952788,-0.059643906,8.03804,147.4118,52.259594
37544000,-0.19579121,0.28643838,-0.15429185,-0.061130993,7.757979,138.17009,52.19517
38048000,-0.18976031,0.28759295,-0.14909403,-0.06302865,7.4800835,128.93861,52.128933
38528000,-0.19070312,0.28894424,-0.15029307,-0.0676919,7.525557,120.16257,52.015728
39032000,-0.18212813,0.29045972,-0.14531443,-0.070452854,7.247662,110.97324,51.861458
