timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
10608000,0.034319222,0.02231922,0.40060008,-0.25844285,10.195498,6.3063526,0.077782914,16.73813,0.22825381,-19.703861
10800000,-0.02313083,-0.035130832,0.40060008,-0.31237644,13.254035,12.306293,0.018954849,19.784237,0.10999999,-17.475332
10992000,-0.06645031,-0.078450315,0.40060008,-0.33432025,13.25395,18.029749,-0.095515974,18.579811,0.10999999,-16.332634
11208000,-0.105390824,-0.11739083,0.40060008,-0.30868122,13.254007,22.703438,-0.18898861,15.294846,0.10999999,-19.872211
11400000,-0.11774231,-0.12974231,0.40060008,-0.1967135,13.254052,25.064184,-0.23620264,12.026705,0.10999999,-26.901287
11592000,-0.040633757,-0.05263376,0.40060008,0.54528767,13.254103,26.050114,-0.2559202,8.932763,0.10999999,-35.92747
11808000,0.24140897,0.22940898,0.40059984,1.4612992,13.2541065,26.023966,-0.25539717,6.077078,0.10999999,-46.571404
12000000,0.6273895,0.6153895,0.40059882,2.0680149,13.2544,25.483892,-0.24458984,4.170145,0.10999999,-55.355957
12192000,1.1266903,1.1146903,0.40059882,2.7359262,13.254745,24.7657,-0.2302191,2.7311647,0.10999999,-63.078762
12408000,1.8399624,1.8279624,0.40059882,3.4555242,13.255215,23.982256,-0.21454082,1.5495392,0.10999999,-70.444664
12600000,2.589165,2.5771651,0.40059483,4.0550804,13.255598,23.403883,-0.20296569,0.82810116,0.10999999,-75.97197
12815999,3.5690374,3.557038,0.4005956,4.7593093,13.256297,22.916567,-0.19320539,0.24464567,0.10999999,-81.29542
13007999,4.5671196,4.55512,0.40060356,5.3960924,13.256857,22.62965,-0.18745586,-0.10760574,0.10999999,-85.45637
13199999,5.67911,5.6671104,0.40060356,5.9388137,13.257645,22.45503,-0.18394771,-0.33469436,0.10999999,-89.241066
13416000,7.0253296,7.013329,0.40060204,6.274947,13.258464,22.372522,-0.18228117,-0.45381355,0.10999999,-93.229126
13608000,8.272586,8.260586,0.40060282,6.450087,13.25924,22.366219,-0.18213956,-0.5088334,0.10999999,-96.63067
13824000,9.696504,9.684504,0.40060282,6.495905,13.259967,22.400808,-0.18281682,-0.5262327,0.10999999,-100.3817
14016000,10.1873665,10.939848,2.2404814,6.361456,13.260864,22.36256,-0.18203391,-1.2824047,0.10487911,-98.13329
14208000,10.882587,12.164523,3.1947038,6.157227,13.261797,22.016848,-0.17510101,-1.8608458,0.09897924,-95.29666
14424000,11.839993,13.465454,3.631572,5.633796,13.262496,21.556276,-0.1658756,-1.7393078,0.092552796,-92.39962
14616000,12.755834,14.509563,3.7887137,5.110834,13.263217,21.30037,-0.16074304,-1.3950263,0.08703833,-90.0149
14808000,13.696824,15.462267,3.858509,4.722059,13.263631,21.224672,-0.15922083,-1.0993415,0.08161769,-87.7037
15024000,14.768022,16.457663,3.8948832,4.3775177,13.264459,21.236174,-0.15943429,-0.87658143,0.07554757,-85.10325
15216000,15.724852,17.279388,3.9134002,4.0988417,13.264913,21.30057,-0.16071314,-0.7488556,0.07015874,-82.753365
15408000,16.68349,18.049356,3.9279199,3.8789763,13.265525,21.372484,-0.16213918,-0.6625691,0.064776376,-80.3444
15624000,17.762867,18.875996,3.9429092,3.719262,13.265991,21.429697,-0.16327411,-0.59827167,0.058751304,-77.555786
15816000,18.722645,19.589548,3.9559834,3.6520572,13.26652,21.478773,-0.16424507,-0.54163045,0.05344329,-75.008415
16008000,19.682549,20.289976,3.9693387,3.6405497,13.266871,21.522144,-0.16510545,-0.48635295,0.048188914,-72.39456
16224000,20.762512,21.07928,3.9841259,3.6923928,13.26738,21.560486,-0.16586211,-0.44372815,0.042355966,-69.379875
16416000,21.722504,21.797108,3.996234,3.7767534,13.2679405,21.569384,-0.16602886,-0.42433488,0.0372371,-66.63614
16608000,22.682508,22.536644,4.0073214,3.9060192,13.268387,21.574331,-0.16611889,-0.42094332,0.032197263,-63.849174
