timestamp,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0]
10632000,0,0,1.6169292,0.6906097,0,0,0.7232277,1
10656000,0,0,1.6169292,0.6906097,0,0,0.7232277,1
10680000,0,0,1.6169292,0.6906097,0,0,0.7232277,1
10704000,0,0,1.6169292,0.6906097,0,0,0.7232277,1
10728000,0,-0.3473724,1.6169292,0.68021905,0.12498406,-0.11934721,0.7123463,1
10752000,0,-0.3317466,1.6169292,0.68113077,0.119414814,-0.11402913,0.71330106,1
10776000,0,-0.3171081,1.6169292,0.6819471,0.114190824,-0.10904075,0.714156,1
10800000,0,-0.30345654,1.6169292,0.6826755,0.109313525,-0.104383424,0.71491873,1
10824000,0,-0.29062068,1.6169292,0.6833314,0.10472302,-0.09999995,0.71560556,1
10848000,0,-0.27846667,1.6169292,0.68392646,0.10037237,-0.09584552,0.7162288,1
10872000,0,-0.26688772,1.6169292,0.6844699,0.09622412,-0.09188436,0.7167979,1
10896000,0,-0.25590238,1.6169292,0.68496424,0.09228555,-0.088123426,0.71731555,1
10920000,0,-0.2454187,1.6169292,0.68541676,0.08852425,-0.084531754,0.7177895,1
10944000,0,-0.23536216,1.6169292,0.68583316,0.0849139,-0.08108424,0.71822554,1
10968000,0,-0.22567144,1.6169292,0.68621796,0.08143286,-0.07776019,0.7186285,1
10992000,0,-0.2163535,1.6169292,0.6865728,0.078083925,-0.074562296,0.7190001,1
11016000,0,-0.20735599,1.6169292,0.68690133,0.07484854,-0.07147282,0.71934414,1
11040000,0,-0.19863512,1.6169292,0.6872064,0.071711175,-0.06847696,0.7196637,1
11064000,0,-0.19015382,1.6169292,0.6874906,0.0686587,-0.06556216,0.7199613,1
11088000,0,-0.18191598,1.6169292,0.6877548,0.06569266,-0.06272989,0.720238,1
11112000,0,-0.17388962,1.6169292,0.68800104,0.0628017,-0.059969306,0.7204958,1
11136000,0,-0.16604719,1.6169292,0.6882309,0.059976004,-0.057271052,0.7207365,1
11160000,0,-0.15836477,1.6169292,0.6884458,0.05720707,-0.054626998,0.7209616,1
11184000,0,-0.15082145,1.6169292,0.6886469,0.05448745,-0.05203003,0.7211722,1
11208000,0,-0.14342168,1.6169292,0.6888348,0.051818825,-0.04948177,0.7213689,1
11232000,0,-0.13614696,1.6169292,0.68901014,0.04919461,-0.046975903,0.7215526,1
11256000,0,-0.12898098,1.6169292,0.68917406,0.04660898,-0.04450689,0.7217243,1
11280000,0,-0.121909276,1.6169292,0.6893271,0.044056788,-0.042069804,0.72188455,1
