timestamp,roll,pitch,yaw,thrust_body[0]
10660000,0.029142719,0.027163425,0.000233937,1
10668000,0.029279785,0.027046015,0.000233937,1
10672000,0.029363653,0.026961189,0.000233937,1
10676000,0.029404283,0.026870133,0.000233937,1
10680000,0.029431501,0.026802324,0.000233937,1
10684000,0.029469484,0.026727952,0.000233937,1
10688000,0.029520126,0.026650896,0.000233937,1
10692000,0.029621106,0.026582453,0.000233937,1
10696000,0.029721448,0.026444674,0.000233937,1
10704000,0.029834053,0.026285898,0.000233937,1
10708000,0.029857459,0.026297068,0.000233937,1
10712000,0.02985854,0.02621541,0.000233937,1
10716000,0.029896487,0.026144596,0.000233937,1
10720000,0.029944338,0.02607117,0.000233937,1
10724000,0.030003203,0.025997085,0.000233937,1
10732000,0.030089123,-0.6687554,0.000233937,1
10736000,0.030120315,-0.66884446,0.000233937,1
10740000,0.030146427,-0.66891164,0.000233937,1
10748000,0.030205032,-0.6688897,0.000233937,1
10752000,0.030184735,-0.66875434,0.000233937,1
10756000,0.030106753,-0.63732713,0.000233937,1
10760000,0.029954292,-0.6370807,0.000233937,1
10764000,0.029718177,-0.63672626,0.000233937,1
10768000,0.029452058,-0.6363314,0.000233937,1
10772000,0.029157192,-0.635903,0.000233937,1
10776000,0.028789902,-0.6353647,0.000233937,1
10780000,0.02836022,-0.6054369,0.000233937,1
10784000,0.027930012,-0.6046872,0.000233937,1
10788000,0.02747525,-0.6038901,0.000233937,1
10792000,0.026936661,-0.6030758,0.000233937,1
10796000,0.026337672,-0.6021573,0.000233937,1
10800000,0.02572213,-0.6012193,0.000233937,1
10804000,0.025047533,-0.5730072,0.000233937,1
10808000,0.024280882,-0.57201076,0.000233937,1
10812000,0.023473907,-0.57097733,0.000233937,1
10816000,0.022635445,-0.5699359,0.000233937,1
10820000,0.021760866,-0.56890386,0.000233937,1
10828000,0.019912852,-0.54110634,0.000233937,1
10832000,0.018953312,-0.54007435,0.000233937,1
10836000,0.01804482,-0.5391099,0.000233937,1
10840000,0.01711737,-0.53809947,0.000233937,1
10844000,0.016167449,-0.5371492,0.000233937,1
10848000,0.015123087,-0.536186,0.000233937,1
10852000,0.014042296,-0.510899,0.000233937,1
10856000,0.012959019,-0.50993,0.000233937,1
10860000,0.011842665,-0.5089562,0.000233937,1
10864000,0.01070103,-0.507971,0.000233937,1
10868000,0.009540428,-0.5070124,0.000233937,1
10872000,0.008378568,-0.50610155,0.000233937,1
10876000,0.007181827,-0.48204002,0.000233937,1
10880000,0.005992803,-0.48111895,0.000233937,1
10884000,0.004775147,-0.48020634,0.000233937,1
10892000,0.002226354,-0.47842738,0.000233937,1
10900000,-0.000396917,-0.45480543,0.000233937,1
10908000,-0.003050735,-0.45347157,0.000233937,1
10912000,-0.004402455,-0.45284143,0.000233937,1
10916000,-0.005752568,-0.45224413,0.000233937,1
10920000,-0.007098032,-0.45175666,0.000233937,1
10924000,-0.008472272,-0.4303769,0.000233937,1
10928000,-0.009846044,-0.42998317,0.000233937,1
10932000,-0.011210131,-0.42961773,0.000233937,1
10936000,-0.012585768,-0.42933363,0.000233937,1
10940000,-0.01397949,-0.42912003,0.000233937,1
10944000,-0.015389608,-0.42897663,0.000233937,1
10948000,-0.016855694,-0.40878808,0.000233937,1
10952000,-0.018370159,-0.4087431,0.000233937,1
10956000,-0.01987078,-0.40878448,0.000233937,1
10960000,-0.021356666,-0.40890557,0.000233937,1
10964000,-0.022886211,-0.40901685,0.000233937,1
10968000,-0.024393028,-0.4091359,0.000233937,1
10976000,-0.027404757,-0.39015096,0.000233937,1
10980000,-0.028948879,-0.3903967,0.000233937,1
10984000,-0.030515796,-0.39066216,0.000233937,1
10988000,-0.03208587,-0.39100108,0.000233937,1
10992000,-0.0336579,-0.39131102,0.000233937,1
10996000,-0.035265725,-0.37300596,0.000233937,1
11000000,-0.036905058,-0.37337056,0.000233937,1
11004000,-0.03853697,-0.37374833,0.000233937,1
11008000,-0.040149383,-0.3741408,0.000233937,1
11012000,-0.041774813,-0.37451237,0.000233937,1
11016000,-0.04340829,-0.37490568,0.000233937,1
11020000,-0.04503387,-0.35734692,0.000233937,1
11024000,-0.046659462,-0.3577794,0.000233937,1
11028000,-0.048291598,-0.35822523,0.000233937,1
11032000,-0.049935807,-0.35869706,0.000233937,1
11036000,-0.051540427,-0.35923862,0.000233937,1
11040000,-0.05316246,-0.3597629,0.000233937,1
11044000,-0.054805446,-0.34285057,0.000233937,1
11048000,-0.056423016,-0.3433663,0.000233937,1
11052000,-0.05806648,-0.34384105,0.000233937,1
11056000,-0.05974943,-0.3443013,0.000233937,1
11060000,-0.06141396,-0.3447736,0.000233937,1
11068000,-0.064761154,-0.3287249,0.000233937,1
11072000,-0.06644028,-0.32922277,0.000233937,1
11076000,-0.0681284,-0.32968992,0.000233937,1
11080000,-0.06980536,-0.3300805,0.000233937,1
11084000,-0.07146667,-0.33047864,0.000233937,1
11092000,-0.07476921,-0.31479463,0.000233937,1
11096000,-0.07641741,-0.315084,0.000233937,1
11100000,-0.07808063,-0.31538677,0.000233937,1
11108000,-0.08134536,-0.3159615,0.000233937,1
11116000,-0.08464458,-0.30035838,0.000233937,1
11120000,-0.08627622,-0.30051395,0.000233937,1
11124000,-0.08792306,-0.30071032,0.000233937,1
11128000,-0.08955264,-0.3009013,0.000233937,1
11132000,-0.091140956,-0.3010616,0.000233937,1
11136000,-0.09274474,-0.301234,0.000233937,1
11140000,-0.09435789,-0.28575078,0.000233937,1
11144000,-0.095946714,-0.28586322,0.000233937,1
11148000,-0.09753386,-0.28597116,0.000233937,1
11156000,-0.10076575,-0.2860993,0.000233937,1
11164000,-0.10397341,-0.27093917,0.000233937,1
11168000,-0.10556947,-0.27108955,0.000233937,1
11172000,-0.107114844,-0.2711646,0.000233937,1
11180000,-0.11015551,-0.27127498,0.000233937,1
11184000,-0.11163596,-0.27128923,0.000233937,1
11188000,-0.11312529,-0.25627512,0.000233937,1
11196000,-0.11611046,-0.25631803,0.000233937,1
11204000,-0.11911288,-0.25632444,0.000233937,1
11208000,-0.120592445,-0.25638464,0.000233937,1
11216000,-0.12352141,-0.24188638,0.000233937,1
11220000,-0.12493656,-0.24200825,0.000233937,1
11228000,-0.12775831,-0.2423109,0.000233937,1
11232000,-0.12918638,-0.24243711,0.000233937,1
11236000,-0.1306048,-0.22810525,0.000233937,1
11240000,-0.13199928,-0.22832568,0.000233937,1
11244000,-0.1333164,-0.22867082,0.000233937,1
11248000,-0.13461848,-0.2290334,0.000233937,1
11256000,-0.13726011,-0.22969538,0.000233937,1
11260000,-0.1385403,-0.21580175,0.000233937,1
11264000,-0.13981065,-0.21616575,0.000233937,1
11268000,-0.14111286,-0.21655062,0.000233937,1
11272000,-0.14241438,-0.21696255,0.000233937,1
11276000,-0.14367253,-0.2173513,0.000233937,1
11284000,-0.14613417,-0.20418993,0.000233937,1
11292000,-0.14864823,-0.20513251,0.000233937,1
11300000,-0.15115422,-0.2061015,0.000233937,1
