timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
18000000,-0.001544147,-0.010817568,-0.006094445,-0.12588969,0.18479644,-9.951461
18008000,0.002651573,-0.005084702,-0.004909659,-0.21384192,0.17120592,-9.867207
18012000,0.000732292,-0.002923965,0.002418174,-0.14149213,0.14624897,-9.91822
18020000,-0.000746004,-0.01044366,-0.003306894,-0.08971689,0.1665995,-9.99359
18024000,0.003030024,-0.004335699,-0.003085029,-0.15569921,0.1385888,-10.010471
18032000,-0.003921734,-0.005895151,0.000688934,-0.19822204,0.22657605,-9.971874
18036000,-0.000404408,-0.010166866,-6.28E-05,-0.14322293,0.18815202,-10.013064
18044000,-0.006338623,-0.010270061,-0.006961326,-0.19839317,0.1024663,-9.900863
18048000,-0.001566698,-0.0073931,-0.005079086,-0.21338552,0.19582672,-9.916731
18052000,-0.007794584,-0.007326028,-0.005723486,-0.17961591,0.21567576,-9.936432
18060000,0.001072363,-0.005923448,0.007604325,-0.2519437,0.21871229,-10.007148
18068000,-0.004628381,-0.012541043,0.004729366,-0.10879651,0.23713095,-9.941404
18076000,-0.007401031,-0.012105964,-0.003089779,-0.13372703,0.10582879,-9.950299
18080000,-0.003224066,-0.011647001,0.004194593,-0.16737586,0.09580026,-9.991446
18084000,-0.002516212,-0.01095195,0.000572258,-0.18279146,0.10997853,-9.909923
18088000,-0.002970745,-0.004534124,0.000864666,-0.14582938,0.1448875,-9.882747
18096000,-0.002190996,-0.008086703,-0.001657409,-0.20389344,0.22225568,-9.901228
18100000,-0.009576125,-0.008952701,0.000133573,-0.14899279,0.14112975,-9.9102335
18104000,-0.005288004,-0.000819735,0.002506301,-0.190202,0.16497633,-9.968892
18108000,-0.001655264,-0.002805227,0.002253071,-0.20042248,0.1711964,-9.940808
18116000,-0.00174785,-0.006919157,-0.000334493,-0.09943814,0.10710941,-9.976447
18124000,-0.001369643,-0.003925211,-0.006613839,-0.21111469,0.1806157,-9.913217
18128000,-0.00721329,-0.00516378,-0.006730752,-0.21717569,0.20298581,-9.869572
18132000,0.000189128,-0.0049715,0.000255234,-0.119123146,0.17448293,-9.902448
18136000,0.007091262,-0.008052912,0.001952434,-0.08767004,0.13196978,-9.935894
18144000,0.000727553,-0.009840986,0.005334821,-0.14070344,0.1741681,-9.9850645
18148000,-0.001053319,-0.010498714,0.000250294,-0.15555733,0.13935263,-9.969299
18152000,0.001348361,-0.008599847,-0.005718052,-0.17942208,0.14565243,-9.967114
18156000,0.00139908,-0.004299215,-0.006116066,-0.16485651,0.21097298,-9.970209
18164000,-0.000373782,-0.002635395,-0.004126601,-0.17031282,0.14530282,-9.928293
18168000,-0.003170051,-0.002078153,-0.006797753,-0.10087143,0.15519258,-9.897142
18176000,-0.003182545,-0.007923479,-0.00382904,-0.23705854,0.16611223,-9.993462
18180000,-0.002780186,-0.01092831,-0.001210791,-0.2143004,0.13503484,-9.952375
18188000,-0.002549452,-0.008720248,-0.002019414,-0.15936825,0.15102588,-9.947729
18192000,-0.004111787,-0.01174209,-0.001934825,-0.20280959,0.19100107,-9.870476
18196000,-0.006046187,-0.011647268,0.000769808,-0.21567081,0.23118551,-9.875891
18204000,-0.004814845,-0.008566179,0.000494333,-0.24425098,0.118627176,-9.880553
18208000,0.000749754,-0.006769506,-0.003563464,-0.20284301,0.23797794,-9.880553
18212000,0.002039035,-0.01172497,-0.001653653,-0.14508201,0.26479757,-9.962333
18216000,0.003850629,-0.00672343,0.006526742,-0.1134261,0.13147078,-10.01634
18220000,0.000954503,-0.004340963,0.006890368,-0.15187556,0.1616867,-9.992097
18224000,-0.007416769,-0.002797562,-0.000141663,-0.10454468,0.25114846,-9.860845
18228000,-0.008160881,-0.003867745,-0.002569644,-0.12038579,0.2281343,-9.82413
18236000,0.001687629,-0.008323284,0.000205313,-0.10969276,0.15513784,-9.937805
18240000,0.000439529,-0.008814791,0.002271107,-0.07538244,0.15789431,-9.83198
18248000,-0.000227916,-0.008800921,0.000179402,-0.2222769,0.20239858,-9.985778
18252000,-0.000971125,-0.00904568,0.001657241,-0.16802557,0.2378006,-9.944405
18260000,-0.004588116,-0.005521664,-0.000173556,-0.16262239,0.14179498,-9.981145
