timestamp,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2]
18200000,-0.001331997,-0.005971878,0.001445237,0.004684234,0.000254504,-0.13043001
19200000,-0.001159146,-0.006173351,0.002315799,0.004895209,0.001722273,-0.12994462
20200000,-0.001063831,-0.006244537,0.002728475,-0.011595974,0.009487303,-0.12855718
21200000,-0.001176736,-0.006235065,0.002815956,-0.048469074,0.001510616,-0.124927744
22200000,-0.001292254,-0.006236348,0.002985807,-0.08756843,-0.004982767,-0.120018676
23200000,-0.001318141,-0.006244352,0.00297681,-0.12419729,-0.004718843,-0.114650086
24200000,-0.001325064,-0.006256139,0.002946338,-0.14771472,-0.005616813,-0.10970264
25200000,-0.001337041,-0.006270311,0.00296733,-0.15769844,-0.006779756,-0.10552028
26200000,-0.00134279,-0.006297626,0.002915878,-0.16245228,-0.006655591,-0.10252768
27200000,-0.001364759,-0.006335386,0.002853481,-0.16345333,-0.004868595,-0.099735565
28200000,-0.001391714,-0.006383488,0.002719122,-0.16328637,-0.002758623,-0.09759166
29200000,-0.001407942,-0.006434628,0.002431425,-0.16243927,-0.003265382,-0.09570032
30200000,-0.001456115,-0.006467462,0.002191005,-0.16319181,-0.003568597,-0.09428313
31200000,-0.00156676,-0.006491477,0.002214512,-0.16755185,0.00381427,-0.09385285
32200000,-0.001712961,-0.006481737,0.002308249,-0.17278911,0.024443297,-0.092480555
33200000,-0.001880136,-0.006372882,0.002226569,-0.17284892,0.061624456,-0.0898932
34200000,-0.002022772,-0.006204284,0.001936832,-0.16922519,0.10319874,-0.08708882
35200000,-0.002117458,-0.00604039,0.00154488,-0.1657828,0.13514172,-0.08513281
36200000,-0.002153659,-0.005937451,0.001284446,-0.16378635,0.15031636,-0.08367773
37200000,-0.00216977,-0.005845443,0.001056521,-0.16230525,0.15998967,-0.08150455
38200000,-0.002160663,-0.005783577,0.000914485,-0.16140881,0.1649483,-0.07813658
