timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
19472000,-0.17377941,-0.18577942,0.40060034,0.1539893,13.254102,25.356976,-0.24205747,11.104186,0.10999999,-30.373655
19664000,-0.015352589,-0.02735259,0.40060008,1.0509065,13.254095,25.962118,-0.25416046,8.086779,0.10999999,-39.46334
19856000,0.32094145,0.30894145,0.40059984,1.912787,13.254291,25.735466,-0.2496235,5.655624,0.10999999,-48.57039
20072000,0.8792143,0.8672143,0.40059882,2.744086,13.254648,24.99431,-0.23479323,3.6128688,0.10999999,-57.813934
20264000,1.5217208,1.5097208,0.40059882,3.4881892,13.254879,24.24395,-0.21978141,2.2864711,0.10999999,-64.8197
20456000,2.3061123,2.2941124,0.40059483,4.2240973,13.255419,23.549398,-0.20587958,1.3255445,0.10999999,-70.73779
20672000,3.3496625,3.3376625,0.40060282,5.0262165,13.255954,22.930256,-0.19348603,0.5603241,0.10999999,-76.314285
20864000,4.4206095,4.4086094,0.40060282,5.7633095,13.256748,22.49779,-0.18482082,0.077574804,0.10999999,-80.52495
21056000,5.6376147,5.6256146,0.40060282,6.4806385,13.257452,22.208435,-0.17901966,-0.25820568,0.10999999,-84.215096
21272000,7.1528516,7.1408515,0.40060282,7.0605764,13.258337,22.035378,-0.1755408,-0.4309128,0.10999999,-87.96451
21464000,8.579295,8.567295,0.40060282,7.3535633,13.259414,21.979622,-0.17440416,-0.45296046,0.10999999,-91.08812
21656000,9.737015,10.041672,1.068777,7.564593,13.260133,22.00524,-0.17490213,-0.43586138,0.10863374,-92.62512
21872000,10.334716,11.720477,2.8009858,7.6232724,13.261144,21.771196,-0.17020105,-1.7688767,0.10227772,-89.53359
22064000,11.120994,13.212728,3.4090993,7.457242,13.262331,21.30422,-0.16083778,-2.0034683,0.096653014,-87.121445
22256000,12.006211,14.633792,3.6592855,6.916979,13.263321,20.92623,-0.15325817,-1.6463755,0.09113156,-84.9954
22472000,13.051587,16.112314,3.7658339,6.3942485,13.2641735,20.695604,-0.1486286,-1.1372848,0.08499476,-82.84529
22664000,13.999115,17.354202,3.7973375,6.105199,13.265024,20.692295,-0.14854541,-0.81040645,0.07948119,-81.03432
22856000,14.953745,18.543938,3.8054821,5.8750973,13.265769,20.721426,-0.14911313,-0.5893258,0.07386505,-79.26496
23072000,16.031261,19.829733,3.8042555,5.661458,13.266567,20.81363,-0.15094124,-0.44869387,0.06741794,-77.29604
23264000,16.99037,20.941624,3.7999222,5.524783,13.267389,20.875946,-0.15217113,-0.38845557,0.061563525,-75.54437
23456000,17.94999,22.033709,3.7947614,5.4239125,13.2680025,20.899496,-0.15262987,-0.36729515,0.055629544,-73.80211
23672000,19.029816,23.238462,3.7891507,5.3336453,13.268729,20.876333,-0.15215208,-0.35279086,0.048905343,-71.869675
23864000,19.989756,24.291288,3.7847607,5.2666984,13.269354,20.816969,-0.1509523,-0.33406729,0.042935107,-70.19601
24056000,20.949738,25.327787,3.7810616,5.2021985,13.27,20.780739,-0.15021476,-0.32640108,0.036960285,-68.55135
24272000,22.029734,26.474813,3.777774,5.14723,13.270901,20.703901,-0.14866,-0.32207718,0.030259356,-66.74254
24464000,22.989735,27.483934,3.7753181,5.1077385,13.271427,20.642624,-0.14742394,-0.3136785,0.024335537,-65.173805
24656000,23.949741,28.487011,3.7731647,5.080438,13.272076,20.589027,-0.14633903,-0.3025344,0.018440567,-63.638245
24872000,25.029747,29.603533,3.771339,5.0423946,13.272699,20.491432,-0.14437465,-0.2880918,0.011852842,-61.951694
25064000,25.989754,30.588884,3.7700715,5.016114,13.273479,20.42456,-0.14302161,-0.28254282,0.006041712,-60.48821
25256000,26.94976,31.570843,3.768974,4.986361,13.274055,20.354832,-0.14161554,-0.26689547,0.000281561,-59.061657
25472000,28.029768,32.665375,3.7682478,4.9531736,13.274761,20.28451,-0.14019497,-0.25089976,-0.00615637,-57.487606
25664000,28.989775,33.631348,3.7679496,4.92587,13.275534,20.211174,-0.13871281,-0.22951077,-0.011828605,-56.119648
25856000,29.949781,34.59088,3.7679732,4.898995,13.276205,20.19416,-0.1383591,-0.22167505,-0.017466623,-54.771366
