timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
18008000,399.57837,12.404602,96616.71,1.1479664
18028000,399.63,12.404602,96616.14,1.1479596
18052000,399.67227,12.404602,96615.625,1.1479535
18076000,399.59714,12.404602,96616.53,1.1479642
18100000,399.47037,12.404602,96618.01,1.1479818
18124000,399.5314,12.404602,96617.31,1.1479735
18148000,399.4563,12.404602,96618.12,1.1479831
18172000,399.51263,12.404602,96617.49,1.1479757
18196000,399.62064,12.404602,96616.22,1.1479605
18220000,399.43753,12.404602,96618.37,1.147986
18244000,399.62064,12.404602,96616.266,1.147961
18268000,399.62064,12.404602,96616.266,1.147961
18292000,399.61594,12.404602,96616.28,1.1479613
18316000,399.5549,12.404602,96617.01,1.1479698
18340000,399.66287,12.404602,96615.75,1.147955
18368000,399.52203,12.404602,96617.38,1.1479744
18388000,399.51263,12.404602,96617.51,1.1479758
18412000,399.52203,12.404602,96617.39,1.1479744
18436000,399.65817,12.404602,96615.805,1.1479555
18460000,399.57837,12.404602,96616.74,1.1479667
18484000,399.5549,12.404602,96617,1.1479698
18508000,399.50323,12.404602,96617.62,1.1479771
18532000,399.61594,12.404602,96616.28,1.1479613
18556000,399.58777,12.404602,96616.63,1.1479654
18580000,399.61594,12.404602,96616.305,1.1479615
18604000,399.5596,12.404602,96616.98,1.1479695
18628000,399.60654,12.404602,96616.375,1.1479623
18652000,399.7145,12.404602,96615.18,1.1479481
18680000,399.56897,12.404602,96616.836,1.1479678
18700000,399.41873,12.404602,96618.57,1.1479884
18724000,399.51733,12.404602,96617.42,1.1479748
18748000,399.4563,12.404602,96618.14,1.1479833
18772000,399.6347,12.404602,96616.086,1.1479589
18796000,399.58777,12.404602,96616.61,1.1479652
18820000,399.5314,12.404602,96617.31,1.1479735
18844000,399.6394,12.404602,96616.03,1.1479583
18868000,399.68634,12.404602,96615.47,1.1479516
18892000,399.50323,12.404602,96617.62,1.1479771
18916000,399.6441,12.404602,96615.945,1.1479572
18940000,399.57837,12.404572,96616.74,1.1479667
18964000,399.52203,12.404572,96617.36,1.147974
18988000,399.7286,12.404572,96614.97,1.1479456
19012000,399.67227,12.404541,96615.66,1.1479539
19036000,399.63,12.404541,96616.14,1.1479596
19060000,399.49857,12.4045105,96617.63,1.1479774
19084000,399.6488,12.4045105,96615.92,1.147957
19108000,399.59714,12.40448,96616.5,1.1479639
19136000,399.56427,12.404449,96616.89,1.1479685
19156000,399.60184,12.404449,96616.445,1.1479632
19180000,399.69104,12.404419,96615.414,1.1479509
19204000,399.65817,12.404419,96615.8,1.1479555
19228000,399.65817,12.404388,96615.805,1.1479555
