timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
17972000,4.1649914e-06,8.76544e-06,-2.6089963e-06,0.0
17992000,4.955059e-06,8.537669e-06,-1.0477994e-06,0.0
18012000,4.0270534e-06,8.108772e-06,4.0984193e-07,0.0
18032000,4.287173e-06,7.5726343e-06,-1.4860976e-06,0.0
18052000,4.861891e-06,8.951418e-06,4.1814693e-07,0.0
18072000,4.695876e-06,9.720443e-06,-3.599176e-06,0.0
18092000,4.514794e-06,8.743494e-06,-1.991032e-06,0.0
18116000,4.352673e-06,7.6970555e-06,-2.3042796e-06,0.0
18132000,4.698005e-06,7.917029e-06,1.8523598e-07,0.0
18152000,4.137675e-06,9.354378e-06,-2.3695347e-06,0.0
18172000,4.651379e-06,7.261196e-06,5.5558553e-07,0.0
18192000,4.7316653e-06,9.526346e-06,-1.3940102e-06,0.0
18212000,4.4845265e-06,9.324392e-06,-1.2776819e-06,0.0
18236000,4.6334635e-06,8.181902e-06,-1.621069e-06,0.0
18252000,4.0680834e-06,9.0760705e-06,-2.1409624e-06,0.0
18276000,4.592364e-06,8.050838e-06,-5.748915e-07,0.0
18292000,4.3541513e-06,7.1830336e-06,3.4522006e-07,0.0
18316000,2.7956903e-06,9.448663e-06,0.0,0.0
18332000,3.1032982e-06,8.870049e-06,0.0,0.0
18352000,3.0938677e-06,8.233533e-06,0.0,0.0
18372000,3.4532632e-06,8.626699e-06,0.0,0.0
18396000,3.113711e-06,8.798396e-06,0.0,1.3805516e-06
18412000,2.4425008e-06,7.483754e-06,0.0,7.5412945e-06
18432000,3.7709422e-06,8.296832e-06,0.0,1.424178e-05
18452000,2.2770187e-06,9.736929e-06,0.0,1.928403e-05
18476000,3.0713027e-06,7.1807176e-06,0.0,2.001355e-05
18492000,3.179913e-06,8.514609e-06,0.0,2.9311686e-05
18512000,2.8873164e-06,7.8051835e-06,0.0,3.7190304e-05
18532000,3.8037808e-06,8.6018e-06,0.0,4.708242e-05
18552000,2.7313959e-06,9.188588e-06,0.0,6.054936e-05
18572000,3.087562e-06,7.767612e-06,0.0,6.9322356e-05
18592000,2.7999054e-06,8.941077e-06,0.0,7.894488e-05
18612000,3.0281376e-06,7.968008e-06,0.0,8.733758e-05
18632000,3.0660117e-06,7.760772e-06,0.0,9.76365e-05
18652000,3.0514673e-06,7.5168914e-06,0.0,0.0001085359
18672000,3.0730578e-06,8.900009e-06,0.0,0.00011822322
18692000,3.3356039e-06,8.019445e-06,0.0,0.00012674589
18712000,2.0804207e-06,6.585692e-06,0.0,0.00013792892
18732000,2.2326587e-06,7.085045e-06,0.0,0.00014811492
18752000,2.3848713e-06,6.418502e-06,0.0,0.00015363927
18772000,2.4635722e-06,6.150912e-06,0.0,0.00014751835
18792000,2.2810173e-06,5.980903e-06,0.0,0.00013228862
18812000,7.0527e-06,-0.00030152942,0.0,0.00010739758
18832000,1.3150965e-05,-0.0008032687,0.0,4.8302707e-05
18852000,7.4835643e-06,-0.0012869885,0.0,-8.075923e-05
18876000,-2.063385e-05,-0.0018371476,0.0,-0.00032235528
18892000,-5.0297822e-05,-0.002187515,0.0,-0.0005277887
18916000,-0.000109074295,-0.002631462,0.0,-0.000886004
18932000,-0.00016080699,-0.0029177903,0.0,-0.0011448321
18952000,-0.0002401948,-0.0032671941,0.0,-0.0014718758
18972000,-0.0003362183,-0.003606984,0.0,-0.0017914659
18992000,-0.00044636475,-0.003929931,0.0,-0.0020919095
19016000,-0.0005827029,-0.0042620734,0.0,-0.00241346
19036000,-0.00070568017,-0.0045205103,0.0,-0.0026448546
19052000,-0.00080957427,-0.004716134,0.0,-0.002808
19072000,-0.0009431905,-0.0049478617,0.0,-0.0029767216
19092000,-0.0010798132,-0.005168393,0.0,-0.003108237
19112000,-0.0012073475,-0.0053623193,0.0,-0.0031996286
19132000,-0.0013376946,-0.0055443826,0.0,-0.003253977
19152000,-0.0014685888,-0.0057198214,0.0,-0.0032770836
19172000,-0.0015985012,-0.0058843703,0.0,-0.0032724675
19192000,-0.0017280146,-0.0060413033,0.0,-0.0032395332
19216000,-0.001881756,-0.006223497,0.0,-0.0031758004
19236000,-0.0020110062,-0.006373175,0.0,-0.0031063734
19252000,-0.0021117136,-0.0064995023,0.0,-0.0030422243
19272000,-0.0022375607,-0.0066574793,0.0,-0.0029555548
19292000,-0.002360564,-0.0068238927,0.0,-0.00287331
19312000,-0.0024835647,-0.0069975187,0.0,-0.0027962322
19332000,-0.0026056028,-0.0071786908,0.0,-0.0027299616
19356000,-0.0027504878,-0.007401904,0.0,-0.0026684646
19372000,-0.0028457926,-0.0075629586,0.0,-0.0026394906
19392000,-0.0029638773,-0.007772522,0.0,-0.0026200956
19412000,-0.0030807226,-0.007989129,0.0,-0.0026245764
19436000,-0.0032192466,-0.008265371,0.0,-0.0026611313
19452000,-0.0033110562,-0.008453219,0.0,-0.002702691
19472000,-0.0034254747,-0.008692323,0.0,-0.002776719
19492000,-0.0035386856,-0.008933736,0.0,-0.0028723667
19516000,-0.00367221,-0.009229848,0.0,-0.003009581
19532000,-0.0037620962,-0.009425664,0.0,-0.0031143134
19552000,-0.0038709796,-0.00967189,0.0,-0.003261529
