timestamp,xyz[0],xyz[1],xyz[2]
18000000,0.45923686,-0.33705682,-0.4576049
18004000,0.37018263,-0.051265433,-0.25508246
18008000,0.39557257,0.32856208,-0.03739979
18012000,0.1741898,0.48085105,0.5695334
18016000,-0.15458179,0.19787343,0.83981603
18020000,-0.27992666,-0.31610465,0.36519635
18024000,-0.015817538,-0.18483399,-0.11808623
18032000,-0.20552352,0.36806288,0.15614837
18036000,-0.25046012,-0.21189049,0.13693371
18040000,-0.28124943,-0.4753862,-0.08638501
18044000,-0.46016818,-0.3980644,-0.44754136
18048000,-0.14012079,-0.15491253,-0.5065696
18052000,-0.04414603,0.12062244,-0.2855448
18060000,0.3377236,0.15971158,0.7214606
18064000,0.4307564,0.06517923,1.2358181
18068000,0.0454804,-0.2939257,0.83239454
18072000,-0.3699894,-0.6654686,-0.29112995
18076000,-0.5058829,-0.5317097,-0.93240297
18080000,-0.15960473,-0.056837738,-0.360973
18088000,0.30491993,0.5230104,0.108698726
18096000,0.42399943,0.37220985,-0.11038959
18104000,-0.65096295,0.12874249,0.10330583
18108000,-0.14970046,0.43322417,0.24248001
18116000,0.5662545,-0.16574235,-0.05854814
18120000,0.010360837,-0.24419667,-0.26764995
18124000,-0.16942045,-0.04558003,-0.5292867
18132000,-0.20783433,0.03397936,-0.12504807
18136000,0.56851554,-0.12185219,0.49403504
18144000,0.2641344,-0.3031022,0.655575
18148000,-0.19852906,-0.31973067,0.24957438
18152000,-0.25852257,-0.15205863,-0.48738584
18156000,-0.07298401,0.24483255,-0.85638434
18160000,-0.20681378,0.5366341,-0.5694037
18164000,-0.25874758,0.5180412,-0.17094862
18168000,-0.1636034,0.37688267,-0.12200545
18172000,-0.3606523,0.0479135,-0.10966857
18176000,-0.29799765,-0.35084096,0.07022131
18184000,0.029654574,-0.5438631,0.49038085
18188000,0.035273716,-0.22567448,0.34439155
18192000,0.068307936,-0.12835813,0.024850957
18196000,-0.10480796,-0.18128008,0.03202866
18200000,-0.13082151,-0.19785243,0.1786688
18204000,-0.035860535,0.009328016,0.15188509
18208000,0.23633042,0.3693729,-0.14296283
18212000,0.5575725,0.21540725,-0.2912508
18216000,0.60717845,0.0853029,0.22426994
18220000,0.35313037,0.34604928,0.71167827
18228000,-0.91091406,0.3822386,-0.36823872
18232000,-0.37698686,-0.008450851,-0.46636912
18236000,0.39599645,-0.3446214,-0.20348063
18240000,0.49252456,-0.39658692,0.06682039
18248000,0.31758147,-0.04580637,0.059877016
18252000,-0.17557417,-0.09492698,0.016466837
18256000,-0.3536379,0.047624886,0.08235448
18260000,-0.4515181,0.24068782,-0.008424281
18268000,-0.14931744,0.08918992,-0.3570219
18272000,0.29877242,0.34262726,-0.45342058
18276000,0.42377108,0.34699702,-0.31213903
18284000,0.009223637,-0.12692215,0.07600278
18288000,-0.07195872,-0.000456832,-0.38223296
18296000,0.14790061,0.37755397,0.2718222
18300000,0.21330106,-0.21033445,0.49742645
18304000,0.17897876,-0.507298,0.46759826
18308000,0.046351634,-0.6202431,0.24820775
18316000,-0.17322035,-0.27424765,0.18533906
18320000,-0.29911834,0.1376234,0.08623678
18324000,-0.19755974,0.24788764,0.19772486
18328000,-0.14110455,0.10474254,-0.04740098
18336000,-0.11023015,0.19411057,-0.32949254
18344000,0.049552172,0.51475024,-0.7559821
18352000,0.16279384,-0.7133279,0.41384807
18356000,-0.097381756,-0.58787334,0.622824
18360000,-0.6116236,0.24426824,0.24315695
18364000,-0.60193753,0.26708463,-0.21114948
18372000,0.584463,-0.1470409,-0.20995398
18380000,0.39180857,-0.4179876,0.45953447
18384000,0.20604311,-0.36747348,0.36525863
18388000,-0.16810569,0.10916069,0.48296082
18392000,-0.34374648,0.8288169,0.31693557
18396000,-0.075832695,1.0318319,-0.14663923
18400000,0.41248485,0.6308887,-0.43808964
18404000,0.5779263,0.114029706,-0.47650325
18412000,0.035848405,-0.44616988,0.7142827
18420000,-0.591637,-0.17151046,-0.37543267
18424000,-0.6962931,0.039205596,-0.7303568
18432000,-0.24311885,-0.3456679,0.19521032
18436000,1.0743577,-0.03784781,0.33016393
18440000,1.3285376,0.096030354,0.1087491
18444000,0.62344193,-0.3989417,0.12222722
18448000,0.2026285,-0.5861041,0.2917967
18456000,-0.4056039,0.7698465,0.010248736
18460000,-0.8646395,0.6260574,-0.12228658
18464000,-0.6479387,0.26172295,-0.10633731
18472000,0.2791245,0.2080639,0.37265655
18476000,-0.009905711,-0.014375854,-0.1720991
18480000,-0.16160169,-0.46226552,-0.72750545
18484000,-0.14697312,-0.57108474,-0.839746
18488000,-0.0789506,-0.10814464,-0.47272676
18492000,0.16284665,0.04212399,0.07193831
18496000,0.21294613,-0.04664004,0.4171589
18504000,0.1475111,-0.17049722,0.1723383
18508000,0.14406073,0.3374117,0.43718588
18516000,-0.5113369,0.21752532,-0.30712762
18520000,-0.77959317,-0.2076163,-0.36711228
18524000,-0.5348915,-0.35787135,-0.38763154
18528000,-0.19750845,-0.33094823,-0.1134994
18532000,0.15350702,0.020984158,0.21394911
18540000,0.37497315,0.19143616,-0.5235578
18544000,0.53885955,-0.028679162,-0.46611172
18548000,0.59678257,-0.34254938,0.28316063
18556000,-0.08766128,-0.294883,0.40027624
18560000,-0.36593568,0.4429357,0.27085745
18564000,-0.17934594,0.739147,0.08145671
18568000,-0.11505917,0.27384895,-0.23729628
18572000,0.004347995,0.00602613,-0.30706984
18576000,0.18045647,0.36809635,-0.000368759
18584000,0.21143542,-0.413027,-0.007392943
18588000,0.17537946,-0.7437865,0.19149
18596000,-0.22729018,-0.17183805,-0.027652271
18600000,-0.14368673,0.26466945,-0.12901232
18604000,0.029989481,0.43050715,0.0518954
18608000,0.050085932,0.16494837,0.005693346
18612000,-0.1877892,0.1142197,-0.17867889
18616000,-0.36360183,-0.019358084,-0.33745515
18624000,0.27420342,-0.016380653,-0.044702217
18628000,0.34990013,0.5618112,0.9444388
18632000,-0.16324337,-0.00058794,0.6741301
18636000,-0.46330497,-0.8950274,-0.15757631
18644000,0.2587972,0.5030461,-0.54350454
18648000,0.12134832,0.6357206,-0.22368734
18656000,0.29148865,0.07086609,0.15490162
18660000,-0.06827439,-0.4713206,0.4162125
18664000,-0.2951131,-0.6803602,0.45109117
18672000,0.10329216,0.2896854,0.16027911
18676000,-0.013805613,0.5731275,0.6643864
18684000,-0.09567049,-0.025582869,-0.7032244
18688000,-0.36730832,-0.16646582,-0.8454279
18692000,-0.33163375,-0.079682805,-0.4759917
18696000,0.32737082,0.06106027,0.019142807
18700000,0.9173147,0.05963979,0.33771473
18704000,0.8050515,-0.032341555,0.5380417
18712000,-0.5382582,-0.17822152,-0.092268616
18720000,-0.068995744,-0.24126315,-0.07442626
18724000,0.22279948,-0.013524495,0.5066625
18728000,0.20802179,-0.017414108,0.32806718
18732000,0.37538895,0.06760192,0.12697893
18736000,0.01830776,0.29804617,0.38603386
18740000,-0.4892423,0.25584954,0.5439156
18748000,0.03184315,0.03411775,0.23253313
18752000,0.20630085,0.30089778,0.8838861
