timestamp,xyz[0],xyz[1],xyz[2]
18000000,0.000891217,0.002827922,-0.00936675
18004000,0.002371948,0.00262286,-0.01038708
18008000,0.003954238,0.003937108,-0.010536678
18012000,0.004650997,0.005860513,-0.008258545
18016000,0.00403267,0.006652007,-0.004899281
18020000,0.002912963,0.005387588,-0.003438496
18024000,0.002849693,0.004648252,-0.003910841
18032000,0.002460728,0.007647387,-0.003519219
18036000,0.001458888,0.006799825,-0.002971484
18040000,0.000333891,0.00489828,-0.003317024
18044000,-0.001506782,0.003306022,-0.005107189
18048000,-0.002067265,0.002686373,-0.007133467
18052000,-0.002243849,0.003168862,-0.008275647
18060000,-0.001228739,0.004369187,-0.005335793
18068000,0.000676208,0.003454201,0.002937058
18072000,-0.00080375,0.000792327,0.001772538
18076000,-0.002827281,-0.001334512,-0.001957075
18080000,-0.003465699,-0.001561864,-0.003400967
18088000,-0.001277563,0.001256985,-0.002417997
18096000,0.002431488,0.00566211,-0.002686297
18100000,0.000956927,0.005362233,-0.003195941
18108000,-0.002245726,0.007610099,-0.001812797
18116000,0.002130181,0.007650321,-0.001460816
18120000,0.002171625,0.006673534,-0.002531416
18124000,0.001493942,0.006491214,-0.004648563
18132000,-0.000713232,0.006895467,-0.007684222
18136000,0.00156083,0.006408057,-0.005708082
18144000,0.005680615,0.004121439,-0.00034597
18148000,0.004886499,0.002842516,0.000652327
18152000,0.003852409,0.002234281,-0.001297216
18156000,0.003560472,0.003213611,-0.004722753
18160000,0.002733217,0.005360147,-0.007000368
18164000,0.001698227,0.007432312,-0.007684163
18168000,0.001043814,0.008939843,-0.008172185
18172000,-0.000398795,0.009131497,-0.008610859
18176000,-0.001590786,0.007728134,-0.008329974
18184000,-0.001421555,0.003161753,-0.005209271
18188000,-0.00128046,0.002259055,-0.003831705
18192000,-0.001007228,0.001745622,-0.003732302
18196000,-0.001426461,0.001020501,-0.003604187
18200000,-0.001949747,0.000229091,-0.002889512
18208000,-0.001147867,0.001743895,-0.002853822
18212000,0.001082423,0.002605524,-0.004018826
18216000,0.003511137,0.002946736,-0.003121746
18220000,0.004923658,0.004330933,-0.000275034
18228000,-0.000234473,0.007818098,-0.000481108
18236000,-0.000158435,0.006405809,-0.003160507
18240000,0.001811663,0.004819462,-0.002893225
18248000,0.005196345,0.00388575,-0.001926477
18252000,0.004494048,0.003506042,-0.001860609
18256000,0.003079495,0.003696542,-0.001531191
18260000,0.001273422,0.004659293,-0.001564889
18264000,-0.00046269,0.005159583,-0.002534482
18268000,-0.00105996,0.005516343,-0.003962569
18272000,0.00013513,0.006886851,-0.005776252
18276000,0.001830214,0.008274839,-0.007024808
