timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
17996000,-1.7246671,-1.7246671,-1.7583638,0.028891234,0.029455718
18996000,18.74386,18.742462,19.10881,18.718067,19.083939
19996000,23.06877,23.054188,23.505781,22.978989,23.42911
20996000,22.663076,22.61983,23.067793,22.411041,22.854868
21996000,21.194986,21.135403,21.5619,20.918749,21.340874
22996000,20.691702,20.639595,21.062815,20.487415,20.907515
23996000,20.33576,20.293415,20.714893,20.256355,20.677065
24996000,19.958904,19.929136,20.348383,20.004557,20.42539
25996000,19.722975,19.709276,20.128761,19.802649,20.224121
26996000,19.561922,19.563454,19.984442,19.602684,20.024515
27996000,19.849422,19.868382,20.300608,19.938025,20.371767
28996000,19.786688,19.833347,20.26901,19.94005,20.37808
29996000,19.77328,19.836311,20.275826,19.767645,20.205639
30996000,19.598701,19.606491,20.044855,19.418139,19.852291
31996000,19.379393,19.329481,19.765923,19.064478,19.494936
32996000,19.185015,19.09278,19.528502,18.84678,19.27689
33996000,19.240639,19.105083,19.545692,18.739605,19.171783
34996000,18.968803,18.795897,19.233845,18.673244,19.108335
35996000,18.815182,18.65157,19.090565,18.632713,19.071266
36996000,18.72092,18.582134,19.02396,18.55982,19.001114
37996000,18.607054,18.505243,18.949791,18.470203,18.913912
38996000,18.539984,18.468147,18.91639,18.456009,18.903957
39996000,18.215708,18.135677,18.579891,18.164795,18.60972
40996000,16.613293,16.534227,16.941574,16.644056,17.05411
41996000,16.393423,16.313742,16.71569,16.513184,16.920046
42996000,16.29725,16.21931,16.618225,16.43969,16.844023
43996000,16.18083,16.105722,16.500914,16.428331,16.831434
44996000,16.355282,16.285587,16.684534,16.489853,16.893805
45996000,16.362059,16.292435,16.691324,16.545614,16.950703
46996000,16.401217,16.334839,16.734543,16.562162,16.967428
47996000,16.338236,16.273623,16.671778,16.53908,16.94373
48996000,16.35494,16.293266,16.69197,16.487198,16.890648
49996000,16.228561,16.167887,16.563646,16.434381,16.836664
50996000,16.211557,16.154924,16.550283,16.353693,16.753916
