timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius
13512000,0,0,1.5549458,1.5553863,0.014969124,220.3035,28.627808
14016000,0,-0.16038427,1.5457739,1.5527987,0.563837,212.27362,58.159843
14520000,0,-0.01243492,1.5443784,1.5518103,0.73348707,201.16238,66.139336
15024000,0,0.12533493,1.5290459,1.5461625,1.7613668,189.42593,66.668846
15528000,0,0.27287403,1.5061038,1.537388,3.2133718,177.84366,65.120735
16032000,-0.4156475,0.34906584,1.5129212,1.5224711,0.958419,166.7492,62.62678
16512000,-0.43633232,0.34906584,1.4706087,1.5057302,3.5207229,156.66812,61.1398
17016000,-0.4456585,0.21057452,1.4214619,1.4866427,6.0830264,146.49858,57.085022
17520000,-0.407081,0.20588645,1.3925403,1.4713684,7.77004,136.61322,57.441357
18024000,-0.3321386,0.20749386,1.3780704,1.4598528,8.63718,126.53894,57.73846
18528000,-0.25030494,0.20821571,1.370147,1.450256,9.066676,116.36931,57.59515
19032000,-0.17996903,0.20851812,1.369292,1.4428058,9.072381,106.214165,57.323948
19512000,-0.11456587,0.20910808,1.3837627,1.4429679,8.21665,96.578835,57.075626
20016000,-0.08434206,0.20964617,1.3905077,1.4378165,7.7985635,86.518745,56.80655
20520000,-0.062163614,0.21085593,1.4051331,1.4373784,6.9428325,76.5272,56.54617
21024000,-0.05181431,0.21265432,1.4198407,1.4368109,6.087101,66.59101,56.272087
21528000,-0.046924565,0.21469647,1.4347627,1.4360464,5.23137,56.72011,56.054386
22032000,-0.16382979,0.19460514,1.2940755,0.8255915,-31.089762,256.38602,55.88146
22512000,-0.47161505,0.1985651,1.1490582,0.80238503,-24.443052,248.98318,56.78718
23016000,-0.5716273,0.20366943,1.0125041,0.7758393,-17.30008,241.14171,56.99225
23520000,-0.5939626,0.20801298,0.90276825,0.75228876,-11.2289915,233.0213,56.89098
24024000,-0.58541757,0.21226871,0.8001732,0.7282714,-5.43249,224.49988,56.62433
24528000,-0.54166776,0.216239,0.7211005,0.7085052,-0.95600724,215.57716,56.191387
25032000,-0.46747783,0.2200227,0.6645724,0.6934044,2.2004547,206.31851,55.702595
25512000,-0.38990912,0.22295389,0.615925,0.67944515,4.860649,197.29951,55.20508
26016000,-0.27419522,0.22584642,0.59573025,0.67247987,5.926237,187.70099,54.799427
26520000,-0.15403204,0.22801921,0.5895542,0.6691003,6.220976,178.0858,54.435368
27024000,-0.041364763,0.23030843,0.59808785,0.66993046,5.7448597,168.50938,54.29921
27528000,0.04876118,0.23291011,0.6160746,0.6740673,4.772478,158.98747,54.29556
28032000,0.109740265,0.23580272,0.63915205,0.6804939,3.5255127,149.52644,54.331753
28512000,0.14020495,0.23899704,0.6617368,0.68767005,2.3049965,140.53549,54.444206
29016000,0.14838044,0.24281004,0.6846671,0.6959965,1.0580254,131.09814,54.4869
29519999,0.13341463,0.24675556,0.70251226,0.7033701,0.08565521,121.65723,54.41746
30024000,0.10392017,0.25053957,0.715866,0.70975477,-0.6386032,112.22298,54.213203
30528000,0.06731407,0.2542517,0.72476184,0.71491784,-1.1147118,102.79745,53.91835
31032000,0.029583843,0.25774762,0.7286593,0.7181504,-1.3162422,93.41252,53.570076
31512000,-0.004670655,0.26079088,0.72743225,0.7187794,-1.2431946,84.50778,53.25582
32016000,-0.04160477,0.26380563,0.7168181,0.71304137,-0.6738739,75.19509,52.929874
32520000,-0.05790141,0.2666119,0.7107845,0.7094204,-0.3526764,65.92301,52.652683
33024000,-0.062772155,0.2694117,0.7046871,0.70462894,-0.03147888,56.67866,52.393993
33528000,0.16642924,0.27219003,0.85612196,1.5074818,38.52699,288.4946,52.206764
34032000,0.3311303,0.27505782,0.9958074,1.5301292,31.32013,281.90396,52.047535
34512000,0.44404513,0.27780545,1.1492163,1.5522983,24.536383,275.5551,51.912495
35016000,0.45024753,0.12554443,1.2707837,1.5739374,18.12975,268.60312,50.041687
35520000,0.44252726,0.023743378,1.3672032,1.5918704,12.969461,261.58267,47.878952
36024000,0.43609068,-0.001553738,1.4649972,1.6091329,8.2322855,254.46033,46.88139
36528000,0.40473306,-0.005728765,1.5487192,1.6240181,4.31834,247.08276,46.605022
37032000,0.34869677,0.000854844,1.6152458,1.6363682,1.227622,239.37997,46.745724
37512000,0.27160254,0.009881127,1.6541243,1.6440573,-0.5937511,231.75128,47.072903
