timestamp,indicated_airspeed_m_s,true_airspeed_m_s
13008000,0.70116186,0.7148596
13032000,-0.33562085,-0.34217867
13056000,1.5480361,1.578295
13080000,1.3049837,1.3304741
13104000,-0.6330693,-0.645439
13131999,1.0910372,1.1123534
13152000,0.7501223,0.76477885
13176000,0.82876104,0.84495103
13200000,-1.1080346,-1.1296933
13224000,-0.452497,-0.46134192
13252000,-2.4548306,-2.5027962
13272000,-0.71534413,-0.7293203
13296000,0.5701935,0.58133745
13320000,-1.330807,-1.3568187
13343999,3.0569346,3.1166692
13372000,4.37627,4.4617643
13392000,5.1407504,5.2411876
13416000,6.2384624,6.360307
13440000,7.2618527,7.4037194
13464000,8.225892,8.386553
13488000,9.010617,9.186672
13512000,9.901841,10.095278
13536000,10.608262,10.8154545
13560000,11.332205,11.553618
13584000,12.102578,12.338969
13608000,12.577543,12.823248
13632000,13.437596,13.700101
13656000,13.810431,14.0803
13680000,14.335408,14.615623
13704000,14.918445,15.209792
13728000,15.557401,15.861436
13756000,15.971489,16.28356
13776000,16.385557,16.705763
13800000,16.87236,17.202055
13824000,17.264538,17.601837
13848000,17.777485,18.124712
13872000,18.098276,18.451939
13900000,18.521202,18.883043
13920000,18.768599,19.135283
13944000,19.170797,19.545446
13968000,19.425062,19.804852
13992000,19.702354,20.087236
14016000,20.040077,20.43167
14040000,20.28962,20.686138
14064000,20.51946,20.920238
14088000,20.717148,21.12186
14112000,20.843655,21.250963
14136000,21.045542,21.45688
14160000,21.211483,21.625572
14184000,21.398335,21.816378
14208000,21.564104,21.985466
14232000,21.756393,22.181566
14256000,21.904026,22.33191
14280000,21.947598,22.376402
14304000,22.09456,22.526257
14328000,22.249578,22.684164
14352000,22.329048,22.765383
14376000,22.370071,22.807049
14400000,22.502756,22.942394
14424000,22.479118,22.918295
14452000,22.597244,23.038723
14472000,22.662827,23.105711
14496000,22.777021,23.222178
14520000,22.7779,23.223085
14544000,22.852345,23.29904
14568000,22.849102,23.29561
14592000,22.91533,23.36335
14620000,22.93331,23.381668
14640000,22.942669,23.391258
14664000,22.993736,23.443336
14692000,23.062355,23.513344
14712000,23.094973,23.546135
14736000,23.01104,23.461082
14760000,23.107815,23.55966
14784000,23.043821,23.494736
14808000,23.089848,23.541553
14832000,23.194046,23.64776
14856000,23.144115,23.596867
14880000,23.131456,23.58415
14904000,23.174728,23.628351
14928000,23.079885,23.53167
14952000,23.139975,23.592901
14976000,23.173975,23.62792
15000000,23.114779,23.5673
15024000,23.152004,23.605364
15048000,23.201902,23.65637
15076000,23.1374,23.590822
15096000,23.179703,23.633877
15120000,23.127754,23.581022
15144000,23.099453,23.55242
15172000,23.133955,23.587517
15192000,23.145882,23.600069
15216000,23.09085,23.543657
15240000,23.025291,23.477318
15264000,23.111519,23.565228
15292000,23.08505,23.538342
15312000,23.049715,23.50258
15336000,23.053648,23.506533
15360000,23.12076,23.574762
15384000,22.989206,23.441114
15408000,23.040012,23.49305
15432000,23.019476,23.472008
15456000,23.025549,23.47838
15480000,22.993425,23.445673
15504000,23.025394,23.478434
15528000,22.978743,23.431028
15552000,22.930698,23.381912
15580000,22.9288,23.380257
15600000,22.931057,23.38281
15628000,22.841663,23.291687
15648000,22.903194,23.35477
15672000,22.855217,23.30582
15696000,22.842628,23.293278
15720000,22.842339,23.29297
15744000,22.817669,23.267918
15768000,22.816483,23.266924
15792000,22.766994,23.216616
15816000,22.653856,23.101377
15840000,22.664776,23.11268
15868000,22.72817,23.177418
15888000,22.663721,23.111952
15912000,22.6884,23.137121
15936000,22.622818,23.070492
15960000,22.626225,23.074171
15984000,22.634655,23.083075
16008000,22.562767,23.009905
16032000,22.55185,22.998968
16056000,22.545944,22.993156
16080000,22.610998,23.059544
16108000,22.56723,23.015047
16128000,22.444351,22.890041
16152000,22.499763,22.946907
16176000,22.46277,22.909262
16200000,22.466728,22.91331
16224000,22.418262,22.864092
16248000,22.399925,22.8457
16272000,22.40189,22.847769
16296000,22.404099,22.850353
16320000,22.397799,22.843746
16344000,22.365137,22.810667
16368000,22.427279,22.874506
16396000,22.407156,22.854147
16420000,22.366444,22.812977
16440000,22.376556,22.823193
16464000,22.370146,22.816872
16488000,22.31684,22.763014
16512000,22.292051,22.737682
16536000,22.32577,22.77224
16560000,22.279257,22.725248
16584000,22.379229,22.827002
16608000,22.277767,22.723831
16632000,22.280994,22.727413
16656000,22.234585,22.680233
16680000,22.086084,22.529121
16704000,22.05172,22.494123
16728000,21.85095,22.289482
16752000,21.770535,22.207575
16776000,21.704021,22.140142
16804000,21.560572,21.993853
16824000,21.557312,21.990631
16848000,21.389929,21.82
16872000,21.352518,21.782389
16896000,21.394178,21.824848
16920000,21.202328,21.62967
16944000,21.154339,21.580704
16968000,21.139725,21.56612
16992000,21.013975,21.438017
17016000,21.031492,21.455994
17040000,20.896912,21.318964
17064000,20.923855,21.346514
17088000,20.896265,21.318575
17112000,20.893915,21.316463
17136000,20.830696,21.252144
17160000,20.843864,21.265606
17184000,20.846369,21.26841
17208000,20.867437,21.290121
17232000,20.780972,21.201906
17256000,20.8218,21.243948
17280000,20.764082,21.185265
17304000,20.83838,21.261194
17328000,20.70641,21.126314
17356000,20.74327,21.164429
17376000,20.747305,21.168736
17400000,20.758047,21.179853
17424000,20.69726,21.117794
17448000,20.664543,21.084814
17472000,20.764376,21.186678
17496000,20.701233,21.122362
17520000,20.692932,21.114132
17544000,20.696058,21.11741
17568000,20.739792,21.162256
17592000,20.754686,21.17789
17620000,20.71683,21.139206
17640000,20.681673,21.10353
17664000,20.673506,21.094978
17688000,20.645332,21.066664
17712000,20.714687,21.137714
17736000,20.718885,21.142183
17760000,20.713318,21.136538
17784000,20.745846,21.169922
17808000,20.63218,21.054174
17832000,20.650253,21.072485
17856000,20.629711,21.051908
17880000,20.63771,21.059826
17904000,20.681412,21.104748
17928000,20.605232,21.027308
17952000,20.68101,21.104591
17976000,20.630106,21.0532
18000000,20.561607,20.983244
18028000,20.66354,21.087366
18048000,20.69308,21.117645
18072000,20.594744,21.017487
18096000,20.62899,21.052639
18120000,20.625492,21.049105
18144000,20.580147,21.002811
18168000,20.621954,21.04569
18192000,20.556131,20.978565
18216000,20.557875,20.980547
18240000,20.540924,20.963526
18264000,20.567616,20.990667
18288000,20.615812,21.040224
18312000,20.53511,20.957998
18336000,20.53058,20.953512
18360000,20.479637,20.901567
18384000,20.51657,20.939543
18408000,20.50059,20.923187
18432000,20.570862,20.995028
18460000,20.500053,20.922909
18484000,20.462942,20.885332
18504000,20.461172,20.883562
18528000,20.448671,20.870913
18552000,20.414331,20.83592
18576000,20.48904,20.912457
18600000,20.511488,20.93546
18624000,20.374676,20.795986
18648000,20.481382,20.904963
18672000,20.442902,20.865885
18696000,20.414482,20.837137
18720000,20.398483,20.820759
18744000,20.423273,20.846
18768000,20.414536,20.83734
18792000,20.425041,20.84811
18816000,20.339558,20.761217
18840000,20.316835,20.73809
18864000,20.344824,20.766712
18888000,20.31886,20.740479
18912000,20.335573,20.75772
18936000,20.400383,20.82378
18960000,20.370317,20.793396
18988000,20.352093,20.774834
19008000,20.343699,20.766321
19032000,20.310236,20.732553
19060000,20.252193,20.673346
19080000,20.249668,20.670847
19108000,20.298576,20.720728
19128000,20.25493,20.676489
19152000,20.301512,20.724094
19176000,20.289707,20.712128
19200000,20.318777,20.741978
19224000,20.25605,20.678177
19248000,20.214075,20.635412
19272000,20.321634,20.745333
19296000,20.181696,20.60251
19320000,20.175518,20.596413
19348000,20.23649,20.658695
19368000,20.204483,20.626196
19392000,20.261295,20.684475
19416000,20.226973,20.649513
19440000,20.209024,20.63125
19464000,20.160923,20.582205
19488000,20.201992,20.62413
19512000,20.111025,20.531614
19536000,20.143461,20.564852
19560000,20.187634,20.609945
19584000,20.107435,20.528307
19612000,20.149126,20.570927
19632000,20.093035,20.513756
19656000,20.111132,20.53238
19680000,20.093567,20.51459
19704000,20.095066,20.516333
19728000,20.12936,20.551397
19752000,20.064798,20.48561
19776000,20.08597,20.507359
19800000,20.050804,20.471321
19824000,20.099861,20.521725
19848000,20.027239,20.44782
19872000,20.05157,20.472637
19896000,20.063105,20.48438
19924000,20.021265,20.441896
19944000,20.067982,20.489683
19968000,20.097841,20.520462
19992000,19.961538,20.38121
20016000,20.001915,20.422804
20040000,20.020046,20.441277
20068000,19.988232,20.409037
20088000,19.997295,20.418383
20116000,20.008944,20.430304
20136000,20.0217,20.443401
20160000,19.96101,20.381535
20184000,20.000952,20.422468
20208000,19.995733,20.41747
20232000,20.027786,20.450006
20256000,19.927029,20.347311
20280000,19.920023,20.340439
20304000,19.970867,20.392399
20328000,19.930485,20.351345
20352000,19.930323,20.351063
20376000,19.905903,20.326374
20400000,19.957516,20.379383
20424000,19.896662,20.317175
20452000,19.922777,20.343822
20472000,19.950449,20.372427
20496000,19.937325,20.359116
20520000,19.823917,20.2433
20544000,19.93163,20.353367
20568000,19.92884,20.350836
20592000,19.901709,20.32307
20616000,19.942446,20.364868
20640000,19.817047,20.23701
20664000,19.83585,20.256168
20688000,19.79603,20.2156
20712000,19.828863,20.249475
20736000,19.87581,20.297361
20760000,19.916992,20.33963
20784000,19.857746,20.279463
20808000,19.808197,20.22898
20832000,19.794666,20.215082
20856000,19.769829,20.18989
20880000,19.779232,20.19946
20904000,19.760891,20.181047
20932000,19.800247,20.221094
20952000,19.796364,20.217411
20976000,19.760118,20.180634
21000000,19.811747,20.233273
21024000,19.812948,20.234612
21048000,19.792067,20.213512
21072000,19.73903,20.159317
21096000,19.794432,20.215998
21124000,19.71584,20.135906
21144000,19.675697,20.095152
21168000,19.72026,20.140661
21192000,19.748812,20.170055
21216000,19.725956,20.146759
21240000,19.609293,20.027636
21264000,19.71411,20.1348
21288000,19.6877,20.108099
21316000,19.769032,20.191175
21336000,19.668715,20.088928
21360000,19.653816,20.073923
21384000,19.609772,20.028912
21408000,19.631557,20.05124
21436000,19.640085,20.060198
21456000,19.636421,20.056381
21480000,19.690714,20.111889
21504000,19.6239,20.043827
21528000,19.713326,20.13544
21552000,19.671497,20.092628
21576000,19.674982,20.096066
21600000,19.710947,20.13326
21624000,19.673407,20.094797
21648000,19.562017,19.981236
21672000,19.669447,20.091042
21696000,19.576235,19.996178
21720000,19.473133,19.890955
21744000,19.521635,19.940529
21768000,19.612574,20.033531
21792000,19.52627,19.945614
21820000,19.52799,19.947247
21840000,19.649393,20.071703
21864000,19.569517,19.98979
21888000,19.54226,19.96245
21912000,19.623827,20.045424
21936000,19.54157,19.961647
21960000,19.585272,20.006376
21984000,19.596853,20.018549
22008000,19.649212,20.07208
22032000,19.535078,19.955633
22056000,19.556702,19.977837
22080000,19.620281,20.042824
22108000,19.730604,20.15574
22128000,19.658335,20.08192
22152000,19.707794,20.13254
22176000,19.61616,20.038963
22200000,19.686375,20.110893
22224000,19.696432,20.121428
22248000,19.66811,20.092407
22272000,19.74072,20.16693
22296000,19.672606,20.09729
22324000,19.803003,20.230486
22344000,19.714376,20.140247
22368000,19.758993,20.185884
22392000,19.81796,20.24634
22416000,19.81331,20.24162
22440000,19.778698,20.206257
22464000,19.772243,20.199755
22488000,19.892267,20.322773
22512000,19.887417,20.317684
22536000,19.925001,20.356037
22564000,19.945614,20.377337
22584000,19.846306,20.276072
22608000,19.864922,20.295204
22632000,19.891092,20.322002
22656000,19.804842,20.233814
22680000,19.920555,20.352217
22704000,19.823141,20.252768
22728000,19.958004,20.39065
22756000,19.952126,20.38482
22780000,19.908222,20.34016
22800000,19.830818,20.261051
22824000,19.837347,20.267899
22848000,19.865952,20.297201
22872000,19.889515,20.32154
22896000,19.831049,20.261885
22920000,19.97281,20.406685
22944000,19.89062,20.322868
22972000,19.875837,20.307999
22992000,19.9326,20.365976
23016000,19.982685,20.417263
23040000,19.912495,20.345568
23064000,19.953623,20.387823
23088000,19.869644,20.302315
23112000,19.908503,20.341888
23136000,19.912504,20.346148
23160000,19.920527,20.354403
23188000,19.882706,20.3159
23208000,19.92851,20.362757
23236000,19.883984,20.317427
23256000,19.911303,20.345554
23280000,19.9466,20.38144
23304000,19.908613,20.342878
23328000,19.958437,20.393785
23352000,19.905,20.339453
23376000,19.912584,20.34713
23400000,19.91408,20.34887
23424000,19.933939,20.369177
23448000,19.866924,20.300894
23472000,19.913689,20.34878
23496000,19.90957,20.344595
23520000,19.856842,20.29074
23544000,19.89933,20.334429
23568000,19.886541,20.3215
23592000,19.873184,20.307844
23616000,19.903635,20.339092
23640000,19.913607,20.349348
23664000,19.823025,20.256758
23688000,19.883093,20.31847
23712000,19.795448,20.228882
23736000,19.834211,20.268742
23760000,19.875105,20.31063
23784000,19.899122,20.335094
