timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
13000000,-0.002837121,-0.010165151,-0.005074026,-0.16613898,0.09887949,-9.86392
13003999,-0.003153412,-0.004578509,0.001230893,-0.14990899,0.09326654,-9.807757
13008000,-0.004101894,-0.005527475,0.004845536,-0.15097328,0.12857257,-9.931711
13012000,-0.001981652,-0.00656583,-0.003057035,-0.1722404,0.22733973,-9.991962
13015999,-0.001860229,-0.006269119,-0.001521527,-0.18890795,0.167675,-9.955172
13020000,-0.008410401,-0.007246258,0.000514667,-0.15210679,0.06574683,-9.892887
13028000,-0.004098061,-0.002824318,0.004610238,-0.18577743,0.18893479,-9.900038
13032000,-0.005922776,-0.003928076,0.000660074,-0.23838948,0.17743017,-9.9826765
13035999,-0.003984021,-0.013624455,0.00355301,-0.14813828,0.25854036,-9.900606
13040000,-0.002291291,-0.010032571,-0.000714241,-0.10251245,0.20623854,-9.8265915
13044000,-0.003207528,-0.000822836,-0.002316691,-0.111531,0.18950185,-9.846419
13052000,-0.001702832,-0.006184775,-0.003562104,-0.20468482,0.19214688,-9.977047
13060000,-0.001345848,0.001133437,-0.000250283,-0.1751215,0.15068533,-9.916301
13064000,-0.002294394,0.005577391,0.000895976,-0.115323775,0.15089288,-9.950268
13067999,-0.006340064,0.002509018,-0.000920933,-0.112517565,0.16833279,-9.969863
13072000,-0.000311432,-0.003676551,0.000205893,-0.079802595,0.23661058,-9.930004
13076000,-0.00245931,-0.003508201,0.005022205,-0.17308828,0.23315085,-9.906475
13084000,0.002637622,-0.012819408,0.003860463,-0.15329368,0.21118017,-9.888028
13092000,0.003062775,6.24E-05,-0.005333222,-0.15876266,0.26593825,-9.9216175
13096000,1.89E-05,-0.007593358,-0.00960981,-0.13311459,0.1969404,-9.926241
13099999,-0.001568435,-0.010833876,-0.001194466,-0.17848794,0.16445419,-9.90889
13104000,0.002241399,-0.006197013,0.002448219,-0.14387476,0.20872647,-9.929503
13108000,0.003045837,-0.006896575,0.002700058,-0.15786324,0.16547026,-9.922072
13112000,-0.001687169,-0.011568637,-0.00104083,-0.20364003,0.11295488,-9.880752
13116000,-0.004124894,-0.010171522,-0.002007165,-0.20043795,0.12119513,-9.898617
13124000,-0.005292283,-0.006129846,0.005924668,-0.11684178,0.21481356,-9.849529
13128000,-0.003576171,-0.00475458,0.004044257,-0.095447,0.19737966,-9.830211
13131999,0.002876777,-0.004441977,0.001907002,-0.17268392,0.14178458,-9.836448
13136000,0.000509417,-0.012727644,0.00084682,-0.19182514,0.16648412,-9.903611
13144000,0.001781617,-0.002014002,-0.001309048,-0.15718046,0.20862257,-9.908945
13148000,-0.001433597,-0.001736673,-0.004256912,-0.1487893,0.23852931,-9.947573
13152000,-0.004987666,-0.007213024,-0.004103411,-0.23120677,0.20328295,-9.970195
13156000,-0.001789811,-0.011153206,-0.000768759,-0.18478695,0.1395006,-9.967789
13160000,0.005106777,-0.010777984,0.00074315,-0.07724281,0.19709167,-9.89329
13168000,0.000347923,-0.008468276,-0.001695892,-0.18453364,0.22489718,-9.933698
13172000,-0.0021357,-0.007750514,0.001928972,-0.13253301,0.17247173,-9.954541
13176000,-0.002361726,-0.010118702,0.002948633,-0.11906663,0.15095025,-9.932918
13180000,-0.002857459,-0.007964277,-0.000130226,-0.14935616,0.18406376,-9.889431
13183999,0.003774279,-0.006082521,-0.001431521,-0.17516094,0.1810518,-9.860105
13188000,0.006832381,-0.001222943,-0.001177424,-0.18573186,0.1533761,-9.901824
13192000,0.002485471,-0.001556981,-0.003068803,-0.18002813,0.17779808,-9.985744
13195999,-0.003319281,-0.003313147,-0.002916558,-0.22839765,0.19235694,-9.942604
13200000,-0.008307473,-0.008214695,-0.000872215,-0.20349348,0.19996461,-9.880426
13204000,-0.003381214,-0.007015113,0.001417128,-0.15886675,0.24829791,-9.948595
13212000,0.002369306,-0.006509543,0.000141122,-0.167936,0.17823349,-9.893008
13220000,-0.004476549,-0.008720057,-0.000604355,-0.1792634,0.11147791,-10.006022
13224000,-0.008142554,-0.006165135,-0.003515246,-0.14150585,0.10491352,-9.969537
13227999,-0.002257688,-0.004262198,0.003382522,-0.07757508,0.12975812,-9.924974
13232000,-0.002652852,-0.008084082,0.002175065,-0.09531573,0.19069088,-9.940583
13236000,-0.009875783,-0.011666528,-0.000310363,-0.20258711,0.24944477,-9.919124
13240000,-0.005764236,-0.010515401,0.004224482,-0.19455881,0.22907098,-9.910753
13244000,-0.001590965,-0.005866604,0.000242808,-0.18737993,0.14317836,-9.904592
13247999,-0.005273652,-0.006127046,-0.000787356,-0.21872933,0.10831164,-9.847238
13252000,-0.002509208,-0.010605511,0.002069975,-0.24639429,0.09849913,-9.858729
13256000,-0.002091265,-0.013440312,-0.000971576,-0.16593292,0.09922697,-9.901531
13259999,-0.00719005,-0.012734604,-0.002000619,-0.10667671,0.16757157,-9.932293
13268000,-0.004186461,-0.009110613,0.001464899,-0.15581264,0.24920641,-9.924893
13272000,0.000376118,-0.006626213,-0.000413214,-0.15871425,0.25827304,-9.992746
13279999,-0.000401186,-0.006330715,0.003384163,7.897743,0.14596401,-9.933982
13284000,-0.000113066,-0.007691344,0.00585645,18.387678,0.12477904,-9.8590355
13288000,-0.004548735,-0.001943657,-0.004959267,27.499908,0.18642361,-9.845754
13291999,-0.003071962,-0.001067831,-0.010030381,34.841587,0.14990412,-9.910909
13296000,-0.000286252,-0.003551769,-0.00338076,40.469982,0.14466928,-9.899253
13300000,-0.004601172,-0.008466895,-0.001168869,44.71264,0.2254857,-9.892135
13304000,-0.004501254,-0.006493547,-0.000138533,47.73249,0.24182995,-9.902405
13311999,-0.00244177,-0.004956347,0.002846465,51.02372,0.14891224,-9.813936
13316000,-0.001683639,-0.006334246,0.003300679,51.82768,0.18452111,-9.859154
13320000,0.000387831,-0.007452632,-0.004652597,52.320957,0.22342147,-9.842692
13328000,-0.004444446,-0.013912088,0.000528424,52.4666,0.21955144,-9.780909
13332000,-0.002279574,-0.01717314,-0.002437872,52.122604,0.2178272,-9.839657
13340000,-0.002850262,-0.001672503,-0.006433053,51.495842,0.15702483,-9.85952
13343999,0.000652899,-0.005080725,-0.001334311,51.178688,0.15423179,-9.874166
13348000,-0.005900977,-0.00614604,0.003847061,50.682476,0.095246494,-9.873577
13352000,-0.006590418,-0.008561201,0.000924603,50.035206,0.07993336,-9.804666
13355999,-0.00171915,-0.003984663,0.001028209,49.49067,0.15743944,-9.771984
13360000,-0.002336552,-0.00253078,0.003330779,49.106087,0.14881705,-9.800989
13368000,-0.00575753,-0.002943059,-0.001217869,48.20918,0.15553683,-9.832336
13372000,-0.005225532,-0.002465649,0.004688975,47.668022,0.13020398,-9.78278
13375999,0.000465158,-0.001466615,0.006726532,47.106487,0.16529928,-9.752945
13384000,-0.005314588,-0.005279794,-0.001760133,46.26975,0.19255002,-9.905805
13388000,-0.00300077,-0.012982219,0.000411798,45.86959,0.18285234,-9.824354
13396000,0.000269323,-0.004889323,0.002209603,44.79271,0.2131824,-9.829035
13404000,-0.000388998,-0.008339456,-0.002510067,44.181114,0.15472892,-9.784611
13412000,-0.007001083,-0.005635551,0.001445035,43.31721,0.21353664,-9.847127
13416000,-0.006019549,-0.008015084,0.002580531,42.747074,0.26081324,-9.871868
