timestamp,control[0],control[1],control[2],control[3],control[4]
12996000,0.025679672,0.026575262,-0.003823528,0.15,0
13003999,0.027041843,0.02684107,-0.003847469,0.15,0
13008000,0.028115325,0.026690405,-0.004110741,0.15,0
13012000,0.029214028,0.026592718,-0.004650991,0.15,0
13015999,0.029162971,0.026552344,-0.004573117,0.15,0
13020000,0.029540986,0.026567293,-0.004518176,0.15,0
13024000,0.029562406,0.02656679,-0.00451762,0.15,0
13028000,0.030294036,0.026587777,-0.004637673,0.15,0
13032000,0.030460786,0.026384564,-0.004931391,0.15,0
13035999,0.030553577,0.02653209,-0.005047038,0.15,0
13040000,0.030121943,0.026827583,-0.004966578,0.15,0
13044000,0.029676374,0.026764553,-0.004776147,0.15,0
13047999,0.029464487,0.026366906,-0.004629098,0.15,0
13052000,0.029466348,0.026362129,-0.004629151,0.15,0
13056000,0.02921301,0.026203798,-0.004445256,0.15,0
13060000,0.028979005,0.026148014,-0.004334258,0.15,0
13064000,0.028856922,0.025785904,-0.004439075,0.15,0
13067999,0.029218229,0.025420832,-0.004517361,0.15,0
13072000,0.029411208,0.025387704,-0.004543064,0.15,0
13076000,0.029142532,0.025585575,-0.004663658,0.15,0
13084000,0.02804083,0.026350327,-0.004845704,0.15,0
13088000,0.027216446,0.026605591,-0.004943017,0.15,0
13092000,0.026593981,0.026412232,-0.004815335,0.15,0
13096000,0.026475135,0.026208684,-0.004336027,0.15,0
13099999,0.026994461,0.026304496,-0.0039949,0.15,0
13104000,0.027325854,0.026415791,-0.004077154,0.15,0
13108000,0.026750786,0.02641901,-0.004150695,0.15,0
13112000,0.02673537,0.026523119,-0.004323887,0.15,0
13116000,0.027468873,0.026683182,-0.004299154,0.15,0
13124000,0.028486978,0.02665276,-0.004307851,0.15,0
13128000,0.029685209,0.026339404,-0.004676453,0.15,0
13131999,0.02919954,0.026195062,-0.004850323,0.15,0
13136000,0.028042296,0.026315384,-0.004755275,0.15,0
13140000,0.027538281,0.02661998,-0.004619422,0.15,0
13144000,0.027312899,0.026614638,-0.004476234,0.15,0
13148000,0.027277846,0.02630928,-0.004284524,0.15,0
13152000,0.027945189,0.026139531,-0.004087356,0.15,0
13156000,0.028512482,0.026283981,-0.003950681,0.15,0
13160000,0.028016513,0.026558744,-0.004066542,0.15,0
13163999,0.026641462,0.026809946,-0.004191797,0.15,0
13172000,0.025910012,0.026908394,-0.004223774,0.15,0
13176000,0.02726881,0.026770368,-0.004410043,0.15,0
13180000,0.02798254,0.02673554,-0.00440311,0.15,0
13183999,0.027891047,0.026635079,-0.004337249,0.15,0
13188000,0.026624313,0.026381731,-0.004226915,0.15,0
13192000,0.02660677,0.02635102,-0.004228011,0.15,0
13195999,0.025842832,0.02590205,-0.00399298,0.15,0
13200000,0.027512092,0.025993261,-0.003966368,0.15,0
13204000,0.020182384,0.025993617,0.002110995,0,0
13208000,0.021764643,0.026346106,0.000789724,0,0
13212000,0.020781409,0.02640101,0.000296743,0,0
13220000,0.01972887,0.026374094,0.000389154,0,0
13224000,0.02092838,0.026404709,0.001193638,0,0
13227999,0.021894822,0.026331408,0.001383398,1,0
13232000,0.021943193,0.026308728,0.000857256,1,0
