timestamp,roll,pitch,yaw,thrust_body[0]
13612000,0.027422171,0.037054177,-0.005631699,1
13616000,0.027452666,0.036934778,-0.005631699,1
13620000,0.027469102,0.036889285,-0.005631699,1
13624000,0.027513195,0.036805607,-0.005631699,1
13628000,0.027569328,0.036696583,-0.005631699,1
13632000,0.027594903,0.036638327,-0.005631699,1
13636000,0.027609874,0.03661783,-0.005631699,1
13640000,0.027628198,0.036558066,-0.005631699,1
13644000,0.02767369,0.036434036,-0.005631699,1
13652000,0.027801443,0.036243357,-0.005631699,1
13656000,0.027853956,0.03618336,-0.005631699,1
13660000,0.027905365,0.036108688,-0.005631699,1
13664000,0.027935022,0.035983074,-0.005631699,1
13668000,0.027950287,0.035888676,-0.005631699,1
13676000,0.028054228,0.035705537,-0.005631699,1
13680000,0.028087243,0.035620213,-0.005631699,1
13684000,0.02813882,0.035509143,-0.005631699,1
13688000,0.028184691,0.035363507,-0.005631699,1
13692000,0.02821503,0.035283204,-0.005631699,1
13696000,0.02825101,0.035226908,-0.005631699,1
13700000,0.028297266,0.035157368,-0.005631699,1
13704000,0.028347904,0.035075806,-0.005631699,1
13712000,0.028457291,-0.5614768,-0.005631699,1
13716000,0.028483141,-0.56158936,-0.005631699,1
13720000,0.028484896,-0.5616907,-0.005631699,1
13724000,0.028452886,-0.56178606,-0.005631699,1
13728000,0.028412845,-0.5618852,-0.005631699,1
13732000,0.028390741,-0.5341698,-0.005631699,1
13736000,0.028328972,-0.53421885,-0.005631699,1
13740000,0.028214991,-0.5343183,-0.005631699,1
13744000,0.028083399,-0.534413,-0.005631699,1
13748000,0.027903067,-0.534534,-0.005631699,1
13752000,0.027690213,-0.5346375,-0.005631699,1
13756000,0.0274584,-0.5085014,-0.005631699,1
13760000,0.027182251,-0.5085409,-0.005631699,1
13768000,0.02648812,-0.50855815,-0.005631699,1
13772000,0.026074914,-0.5085148,-0.005631699,1
13776000,0.025633655,-0.50847775,-0.005631699,1
13780000,0.025177253,-0.48349512,-0.005631699,1
13784000,0.024714867,-0.48343053,-0.005631699,1
13788000,0.0242154,-0.48339805,-0.005631699,1
13792000,0.023662098,-0.48327503,-0.005631699,1
13796000,0.02313537,-0.48318145,-0.005631699,1
13800000,0.022548452,-0.483106,-0.005631699,1
13804000,0.02189371,-0.4595479,-0.005631699,1
13812000,0.020424608,-0.459517,-0.005631699,1
13816000,0.019658707,-0.45954278,-0.005631699,1
13820000,0.018875578,-0.45957682,-0.005631699,1
13828000,0.017161885,-0.43708593,-0.005631699,1
13832000,0.016201122,-0.4371016,-0.005631699,1
13836000,0.015213019,-0.43713412,-0.005631699,1
13840000,0.014177954,-0.43717593,-0.005631699,1
13844000,0.01310164,-0.4372746,-0.005631699,1
13848000,0.011990673,-0.4374184,-0.005631699,1
13852000,0.010825648,-0.4161473,-0.005631699,1
13860000,0.008350002,-0.416439,-0.005631699,1
13864000,0.007051135,-0.41663298,-0.005631699,1
13868000,0.0056959,-0.416834,-0.005631699,1
13872000,0.004308745,-0.4169905,-0.005631699,1
13876000,0.0028906,-0.39656302,-0.005631699,1
13880000,0.001422804,-0.39674574,-0.005631699,1
13884000,-9.33E-05,-0.39692166,-0.005631699,1
13888000,-0.001642849,-0.39710584,-0.005631699,1
13892000,-0.003211657,-0.3972391,-0.005631699,1
13896000,-0.004842863,-0.39732274,-0.005631699,1
13900000,-0.006540534,-0.3776901,-0.005631699,1
13904000,-0.00824574,-0.37779653,-0.005631699,1
13908000,-0.009968807,-0.3779174,-0.005631699,1
13912000,-0.011716116,-0.3780493,-0.005631699,1
13916000,-0.013493551,-0.3781678,-0.005631699,1
13920000,-0.015319537,-0.37824422,-0.005631699,1
13924000,-0.017174061,-0.35927355,-0.005631699,1
13928000,-0.019009028,-0.35931638,-0.005631699,1
13932000,-0.020854538,-0.3593484,-0.005631699,1
13936000,-0.022749988,-0.35935828,-0.005631699,1
13940000,-0.024647253,-0.35940325,-0.005631699,1
13944000,-0.026570816,-0.3594664,-0.005631699,1
13952000,-0.030520879,-0.3411485,-0.005631699,1
13956000,-0.032514457,-0.34117514,-0.005631699,1
