timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
34160000,4.6457235e-06,4.1507396e-06,-3.2170901e-06,0.0
34184000,4.492778e-06,4.6364944e-06,-2.2859094e-06,0.0
34200000,4.0325444e-06,5.4984025e-06,-1.6312624e-06,0.0
34220000,4.1222224e-06,5.356044e-06,-2.8384034e-06,0.0
34244000,4.072323e-06,5.6220883e-06,-3.2577639e-06,0.0
34260000,3.6620472e-06,5.6171093e-06,0.0,0.0
34280000,2.7590268e-06,5.6416857e-06,0.0,0.0
34304000,3.8449234e-06,6.985573e-06,0.0,0.0
34320000,3.855091e-06,4.6288587e-06,0.0,0.0
34344000,3.081995e-06,5.1170327e-06,0.0,0.0
34360000,3.412093e-06,4.783214e-06,0.0,-7.5818355e-07
34384000,2.927306e-06,5.2740593e-06,0.0,-9.269902e-06
34400000,3.4000684e-06,5.902954e-06,0.0,-1.2967497e-05
34420000,3.1243828e-06,5.323723e-06,0.0,-1.5470418e-05
34440000,3.3255508e-06,5.204375e-06,0.0,-2.2708295e-05
34464000,3.3701342e-06,4.8922275e-06,0.0,-2.7053951e-05
34480000,3.135095e-06,4.7131043e-06,0.0,-2.7724353e-05
34504000,2.8286065e-06,4.098409e-06,0.0,-2.9085748e-05
34520000,3.386915e-06,5.226912e-06,0.0,-3.208284e-05
34540000,2.6206392e-06,5.740593e-06,0.0,-3.209534e-05
34560000,3.1158813e-06,6.1034148e-06,0.0,-3.420261e-05
34580000,2.8745533e-06,6.0703287e-06,0.0,-4.0298375e-05
34600000,2.8608592e-06,5.0949325e-06,0.0,-4.0412247e-05
34620000,2.9063358e-06,5.3474578e-06,0.0,-4.7103757e-05
34640000,2.4673961e-06,4.2955694e-06,0.0,-5.6272533e-05
34660000,2.6061182e-06,4.853259e-06,0.0,-8.268572e-05
34680000,3.5095657e-06,5.5685564e-06,0.0,-0.00013322446
34700000,2.1940975e-06,3.543373e-06,0.0,-0.0002174342
34724000,1.8908326e-06,4.4447197e-06,0.0,-0.00036936929
34744000,7.2153557e-06,-0.00050375814,0.0,-0.0005320176
34760000,7.0234883e-06,-0.001167981,0.0,-0.00068170956
34780000,-1.2158994e-05,-0.001903542,0.0,-0.00091677543
34800000,-4.7070378e-05,-0.0024788608,0.0,-0.0012033024
34820000,-9.6856034e-05,-0.002938829,0.0,-0.001533664
34840000,-0.00015911835,-0.00334889,0.0,-0.0019031143
34860000,-0.00023023952,-0.0037329295,0.0,-0.0023091205
34880000,-0.0003068445,-0.004101981,0.0,-0.0027417727
34900000,-0.0003800196,-0.0044425847,0.0,-0.0031993834
34920000,-0.00045045544,-0.0047819316,0.0,-0.0036743344
34944000,-0.00053968775,-0.0052332357,0.0,-0.0042535956
34960000,-0.0006003724,-0.005561889,0.0,-0.004622139
34980000,-0.00067793834,-0.0059995484,0.0,-0.005054036
35000000,-0.00075557106,-0.0064440034,0.0,-0.0054472396
35024000,-0.0008520235,-0.006977868,0.0,-0.0058585443
35040000,-0.00092072034,-0.007339635,0.0,-0.0060892887
35060000,-0.001016311,-0.0077841273,0.0,-0.006325685
35080000,-0.0011165146,-0.008210482,0.0,-0.00651212
35100000,-0.00122169,-0.008594216,0.0,-0.0066411416
35120000,-0.0013288389,-0.0089369705,0.0,-0.0066961325
35140000,-0.0014385124,-0.009241941,0.0,-0.0066837952
35160000,-0.0015506771,-0.009512825,0.0,-0.0066098827
35180000,-0.0016626935,-0.009754468,0.0,-0.006482897
35200000,-0.0017753809,-0.009973648,0.0,-0.006307867
35224000,-0.0019084997,-0.010221973,0.0,-0.0060547623
35240000,-0.0019955281,-0.010384223,0.0,-0.00586748
35260000,-0.0021004674,-0.010592804,0.0,-0.0056236605
35280000,-0.002203548,-0.010804064,0.0,-0.0053751636
35300000,-0.0023055975,-0.011026967,0.0,-0.0051233717
35320000,-0.002405647,-0.0112625435,0.0,-0.0048785806
35340000,-0.0025065353,-0.011520728,0.0,-0.004653099
35360000,-0.0026076792,-0.011790714,0.0,-0.004451569
