timestamp,indicated_airspeed_m_s,true_airspeed_m_s
33004000,-0.62036705,-0.63248456
33032000,0.70134777,0.7150496
33052000,1.0746007,1.0956001
33076000,-1.1858695,-1.2090422
33100000,1.2681717,1.2929476
33124000,1.200397,1.2238586
33148000,-0.9745091,-0.99354666
33172000,-1.0085355,-1.0282446
33196000,-1.1101089,-1.1317959
33220000,1.0688053,1.0896866
33244000,-1.6189961,-1.6506274
33268000,-0.9551058,-0.9737701
33292000,1.2315555,1.2556227
33316000,0.8936927,0.91115147
33340000,0.47795096,0.4872888
33364000,-0.9143829,-0.93224835
33388000,-1.0535204,-1.0741067
33412000,1.8736647,1.9102635
33436000,0.72470653,0.73886496
33460000,-0.9542085,-0.9728489
33484000,-0.28509834,-0.29066926
33508000,-0.6707605,-0.6838686
33532000,-1.2406067,-1.2648399
33556000,0.38434467,0.3918546
33584000,-1.2136977,-1.2374196
33608000,1.7941666,1.829222
33628000,1.3552222,1.3816953
33652000,-1.5393412,-1.5694149
33676000,1.1288335,1.1508889
33700000,-1.8831382,-1.9199334
33724000,-0.28390953,-0.2894568
33748000,0.22686335,0.23129414
33772000,-0.45451784,-0.46339324
33796000,-1.4819312,-1.5108902
33820000,-0.8684343,-0.88539344
33844000,1.2570523,1.2816079
33868000,1.2737234,1.2986054
33892000,-0.776977,-0.7921622
33916000,-1.0644143,-1.0852122
33940000,1.2111819,1.2348447
33964000,0.9738671,0.9928947
33988000,1.2127106,1.2363987
34012000,-1.4253968,-1.4532405
34036000,-0.7463286,-0.7609187
34060000,1.524764,1.5545536
34084000,2.0229301,2.0624425
34108000,1.4618427,1.4904047
34132000,-1.1889609,-1.212194
34156000,-0.81190115,-0.82776237
34180000,-0.9501262,-0.96869093
34204000,0.9176033,0.9355257
34228000,0.8875884,0.9049152
34252000,1.2822368,1.3072993
34276000,-0.6651103,-0.67810875
34300000,-0.87024206,-0.8872405
34324000,0.41013244,0.41814357
34348000,0.72100466,0.7350913
34372000,2.6147444,2.66585
34396000,3.08403,3.1442876
34420000,4.540124,4.6288123
34444000,5.494794,5.6021805
34468000,6.6792636,6.8097124
34492000,7.4778585,7.623945
34516000,8.542797,8.709731
34540000,9.417575,9.6016
34564000,10.173036,10.371706
34588000,10.97822,11.192762
34612000,11.690862,11.919188
34636000,12.323667,12.564432
34660000,13.103723,13.3597355
34684000,13.719097,13.9872675
34708000,14.290425,14.569549
34732000,14.830782,15.120743
34756000,15.455132,15.757037
34780000,15.945491,16.256983
34804000,16.421562,16.74238
34828000,16.80308,17.131466
34856000,17.43093,17.771383
34876000,17.74149,18.088211
34900000,18.021717,18.373806
34924000,18.321321,18.679382
34948000,18.6542,19.018736
34972000,18.998917,19.370043
34996000,19.263798,19.640331
35020000,19.60246,19.98557
35044000,19.846294,20.23413
35068000,20.03245,20.423803
35092000,20.308195,20.705126
35116000,20.67317,21.077057
35140000,20.812151,21.218676
35164000,21.030336,21.441225
35188000,21.214365,21.62886
35212000,21.327394,21.743908
35236000,21.531693,21.952168
35264000,21.604364,22.026424
35284000,21.751604,22.176645
35308000,21.900705,22.32843
35336000,21.976545,22.405964
35356000,22.088419,22.519854
35380000,22.23088,22.665384
35404000,22.390902,22.828493
35428000,22.491413,22.93099
35452000,22.531754,22.972082
35476000,22.586836,23.028265
35500000,22.66438,23.107162
35528000,22.702131,23.145803
35548000,22.935776,23.384022
35572000,22.960836,23.4095
35596000,22.991638,23.440784
35620000,23.001793,23.451118
35644000,22.998875,23.448107
35668000,23.129457,23.581455
35692000,23.140842,23.593
35716000,23.195593,23.649014
35740000,23.232866,23.686962
35768000,23.272417,23.727379
35788000,23.193413,23.646946
35812000,23.318163,23.77384
35836000,23.289944,23.745375
35860000,23.34946,23.805891
35888000,23.344534,23.800932
35908000,23.408503,23.86629
35932000,23.43126,23.889284
