timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
86984000,16.918556,16.920408,17.293924,17.119263,17.49717
87984000,16.139372,16.13334,16.49021,16.04614,16.401081
88984000,16.441265,16.432657,16.796362,16.317802,16.678965
89984000,15.907647,15.895344,16.246817,15.753036,16.10136
90984000,16.019337,16.00562,16.3587,15.74987,16.09731
91984000,16.032362,16.011648,16.364008,15.794313,16.141891
92984000,16.219168,16.203398,16.559689,15.959731,16.310663
93984000,16.220018,16.20061,16.556376,16.10388,16.457521
94984000,16.265436,16.266262,16.622942,16.174934,16.529612
95984000,17.600641,17.611925,17.997686,17.613638,17.999437
96984000,16.701496,16.714588,17.0805,16.718449,17.084444
97984000,16.38883,16.398947,16.758379,16.296217,16.653397
98984000,18.208616,18.216276,18.614956,18.152554,18.549839
99984000,16.374603,16.375141,16.734482,16.345428,16.704117
100984000,15.717413,15.713121,16.058558,15.639818,15.983644
101984000,15.4684105,15.453027,15.792951,15.526221,15.867756
102984000,15.58425,15.564665,15.906797,15.734049,16.079905
103984000,15.8257475,15.807582,16.15453,15.890451,16.239218
104984000,15.668469,15.6572275,16.000546,15.858749,16.206486
105984000,15.854193,15.843929,16.191502,15.811632,16.158497
106984000,15.822531,15.810629,16.157557,15.774406,16.12054
107984000,15.647065,15.632166,15.974982,15.707789,16.052265
108984000,15.734782,15.719818,16.06453,15.557797,15.898954
109984000,15.496844,15.482919,15.822625,15.37238,15.7096615
110984000,15.478068,15.46808,15.807837,15.344864,15.681913
111984000,15.5441675,15.543632,15.885187,15.402746,15.741206
112984000,15.550768,15.570931,15.913058,15.429048,15.768057
113984000,15.268308,15.293139,15.628957,15.322399,15.658859
114984000,15.406907,15.437865,15.7771225,15.163848,15.497084
115984000,15.209945,15.235499,15.570685,15.122667,15.45537
116984000,15.277329,15.30301,15.639675,15.174991,15.5088415
117984000,15.343977,15.367407,15.705358,15.208259,15.542708
118984000,15.136195,15.156011,15.489292,15.140635,15.4735775
119984000,15.115853,15.141605,15.474627,15.045576,15.376484
120984000,15.031785,15.053738,15.384942,15.067031,15.398529
121984000,15.11107,15.131578,15.464692,15.122685,15.455604
122984000,15.114207,15.132556,15.465758,15.098468,15.430921
123984000,15.091077,15.103782,15.436446,15.031972,15.363056
124984000,14.950481,14.962832,15.292442,14.974879,15.304755
125984000,14.878524,14.89055,15.218684,14.928202,15.257166
126984000,16.133352,16.150078,16.50586,16.426064,16.787926
127984000,15.117223,15.16269,15.497279,15.185832,15.520932
128984000,14.683071,14.7235775,15.04854,14.778927,15.10511
129984000,14.6801,14.720608,15.045354,14.693485,15.0176325
130984000,14.671224,14.710248,15.034652,14.699473,15.02364
131984000,14.702824,14.739001,15.0638,14.748816,15.073831
132984000,14.677217,14.714681,15.038894,14.795778,15.121778
133984000,14.775742,14.814091,15.140384,14.8213625,15.147815
134984000,14.720788,14.757761,15.082903,14.821339,15.147881
135984000,14.741587,14.782656,15.1082735,14.833871,15.160618
136984000,14.783913,14.828578,15.155126,14.86983,15.1972885
137984000,14.709219,14.764139,15.089458,14.972581,15.302493
138984000,13.956975,13.997943,14.306104,13.979696,14.287456
139984000,13.325495,13.351294,13.644903,13.315664,13.608492
140984000,12.833322,12.830044,13.1117935,12.857941,13.140303
141984000,12.605401,12.586918,12.8630295,12.689633,12.9679985
142984000,12.586323,12.563323,12.8385935,12.634669,12.911503
143984000,12.506391,12.479736,12.753003,12.643068,12.919911
144984000,12.543504,12.518716,12.792694,12.654441,12.931391
145984000,12.599208,12.578256,12.853386,12.648171,12.924831
146984000,12.511779,12.491089,12.764343,12.54675,12.821222
147984000,12.278788,12.25848,12.526798,12.380598,12.651588
148984000,12.2163925,12.1990595,12.466292,12.24997,12.518318
149984000,12.021642,12.007215,12.270355,12.151695,12.418001
150984000,11.898022,11.888004,12.148583,12.065569,12.33004
151984000,11.686202,11.683522,11.939736,11.987305,12.25018
152984000,11.58915,11.59161,11.845796,11.900156,12.161108
153984000,11.702061,11.711047,11.967935,11.815367,12.074542
154984000,11.463929,11.475428,11.727306,11.710786,11.96783
155984000,11.402435,11.417299,11.66783,11.632296,11.887544
156984000,11.168307,11.185315,11.430903,11.528127,11.781242
157984000,11.207444,11.227904,11.474429,11.442512,11.693749
158984000,11.077535,11.0985365,11.342185,11.347533,11.596647
159984000,11.058886,11.082494,11.326013,11.265619,11.513162
160984000,11.010456,11.038017,11.280521,11.184104,11.429818
161984000,10.832741,10.860358,11.098937,11.096392,11.340156
162984000,10.8369,10.865597,11.104411,11.020134,11.262344
163984000,10.741234,10.769474,11.006265,10.948705,11.189436
164984000,10.649372,10.679874,10.914524,10.880034,11.119082
165984000,10.683194,10.716478,10.952084,10.653969,10.8882
166984000,9.929629,9.957665,10.17622,10.110429,10.332335
167984000,10.504532,10.534247,10.76456,10.589599,10.821121
168984000,10.877071,10.904552,11.141727,11.019599,11.259276
169984000,10.844566,10.870282,11.105858,10.923424,11.160151
170984000,10.592745,10.616819,10.8463745,10.638804,10.868835
171984000,10.406285,10.430288,10.655051,10.541888,10.769056
172984000,10.32233,10.348475,10.57069,10.655999,10.884817
173984000,10.679149,10.709154,10.938179,10.791984,11.022779
174984000,10.679591,10.709304,10.937456,10.796249,11.026255
175984000,10.681343,10.715181,10.942709,10.706975,10.934328
176984000,10.449401,10.481112,10.702927,10.656498,10.882026
177984000,10.550873,10.587564,10.810784,10.709188,10.934973
178984000,10.591825,10.626902,10.850171,10.779989,11.0064745
179984000,10.669346,10.711435,10.935624,10.800147,11.026192
180984000,10.58484,10.633265,10.855039,10.763363,10.987851
181984000,11.1823015,11.251664,11.485924,11.239052,11.473049
182984000,10.26942,10.335705,10.550547,10.3499155,10.565053
183984000,10.122798,10.190562,10.401569,10.39931,10.61464
184984000,10.770716,10.8445635,11.067997,10.925364,11.150461
185984000,11.052413,11.132238,11.360514,11.192773,11.422289
186984000,10.755266,10.833957,11.055312,10.939658,11.163174
187984000,10.300589,10.374613,10.585901,10.593027,10.808764
188984000,10.30281,10.376114,10.586638,10.549364,10.763403
189984000,10.5675,10.645831,10.860869,10.759317,10.976647
190984000,10.837944,10.915844,11.135351,10.914106,11.133579
191984000,10.786107,10.858915,11.076337,10.820303,11.036951
192984000,10.582875,10.653225,10.865871,10.651306,10.8639145
193984000,10.461362,10.533549,10.742994,10.624372,10.835623
194984000,10.563269,10.634773,10.845346,10.734378,10.946922
195984000,10.763936,10.834179,11.047764,10.822121,11.035469
196984000,10.866938,10.941552,11.156282,10.95757,11.172615
197984000,8.020523,8.091375,8.249496,7.495848,7.6423326
198984000,1.1830453,1.1773043,1.2002974,0.7633581,0.7782667
199984000,0.52360135,0.5178635,0.52798456,0.63045496,0.6427765
200984000,1.8658807,1.8397076,1.8756478,0.55427325,0.56510144
201984000,0.1474264,0.14535841,0.1481981,0.5164032,0.5264915
