timestamp,xyz[0],xyz[1],xyz[2]
9000000,-0.004281654,0.000891695,0.000977334
9008000,-0.001202395,0.004315544,0.003406994
9012000,-0.001835102,0.00527367,0.003579564
9020000,-0.004140336,0.009504695,0.0011929
9028000,-0.006314057,0.010730444,0.002422793
9032000,-0.004213396,0.009269675,0.005129785
9036000,-0.00032841,0.007475133,0.006433682
9040000,0.001512477,0.006557456,0.005204667
9044000,0.000258317,0.006087125,0.003751054
9048000,-0.001613083,0.005014293,0.001844037
9056000,-0.000103842,0.004198802,-0.003169979
9064000,-0.001042396,0.004702939,-0.000714062
9068000,-0.003437435,0.005084279,0.001909355
9072000,-0.004084669,0.006485854,0.003651985
9080000,-0.001699087,0.006723432,0.00160748
9084000,-0.001961218,0.005299795,0.000327733
9088000,-0.002443407,0.003220686,-0.000447988
9092000,-0.002256271,0.001603224,-0.000602464
9096000,-0.001715211,0.001657619,-9.31E-05
9100000,-0.000504538,0.003220144,0.001306954
9108000,0.001739601,0.005058004,-0.000293657
9112000,0.003158339,0.003810784,-0.002528349
9120000,0.004113084,0.002403764,-0.005678061
9124000,0.003946665,0.005479603,-0.00597369
9128000,0.003427646,0.008493131,-0.004710841
9136000,0.001043608,0.007506409,7.33E-05
9140000,-0.001100091,0.005936723,0.000268079
9144000,-0.002982314,0.005410412,-0.001566978
9148000,-0.002078938,0.005171924,-0.003703464
9152000,0.001210657,0.00483153,-0.005184205
9156000,0.00315866,0.004265443,-0.005471017
9160000,0.002954354,0.003363723,-0.003119628
9164000,0.0016976,0.002674038,0.000717414
9168000,3.53E-05,0.003474903,0.004330834
9172000,-0.001791035,0.005023846,0.006019927
9180000,-0.003194071,0.005834587,0.001421737
9184000,-0.002140104,0.004341576,-0.000185103
9192000,-0.000615844,0.003954182,-0.000244315
9196000,-0.002163367,0.005310608,0.000899422
9200000,-0.004490782,0.005964251,-0.000390002
9204000,-0.004214743,0.004916348,-0.002378605
9212000,0.00020686,-0.001508035,-0.000226296
9216000,0.000513221,-0.003103967,0.003246579
9224000,0.001040333,-0.001005557,5.08E-05
9228000,0.003096026,0.002264184,-0.001998622
9232000,0.004063845,0.004485134,-0.001286285
9240000,0.000527259,0.006471787,-0.00090751
9244000,-0.001691492,0.00602644,-0.000272629
9248000,-0.005113083,0.00623047,0.001870583
9252000,-0.00718963,0.007280081,0.002793379
9256000,-0.00558524,0.007585144,0.00245325
9260000,-0.001674691,0.008239895,0.002143554
9264000,0.001839295,0.008397459,0.001645893
9272000,0.002430352,0.004399676,-0.003119341
9280000,0.000665499,-0.001204785,-0.001518199
9284000,0.000561824,-0.001135963,0.000552661
9288000,0.000502678,0.001689463,0.001520311
9296000,-0.001171492,0.006865114,0.003900917
9300000,-0.002495019,0.007743716,0.003081317
9304000,-0.001960144,0.006591986,0.002536578
9308000,0.001239449,0.003777923,0.003506536
9312000,0.003859182,0.001366413,0.005833869
9316000,0.004629708,0.000710007,0.007744122
9324000,0.003265347,0.003929249,1.03E-05
9328000,0.003224566,0.007437314,-0.002489049
9332000,0.003438652,0.009008152,-0.002869064
9336000,0.003070575,0.00838767,-0.003202868
9340000,0.001917116,0.006719113,-0.004170262
9344000,0.001039359,0.005046876,-0.005025634
9348000,0.001160286,0.003785738,-0.004066657
9352000,0.002216748,0.00345816,-0.002046039
9356000,0.003575034,0.004646079,-0.000667065
9360000,0.004269714,0.006187426,-0.000362841
9364000,0.003193261,0.005865538,-0.000652614
9368000,0.001236485,0.002917697,0.0006715
9372000,0.000313919,-0.000230263,0.00328401
9380000,0.001635184,-6.79E-05,0.000483684
9384000,0.001961848,0.001105417,-4.45E-05
9388000,1.75E-05,0.002906685,0.002309687
9392000,-0.000842416,0.005247985,0.004209345
9396000,0.000402342,0.006128731,0.00388449
9400000,0.00112716,0.004959998,0.002096662
9408000,0.004432228,0.002134374,-0.003274897
9412000,0.004143835,0.001494354,-0.003818009
9420000,0.000823202,0.003283507,0.002059855
9424000,0.002510769,0.006469737,0.004725044
9432000,0.004553677,0.011920433,0.003878937
9436000,0.00409167,0.010974193,0.002063956
9440000,0.003673057,0.006083902,-0.000224521
9444000,0.003388216,0.002930476,-0.001229418
9448000,0.00232556,0.004413965,-0.001650549
9452000,0.001258294,0.006260679,-0.002971775
9456000,0.001330451,0.006326096,-0.004471962
9460000,0.00205077,0.005704279,-0.003897143
9468000,0.001774161,0.00407877,0.000925914
9472000,0.000380781,0.003429644,0.000507419
9480000,-0.002287249,0.002454368,-0.000285444
9488000,7.75E-05,-0.000705947,-0.002958336
9496000,-0.001877162,0.007748317,-0.002644041
9500000,-0.00057624,0.00947156,-0.001945525
9504000,0.001199704,0.008032886,-0.002104717
9512000,0.000190043,0.007538249,-0.000863348
9516000,0.001094927,0.005717622,0.000532129
