timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius
13916000,21.150066,21.57651,12.321228
13940000,21.09762,21.52324,12.320038
13964000,21.04661,21.471159,12.318848
13988000,20.983532,21.40707,12.317657
14016000,20.86214,21.28354,12.316498
14036000,20.844389,21.265697,12.315308
14060000,20.805098,21.225311,12.314148
14084000,20.802359,21.223007,12.313019
14108000,20.792091,21.212776,12.31189
14132000,20.82366,21.245218,12.3107605
14156000,20.830303,21.252008,12.309662
14180000,20.730192,21.150116,12.308563
14204000,20.750776,21.171293,12.307465
14228000,20.791693,21.213089,12.3063965
14256000,20.761623,21.18276,12.305328
14280000,20.701532,21.121458,12.30426
14300000,20.751127,21.17229,12.303223
14324000,20.639093,21.058142,12.302185
14348000,20.678207,21.098202,12.301147
14372000,20.690702,21.11121,12.30011
14396000,20.75205,21.173996,12.299103
14420000,20.695244,21.116184,12.298096
14444000,20.724827,21.146564,12.297089
14468000,20.673563,21.094276,12.296112
14492000,20.703333,21.12498,12.295105
14516000,20.677862,21.099112,12.294128
14540000,20.657703,21.078705,12.293152
14564000,20.681248,21.102865,12.292175
14588000,20.72304,21.14567,12.291199
14612000,20.73609,21.15868,12.290253
14636000,20.617353,21.0381,12.289276
14664000,20.70183,21.124329,12.28833
14684000,20.610067,21.031078,12.287384
14708000,20.64275,21.064436,12.286438
14732000,20.742538,21.166334,12.285492
14756000,20.671803,21.094257,12.284546
14780000,20.644491,21.066654,12.28363
14804000,20.681665,21.104748,12.282684
14828000,20.565607,20.986414,12.281769
14852000,20.624786,21.046865,12.280853
14880000,20.655443,21.078547,12.279938
14900000,20.584606,21.006094,12.279022
14924000,20.622427,21.044863,12.278107
14948000,20.67579,21.09951,12.277191
14972000,20.602667,21.025158,12.276306
14996000,20.648785,21.072224,12.275391
15020000,20.590902,21.013311,12.274506
15044000,20.560575,20.982655,12.27359
15068000,20.602978,21.02591,12.272705
15092000,20.617626,21.041271,12.27182
15116000,20.559221,20.98145,12.270935
15140000,20.489449,20.91074,12.27005
15164000,20.59087,21.014288,12.269165
15188000,20.568338,20.991432,12.268311
15212000,20.532072,20.954697,12.267426
15236000,20.542303,20.965128,12.266541
15260000,20.623747,21.048111,12.265686
15284000,20.482716,20.904646,12.264801
15308000,20.54676,20.97016,12.263947
15332000,20.531223,20.95447,12.263062
15356000,20.545773,20.969284,12.262207
15380000,20.517944,20.940947,12.261353
15404000,20.562246,20.986336,12.260468
15428000,20.51875,20.942118,12.259613
15452000,20.474321,20.89697,12.258759
15476000,20.485188,20.90803,12.257904
15500000,20.494944,20.918224,12.25705
15524000,20.408955,20.830498,12.256195
15548000,20.485882,20.909336,12.255341
15572000,20.443933,20.866499,12.254517
15596000,20.442223,20.865023,12.253662
15620000,20.454704,20.87775,12.252808
15644000,20.440205,20.863037,12.251953
15668000,20.45232,20.875605,12.251129
15692000,20.410883,20.833439,12.250275
15716000,20.298697,20.719048,12.249451
15740000,20.3254,20.746437,12.248596
15764000,20.41425,20.837202,12.247772
15788000,20.353104,20.775005,12.246948
15812000,20.394678,20.817421,12.246094
