timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
9000000,-0.003731395,-0.002747726,2.46E-06,-0.2039415,0.20994374,-9.94355
9004000,0.001848897,-0.005576585,0.00454684,-0.15779883,0.19614722,-9.990882
9008000,-0.004541433,-0.006949008,0.003818513,-0.22212757,0.14486346,-9.910658
9012000,-0.007130684,-0.001842975,-0.001410499,-0.19487211,0.14048864,-9.906799
9020000,-0.006212375,0.00319875,0.000678003,-0.11860414,0.20790516,-9.947825
9028000,-0.006107546,-0.002483555,0.005946205,-0.148714,0.18699336,-9.902606
9036000,0.002149073,-0.005091241,0.000959728,-0.24066035,0.22041091,-10.001478
9040000,-0.0029541,-0.002149958,0.000409906,-0.2414058,0.2338669,-9.946447
9044000,-0.007225001,-0.006146387,0.002093704,-0.25877967,0.19339657,-9.849693
9048000,-0.002950217,-0.007241251,-0.004552378,-0.2662768,0.20539029,-9.837503
9056000,-0.000526348,-0.006096138,-0.002297723,-0.17673273,0.29647678,-9.89866
9060000,-0.00229737,-0.004237676,2.23E-05,-0.15500727,0.24448359,-9.861932
9064000,-0.008523224,-0.006800188,0.002253458,-0.15334001,0.19359213,-9.928309
9072000,-0.001906189,-0.000787399,0.001410728,-0.13707389,0.20362158,-9.989546
9076000,-0.000923745,-0.005109457,-0.002351659,-0.1688051,0.20418882,-9.9984665
9084000,-0.005960181,-0.00835502,-0.001815565,-0.14247106,0.28996283,-9.961025
9092000,-0.002840684,-0.008737754,-0.00092262,-0.15366682,0.20294952,-9.977421
9096000,-0.001898676,-0.005261005,0.000477264,-0.08917067,0.23357706,-9.8767805
9100000,0.001234217,-0.003553857,0.003711335,-0.06697498,0.14970377,-9.902164
9104000,-0.000465366,-0.00525928,-0.003935354,-0.17091034,0.1610446,-9.948257
9108000,0.00211697,-0.006976618,-0.006647373,-0.14871942,0.18976264,-9.938658
9112000,0.004429759,-0.010930735,-0.004703538,-0.12104767,0.17400733,-9.962283
9116000,0.001361319,-0.009588928,-0.008150894,-0.17332603,0.20699757,-9.88603
9120000,0.002428432,-0.001316462,-0.006978009,-0.12194712,0.1892742,-9.858575
9124000,0.001975841,0.001609592,-0.005763406,-0.09599521,0.2188363,-9.934414
9128000,0.000557854,-0.000586345,-0.001091552,-0.15209131,0.23619692,-9.905933
9136000,-0.003329948,-0.006986839,-0.000795799,-0.20421691,0.13761638,-9.895187
9140000,-0.006397296,-0.004117548,-0.004500676,-0.14738503,0.14201245,-9.901241
