timestamp,pressure,temperature
9092000,966.1468,12.404602
9188000,966.157,12.404602
9284000,966.1543,12.404602
9380000,966.15656,12.404602
9480000,966.15985,12.404602
9596000,966.16327,12.404602
9692000,966.17773,12.404602
9788000,966.1709,12.404602
9884000,966.16187,12.404602
9984000,966.1659,12.404602
10076000,966.155,12.404602
10172000,966.1517,12.404602
10292000,966.1688,12.404602
10388000,966.1433,12.404602
10484000,966.16327,12.404602
10580000,966.15985,12.404602
10676000,966.175,12.404602
10776000,966.17365,12.404602
10892000,966.18176,12.404572
10988000,966.16437,12.4045105
11084000,966.1556,12.404449
11180000,966.157,12.404388
11276000,966.1631,12.404297
11396000,966.1574,12.404083
11492000,966.14734,12.403687
11588000,966.1254,12.403015
11684000,966.1332,12.402069
11780000,966.1067,12.400818
11876000,966.06036,12.399353
11996000,966.03485,12.397186
12092000,965.999,12.395233
12188000,965.9588,12.393036
12288000,965.925,12.3905945
12380000,965.8816,12.38797
12476000,965.81366,12.385101
12596000,965.7528,12.381226
12692000,965.7038,12.377869
12788000,965.63574,12.374298
12884000,965.56305,12.370483
12980000,965.485,12.366455
13100000,965.3764,12.361176
13196000,965.3001,12.3567505
13295999,965.24664,12.352203
13388000,965.1566,12.347595
13488000,965.0734,12.342865
13604000,964.9523,12.336884
13700000,964.87805,12.332092
13796000,964.7928,12.3272705
13892000,964.70105,12.322418
13988000,964.6158,12.317657
14084000,964.53656,12.313019
14204000,964.4527,12.307465
14300000,964.37024,12.303223
14396000,964.28784,12.299103
14492000,964.21375,12.295105
14588000,964.18677,12.291199
14684000,964.08246,12.287384
14804000,964.00256,12.282684
14900000,963.9474,12.279022
14996000,963.8784,12.275391
15092000,963.8234,12.27182
15188000,963.7239,12.268311
15284000,963.6686,12.264801
15404000,963.6038,12.260468
15500000,963.55145,12.25705
15596000,963.4884,12.253662
15692000,963.4276,12.250275
15788000,963.37897,12.246948
15888000,963.3015,12.243622
16004000,963.2273,12.239471
16100000,963.17615,12.236206
16196000,963.1381,12.232941
16296000,963.0442,12.229675
16388000,963.0042,12.22644
16484000,962.9546,12.223236
16604000,962.88153,12.219208
16700000,962.8343,12.216003
16796000,962.74384,12.21283
16892000,962.703,12.209656
16988000,962.64014,12.206482
17084000,962.5886,12.203308
17204000,962.5545,12.199402
17300000,962.48334,12.196259
17396000,962.4177,12.193115
17492000,962.3561,12.190002
17592000,962.2941,12.18692
17684000,962.23303,12.183807
17804000,962.1742,12.179962
17900000,962.12067,12.17688
17996000,962.06573,12.173798
18092000,962.021,12.170746
18188000,961.9556,12.167725
18284000,961.9131,12.164703
18404000,961.84186,12.160919
18500000,961.7818,12.157898
18596000,961.7341,12.154907
18692000,961.67334,12.1519165
18788000,961.6148,12.148956
18884000,961.5816,12.145996
18980000,961.5332,12.143036
19100000,961.44653,12.139343
19196000,961.40027,12.136444
19292000,961.3417,12.133514
19392000,961.29297,12.130615
19484000,961.2486,12.127716
19580000,961.1873,12.124817
19700000,961.1343,12.121216
19796000,961.08954,12.118378
19892000,961.0216,12.115509
19992000,960.98615,12.11264
20084000,960.9198,12.109802
20204000,960.8654,12.106262
20300000,960.82605,12.103455
20396000,960.7817,12.100616
20492000,960.7266,12.097809
20588000,960.66547,12.095001
20688000,960.60144,12.092194
20780000,960.5609,12.0894165
20900000,960.5156,12.085907
20996000,960.4656,12.08313
21092000,960.4093,12.080322
21188000,960.3644,12.077545
21284000,960.3127,12.074768
21404000,960.2397,12.071289
21500000,960.22107,12.068512
21596000,960.14526,12.065735
21692000,960.1144,12.062958
21788000,960.0808,12.060211
21884000,960.00604,12.057526
22004000,959.9523,12.054321
22100000,959.89575,12.051941
22196000,959.8802,12.049744
22292000,959.8293,12.04776
22388000,959.8048,12.0460205
22484000,959.77124,12.044525
22580000,959.76495,12.043243
22700000,959.7335,12.041962
22796000,959.7221,12.041138
22892000,959.70526,12.040527
22988000,959.6966,12.0401
23084000,959.6909,12.039825
23204000,959.6959,12.039734
23300000,959.6964,12.039825
23396000,959.7068,12.040009
23492000,959.6984,12.040253
23588000,959.7083,12.040466
23684000,959.70374,12.040558
23804000,959.71375,12.040405
23900000,959.7155,12.040039
23996000,959.6915,12.03949
24092000,959.65607,12.038757
24188000,959.6507,12.037872
24284000,959.6351,12.036835
24404000,959.62177,12.035339
24500000,959.60114,12.034027
24596000,959.55725,12.032593
24692000,959.5508,12.031097
24788000,959.512,12.02948
24888000,959.4855,12.0278015
25004000,959.4512,12.025574
25100000,959.4172,12.023712
25196000,959.3533,12.02179
25296000,959.3363,12.019806
25392000,959.2995,12.017761
25484000,959.2556,12.015625
25604000,959.2178,12.012848
25700000,959.15216,12.010529
25796000,959.14294,12.008118
25892000,959.0846,12.005646
25988000,959.04297,12.003113
26084000,958.98663,12.000519
26204000,958.95703,11.997192
26300000,958.89404,11.994507
26396000,958.8497,11.99173
26492000,958.7833,11.988922
26588000,958.7367,11.9861145
26684000,958.7093,11.983246
26804000,958.6247,11.979614
26900000,958.5833,11.976654
26996000,958.5339,11.973694
27092000,958.4656,11.970673
27188000,958.3983,11.967621
27284000,958.3573,11.964569
27380000,958.30414,11.961456
27500000,958.2214,11.95752
27596000,958.17975,11.954315
27692000,958.1134,11.951111
27788000,958.07574,11.947845
27884000,958.0078,11.944519
28004000,957.93866,11.940338
28100000,957.8869,11.936951
28196000,957.8265,11.933533
28292000,957.74084,11.930084
28388000,957.68085,11.926636
28484000,957.6278,11.923126
28604000,957.5408,11.918762
28700000,957.49817,11.915222
28796000,957.4448,11.911713
28892000,957.36584,11.908173
28988000,957.2958,11.904633
29108000,957.2227,11.900238
29204000,957.16833,11.896698
29300000,957.0871,11.893188
29396000,957.02026,11.889679
29515999,956.95233,11.885315
29612000,956.8826,11.881836
29707999,956.838,11.878387
29828000,956.76294,11.874115
29924000,956.7088,11.870728
30020000,956.64777,11.867371
30116000,956.5893,11.864044
30235999,956.52594,11.859924
30332000,956.46204,11.856659
30428000,956.376,11.853424
30524000,956.3628,11.85025
30620000,956.29755,11.847076
30740000,956.21326,11.843201
30836000,956.17053,11.840088
30932000,956.0994,11.837036
31028000,956.06036,11.834015
31124000,956.0084,11.831024
31220000,955.9513,11.828033
31340000,955.90265,11.824371
31436000,955.85187,11.821442
31532000,955.78253,11.8185425
31628000,955.72784,11.815643
31724000,955.6959,11.812744
31824000,955.60864,11.8098755
31940000,955.5701,11.806305
32036000,955.5367,11.803436
32132000,955.47125,11.800537
32228000,955.4067,11.797516
32324000,955.3506,11.794403
32420000,955.3177,11.791199
32540000,955.2298,11.78714
32636000,955.1714,11.7838745
32732000,955.11145,11.780548
32832000,955.0575,11.777222
32924000,954.9825,11.773834
33020000,954.9376,11.770447
33140000,954.8611,11.766144
33236000,954.80115,11.762665
33332000,954.74567,11.759186
33428000,954.68475,11.755798
33524000,954.61774,11.752502
33620000,954.58185,11.749359
33740000,954.5013,11.745697
33836000,954.43036,11.742981
33932000,954.4025,11.7404785
34028000,954.39905,11.73822
34124000,954.3413,11.736176
34220000,954.30646,11.7343445
34340000,954.2596,11.732361
34436000,954.24316,11.731018
34532000,954.19507,11.729858
34628000,954.19434,11.728912
34724000,954.18195,11.72818
34820000,954.1717,11.727631
34940000,954.1848,11.727203
35036000,954.1914,11.72702
35132000,954.1705,11.727051
35228000,954.1645,11.727203
35328000,954.173,11.727509
35420000,954.1991,11.727905
35540000,954.1988,11.728607
35636000,954.20233,11.729279
35732000,954.2419,11.7300415
35828000,954.2506,11.730896
35924000,954.25146,11.731781
36020000,954.283,11.732758
36140000,954.2956,11.734009
36236000,954.3076,11.735077
36332000,954.3371,11.736145
36428000,954.3603,11.737274
36524000,954.3645,11.738403
36620000,954.40155,11.739563
36740000,954.4345,11.740997
36836000,954.44196,11.7421875
36932000,954.4703,11.743347
37028000,954.4755,11.744507
37128000,954.5001,11.7456665
37220000,954.5266,11.746796
37340000,954.5363,11.748169
37436000,954.5699,11.749237
37536000,954.5723,11.750275
37628000,954.6032,11.751251
37724000,954.603,11.752197
37820000,954.61707,11.753052
37940000,954.6373,11.754089
38036000,954.6645,11.754822
38132000,954.6585,11.755463
38228000,954.6696,11.756073
38324000,954.69086,11.756592
38420000,954.68146,11.75705
38516000,954.6977,11.757446
38636000,954.7309,11.757904
38732000,954.7274,11.758209
38828000,954.7326,11.758484
38924000,954.73706,11.7586975
39020000,954.7437,11.758911
39140000,954.7497,11.759125
39236000,954.73816,11.759277
39332000,954.7392,11.759399
39428000,954.74506,11.759491
39524000,954.75146,11.7595825
39620000,954.7567,11.759644
39740000,954.739,11.759705
39836000,954.74207,11.759735
39932000,954.752,11.759766
40028000,954.736,11.759766
40124000,954.7623,11.759766
40220000,954.7757,11.759766
40316000,954.73816,11.759735
40436000,954.7482,11.759705
40532000,954.73303,11.759674
40628000,954.74756,11.759644
40728000,954.76117,11.759613
40820000,954.7534,11.759552
40940000,954.7556,11.759491
41040000,954.75684,11.75946
41132000,954.7651,11.759399
41228000,954.7161,11.759338
41324000,954.733,11.759277
41420000,954.7353,11.759216
41540000,954.73395,11.759155
41636000,954.72833,11.759094
41736000,954.73785,11.759033
41828000,954.7376,11.758972
41924000,954.72375,11.758881
42020000,954.7296,11.75882
42140000,954.73175,11.758759
42236000,954.72156,11.758667
42332000,954.73,11.758606
42428000,954.75653,11.758545
42524000,954.7185,11.758484
42620000,954.72784,11.758423
42716000,954.7244,11.758331
42840000,954.7204,11.75827
42932000,954.7473,11.758209
43028000,954.7277,11.758118
43124000,954.7214,11.758057
43220000,954.71844,11.757996
43316000,954.7259,11.757935
43436000,954.7255,11.757843
43532000,954.7041,11.757782
43628000,954.70575,11.757751
43724000,954.7074,11.75769
43820000,954.70654,11.757629
43916000,954.69617,11.757568
44036000,954.7236,11.757507
44132000,954.7188,11.757477
44232000,954.7146,11.757416
44324000,954.71326,11.757385
44420000,954.68976,11.757324
44540000,954.6987,11.757294
44636000,954.68915,11.757233
44732000,954.71906,11.757202
44828000,954.7101,11.757172
44924000,954.7065,11.757141
45020000,954.6954,11.757111
45140000,954.67804,11.75705
45236000,954.6923,11.757019
45336000,954.6979,11.756989
45432000,954.6946,11.756958
45524000,954.70886,11.7569275
45624000,954.69006,11.756897
45716000,954.71594,11.756866
45840000,954.6875,11.756836
45932000,954.6856,11.756805
46028000,954.7004,11.756775
46124000,954.69446,11.756744
46220000,954.6932,11.756744
46340000,954.6872,11.756683
46436000,954.68097,11.756683
46532000,954.6722,11.756653
46628000,954.70264,11.756622
46724000,954.68976,11.756592
46820000,954.69995,11.756561
46916000,954.6935,11.756531
47036000,954.69324,11.7565
47136000,954.6885,11.75647
47228000,954.6778,11.756439
47324000,954.703,11.756439
47420000,954.69336,11.756409
47540000,954.704,11.756348
47636000,954.69293,11.756348
47732000,954.6786,11.756317
47832000,954.7019,11.756287
47924000,954.68665,11.756256
48020000,954.6895,11.756226
48140000,954.6776,11.756195
48236000,954.6692,11.756165
48332000,954.6825,11.7561035
48428000,954.68695,11.756073
48524000,954.68176,11.7560425
48620000,954.692,11.756012
48740000,954.667,11.755981
48836000,954.6826,11.75592
48932000,954.6838,11.75589
49028000,954.6541,11.755859
49128000,954.6818,11.755798
49220000,954.67285,11.755768
49340000,954.6755,11.755737
49436000,954.6691,11.755676
49532000,954.67255,11.755646
49628000,954.6656,11.755615
49724000,954.6789,11.755554
49820000,954.674,11.755524
49940000,954.6723,11.755493
50036000,954.6838,11.755493
50132000,954.6776,11.755585
50228000,954.6667,11.755707
50324000,954.68195,11.755798
50424000,954.6744,11.755798
50540000,954.67303,11.755615
50640000,954.6639,11.755371
50732000,954.6552,11.755035
50828000,954.6632,11.754639
50928000,954.6504,11.754181
51024000,954.651,11.753693
51140000,954.61847,11.753021
51236000,954.6198,11.752441
51332000,954.6126,11.751831
51428000,954.60046,11.751251
51524000,954.5866,11.750702
51620000,954.58215,11.750183
51740000,954.5475,11.749573
51836000,954.5785,11.749115
51932000,954.57086,11.748749
52032000,954.5636,11.748413
52124000,954.5449,11.748199
52224000,954.53253,11.748077
52340000,954.55804,11.748077
52436000,954.54474,11.74823
52532000,954.53546,11.748383
52628000,954.56006,11.748199
52724000,954.5286,11.748108
52820000,954.537,11.748077
52940000,954.5359,11.748169
53036000,954.5679,11.748352
53132000,954.5537,11.748718
53228000,954.56256,11.749237
53324000,954.5748,11.749878
53420000,954.5863,11.750671
53540000,954.6086,11.75177
53636000,954.6073,11.752747
53732000,954.65344,11.753845
53828000,954.6545,11.755035
53924000,954.67896,11.756378
54020000,954.7026,11.757782
54140000,954.75287,11.759644
54236000,954.7566,11.761017
54332000,954.8143,11.762421
54432000,954.8054,11.763824
54524000,954.8481,11.765289
54620000,954.8558,11.766785
54740000,954.9128,11.768738
54836000,954.9361,11.770386
54932000,954.9672,11.772034
55028000,955.0071,11.773621
55124000,955.02454,11.7752075
55220000,955.06586,11.776825
55340000,955.10034,11.778931
55436000,955.1009,11.780701
55532000,955.1259,11.782501
55628000,955.1774,11.784332
55724000,955.22046,11.786194
55820000,955.2399,11.788055
55940000,955.28046,11.790344
56036000,955.3054,11.792114
56132000,955.36053,11.793915
56228000,955.37646,11.795746
56324000,955.4158,11.797638
56420000,955.4484,11.799591
56540000,955.5076,11.802032
56640000,955.52905,11.804016
56732000,955.5794,11.805939
56828000,955.61365,11.807892
56924000,955.62317,11.809784
57020000,955.6706,11.8116455
57140000,955.70844,11.813934
57236000,955.736,11.815796
57332000,955.77386,11.8177185
57428000,955.7984,11.819672
57524000,955.83856,11.821625
57620000,955.8669,11.823578
57740000,955.9088,11.825989
57836000,955.9411,11.827911
