timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
10600000,0.009191727,-0.002808274,0.40060008,-0.27258617,10.195412,6.6628404,0.07065143,17.085505,0.23094437,-19.22034
10816000,-0.0635131,-0.0755131,0.40060008,-0.36636704,13.253939,13.632214,-0.007565498,19.353527,0.10999999,-17.161451
11008000,-0.11477225,-0.12677225,0.40060008,-0.30075356,13.253991,19.139208,-0.11770433,18.01704,0.10999999,-16.548605
11200000,-0.13386601,-0.14586602,0.40060034,-0.25006798,13.254049,23.008284,-0.19508468,15.0362015,0.10999999,-20.350092
11416000,-0.09509703,-0.10709703,0.40060008,0.1929276,13.254078,25.425337,-0.24342518,11.25887,0.10999999,-28.759481
11608000,0.088329785,0.07632978,0.40060008,1.1546844,13.254038,26.113544,-0.25719014,8.193237,0.10999999,-38.032635
11800000,0.45245227,0.44045228,0.40059984,2.0448315,13.254311,25.921183,-0.25333744,5.731725,0.10999999,-47.400696
12016000,1.0361047,1.0241047,0.40059882,2.8810682,13.254658,25.183432,-0.23857547,3.6704025,0.10999999,-56.95201
12208000,1.7044342,1.6924342,0.40059882,3.6335225,13.25507,24.371403,-0.22232665,2.3064742,0.10999999,-64.19218
12400000,2.5057497,2.4937499,0.40059483,4.3678584,13.255558,23.608488,-0.2070586,1.3311093,0.10999999,-70.240486
12616000,3.5648215,3.5528216,0.40059483,5.1584635,13.256309,22.929941,-0.19347265,0.5523245,0.10999999,-75.870415
12808000,4.650015,4.6380143,0.40060204,5.8925147,13.256978,22.499403,-0.1848485,0.072193995,0.10999999,-80.09325
13000000,5.8714085,5.859408,0.40060204,6.586368,13.257779,22.206198,-0.17896837,-0.25930092,0.10999999,-83.802246
13216000,7.3829217,7.370922,0.40058687,7.129568,13.2586975,22.012468,-0.17507541,-0.43021592,0.10999999,-87.54915
13408000,8.804861,8.792861,0.40060282,7.416591,13.259525,21.954414,-0.17389777,-0.4509425,0.10999999,-90.64768
13624000,9.863008,10.443981,1.6089824,7.6102195,13.260457,21.9664,-0.17411886,-0.797456,0.10725361,-91.09549
13816000,10.4598,11.928785,2.909803,7.6603703,13.261499,21.67609,-0.1682918,-1.8575014,0.101612784,-88.41336
14008000,11.26345,13.410805,3.4549236,7.440895,13.2624235,21.205452,-0.15886056,-1.9891013,0.09603172,-86.05049
14224000,12.271057,14.982808,3.6948137,6.8183174,13.263473,20.804863,-0.15082781,-1.5271546,0.0898864,-83.725555
14416000,13.204982,16.270231,3.7737458,6.397344,13.26435,20.657366,-0.14786032,-1.0870283,0.08446669,-81.8485
14608000,14.153757,17.489021,3.8018253,6.116933,13.265148,20.666603,-0.14802909,-0.7657954,0.07898132,-80.049416
14824000,15.228559,18.806509,3.8089235,5.8757615,13.265962,20.747274,-0.14962626,-0.5422763,0.07266722,-78.05408
15016000,16.18669,19.935118,3.8073933,5.7024794,13.266607,20.842571,-0.15151927,-0.4390464,0.066917896,-76.28132
15208000,17.145891,21.031033,3.8035457,5.5768876,13.267432,20.91024,-0.15285616,-0.391146,0.061059628,-74.50551
15424000,18.225525,22.242214,3.798367,5.4764066,13.268141,20.959854,-0.15383427,-0.38047564,0.05436811,-72.508095
15616000,19.185396,23.30234,3.7937992,5.3990793,13.268895,20.933672,-0.15329553,-0.36649266,0.048377268,-70.75257
15808000,20.145344,24.342596,3.7900383,5.3287425,13.269497,20.894073,-0.15249152,-0.34721798,0.042383116,-69.02862
16024000,21.225327,25.494013,3.78653,5.2659106,13.270203,20.832928,-0.1512545,-0.33172035,0.035653975,-67.12879
16216000,22.185324,26.50818,3.7838213,5.220479,13.270956,20.75092,-0.14959927,-0.32001203,0.029700296,-65.47828
16408000,23.145327,27.516531,3.781468,5.1901045,13.271654,20.678877,-0.14814445,-0.30173877,0.02379091,-63.87151
16624000,24.225334,28.640657,3.779262,5.1593747,13.272215,20.602642,-0.14660855,-0.28429058,0.01718137,-62.104206
16816000,25.185339,29.63115,3.7777376,5.1267233,13.27278,20.509804,-0.14474046,-0.27823856,0.011358999,-60.576122
17008000,26.145346,30.611238,3.7767334,5.0979557,13.273495,20.440228,-0.14333466,-0.26374733,0.005585465,-59.08416
17224000,27.225353,31.710339,3.7757788,5.0684943,13.274241,20.371912,-0.14195341,-0.24983785,-0.000861307,-57.440456
17416000,28.18536,32.681038,3.7752442,5.044386,13.274732,20.32413,-0.14098795,-0.23832455,-0.006554852,-56.00518
17608000,29.145367,33.642612,3.7751658,5.014408,13.275406,20.280437,-0.14010063,-0.23075913,-0.012222415,-54.58637
17824000,30.225374,34.715786,3.7755075,4.984296,13.276061,20.23306,-0.13914,-0.2305568,-0.018556895,-53.011517
18016000,31.185379,35.665035,3.7759814,4.954647,13.276819,20.172598,-0.13791557,-0.2194015,-0.024145309,-51.63151
18208000,32.145374,36.61032,3.776717,4.9210854,13.277382,20.136068,-0.13717373,-0.20418315,-0.029695094,-50.267735
18424000,33.225365,37.662632,3.778101,4.889372,13.278023,20.082909,-0.13609771,-0.20986909,-0.03589689,-48.74711
18616000,34.185356,38.592136,3.7796252,4.8554463,13.278725,20.050112,-0.13542774,-0.20462337,-0.04136644,-47.408188
18808000,35.145348,39.51368,3.7815475,4.81288,13.27926,20.015596,-0.13472673,-0.20245002,-0.046803087,-46.074085
19024000,36.225338,40.539925,3.784235,4.7766805,13.279798,19.972475,-0.13385354,-0.1934984,-0.05286922,-44.580875
19216000,37.185333,41.44676,3.786893,4.738249,13.280437,19.954689,-0.13348503,-0.18321754,-0.058216445,-43.258007
19408000,38.145325,42.347347,3.789863,4.7042975,13.280951,19.927935,-0.13293968,-0.18082392,-0.06353746,-41.928158
19624000,39.225315,43.3548,3.79349,4.6712737,13.281762,19.874962,-0.131864,-0.17433454,-0.06946079,-40.43863
19816000,40.185307,44.242847,3.7970872,4.6413603,13.282146,19.8443,-0.13124305,-0.17562377,-0.074671745,-39.11682
20008000,41.145298,45.124653,3.8009965,4.616568,13.282853,19.833467,-0.13101229,-0.1721203,-0.07984457,-37.787693
