timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
8996000,0.57151264,0.57151264,12.404602
10004000,-0.90872365,-0.90872365,12.404602
10988000,228.91019,228.91019,12.4045105
11996000,327.4942,327.4942,12.397186
12980000,312.8247,312.8247,12.366455
13988000,269.68903,269.68903,12.317657
14996000,261.15308,261.15308,12.275391
16004000,253.97487,253.97487,12.239471
16988000,245.03596,245.03596,12.206482
17996000,239.53778,239.53778,12.173798
18980000,232.97556,232.97556,12.143036
19992000,230.12085,230.12085,12.11264
20996000,227.94939,227.94939,12.08313
22004000,210.12187,210.12187,12.054321
22988000,166.3322,166.3322,12.0401
23996000,219.78993,219.78993,12.03949
25004000,231.45926,231.45926,12.025574
25988000,231.97226,231.97226,12.003113
26996000,237.29112,237.29112,11.973694
28004000,230.60176,230.60176,11.940338
28988000,222.49556,222.49556,11.904633
29996000,217.94405,217.94405,11.868195
31004000,218.48386,218.48386,11.834778
31988000,215.63992,215.63992,11.804871
32996000,204.19261,204.19261,11.771301
34004000,161.13841,161.13841,11.73877
34988000,145.35574,145.35574,11.727081
35996000,150.16878,150.16878,11.732513
37004000,161.82455,161.82455,11.744232
37988000,169.23035,169.23035,11.754456
38996000,166.9915,166.9915,11.75885
40004000,165.04735,165.04735,11.759766
40988000,162.4973,162.4973,11.759491
41996000,160.96123,160.96123,11.75885
43004000,158.26189,158.26189,11.758148
43992000,154.74411,154.74411,11.757538
44996000,153.6938,153.6938,11.757111
46004000,152.46172,152.46172,11.756775
46988000,151.07193,151.07193,11.756531
47996000,151.36624,151.36624,11.756226
49004000,148.08755,148.08755,11.755859
49988000,143.20003,143.20003,11.755493
50996000,193.08888,193.08888,11.753815
52008000,161.27814,161.27814,11.748505
52988000,154.57367,154.57367,11.74823
53996000,143.09814,143.09814,11.757416
55004000,163.6138,163.6138,11.773224
55988000,163.0726,163.0726,11.791229
56996000,169.38806,169.38806,11.811188
58004000,172.96637,172.96637,11.831177
58988000,200.62057,200.62057,11.850433
59996000,191.86127,191.86127,11.865967
61004000,216.82198,216.82198,11.882019
61992000,207.05197,207.05197,11.896912
62996000,207.0694,207.0694,11.916107
64004000,210.19388,210.19388,11.938293
