timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
9020000,399.60184,12.404602,96616.44,1.147963
9044000,399.5502,12.404602,96617.055,1.1479704
9072000,399.61594,12.404602,96616.31,1.1479616
9092000,399.75677,12.404602,96614.68,1.1479422
9120000,399.60184,12.404602,96616.46,1.1479634
9140000,399.5549,12.404602,96617,1.1479698
9164000,399.51263,12.404602,96617.51,1.1479758
9188000,399.66757,12.404602,96615.695,1.1479543
9216000,399.63,12.404602,96616.14,1.1479596
9236000,399.4469,12.404602,96618.234,1.1479845
9260000,399.65817,12.404602,96615.836,1.147956
9284000,399.69104,12.404602,96615.43,1.1479511
9308000,399.40466,12.404602,96618.734,1.1479903
9332000,399.61594,12.404602,96616.28,1.1479613
9356000,399.61594,12.404602,96616.336,1.1479619
9380000,399.67227,12.404602,96615.66,1.1479539
9408000,399.66287,12.404602,96615.75,1.147955
9428000,399.69574,12.404602,96615.375,1.1479505
9452000,399.48447,12.404602,96617.83,1.1479796
9480000,399.6441,12.404602,96615.984,1.1479577
9500000,399.7192,12.404602,96615.09,1.1479472
9524000,399.5596,12.404602,96616.97,1.1479694
9548000,399.5596,12.404602,96616.97,1.1479694
9572000,399.3765,12.404602,96619.07,1.1479944
9596000,399.61594,12.404602,96616.33,1.1479619
9624000,399.60184,12.404602,96616.44,1.147963
9644000,399.41873,12.404602,96618.54,1.1479881
9672000,399.49387,12.404602,96617.74,1.1479787
9692000,399.48917,12.404602,96617.77,1.147979
9716000,399.6441,12.404602,96615.945,1.1479572
9740000,399.51263,12.404602,96617.484,1.1479756
9764000,399.6441,12.404602,96615.97,1.1479576
9788000,399.5455,12.404602,96617.09,1.1479709
9816000,399.51263,12.404602,96617.48,1.1479754
9836000,399.7286,12.404602,96615.01,1.1479461
9860000,399.52673,12.404602,96617.34,1.1479739
9884000,399.6253,12.404602,96616.19,1.1479602
9908000,399.58777,12.404602,96616.6,1.1479651
9936000,399.6441,12.404602,96615.945,1.1479572
9956000,399.70514,12.404602,96615.25,1.147949
9984000,399.58777,12.404602,96616.586,1.1479648
10004000,399.75208,12.404602,96614.74,1.147943
10028000,399.57367,12.404602,96616.83,1.1479677
10052000,399.56427,12.404602,96616.88,1.1479684
10076000,399.68634,12.404602,96615.5,1.147952
10100000,399.59714,12.404602,96616.52,1.1479641
10124000,399.60654,12.404602,96616.38,1.1479625
10148000,399.48917,12.404602,96617.76,1.1479788
10172000,399.7145,12.404602,96615.164,1.147948
10196000,399.7239,12.404602,96615.055,1.1479467
10220000,399.6441,12.404602,96615.945,1.1479572
10244000,399.43283,12.404602,96618.42,1.1479867
10268000,399.56897,12.404602,96616.85,1.147968
10292000,399.56427,12.404602,96616.88,1.1479684
10316000,399.66287,12.404602,96615.766,1.1479552
10340000,399.57367,12.404602,96616.78,1.1479672
10364000,399.58777,12.404602,96616.63,1.1479654
10388000,399.78494,12.404602,96614.33,1.147938
10412000,399.62064,12.404602,96616.266,1.147961
10436000,399.4422,12.404602,96618.31,1.1479853
10460000,399.5549,12.404602,96617.01,1.1479698
10484000,399.61594,12.404602,96616.33,1.1479619
10508000,399.5314,12.404602,96617.31,1.1479735
10532000,399.48917,12.404602,96617.79,1.1479791
10556000,399.57837,12.404602,96616.72,1.1479665
10580000,399.6441,12.404602,96615.984,1.1479577
10604000,399.51733,12.404602,96617.42,1.1479748
10628000,399.3624,12.404602,96619.266,1.1479967
10652000,399.41403,12.404602,96618.64,1.1479893
10676000,399.51263,12.404602,96617.5,1.1479757
