timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius
9096000,0.007929168,0,2.405463,1.6199652,-0.26276636,nan,0.28647888
9600000,0,0,1.5647832,1.5650222,0.009318278,368.95892,32.319035
10104000,0,-0.09537907,1.5569661,1.5637107,0.48194137,360.49362,59.458782
10584000,0,0.042582233,1.5568622,1.5635012,0.54157835,349.83838,65.97135
11088000,0,0.18044682,1.542997,1.5607421,1.457006,338.1799,66.00913
11592000,0,0.32922503,1.5214705,1.5565004,2.794738,326.7413,64.118225
12096000,-0.39295202,0.34906584,1.5311825,1.5492868,1.3891735,315.81473,61.682713
12600000,-0.4269258,0.3030165,1.4844958,1.5401936,4.117449,305.28116,59.53967
13104000,-0.3996899,0.20253468,1.4482032,1.5334027,5.98637,295.30365,56.846916
13584000,-0.3567855,0.20627499,1.424085,1.527719,7.4200525,285.7729,57.40499
14088000,-0.2908893,0.20722386,1.4063606,1.5230702,8.440748,275.62558,57.493412
14592000,-0.21389578,0.20756614,1.4025601,1.5211984,8.618782,265.46082,57.24076
15096000,-0.13705389,0.20754531,1.4138956,1.5225594,7.9430256,255.33102,56.998478
15600000,-0.09811712,0.20821978,1.4177686,1.5223682,7.6858187,245.27475,56.71404
16104000,-0.07090786,0.20902176,1.4291574,1.5238944,7.0100617,235.291,56.429638
16584000,-0.058262967,0.21024805,1.4409463,1.525688,6.323179,225.8323,56.195786
17088000,-0.054532032,0.21197133,1.4526821,1.5275737,5.641859,215.96123,55.942066
17592000,-0.05401182,0.21433502,1.4645531,1.5296384,4.960539,206.14136,55.71477
18096000,-0.051898327,0.21704161,1.476572,1.5319089,4.279219,196.35104,55.533062
18600000,-0.05835674,0.2204844,1.4809359,1.5321467,4.022012,186.59477,55.319157
19104000,-0.061359245,0.2243038,1.4853135,1.5324107,3.7648053,176.87611,55.09027
19584000,-0.059993528,0.22817947,1.4899586,1.5328534,3.4964714,167.65146,54.88632
20088000,-0.057056673,0.23227009,1.4944156,1.5331926,3.2392647,158.00116,54.666256
20592000,-0.06512963,0.1929687,1.4909717,1.5307171,3.406171,148.38084,54.331062
21096000,-0.059095863,0.021984125,1.4927573,1.5311395,3.1378372,139.04602,51.515404
21600000,-0.046457063,-0.023474332,1.4954236,1.531719,2.8639398,130.1585,49.16709
22104000,-0.028250428,-0.042681243,1.4992269,1.5323822,2.5900424,121.6218,47.565758
22608000,-0.008184928,-0.043838494,1.5043237,1.5333651,2.3050177,113.29811,46.696335
23088000,0.009708018,-0.037075732,1.5102965,1.5346119,2.0144296,105.45076,46.420147
23592000,0.03356457,-0.025716525,1.5256152,1.5402954,1.3052924,97.22969,46.47364
24096000,0.03853845,-0.013448255,1.5317392,1.542162,1.0258315,88.97926,46.7037
24600000,0.037091713,-0.002989783,1.5379394,1.5445278,0.74080634,80.68516,46.98873
25104000,0.04284008,0.006264119,1.5529184,1.5531858,0.0372324,72.337296,47.290997
25584000,0.024106009,0.015089711,1.5501149,1.5510529,0.17075777,64.33798,47.55441
26088000,0.016759204,0.023348931,1.5559815,1.5556432,-0.10870361,55.89326,47.764465
26592000,0.01180928,0.030281713,1.5618181,1.561869,-0.38816404,47.42912,47.8488
27096000,-0.011865689,0.21426943,1.5515475,1.5311323,-1.2159318,449.50284,52.66485
27600000,-0.050945174,0.2783955,1.5428971,1.5302532,-0.80255544,439.85733,55.58168
28104000,-0.09386907,0.29128492,1.5278322,1.5283488,0.034616053,430.03683,55.358345
28584000,-0.107413046,0.29610717,1.5205395,1.5273976,0.43421325,420.77026,54.84006
29087999,-0.120946184,0.29814744,1.5053519,1.5253726,1.2576054,411.13193,54.433723
29592000,-0.117029324,0.29860094,1.4975384,1.5242693,1.6709819,401.56454,54.052517
30096000,-0.11086107,0.29821184,1.4898386,1.5231507,2.070579,392.06323,53.6292
30600000,-0.105389,0.29755667,1.4820508,1.5219768,2.4701762,382.61755,53.24808
31104000,-0.1016385,0.2969228,1.4741393,1.5207436,2.8697736,373.24286,52.85873
31584000,-0.088372156,0.2964198,1.4747865,1.5207006,2.8180175,364.3759,52.53075
32088000,-0.077782914,0.296066,1.4749626,1.5205635,2.79382,355.11176,52.250965
32592000,-0.06931762,0.29592603,1.4754215,1.5204662,2.7558432,345.89008,51.986248
33096000,-0.06387788,0.2960546,1.475911,1.5203637,2.7178664,336.72205,51.747005
33600000,-0.060797133,0.29636997,1.4764171,1.5202553,2.6798894,327.588,51.51965
34104000,-0.058673102,0.2969354,1.4769337,1.5201408,2.6419125,318.4871,51.29839
34584000,-0.056451555,0.2977603,1.4780091,1.520126,2.5763774,309.86148,51.091324
35088000,-0.055464875,0.29877952,1.4785906,1.5200007,2.5384007,300.8317,50.924767
35592000,-0.05444109,0.30001658,1.4791732,1.5198675,2.5004237,291.8402,50.75533
36096000,-0.042141773,0.30152416,1.4884177,1.5212818,2.0248723,282.8778,50.58524
36600000,-0.042883914,0.30300698,1.4890614,1.5211825,1.9868958,273.9418,50.44696
37104000,-0.040211536,0.11129853,1.4883679,1.5211983,1.921361,265.18576,47.93969
37584000,-0.033131592,0.037085615,1.4881915,1.5212778,1.8420458,257.30676,45.759388
38088000,-0.021789761,0.01148996,1.4889196,1.5214269,1.7489524,249.35506,44.24642
38592000,-0.0092867,0.005618374,1.4904294,1.5215856,1.655859,241.59204,43.553665
39096000,0.013991221,0.010419387,1.5025501,1.5236336,1.1251907,233.89656,43.43627
39600000,0.020896059,0.019126829,1.5048225,1.5238794,1.0320973,226.19774,43.672413
40104000,0.03483594,0.027728446,1.5167702,1.5260834,0.5152087,218.44301,44.08436
40584000,0.03186081,0.035601933,1.519279,1.5265068,0.4083357,210.99213,44.489468
41088000,0.036786653,0.042001724,1.5308757,1.5289788,-0.10855293,203.09807,44.88929
41592000,0.027956512,0.047594685,1.5329157,1.5294778,-0.2016468,195.14064,45.22913
