timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
9116000,4.7720146e-06,1.2808678e-05,-5.326968e-06,0.0
9136000,4.686678e-06,1.3688096e-05,-1.6793273e-06,0.0
9156000,4.936882e-06,1.29877835e-05,-3.3704837e-06,0.0
9176000,4.777259e-06,1.4043771e-05,-3.1993877e-06,0.0
9196000,4.1965873e-06,1.4291499e-05,-3.8962554e-07,0.0
9216000,4.8219827e-06,1.3190118e-05,-2.7577692e-06,0.0
9236000,4.3205864e-06,1.3961783e-05,-1.3902894e-06,0.0
9256000,5.0558215e-06,1.3202097e-05,-3.1843865e-06,0.0
9276000,3.924094e-06,1.3153922e-05,0.0,0.0
9296000,3.3411966e-06,1.5929756e-05,0.0,0.0
9316000,3.3113406e-06,1.3040626e-05,0.0,0.0
9336000,3.5821733e-06,1.2493045e-05,0.0,0.0
9356000,3.2995001e-06,1.5329064e-05,0.0,0.0
9376000,3.6832805e-06,1.2596613e-05,0.0,-1.6094446e-06
9396000,2.8900415e-06,1.4540155e-05,0.0,-9.670031e-06
9416000,3.1290633e-06,1.2875804e-05,0.0,-2.301588e-06
9436000,2.8299967e-06,1.301662e-05,0.0,8.439757e-06
9456000,3.1454874e-06,1.4942585e-05,0.0,1.17088e-05
9476000,3.2024952e-06,1.343221e-05,0.0,1.2378408e-05
9496000,3.2353933e-06,1.3943257e-05,0.0,2.0700167e-05
9516000,2.8749585e-06,1.30501285e-05,0.0,2.1370028e-05
9536000,3.0615133e-06,1.3123862e-05,0.0,3.1258543e-05
9556000,3.5871024e-06,1.4112627e-05,0.0,3.7644382e-05
9576000,3.3785298e-06,1.1980527e-05,0.0,4.7802976e-05
9596000,2.9546013e-06,1.3124071e-05,0.0,5.630858e-05
9620000,3.895223e-06,1.34882275e-05,0.0,6.2871826e-05
9636000,3.146831e-06,1.2163983e-05,0.0,6.8741916e-05
9656000,3.4849213e-06,1.1812494e-05,0.0,7.30696e-05
9676000,3.1457664e-06,1.4423007e-05,0.0,7.95881e-05
9696000,1.9455958e-06,9.946295e-06,0.0,8.815809e-05
9716000,2.4592393e-06,1.0634597e-05,0.0,9.461781e-05
9736000,1.3217487e-05,-0.00042972688,0.0,9.967401e-05
9756000,2.5028618e-05,-0.0009725523,0.0,6.541259e-05
9776000,3.1195465e-05,-0.0014858749,0.0,-5.0528484e-05
9796000,2.849172e-05,-0.0019165764,0.0,-0.0002480364
9816000,1.4228792e-05,-0.002312614,0.0,-0.00050656573
9836000,-1.33598405e-05,-0.0026867788,0.0,-0.0008138679
9860000,-6.581218e-05,-0.0031123469,0.0,-0.0012187485
9876000,-0.000114151306,-0.0033777354,0.0,-0.0015012574
