timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
211984000,14.882297,14.929744,15.294991,14.993134,15.359932
212984000,14.872914,14.920868,15.285874,14.956248,15.322122
213984000,14.723904,14.7712965,15.132618,14.884695,15.24879
214984000,14.630423,14.67918,15.038231,14.854807,15.218153
215984000,14.707,14.761114,15.122144,14.874257,15.238054
216984000,14.706128,14.764901,15.126048,14.893314,15.257603
217984000,14.72855,14.786173,15.147835,14.878167,15.242079
218984000,14.656342,14.715459,15.075556,14.878434,15.24252
219984000,14.605493,14.663858,15.022692,14.849455,15.212829
220984000,14.676898,14.730837,15.0915165,14.808459,15.171039
221984000,14.592984,14.645444,15.003971,14.781335,15.143189
222984000,14.614308,14.668059,15.027248,14.774244,15.136034
223984000,14.702838,14.754207,15.115553,14.752958,15.114275
224984000,14.555833,14.603814,14.961412,14.725698,15.086282
225984000,14.656123,14.704908,15.065129,14.723297,15.083969
226984000,14.474535,14.520681,14.8762045,14.700589,15.060517
227984000,14.589998,14.631523,14.989847,14.665191,15.02434
228984000,14.6634655,14.700665,15.060804,14.635844,14.994396
229984000,14.631074,14.665722,15.024983,14.620774,14.978935
230984000,14.582908,14.61599,14.974137,14.617021,14.975193
231984000,14.6337385,14.6662855,15.0257845,14.626938,14.985474
232984000,14.571217,14.602481,14.960336,14.630326,14.988864
233984000,14.573931,14.606876,14.964731,14.627876,14.986244
234984000,14.771423,14.80322,15.165975,14.633621,14.992221
235984000,14.529207,14.553433,14.910087,14.596659,14.95437
236984000,14.608975,14.632603,14.9912815,14.592312,14.950005
237984000,14.59291,14.612877,14.971053,14.587902,14.945465
238984000,14.512342,14.530674,14.886723,14.580351,14.937616
239984000,14.650398,14.668541,15.027992,14.577144,14.934356
240984000,14.52842,14.544328,14.900839,14.5831585,14.940622
241984000,14.689029,14.703132,15.063431,14.596215,14.953894
242984000,14.618528,14.628871,14.987355,14.609035,14.967033
243984000,14.647273,14.6576605,15.016782,14.6115055,14.969497
244984000,14.529167,14.537692,14.89397,14.502363,14.857777
245984000,16.779007,16.800047,17.211933,16.769861,17.181007
246984000,16.532566,16.551403,16.958546,16.440262,16.844671
247984000,14.854048,14.86282,15.229762,14.655706,15.017536
248984000,13.945239,13.948979,14.293111,13.861775,14.203755
249984000,14.131628,14.1357355,14.482868,14.1254635,14.472345
250984000,14.498923,14.515347,14.869672,14.487666,14.841315
251984000,14.618475,14.632569,14.988127,14.69363,15.050671
252983999,14.901286,14.926591,15.287858,14.790208,15.148174
253983999,14.664796,14.688048,15.042205,14.797434,15.154229
254983999,14.851356,14.873543,15.231056,14.796821,15.15249
255983999,14.716285,14.741929,15.094991,14.831593,15.186803
256983999,14.882854,14.914953,15.270815,14.918137,15.274074
257983999,15.135312,15.169438,15.530343,15.047347,15.405348
258983999,15.082082,15.11959,15.477969,15.143003,15.501938
259983999,15.225059,15.261642,15.622518,15.18932,15.548486
260983999,15.249589,15.287303,15.647666,15.221002,15.579802
261983999,15.259221,15.29556,15.655092,15.24897,15.6074
262983999,15.295675,15.328348,15.687482,15.281443,15.639478
263983999,15.298009,15.32741,15.685321,15.31448,15.67209
264983999,15.382351,15.410051,15.768614,15.35448,15.711749
265984000,15.411761,15.433955,15.791733,15.3924265,15.749241
266984000,15.495662,15.515073,15.873481,15.44859,15.805463
267984000,15.597432,15.616224,15.975803,15.509281,15.866399
268984000,15.653421,15.668376,16.027893,15.595616,15.9534645
269984000,15.586716,15.603282,15.960096,15.6612215,16.019361
270984000,15.804105,15.816573,16.17704,15.736465,16.0951
271984000,15.728258,15.740109,16.09768,15.802132,16.161112
272984000,15.912682,15.923631,16.284142,15.864286,16.223454
273984000,15.897867,15.900795,16.259613,15.906859,16.265814
274984000,15.948423,15.949397,16.307873,15.944337,16.3027
275984000,16.03665,16.031141,16.390152,15.978691,16.336527
276984000,16.13046,16.12175,16.481703,16.019022,16.376682
277984000,16.072313,16.05441,16.411451,16.062155,16.419367
278984000,16.38501,16.369656,16.73219,16.344248,16.70622
279984000,17.0899,17.077824,17.455631,17.11202,17.490585
280984000,17.17371,17.162706,17.542725,17.070206,17.448174
281984000,16.98582,16.982374,17.358791,16.941006,17.316505
282984000,16.883104,16.879406,17.253563,16.777422,17.149319
283984000,16.589848,16.584023,16.951706,16.660713,17.030096
284984000,16.588097,16.583136,16.95062,16.60835,16.976397
285984000,16.681799,16.68254,17.052126,16.589184,16.956701
286984000,16.52315,16.51987,16.885412,16.58621,16.95322
287984000,16.616962,16.61631,16.983837,16.584736,16.951565
288984000,16.543552,16.536919,16.902628,16.56101,16.927254
289984000,16.611458,16.604652,16.971424,16.541977,16.907364
290984000,16.575232,16.56905,16.934916,16.542078,16.907349
291984000,16.546148,16.550678,16.91602,16.54251,16.907671
292984000,16.49577,16.498901,16.863007,16.51051,16.874872
293984000,16.414091,16.423918,16.78636,16.490288,16.854195
294984000,16.50621,16.52074,16.885036,16.46784,16.830969
295984000,16.397675,16.414711,16.776525,16.439877,16.802244
296984000,16.416018,16.44364,16.806152,16.414972,16.776852
297984000,16.332354,16.363115,16.723671,16.389107,16.750235
298984000,16.346956,16.371439,16.732056,16.350727,16.710888
299984000,16.398691,16.43625,16.798218,16.321705,16.68115
300984000,16.19953,16.235823,16.593294,16.285698,16.644268
301984000,16.16108,16.203201,16.559908,16.264662,16.622723
302984000,16.083385,16.13528,16.490404,16.250778,16.608444
303984000,16.183622,16.247578,16.605259,16.235317,16.592728
304984000,16.090673,16.15468,16.510088,16.176355,16.53224
305984000,16.088112,16.160154,16.515898,16.144285,16.499681
306984000,16.058584,16.130873,16.485723,16.11379,16.468267
307984000,15.603254,15.669959,16.014614,15.779461,16.126524
308984000,16.24359,16.32639,16.684967,16.23729,16.59391
309984000,16.440779,16.492182,16.853941,16.336315,16.694656
310984000,16.47765,16.522535,16.884914,16.422659,16.782848
311984000,16.30055,16.349789,16.708626,16.259167,16.616014
312984000,16.00729,16.06217,16.415276,16.069992,16.42327
313984000,15.85038,15.909756,16.259495,15.934118,16.284393
314984000,15.721948,15.781722,16.128891,15.83889,16.187317
315984000,15.668011,15.72919,16.07519,15.779726,16.126839
316984000,15.655544,15.714251,16.060019,15.733769,16.079966
317984000,15.614496,15.673538,16.018406,15.700152,16.045607
318984000,15.620209,15.682754,16.0277,15.6746645,16.019434
319984000,15.586103,15.645578,15.989821,15.620782,15.96448
320984000,15.564895,15.621838,15.965462,15.569282,15.91175
321984000,15.572435,15.629969,15.973906,15.542385,15.884395
322984000,15.435028,15.485904,15.826596,15.499781,15.840779
323984000,15.416257,15.463833,15.804204,15.470142,15.810654
324984000,15.353527,15.3976,15.7364,15.425873,15.765295
325984000,15.302204,15.344884,15.682494,15.385989,15.724504
326984000,15.515398,15.553808,15.896009,15.458899,15.799012
327984000,15.40278,15.438272,15.778063,15.289675,15.626195
328984000,15.297983,15.32287,15.660207,15.205441,15.540193
329984000,15.303725,15.326002,15.663305,15.147201,15.480568
330984000,15.2255125,15.237186,15.57241,15.111054,15.443502
331984000,15.251795,15.259706,15.595864,15.110542,15.443415
332984000,15.26928,15.262434,15.59846,15.145528,15.47898
333984000,15.196918,15.186327,15.520856,15.086845,15.419183
334984000,15.080406,15.077374,15.409333,15.050052,15.381409
335984000,15.078665,15.100848,15.433296,15.084989,15.4170885
336984000,15.124726,15.132899,15.465768,15.159063,15.492509
337984000,14.975175,14.987032,15.316465,14.947278,15.275839
338984000,14.118808,14.128019,14.438306,14.197071,14.508874
339984000,13.770151,13.7833605,14.085856,13.8162985,14.119517
340984000,13.435336,13.455742,13.751016,13.608083,13.906699
341984000,13.277361,13.307586,13.599184,13.446041,13.740673
342984000,13.116593,13.155817,13.443882,13.285946,13.5768585
343984000,13.070361,13.116711,13.403712,13.159697,13.4476385
344984000,12.818938,12.863885,13.14523,13.034615,13.319694
345984000,12.741711,12.789332,13.069197,12.923423,13.206221
346984000,12.693835,12.744287,13.023036,12.794788,13.074643
347984000,12.505071,12.556582,12.831194,12.65292,12.929638
348984000,12.406595,12.45795,12.730598,12.525267,12.799388
349984000,12.36131,12.413488,12.685248,12.389735,12.6609745
350984000,12.228439,12.277128,12.545869,12.280691,12.549511
351984000,11.987886,12.043204,12.306829,12.188135,12.454933
352984000,11.94659,12.006417,12.269347,12.089506,12.354255
353984000,11.741434,11.807073,12.065908,11.996428,12.259415
354984000,11.813953,11.889042,12.149686,11.893661,12.154406
355984000,11.631181,11.708827,11.96573,11.777091,12.035493
356984000,11.388906,11.469498,11.721089,11.6700115,11.926002
357984000,11.434831,11.525672,11.778615,11.583484,11.837696
358984000,11.304321,11.398812,11.648899,11.48654,11.738551
359984000,11.234907,11.333814,11.582604,11.402759,11.653064
360984000,10.986278,11.0908785,11.33442,11.330723,11.579531
361984000,10.972376,11.085511,11.329011,11.259339,11.506658
362984000,10.99669,11.11497,11.359105,11.166925,11.412203
363984000,10.969583,11.093923,11.337669,11.085629,11.329194
364984000,10.694704,10.816291,11.053988,11.012859,11.254876
365984000,10.80987,10.941261,11.1817255,10.948552,11.1891775
366984000,10.148239,10.270923,10.496512,10.318331,10.544959
367984000,10.475255,10.611433,10.843666,10.76361,10.999173
368984000,10.685773,10.830416,11.066615,10.988336,11.227979
369984000,10.5815525,10.732174,10.965594,10.933573,11.171373
370984000,10.553012,10.708062,10.940188,10.8623,11.097771
371984000,10.625329,10.784053,11.017059,10.844674,11.078991
372984000,10.655607,10.814424,11.047347,10.836809,11.070215
373984000,10.558544,10.721471,10.951429,10.8237095,11.0558605
374984000,10.599862,10.760795,10.990995,10.811253,11.042533
375984000,10.714992,10.878641,11.110397,10.791742,11.021647
376984000,10.541738,10.7020235,10.929325,10.76985,10.998593
377984000,10.671832,10.834077,11.06334,10.760018,10.987716
378984000,10.590046,10.749485,10.97607,10.747833,10.974383
379984000,10.647946,10.812371,11.039473,10.7423315,10.967962
380984000,10.496159,10.653651,10.8765955,10.738329,10.963047
381984000,10.4936075,10.649018,10.871054,10.745906,10.96996
382984000,10.602492,10.760316,10.983793,10.757772,10.981196
383984000,10.471071,10.635231,10.855192,10.768517,10.991235
384984000,10.526288,10.693003,10.913427,10.773806,10.995896
385984000,10.754982,10.925882,11.150179,10.767355,10.988398
386984000,10.599817,10.765749,10.985971,10.757764,10.977822
387984000,10.532275,10.698763,10.916748,10.760569,10.979814
388984000,10.564628,10.732984,10.950866,10.761867,10.980335
389984000,10.454248,10.615676,10.83031,10.750532,10.967893
390984000,10.533438,10.6923065,10.907619,10.743189,10.959526
391984000,10.566337,10.727152,10.942298,10.7338085,10.949088
392984000,10.502156,10.658615,10.871581,10.72469,10.938977
393984000,10.465541,10.61858,10.829847,10.734258,10.947826
394984000,10.428265,10.580215,10.789957,10.74265,10.955611
395984000,10.476478,10.626234,10.836039,10.748499,10.960718
396984000,10.610539,10.761602,10.973268,10.762177,10.973854
397984000,10.760131,10.913127,11.126856,11.042896,11.259167
398984000,2.555762,2.5948465,2.6455374,3.005026,3.0637298
399984000,-1.1113373,-1.1599176,-1.1825699,0.08904403,0.090782985
400984000,-0.71881294,-0.7575826,-0.7723766,0.097172216,0.09906978
401984000,-1.7532496,-1.8749613,-1.9115816,0.11102354,0.11319197
