timestamp,xyz[0],xyz[1],xyz[2]
9000000,-0.059685674,0.13250737,-0.65237993
9004000,-0.3924872,0.5116467,-0.64632165
9008000,0.075517505,0.72656804,0.023714274
9012000,0.33648968,0.4206494,0.43314847
9020000,-0.15144143,-0.7404594,0.40690288
9024000,-0.012065671,-0.91418064,0.14954676
9028000,-0.19698265,-0.7474388,0.015941713
9032000,-0.19996029,-0.10328442,0.14708628
9036000,0.07905493,0.42436573,0.042547837
9040000,0.25963834,0.12395022,-0.26697132
9044000,0.3118689,-0.22407967,0.038546406
9048000,0.18336043,-0.081238285,0.90723556
9056000,-0.34689027,0.55755144,0.08878815
9060000,-0.3708916,0.1461026,-0.5858707
9064000,-0.3356759,-0.39624488,-0.59535193
9068000,-0.035031974,-0.34577823,-0.21914597
9076000,-0.14991991,0.3170963,-0.03761764
9080000,0.37911618,0.5797253,0.21362399
9084000,0.38815576,0.26954046,0.39708456
9088000,-0.15931727,0.23788026,0.043646857
9092000,-0.33952725,0.46148285,-0.34155884
9096000,-0.23623662,0.6008523,-0.25536856
9104000,-0.2251071,-0.08305155,0.31862292
9108000,0.525296,-0.36497352,0.6779118
9112000,0.97126853,-0.4487188,0.32646978
9116000,0.46018648,-0.22956765,-0.30770695
9120000,-0.31358236,-0.11769963,-0.36402106
9124000,-0.4678797,-0.26827183,-0.47720298
9128000,0.052454293,-0.17628387,-0.7674125
9132000,0.3248753,-0.02764018,-0.48460472
9136000,0.122844666,0.07491507,0.122226894
9140000,-0.35737222,0.05105341,0.49680796
9148000,-0.16184571,0.35042962,0.4338237
9152000,0.31682715,0.20009278,-0.12146819
9160000,-0.065580145,-0.3558766,-0.32210127
9164000,-0.12058173,-0.51975256,-0.19551326
9168000,0.046768084,-0.40435663,-0.03932025
9172000,0.1352653,0.013593018,0.12741078
9176000,0.302677,0.3906232,0.35041147
9180000,0.31578702,0.37908852,0.09946653
9184000,0.24534671,0.080303356,-0.49508867
9192000,0.22872087,-0.45357046,-0.44180173
9196000,0.009981431,0.10179967,-0.3449056
9200000,-0.04165379,0.76899856,-0.076233305
9204000,-0.12980047,0.75341713,0.31355214
9208000,-0.23390219,0.1551294,0.65011215
9216000,-0.5359191,-0.3924283,0.048989184
9220000,-0.47051686,-0.1316105,-0.4568969
9228000,0.8224035,-0.08509471,-0.3700081
9232000,0.48699468,-0.14151093,-0.07202794
9236000,-0.051103808,-0.225404,0.5865412
9244000,-0.41557896,0.20023417,0.90283555
9248000,-0.45656493,0.3872229,0.42345238
9252000,-0.37758747,0.21282865,-0.47941875
9260000,0.26347584,-0.37324077,-0.40243137
9264000,0.26282024,-0.29605556,-0.26027462
9268000,0.11819096,0.19925627,0.24280676
9272000,-0.38685054,0.3390699,0.28732896
