timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
9000000,0.755976,0.755976,12.404602
9984000,220.34633,220.34633,12.404541
10992000,325.4552,325.4552,12.396088
12000000,310.72537,310.72537,12.362061
12984000,266.61996,266.61996,12.313477
13992000,260.69135,260.69135,12.271637
15000000,250.62366,250.62366,12.235657
15984000,243.32607,243.32607,12.202545
16992000,237.82985,237.82985,12.169769
18000000,233.45494,233.45494,12.138367
18984000,229.36943,229.36943,12.108856
19992000,224.92523,224.92523,12.079376
21000000,203.0725,203.0725,12.050995
21984000,167.06622,167.06622,12.03894
22996000,158.6897,158.6897,12.044037
24000000,158.93588,158.93588,12.055176
24984000,160.85197,160.85197,12.065521
25992000,163.75392,163.75392,12.073486
27000000,190.52963,190.52963,12.078552
27984000,230.68317,230.68317,12.065369
28992000,228.96007,228.96007,12.032837
30000000,225.84874,225.84874,11.994995
30984000,220.45662,220.45662,11.957397
31992000,215.33556,215.33556,11.9198
33000000,210.76363,210.76363,11.883423
33984000,208.06511,208.06511,11.8489685
34992000,201.06218,201.06218,11.814575
35976000,196.83087,196.83087,11.781738
36984000,181.65363,181.65363,11.74884
37992000,142.20824,142.20824,11.73056
39000000,136.35281,136.35281,11.731964
39984000,138.77748,138.77748,11.740021
40992000,143.02559,143.02559,11.747864
42000000,146.46535,146.46535,11.753143
42984000,147.05592,147.05592,11.755951
43992000,145.76363,145.76363,11.757172
45000000,148.55061,148.55061,11.757477
45984000,145.92255,145.92255,11.757355
46992000,145.55203,145.55203,11.757019
48000000,145.11194,145.11194,11.756622
48984000,144.25595,144.25595,11.7561035
49992000,142.276,142.276,11.755585
51000000,142.90108,142.90108,11.755035
51984000,144.83275,144.83275,11.754791
52992000,146.53589,146.53589,11.757416
54000000,149.7664,149.7664,11.761719
54984000,152.37386,152.37386,11.763458
55992000,151.61847,151.61847,11.76297
56976000,149.02641,149.02641,11.761017
57984000,147.07205,147.07205,11.758545
58992000,143.71062,143.71062,11.756531
60000000,141.38353,141.38353,11.755127
60984000,141.9749,141.9749,11.75415
61992000,141.76414,141.76414,11.7535095
63000000,139.58154,139.58154,11.753113
63984000,138.14543,138.14543,11.752808
64992000,138.83907,138.83907,11.752655
66000000,137.93893,137.93893,11.752655
66984000,140.06203,140.06203,11.752747
67992000,136.85532,136.85532,11.752808
69000000,137.73799,137.73799,11.752899
69984000,137.81071,137.81071,11.752899
70992000,136.74701,136.74701,11.752899
71976000,135.87727,135.87727,11.752869
72984000,134.65007,134.65007,11.752747
73996000,136.52274,136.52274,11.752594
75000000,136.19939,136.19939,11.752472
75988000,136.55006,136.55006,11.75238
76992000,135.04613,135.04613,11.752228
78000000,135.27063,135.27063,11.752075
78984000,135.63634,135.63634,11.751984
79992000,137.11183,137.11183,11.751953
80976000,136.40572,136.40572,11.751862
81984000,135.81976,135.81976,11.751801
82992000,135.03006,135.03006,11.75177
84000000,136.6269,136.6269,11.751801
84984000,136.0095,136.0095,11.751801
85992000,135.13486,135.13486,11.75177
86976000,136.09679,136.09679,11.7517395
87984000,134.38496,134.38496,11.751801
88992000,135.27443,135.27443,11.751923
90000000,135.58876,135.58876,11.752075
90984000,168.17226,168.17226,11.752716
91992000,180.44011,180.44011,11.747101
93000000,158.32402,158.32402,11.737122
93984000,133.97922,133.97922,11.733093
94992000,126.64677,126.64677,11.739441
96000000,131.0036,131.0036,11.751953
96984000,134.02129,134.02129,11.76474
97992000,132.64418,132.64418,11.776428
99000000,134.95166,134.95166,11.786499
99984000,136.27551,136.27551,11.795105
100992000,135.00092,135.00092,11.803223
102000000,137.19734,137.19734,11.810974
102984000,136.66142,136.66142,11.81839
103992000,135.16154,135.16154,11.825928
104976000,136.94562,136.94562,11.833252
105984000,137.34085,137.34085,11.840698
106992000,137.55615,137.55615,11.848114
108000000,137.6269,137.6269,11.855499
108984000,136.40869,136.40869,11.862549
109992000,138.32558,138.32558,11.86972
111000000,133.97163,133.97163,11.876801
111984000,140.27612,140.27612,11.883575
112992000,138.38515,138.38515,11.890472
114000000,137.39754,137.39754,11.8974
114984000,137.64008,137.64008,11.904114
115992000,139.02487,139.02487,11.911041
117000000,139.84834,139.84834,11.918091
117988000,138.7459,138.7459,11.92511
118992000,139.22102,139.22102,11.932434
119976000,138.70773,138.70773,11.939636
120984000,139.3006,139.3006,11.9470215
121992000,137.30908,137.30908,11.954437
123000000,139.83087,139.83087,11.961884
123984000,139.87935,139.87935,11.969086
124991999,139.30498,139.30498,11.976532
126000000,139.6631,139.6631,11.983917
126984000,140.17982,140.17982,11.991394
127991999,139.83714,139.83714,11.999023
129000000,139.54916,139.54916,12.006256
129984000,140.76212,140.76212,12.0130005
