timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
10608000,0.16040409,0.14840409,0.40059984,1.390323,13.254184,26.00562,-0.2550287,8.490371,0.10999999,-40.376984
10800000,0.5722685,0.5602685,0.40059882,2.3410618,13.254345,25.845253,-0.25181815,5.9376087,0.10999999,-49.575005
11016000,1.211135,1.1991351,0.40059882,3.2073307,13.254673,25.092999,-0.2367665,3.7902584,0.10999999,-58.945908
11208000,1.9242842,1.9122843,0.40059882,3.9796352,13.25526,24.277445,-0.22044368,2.400129,0.10999999,-66.01281
11400000,2.7873914,2.7753916,0.40059483,4.732594,13.2558,23.5124,-0.20513198,1.3766513,0.10999999,-71.90297
11616000,3.9278774,3.9158773,0.40060282,5.5449905,13.2564745,22.814892,-0.19116834,0.57747763,0.10999999,-77.3457
11808000,5.0895376,5.0775375,0.40060282,6.2920775,13.257095,22.375301,-0.18236412,0.077893704,0.10999999,-81.398384
12000000,6.3843126,6.3723125,0.40060282,6.9203186,13.258124,22.074938,-0.17633626,-0.23414218,0.10999999,-84.93077
12216000,7.958893,7.946893,0.40058687,7.358271,13.258975,21.89963,-0.17281309,-0.38567916,0.10999999,-88.48589
12408000,9.41915,9.407151,0.400571,7.609103,13.260041,21.875982,-0.17231882,-0.3994959,0.10999999,-91.455536
12600000,10.054779,10.901945,2.04444,7.711147,13.26103,21.861042,-0.17200023,-1.1346331,0.105891764,-90.074554
12815999,10.818343,12.597357,3.1699855,7.7279515,13.261846,21.440882,-0.16358072,-1.9889328,0.09959233,-87.20329
13007999,11.664363,14.068373,3.5608816,7.328102,13.2630205,20.973536,-0.1542103,-1.8571894,0.094093375,-84.99115
13200000,12.575298,15.439914,3.7192755,6.7606263,13.264008,20.694012,-0.14860007,-1.393475,0.08868836,-83.03032
13416000,13.632581,16.876337,3.7846253,6.348164,13.264624,20.61095,-0.14692654,-0.9469038,0.08258847,-80.98695
13608000,14.584397,18.092978,3.801679,6.1019554,13.265429,20.649258,-0.14767657,-0.683285,0.07706018,-79.23049
13800000,15.540878,19.258844,3.8042433,5.892544,13.266326,20.724844,-0.14917035,-0.5174527,0.07141073,-77.49505
14016000,16.619251,20.528158,3.800768,5.714758,13.26708,20.83006,-0.15125957,-0.41704997,0.06489863,-75.54017
14208000,17.578667,21.630367,3.79579,5.6080484,13.267745,20.880678,-0.15225866,-0.38718656,0.05899757,-73.80236
14400000,18.538418,22.709095,3.7907948,5.523422,13.268489,20.87401,-0.15211043,-0.3691829,0.053041928,-72.08337
14616000,19.618307,23.89838,3.7857065,5.4393067,13.269249,20.856844,-0.15175189,-0.35470122,0.046306632,-70.17803
14808000,20.578272,24.941944,3.7817175,5.375849,13.269879,20.80005,-0.15060343,-0.33939147,0.040315546,-68.51762
15000000,21.538261,25.971586,3.778298,5.3130846,13.27053,20.724348,-0.14907636,-0.3257071,0.034353722,-66.90202
15216000,22.618261,27.113758,3.7752533,5.263209,13.271154,20.649185,-0.14756061,-0.30597156,0.0276854,-65.13333
15408000,23.578266,28.11861,3.773011,5.2224727,13.271988,20.58494,-0.14625904,-0.29550403,0.021786008,-63.596043
15600000,24.53827,29.120943,3.7708945,5.18755,13.272588,20.537054,-0.14528932,-0.29178086,0.015913432,-62.08991
15816000,25.618279,30.236404,3.769122,5.158534,13.273244,20.462387,-0.14378285,-0.2833578,0.009340011,-60.43014
16008000,26.578285,31.219515,3.7679667,5.1372085,13.273911,20.383553,-0.14219283,-0.2650245,0.003542979,-58.9907
16200000,27.538292,32.196217,3.7671318,5.110962,13.274598,20.33511,-0.14121023,-0.25391284,-0.002211904,-57.581535
16416000,28.6183,33.293858,3.7662501,5.082773,13.275328,20.273754,-0.13996853,-0.24296154,-0.008650354,-56.023167
16608000,29.578306,34.261322,3.7658772,5.052585,13.275776,20.225004,-0.13898456,-0.23005144,-0.014338496,-54.661842
16800000,30.538313,35.221737,3.765857,5.020878,13.276419,20.190203,-0.13827568,-0.22639056,-0.020004392,-53.31418
17016000,31.618319,36.28923,3.7664826,4.9738126,13.277152,20.130875,-0.13707446,-0.2218031,-0.026331266,-51.82143
17208000,32.578312,37.228745,3.7674427,4.924346,13.277737,20.07411,-0.13592747,-0.21553071,-0.03190389,-50.515774
17400000,33.538303,38.160957,3.7688315,4.884959,13.278305,20.058708,-0.13560806,-0.2047256,-0.037450727,-49.215195
17616000,34.618294,39.198494,3.7709541,4.8380976,13.27901,20.001444,-0.13444868,-0.19991677,-0.043643918,-47.762917
17808000,35.578285,40.10873,3.773442,4.795635,13.279585,19.939234,-0.13319297,-0.18667105,-0.04909407,-46.4843
18000000,36.53828,41.014362,3.7761602,4.7583065,13.280274,19.896074,-0.132316,-0.17526303,-0.054485645,-45.218
18216000,37.61827,42.026,3.7795777,4.72479,13.2807865,19.853653,-0.13145733,-0.16009119,-0.060491465,-43.79998
18408000,38.578262,42.918644,3.7829452,4.693344,13.281432,19.842943,-0.13123022,-0.16294977,-0.06579316,-42.53438
18600000,39.538254,43.80589,3.7865825,4.666354,13.282089,19.81184,-0.13059501,-0.16628207,-0.071052894,-41.265083
18816000,40.618244,44.798054,3.7909737,4.6329517,13.282669,19.796707,-0.13028076,-0.16948634,-0.07692579,-39.827366
19008000,41.578236,45.673706,3.7951908,4.6086907,13.283143,19.762985,-0.12959684,-0.1721795,-0.08209664,-38.54409
19200000,42.538227,46.54648,3.7995517,4.5830965,13.28389,19.746273,-0.12924767,-0.16891876,-0.08722072,-37.253952
19416000,43.618217,47.524677,3.8046412,4.5586777,13.284464,19.715689,-0.1286245,-0.16304526,-0.09293075,-35.792416
19608000,44.57821,48.391895,3.80928,4.5417314,13.284956,19.6917,-0.12813488,-0.16325288,-0.09795685,-34.483665
19800000,45.5382,49.255825,3.814083,4.525557,13.285575,19.645653,-0.12720156,-0.16593747,-0.102920406,-33.173744
20016000,46.61819,50.22487,3.8196304,4.5098763,13.286207,19.602915,-0.12633415,-0.16017628,-0.10843196,-31.695978
20208000,47.578182,51.080162,3.8248653,4.4976034,13.286632,19.578009,-0.12582754,-0.16028748,-0.113266796,-30.376934
20400000,48.538174,51.93207,3.8302693,4.4894524,13.287251,19.575537,-0.1257657,-0.15766503,-0.11806022,-29.040594
20616000,49.421745,52.886475,2.026191,4.4690886,13.287797,19.560236,-0.12544878,-0.31127748,-0.12342624,-27.52698
20808000,49.75996,53.71212,0.7491999,4.2337737,13.288519,19.361147,-0.121452555,-0.96567863,-0.12824161,-26.283308
21000000,49.90555,54.4679,0.17941926,3.7281785,13.288903,18.955267,-0.11332727,-1.495825,-0.13304089,-25.264193
21216000,49.97296,55.18108,-0.10247746,2.9243908,13.289378,18.372879,-0.10167001,-1.8140194,-0.13830365,-24.462719
21408000,49.99724,55.661633,-0.21531811,2.1766832,13.289821,17.797043,-0.09014444,-1.9241043,-0.14279306,-24.058964
21600000,50.007694,56.00759,-0.27074885,1.5026788,13.28983,17.286818,-0.079939745,-1.8913713,-0.14706904,-23.91855
21816000,50.01253,56.24378,-0.30024543,0.7991948,13.290043,16.832207,-0.07084327,-1.726545,-0.15167217,-23.992397
22008000,50.01427,56.33305,-0.311107,0.24419102,13.290229,16.547247,-0.06514036,-1.5142928,-0.15558985,-24.20913
22200000,50.015022,56.32224,-0.3131992,-0.23922113,13.290284,16.40251,-0.06224451,-1.2868606,-0.15940824,-24.49208
22416000,50.01537,56.21176,-0.30905667,-0.6873038,13.29018,16.278196,-0.05976032,-1.0249268,-0.16358785,-24.845999
22608000,50.015495,56.042397,-0.3009636,-1.0080067,13.290088,16.274649,-0.059691217,-0.8140094,-0.16722456,-25.148151
22800000,50.015545,55.818176,-0.2900044,-1.2605686,13.289879,16.256443,-0.059331283,-0.61887544,-0.17078665,-25.415583
23016000,50.01557,55.511826,-0.2748127,-1.4737825,13.289726,16.270685,-0.059619177,-0.43487415,-0.1746838,-25.663177
23208000,50.01557,55.209385,-0.25969067,-1.6052481,13.289548,16.317965,-0.060568333,-0.2943984,-0.17806767,-25.8112
23400000,50.01557,54.890827,-0.24376278,-1.6874719,13.289279,16.377226,-0.061758935,-0.18936124,-0.1813724,-25.885077
23616000,50.01557,54.51911,-0.225177,-1.7322595,13.289099,16.444479,-0.0631076,-0.09179549,-0.18500121,-25.870586
23808000,50.01557,54.181202,-0.20828152,-1.7403628,13.288727,16.503164,-0.06428875,-0.021143042,-0.1881361,-25.77339
24000000,50.01557,53.843075,-0.19137517,-1.7249002,13.288493,16.57405,-0.065711156,0.022934783,-0.19119844,-25.588697
24216000,50.01557,53.46433,-0.17243786,-1.689426,13.288526,16.611206,-0.066453606,0.050886128,-0.19453883,-25.286482
24408000,50.01557,53.136154,-0.15602913,-1.6391637,13.288231,16.615877,-0.06655292,0.07541527,-0.19739679,-24.945677
24600000,50.01557,52.824352,-0.14043903,-1.5745128,13.287895,16.645803,-0.06715816,0.09703039,-0.20015025,-24.542252
24816000,50.01557,52.486492,-0.12354603,-1.493873,13.28769,16.677416,-0.06779451,0.11110707,-0.20315497,-24.002127
25008000,50.01557,52.20084,-0.10926342,-1.4146804,13.287554,16.679688,-0.06784267,0.10946031,-0.20572653,-23.459314
25224000,50.01557,51.901897,-0.0943163,-1.3217562,13.287333,16.682116,-0.06789566,0.1168909,-0.20849508,-22.793484
25416000,50.01557,51.652332,-0.081838034,-1.2469579,13.287254,16.717215,-0.0685992,0.115189806,-0.21088599,-22.137585
25608000,50.01557,51.41744,-0.07009335,-1.1686643,13.287149,16.736267,-0.068982355,0.11421433,-0.21320705,-21.42906
25800000,50.01557,51.19912,-0.0591774,-1.0821829,13.287083,16.764612,-0.06955059,0.09878026,-0.21546137,-20.672224
26016000,50.01557,50.97279,-0.04786091,-0.9942557,13.286819,16.803194,-0.07032749,0.0843761,-0.2179473,-19.754482
26208000,50.01557,50.78556,-0.038499452,-0.9178096,13.286748,16.814043,-0.070545904,0.06865013,-0.22009045,-18.89796
26400000,50.01557,50.612263,-0.029834557,-0.84202784,13.286531,16.83933,-0.071055986,0.04466325,-0.2221854,-18.000263
26616000,50.01557,50.43573,-0.02100792,-0.7631905,13.286514,16.842752,-0.07112476,0.025029674,-0.22448482,-16.94804
26808000,50.360474,50.293346,2.2814937,-0.6825328,15.330436,16.944075,-0.03227278,0.75250655,-0.22541781,-16.506067
27000000,51.055687,50.190105,3.302048,-0.29880497,15.330256,17.45687,-0.042532254,2.0190368,-0.2263019,-15.830698
27216000,52.013084,50.221676,3.8024156,0.67001,15.330362,18.432251,-0.062037773,2.7635064,-0.22750318,-14.583057
27408000,52.928925,50.45278,4.0001755,1.7356504,15.33043,19.29936,-0.079378605,2.7071083,-0.22890908,-12.98615
27600000,53.869907,50.88171,4.0960956,2.6557643,15.330929,19.879274,-0.09096691,2.2762437,-0.23059672,-11.013351
27816000,54.941097,51.55184,4.148828,3.4647782,15.331312,20.244747,-0.098268695,1.6741736,-0.23268431,-8.500804
28008000,55.897915,52.27784,4.172067,4.043421,15.331842,20.340458,-0.10017231,1.1949444,-0.23457903,-6.131727
28200000,56.856544,53.10046,4.183954,4.489577,15.3323345,20.301853,-0.09939037,0.8169534,-0.2364238,-3.7239983
28416000,57.9359,54.116478,4.1894097,4.8708386,15.333203,20.18157,-0.09696733,0.5156399,-0.23839061,-1.034895
28608000,58.895664,55.08036,4.190094,5.126334,15.33384,20.0496,-0.0943152,0.32730845,-0.24003716,1.3083925
28800000,59.85556,56.089886,4.187994,5.322026,15.334609,19.963823,-0.09258428,0.19774005,-0.2416207,3.6055367
29016000,60.93551,57.269165,4.1832814,5.4880466,15.335449,19.848215,-0.09025531,0.08623873,-0.24334478,6.1255646
29208000,61.895485,58.34316,4.1774535,5.597878,15.33615,19.78275,-0.08893198,0.014271409,-0.24485672,8.313069
29424000,62.97547,59.572643,4.1701055,5.68102,15.337282,19.741129,-0.088076934,-0.05226931,-0.24656817,10.723373
29616000,63.93547,60.68047,4.1627145,5.734743,15.338024,19.710192,-0.08744335,-0.1123529,-0.24811865,12.825452
29831999,65.01549,61.94105,4.1539803,5.7724924,15.338951,19.696896,-0.08715889,-0.17470144,-0.24991141,15.146914
30023999,65.9755,63.068924,4.1455874,5.7916994,15.339666,19.655045,-0.08630756,-0.21168526,-0.25154236,17.164806
30216000,66.93552,64.19669,4.1370325,5.794122,15.340511,19.613722,-0.08546421,-0.24516791,-0.2532027,19.135632
30432000,68.01554,65.46278,4.1277294,5.7866883,15.341551,19.571898,-0.08460693,-0.2687903,-0.25510383,21.29608
30624000,68.97556,66.58872,4.1194334,5.768528,15.342356,19.55119,-0.084176674,-0.28594387,-0.2568327,23.171701
30816000,69.935585,67.71082,4.1113296,5.741983,15.343312,19.547468,-0.08408312,-0.30322897,-0.25861216,25.013222
31032000,71.01561,68.96608,4.102568,5.7099977,15.344087,19.510088,-0.08332002,-0.31359017,-0.26066202,27.040075
31224000,71.975624,70.07716,4.0950146,5.6818357,15.345066,19.441265,-0.08192398,-0.32075697,-0.2625033,28.790945
31416000,72.93564,71.18332,4.0877075,5.65268,15.345846,19.380909,-0.080701254,-0.32004657,-0.2643459,30.486631
31632000,74.01566,72.42007,4.079871,5.6130624,15.346792,19.328827,-0.079640694,-0.3106116,-0.26643717,32.34041
31824000,74.975685,73.51303,4.073224,5.574983,15.3477,19.271002,-0.078466035,-0.3087122,-0.26830724,33.939945
32016000,75.93571,74.59891,4.0669317,5.5367627,15.348395,19.223204,-0.07749616,-0.29641932,-0.270187,35.496216
32232000,77.01573,75.81659,4.0600486,5.5022855,15.349297,19.200253,-0.07701912,-0.29101786,-0.2723233,37.203304
32424000,77.97575,76.89065,4.054347,5.4667025,15.350238,19.15038,-0.07600282,-0.27851215,-0.27424443,38.685486
32616000,78.935776,77.95676,4.0490427,5.43417,15.350998,19.066383,-0.07430771,-0.27329317,-0.2761532,40.119846
32832000,80.0158,79.1494,4.0434117,5.402547,15.351791,19.00444,-0.07305298,-0.26747823,-0.27828702,41.67966
33024000,80.97582,80.201614,4.038802,5.3674245,15.35256,18.973373,-0.07241627,-0.25741288,-0.2801906,43.031513
33216000,81.935844,81.24677,4.034545,5.339905,15.35342,18.93495,-0.07163059,-0.25103688,-0.28209904,44.35317
33432000,83.01587,82.42032,4.029869,5.311614,15.354172,18.89757,-0.070867956,-0.24945652,-0.28425294,45.80574
33624000,83.97589,83.45679,4.0260468,5.2831616,15.355022,18.869667,-0.07029289,-0.24252051,-0.28617272,47.067986
33816000,84.93591,84.48841,4.0224667,5.2614956,15.35586,18.856329,-0.07000938,-0.2446,-0.2881066,48.31011
34032000,86.01594,85.63941,4.018918,5.229219,15.356444,18.846098,-0.06979307,-0.23474261,-0.29029986,49.68724
34224000,86.97596,86.65681,4.0160494,5.198891,15.357313,18.801891,-0.06889156,-0.2389434,-0.29225492,50.890495
34416000,87.93598,87.66897,4.013442,5.172752,15.35811,18.7787,-0.06841179,-0.23105265,-0.29420272,52.069183
34632000,89.01601,88.80355,4.0107145,5.141208,15.358897,18.722708,-0.06727621,-0.22990091,-0.2963858,53.368168
34824000,89.97603,89.807755,4.0085053,5.1205206,15.3597145,18.6817,-0.0664397,-0.21355902,-0.29830867,54.494827
35016000,90.93605,90.80864,4.006462,5.09721,15.360573,18.642427,-0.06563709,-0.20978315,-0.30022418,55.60134
35232000,92.016075,91.93049,4.0043707,5.0769444,15.3612385,18.601442,-0.06480408,-0.20207034,-0.30236232,56.819542
35424000,92.9761,92.91839,4.002977,5.0530677,15.361998,18.56131,-0.06398624,-0.19608554,-0.3042479,57.88105
35616000,93.93612,93.903175,4.0017385,5.032755,15.3627205,18.545935,-0.06366428,-0.18861191,-0.3061225,58.926937
35832000,95.01614,95.00385,4.000706,5.010642,15.363626,18.509802,-0.06292353,-0.17979811,-0.3082253,60.090637
36024000,95.976166,95.97987,3.999906,4.9975076,15.364357,18.457705,-0.06186695,-0.18182082,-0.31006882,61.10416
36216000,96.93618,96.954636,3.9991689,4.9823537,15.365063,18.457302,-0.061844785,-0.16929603,-0.31189793,62.10405
36432000,98.0162,98.04994,3.9984043,4.9655585,15.365853,18.42666,-0.061216142,-0.16999198,-0.31395352,63.22145
36624000,98.97211,99.02001,3.8606217,4.9554205,15.366448,18.430546,-0.061281946,-0.17007306,-0.31577754,64.20809
36816000,99.56616,99.9849,1.6420168,4.868394,15.367125,18.369703,-0.06005157,-0.564781,-0.31764653,65.15261
37032000,99.84121,101.0171,0.58538085,4.4330916,15.368042,17.99054,-0.05244995,-1.4052178,-0.31983513,66.00438
37224000,99.94028,101.82259,0.1830855,3.7812731,15.368796,17.424833,-0.041120738,-1.8751997,-0.321717,66.443924
37416000,99.982925,102.48671,-0.005916342,2.9703145,15.369444,16.795742,-0.028525962,-2.0222924,-0.32345122,66.55213
37632000,100.00267,103.04944,-0.10605342,2.0919964,15.369691,16.165295,-0.015912075,-1.9886966,-0.32520345,66.32007
37824000,100.00978,103.40202,-0.1497757,1.4070929,15.369948,15.744619,-0.00749342,-1.844587,-0.32662538,65.87643
38016000,100.01284,103.6305,-0.17223638,0.79786617,15.370233,15.394442,-0.00048418,-1.6200836,-0.32792646,65.262146
38232000,100.01426,103.75837,-0.18389943,0.20350736,15.370168,15.173733,0.0039287,-1.3363502,-0.32928535,64.44151
38424000,100.01478,103.77213,-0.18634187,-0.2330875,15.370424,15.066293,0.00608263,-1.0637543,-0.33043563,63.6577
38616000,100.01499,103.710945,-0.18428905,-0.5856083,15.370241,15.057104,0.006262741,-0.8083456,-0.33154702,62.86411
38832000,100.01509,103.57033,-0.17750752,-0.89416814,15.370082,15.092346,0.005554714,-0.55573046,-0.3327658,61.99842
39024000,100.01512,103.39389,-0.16893844,-1.0911208,15.370123,15.159427,0.004213925,-0.37456888,-0.33382347,61.276474
39216000,100.01512,103.18377,-0.1584324,-1.2352917,15.369948,15.231677,0.002765427,-0.22107969,-0.3348517,60.612457
