timestamp,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2]
9184000,-0.001087953,-0.005054418,-0.000656321,0.029621987,-0.005252732,-0.113447115
10184000,0.000613784,-0.006478118,0.003557539,0.027606918,0.000448158,-0.11559772
11184000,0.00089013,-0.00679731,0.00435569,-0.000861579,0.007875965,-0.110247254
12184000,-0.000354874,-0.006839996,0.005230009,-0.04899773,-0.014159694,-0.09838812
13184000,-0.00092965,-0.006866054,0.005766462,-0.083640665,-0.021657893,-0.088184
14184000,-0.001034804,-0.006831805,0.005603132,-0.1107022,-0.026102912,-0.08338269
15184000,-0.001077597,-0.00677406,0.005336972,-0.12239191,-0.03233701,-0.08472405
16184000,-0.001174933,-0.006707461,0.005140818,-0.1261615,-0.036924426,-0.08733665
17184000,-0.001353124,-0.00676094,0.004550806,-0.12798838,-0.029385658,-0.09138819
18184000,-0.001509181,-0.006794997,0.004151355,-0.12783664,-0.020742374,-0.095044814
19184000,-0.001655777,-0.006824909,0.003762095,-0.12898472,-0.010976218,-0.09829307
20184000,-0.001740033,-0.00681869,0.003474734,-0.1298933,-0.005614589,-0.10030588
21184000,-0.001793937,-0.006788098,0.003234936,-0.13020469,-0.002312462,-0.102548085
22184000,-0.001735857,-0.006757661,0.003064448,-0.13224046,-0.005308068,-0.10485179
23184000,-0.001642471,-0.006669454,0.002904305,-0.13155219,-0.009122478,-0.105860464
24184000,-0.001560044,-0.006587044,0.002768586,-0.13179593,-0.013220457,-0.10705451
25184000,-0.001508558,-0.006511361,0.002526187,-0.13048458,-0.016661115,-0.107455544
26184000,-0.001482133,-0.006422434,0.00228294,-0.1284073,-0.017601011,-0.10788937
27184000,-0.001500086,-0.006349139,0.002093458,-0.12571244,-0.013653669,-0.1079133
28184000,-0.001552817,-0.006227021,0.001564379,-0.11850879,0.000582825,-0.10650246
29184000,-0.001581234,-0.006142021,0.00118669,-0.11271809,0.011593563,-0.104059994
