timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0]
9144000,0.007868854,0,2.405463,0,0.35980776,0.001415645,0.003670911,0.93301815,0.15
9168000,0.007756463,0,2.4053264,0,0.35987157,0.001395672,0.003618384,0.93299377,0.15
9192000,0.007676402,0,2.4053264,0,0.35987163,0.001381267,0.003581036,0.9329939,0.15
9216000,0.007634909,0,2.4051898,0,0.3599354,0.001374044,0.003561586,0.93296945,0.15
9240000,0.007575062,0,2.4051898,0,0.35993546,0.001363273,0.003533668,0.93296957,0.15
9264000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,0
9288000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9312000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9336000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9360000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9384000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9408000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9432000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9456000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9480000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9504000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9528000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9552000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9576000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9600000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9624000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9648000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9672000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9696000,0,0,1.6196171,0,0.68963706,0,0,0.7241552,1
9720000,0,-0.2652124,1.6196171,0,0.6835825,0.09574628,-0.091182366,0.7177976,1
9744000,0,-0.25010222,1.6196171,0,0.6842519,0.09032058,-0.08601529,0.7185005,1
9768000,0,-0.23590183,1.6196171,0,0.6848453,0.08521685,-0.08115484,0.71912366,1
9792000,0,-0.22263223,1.6196171,0,0.6853687,0.08044377,-0.076609276,0.7196732,1
9816000,0,-0.2101332,1.6196171,0,0.6858341,0.07594462,-0.07232458,0.72016186,1
9840000,0,-0.19827937,1.6196171,0,0.68625075,0.071674965,-0.06825846,0.72059935,1
9864000,0,-0.18697076,1.6196171,0,0.6866257,0.067599356,-0.064377114,0.7209931,1
9888000,0,-0.17621501,1.6196171,0,0.686962,0.063720986,-0.060683616,0.7213462,1
9912000,0,-0.16592832,1.6196171,0,0.68726504,0.060010027,-0.057149544,0.7216644,1
9936000,0,-0.15604234,1.6196171,0,0.6875391,0.05644213,-0.05375172,0.72195226,1
9960000,0,-0.1465004,1.6196171,0,0.6877877,0.052997086,-0.050470885,0.72221327,1
9984000,0,-0.1373216,1.6196171,0,0.6880121,0.04968202,-0.04731384,0.7224489,1
