timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,dist_bottom
51200000,39.8714137,32.7364368,176.71233,523.819,-99.735214,-0.79985046,17.535448,0.006956337,-4.0260267,2.445197,-2.2357821,99.890884
51296000,39.8714137,32.7364368,176.62119,525.51776,-99.7526,-1.2272029,17.723051,-0.19850475,-4.7333903,1.5104424,-1.9065094,99.90827
51400000,39.8714137,32.7364368,176.47469,527.3726,-99.79005,-1.75975,17.835958,-0.36200798,-5.4528737,0.66356426,-1.2379577,99.94572
51496000,39.8714137,32.7364368,176.28667,529.0906,-99.83712,-2.3087285,17.873894,-0.46368656,-6.0564237,0.049480814,-0.89555323,99.99279
51600000,39.8714137,32.7364368,176.0208,530.95483,-99.89768,-2.965483,17.851921,-0.55025536,-6.704252,-0.54671043,-0.79934204,100.05335
51696000,39.8714137,32.7364368,175.71074,532.6706,-99.96052,-3.628651,17.77232,-0.62708616,-7.2132373,-1.1559197,-0.7343068,100.11619
51800000,39.8714137,32.7364368,175.30067,534.517,-100.03727,-4.3976398,17.621479,-0.70766634,-7.5290675,-1.7705797,-0.7600253,100.19294
51896000,39.8714137,32.7364368,174.84901,536.2039,-100.11503,-5.1329985,17.431368,-0.76909214,-7.7447104,-2.292044,-0.56869066,100.2707
52000000,39.8714137,32.7364368,174.2798,538.00775,-100.20461,-5.9408345,17.151997,-0.8158527,-7.7368784,-3.2499619,-0.22652744,100.36028
52096000,39.8714137,32.7364368,173.67982,539.6423,-100.29123,-6.668868,16.806139,-0.83192015,-7.473618,-4.0774813,0.030243767,100.4469
52200000,39.8714137,32.7364368,172.95355,541.36975,-100.38387,-7.4214168,16.317625,-0.8086887,-7.11967,-5.035305,0.38232744,100.53954
52296000,39.8714137,32.7364368,172.21497,542.9156,-100.46601,-8.08989,15.800299,-0.76516473,-6.878191,-5.7392054,0.53934747,100.62168
52400000,39.8714137,32.7364368,171.34378,544.5308,-100.55009,-8.782341,15.174969,-0.7066063,-6.615566,-6.1940966,0.64367425,100.70576
52496000,39.8714137,32.7364368,170.47658,545.9615,-100.62163,-9.390021,14.552611,-0.64583105,-6.148323,-6.6624084,0.68750787,100.7773
52600000,39.8714137,32.7364368,169.47418,547.442,-100.69271,-10.003212,13.850468,-0.56225854,-5.647751,-6.866052,0.8887322,100.84838
52696000,39.8714137,32.7364368,168.49527,548.743,-100.75003,-10.516587,13.191183,-0.46452892,-5.1155024,-6.802814,1.1787814,100.9057
52800000,39.8714137,32.7364368,167.3795,550.0819,-100.80132,-11.015095,12.484933,-0.33161336,-4.516226,-6.713081,1.3799033,100.95699
52896000,39.8714137,32.7364368,166.30411,551.25366,-100.835365,-11.426335,11.8429575,-0.18733849,-4.055626,-6.6065383,1.6014342,100.991035
53000000,39.8714137,32.7364368,165.09767,552.4536,-100.85558,-11.826771,11.161981,-0.01321413,-3.7084908,-6.4748697,1.7999446,101.01125
53096000,39.8714137,32.7364368,163.9501,553.4997,-100.85691,-12.15763,10.550509,0.16240944,-3.3429554,-6.289725,1.915478,101.01258
53200000,39.8714137,32.7364368,162.67084,554.56744,-100.837654,-12.479929,9.906188,0.36277035,-2.9327466,-6.0833898,2.0114908,100.993324
53296000,39.8714137,32.7364368,161.46022,555.4949,-100.79994,-12.748062,9.328774,0.56038815,-2.6062832,-5.994216,2.1044579,100.95561
53400000,39.8714137,32.7364368,160.12057,556.43665,-100.73587,-13.007806,8.723532,0.78060764,-2.3369424,-5.7961817,2.168424,100.89154
53496000,39.8714137,32.7364368,158.86055,557.25024,-100.656746,-13.226008,8.179403,0.9868092,-2.1700666,-5.552484,2.1875594,100.812416
53600000,39.8714137,32.7364368,157.47293,558.07324,-100.54859,-13.436217,7.6111655,1.2121353,-1.8961755,-5.373321,2.222585,100.70426
53696000,39.8714137,32.7364368,156.17313,558.7816,-100.4277,-13.613221,7.1014066,1.4178385,-1.7370951,-5.335406,2.1753309,100.58337
53800000,39.8714137,32.7364368,154.74663,559.4938,-100.273895,-13.789863,6.5647707,1.6388061,-1.7804539,-5.152008,2.0413463,100.429565
53896000,39.8714137,32.7364368,153.41367,560.10254,-100.11282,-13.941768,6.083896,1.8381377,-1.562759,-4.9100575,1.9542434,100.26849
54000000,39.8714137,32.7364368,151.95409,560.70984,-99.91814,-14.0909,5.575534,2.042511,-1.3745269,-4.7644687,1.9707055,100.07381
54096000,39.8714137,32.7364368,150.59282,561.2249,-99.71837,-14.22017,5.118063,2.2268906,-1.3200424,-4.708056,1.7845163,99.87404
54200000,39.8714137,32.7364368,149.10509,561.73303,-99.48347,-14.352632,4.6327987,2.4097545,-1.2583498,-4.552182,1.7134453,99.63914
54296000,39.8714137,32.7364368,147.7199,562.15894,-99.25004,-14.464532,4.1970057,2.5690317,-1.1640586,-4.437039,1.5412922,99.40571
54400000,39.8714137,32.7364368,146.20709,562.57294,-98.98081,-14.579013,3.737895,2.7262006,-1.0838856,-4.3375998,1.4707967,99.13648
54496000,39.8714137,32.7364368,144.79752,562.9134,-98.717834,-14.678445,3.3223953,2.8577976,-1.0232302,-4.2185473,1.3136276,98.873505
54600000,39.8714137,32.7364368,143.26138,563.23694,-98.41995,-14.78038,2.883681,2.9846864,-0.9003452,-4.1727033,1.126877,98.57562
54696000,39.8714137,32.7364368,141.83401,563.4952,-98.13259,-14.867946,2.4923832,3.0864546,-0.78731877,-3.9873261,1.0544555,98.28826
54800000,39.8714137,32.7364368,140.27911,563.73303,-97.810326,-14.953392,2.0849638,3.1871462,-0.7394146,-3.827141,0.91247904,97.965996
54904000,39.8714137,32.7364368,138.71005,563.9291,-97.47866,-15.038241,1.6905795,3.2692485,-0.7595584,-3.6336443,0.7194569,97.63433
55000000,39.8714137,32.7364368,137.25656,564.0745,-97.166435,-15.1102085,1.3424104,3.3305569,-0.77300304,-3.5607386,0.6290776,97.322105
55096000,39.8714137,32.7364368,135.79314,564.1858,-96.84791,-15.179112,1.0076207,3.3800461,-0.6553415,-3.425256,0.42290425,97.00358
55200000,39.8714137,32.7364368,134.20338,564.2708,-96.49817,-15.247541,0.6620906,3.418845,-0.6044726,-3.2101276,0.381357,96.65384
55296000,39.8714137,32.7364368,132.72748,564.3176,-96.17199,-15.304016,0.36292958,3.4465158,-0.5114692,-3.0112045,0.2027042,96.32766
55400000,39.8714137,32.7364368,131.12527,564.3373,-95.81441,-15.360344,0.057140466,3.4643564,-0.48940998,-2.8261614,0.2128547,95.97008
55496000,39.8714137,32.7364368,129.63947,564.32776,-95.48307,-15.41194,-0.20714214,3.4669843,-0.55389416,-2.6537921,-0.03692321,95.63874
55600000,39.8714137,32.7364368,128.02661,564.29004,-95.12441,-15.46363,-0.47227144,3.4594848,-0.44360325,-2.489367,-0.08162483,95.28008
55696000,39.8714137,32.7364368,126.53035,564.2318,-94.79402,-15.509349,-0.6936747,3.4460502,-0.43017158,-2.1338274,-0.20958668,94.94969
55800000,39.8714137,32.7364368,124.90713,564.1458,-94.43822,-15.555495,-0.90894926,3.4253004,-0.38387018,-1.9001323,-0.21118669,94.59389
55896000,39.8714137,32.7364368,123.40421,564.0473,-94.112686,-15.596725,-1.0867766,3.4025538,-0.48069048,-1.7238637,-0.21529196,94.26836
56000000,39.8714137,32.7364368,121.77343,563.9227,-93.76209,-15.640304,-1.2602361,3.3697999,-0.4385685,-1.5789737,-0.4307143,93.91776
56096000,39.8714137,32.7364368,120.25939,563.7919,-93.441185,-15.681368,-1.3991077,3.3330278,-0.38984078,-1.3458122,-0.37414393,93.596855
56200000,39.8714137,32.7364368,118.61705,563.6369,-93.099014,-15.721026,-1.5242103,3.2898414,-0.38726252,-1.1311234,-0.43907106,93.254684
56296000,39.8714137,32.7364368,117.0969,563.4833,-92.78783,-15.757429,-1.6211731,3.2519653,-0.3681696,-0.9276098,-0.3858739,92.9435
56400000,39.8714137,32.7364368,115.44827,563.3079,-92.45634,-15.793462,-1.7073165,3.208694,-0.3072284,-0.7224683,-0.36324373,92.61201
56496000,39.8714137,32.7364368,113.9201,563.1375,-92.152245,-15.827691,-1.7677748,3.1708803,-0.32064724,-0.4087167,-0.430746,92.307915
56600000,39.8714137,32.7364368,112.2625,562.94763,-91.82733,-15.86481,-1.8130468,3.127596,-0.29551247,-0.34309015,-0.4171021,91.983
56696000,39.8714137,32.7364368,110.728065,562.76807,-91.52975,-15.897601,-1.8398472,3.0893912,-0.31177488,-0.3062193,-0.4237471,91.68542
56800000,39.8714137,32.7364368,109.06382,562.57166,-91.21134,-15.929889,-1.8549731,3.0546231,-0.39919207,-0.117210984,-0.29808187,91.36701
56896000,39.8714137,32.7364368,107.52347,562.3874,-90.92068,-15.959197,-1.8539294,3.022748,-0.24578264,0.0074298,-0.23079103,91.07635
57000000,39.8714137,32.7364368,105.85281,562.1892,-90.60784,-15.992024,-1.8404754,2.9900672,-0.25793105,0.25412086,-0.30727777,90.76351
57096000,39.8714137,32.7364368,104.308266,562.00696,-90.32075,-16.022509,-1.815275,2.960292,-0.29570153,0.41615355,-0.320171,90.47642
57200000,39.8714137,32.7364368,102.63327,561.8129,-90.0135,-16.050682,-1.77669,2.925749,-0.2865613,0.38721973,-0.2866825,90.16917
57296000,39.8714137,32.7364368,101.08469,561.6371,-89.73334,-16.075985,-1.7347244,2.9014566,-0.23187393,0.4957218,-0.28632674,89.88901
57400000,39.8714137,32.7364368,99.40533,561.4521,-89.43174,-16.10232,-1.6800172,2.8762043,-0.23949401,0.5936632,-0.23564602,89.58741
57496000,39.8714137,32.7364368,97.85364,561.2868,-89.15555,-16.125494,-1.6221277,2.8559175,-0.16734585,0.71823287,-0.18351431,89.31122
57600000,39.8714137,32.7364368,96.17105,561.11475,-88.85905,-16.147522,-1.5506958,2.836776,-0.1399617,0.80573124,-0.12593436,89.01472
57696000,39.8714137,32.7364368,94.61453,560.96265,-88.58787,-16.167698,-1.4785601,2.8192096,-0.16377598,0.8413949,-0.19051133,88.74354
57800000,39.8714137,32.7364368,92.92566,560.80615,-88.297516,-16.186308,-1.393448,2.8041399,-0.1961803,0.8261871,-0.13261008,88.453186
57896000,39.8714137,32.7364368,91.36606,560.6696,-88.031425,-16.202702,-1.3121122,2.7911954,-0.13070902,0.9541895,-0.11240504,88.187096
58000000,39.8714137,32.7364368,89.675514,560.52997,-87.744446,-16.220417,-1.2200688,2.782562,-0.19954318,0.95915383,-0.09585544,87.900116
58096000,39.8714137,32.7364368,88.11277,560.4098,-87.4807,-16.233717,-1.1335276,2.7695918,-0.20959902,0.9406633,-0.040881332,87.63637
58200000,39.8714137,32.7364368,86.41732,560.2883,-87.195564,-16.248283,-1.0401921,2.7607982,-0.13314863,0.9134168,-0.10496843,87.351234
58296000,39.8714137,32.7364368,84.85176,560.1854,-86.93195,-16.260698,-0.9536607,2.757564,-0.12349546,0.8476495,-0.021545215,87.08762
58400000,39.8714137,32.7364368,83.15389,560.0827,-86.64678,-16.273329,-0.8567641,2.7540069,-0.044360872,0.8925743,0.052600164,86.80245
58496000,39.8714137,32.7364368,81.5859,559.9973,-86.38487,-16.284172,-0.7697294,2.7536037,-0.08542847,0.96848094,-0.05800463,86.54054
58600000,39.8714137,32.7364368,79.885284,559.9137,-86.10335,-16.295876,-0.6764855,2.7533367,-0.11514453,0.8717458,-0.064328305,86.25902
58696000,39.8714137,32.7364368,78.31525,559.8459,-85.842545,-16.306105,-0.5920713,2.75303,-0.099818446,0.9332052,-0.04585739,85.998215
58800000,39.8714137,32.7364368,76.61195,559.7796,-85.55845,-16.316536,-0.50180733,2.7555137,-0.11022831,0.8655599,0.06821192,85.71412
58896000,39.8714137,32.7364368,75.0399,559.7274,-85.29551,-16.325686,-0.42316484,2.7588038,-0.13178737,0.936912,-0.016113741,85.45118
59000000,39.8714137,32.7364368,73.3354,559.6777,-85.00991,-16.336334,-0.33917674,2.763148,-0.035478614,0.8513487,-0.037417743,85.16558
59096000,39.8714137,32.7364368,71.76277,559.64105,-84.74452,-16.34213,-0.26533622,2.7646928,0.012322561,0.80615056,0.08313264,84.90019
59200000,39.8714137,32.7364368,70.05883,559.6067,-84.45678,-16.349838,-0.19210064,2.7697632,-0.0364359,0.67498,0.032735053,84.61245
59296000,39.8714137,32.7364368,68.48579,559.58356,-84.19082,-16.356848,-0.12524346,2.7797854,-0.011680763,0.7115703,0.122738995,84.34649
59400000,39.8714137,32.7364368,66.778206,559.564,-83.901054,-16.365582,-0.05640658,2.789863,-0.085854545,0.60195786,0.12027751,84.056725
59496000,39.8714137,32.7364368,65.20304,559.55444,-83.63202,-16.373072,0.002456819,2.7995362,-0.06009044,0.63891983,0.060538758,83.78769
59600000,39.8714137,32.7364368,63.49582,559.548,-83.34154,-16.380491,0.062318884,2.8063176,-0.062183704,0.56842446,0.06099138,83.49721
59696000,39.8714137,32.7364368,61.920128,559.54956,-83.07362,-16.38515,0.11587576,2.8148441,-0.10703713,0.6023735,0.046038065,83.229294
59800000,39.8714137,32.7364368,60.208637,559.5533,-82.78344,-16.394732,0.1686,2.8241208,-0.07407425,0.48094502,0.15694647,82.93911
59896000,39.8714137,32.7364368,58.6301,559.5645,-82.514656,-16.402597,0.21273838,2.8318534,-0.11678819,0.45510438,0.11546816,82.67033
60000000,39.8714137,32.7364368,56.91739,559.5775,-82.222046,-16.409775,0.25726077,2.8403797,-0.06987259,0.4823634,-0.008328817,82.377716
60096000,39.8714137,32.7364368,55.337635,559.59644,-81.951836,-16.4178,0.2942615,2.8460028,-0.07241009,0.38869643,0.042093914,82.107506
60200000,39.8714137,32.7364368,53.62327,559.61676,-81.65787,-16.427465,0.33076635,2.852113,-0.09839073,0.43564886,0.08532218,81.81354
60304000,39.8714137,32.7364368,51.910408,559.6447,-81.362335,-16.435,0.36625043,2.859289,-0.19720265,0.38598382,0.093734816,81.518005
60400000,39.8714137,32.7364368,50.32666,559.6712,-81.08987,-16.443705,0.3911146,2.8619344,-0.09662587,0.296427,0.08415523,81.24554
60504000,39.8714137,32.7364368,48.61206,559.7058,-80.79408,-16.453363,0.4180957,2.8686633,-0.025865039,0.19468187,0.0513643,80.94975
60600000,39.8714137,32.7364368,47.02593,559.7377,-80.52141,-16.461832,0.43841806,2.8719025,-0.023216473,0.24786742,0.0752909,80.67708
60696000,39.8714137,32.7364368,45.440975,559.77435,-80.24864,-16.471529,0.45802665,2.87406,-0.07202976,0.19629093,-0.009108334,80.40431
60800000,39.8714137,32.7364368,43.723175,559.81323,-79.95361,-16.481384,0.47101688,2.879541,-0.115444414,0.14774568,0.0775,80.10928
60895999,39.8714137,32.7364368,42.13801,559.85254,-79.67991,-16.49003,0.48552102,2.889385,-0.00922892,0.17270967,0.101299204,79.83558
60999999,39.8714137,32.7364368,40.41596,559.89404,-79.38235,-16.50176,0.49558866,2.8993258,-0.11869344,0.1210901,-0.010752944,79.53802
61096000,39.8714137,32.7364368,38.826374,559.936,-79.107056,-16.513813,0.50537544,2.9019344,-0.019103287,0.10504806,0.062702216,79.262726
61199999,39.8714137,32.7364368,37.101894,559.9808,-78.80786,-16.524982,0.5120509,2.9032307,-0.114003755,0.18916154,0.07386117,78.96353
61303999,39.8714137,32.7364368,35.377766,560.0289,-78.50793,-16.53546,0.5174293,2.907866,-0.18820052,0.09068044,0.026843702,78.6636
61407999,39.8714137,32.7364368,33.649117,560.07526,-78.20827,-16.550016,0.5203257,2.908754,-0.10818934,0.15844508,0.09588873,78.36394
61511999,39.8714137,32.7364368,31.921125,560.1236,-77.909386,-16.558828,0.5186168,2.9142702,-0.12923633,0.046323236,0.10042634,78.065056
61608000,39.8714137,32.7364368,30.325768,560.16675,-77.63369,-16.568546,0.5166845,2.920053,-0.09745801,0.04371778,0.07320288,77.78936
61712000,39.8714137,32.7364368,28.598063,560.21545,-77.335556,-16.580647,0.5142401,2.9266524,-0.20234251,-0.007296336,0.1212377,77.49123
61815999,39.8714137,32.7364368,26.865421,560.2627,-77.03604,-16.59415,0.5109889,2.9331548,-0.15773655,-0.020537343,0.13028921,77.19171
61919999,39.8714137,32.7364368,25.13298,560.31024,-76.73362,-16.609228,0.50611126,2.9397597,-0.14494921,-0.002269235,0.07158631,76.88929
62023999,39.8714137,32.7364368,23.39768,560.35565,-76.43087,-16.622633,0.49879447,2.946567,-0.16839215,-0.0372689,0.009540991,76.58654
62127999,39.8714137,32.7364368,21.66266,560.40204,-76.12625,-16.637547,0.4904791,2.9495928,-0.04772056,-0.008688589,0.009975096,76.28192
62224000,39.8714137,32.7364368,20.058437,560.44244,-75.8443,-16.651676,0.4823295,2.951401,-0.07277482,-0.061830908,-0.06406381,75.99997
62327999,39.8714137,32.7364368,18.321,560.4873,-75.53807,-16.666967,0.47510478,2.954462,-0.14907844,-0.13476266,-0.014446562,75.69374
62431999,39.8714137,32.7364368,16.581053,560.53015,-75.23102,-16.678038,0.46355042,2.9566872,-0.08264562,-0.179608,0.17298053,75.38669
62535999,39.8714137,32.7364368,14.841622,560.5733,-74.924034,-16.689907,0.45227438,2.9612281,-0.09100179,-0.13154168,0.021229217,75.079704
62639999,39.8714137,32.7364368,13.097239,560.6143,-74.61552,-16.704458,0.4430137,2.9649003,-0.11465981,-0.02641071,0.041839883,74.77119
62736000,39.8714137,32.7364368,11.487514,560.653,-74.33076,-16.71873,0.432715,2.9691927,-0.116506584,-0.026770309,-0.037410293,74.48643
62840000,39.8714137,32.7364368,9.743156,560.69244,-74.02383,-16.732464,0.42138812,2.9730713,-0.15871109,-0.13562886,0.043559816,74.1795
62943999,39.8714137,32.7364368,7.9986987,560.7319,-73.71698,-16.748352,0.40984783,2.975859,-0.07749016,-0.079110876,0.040739715,73.87265
63047999,39.8714137,32.7364368,6.250005,560.7685,-73.41152,-16.764822,0.39681688,2.9763412,-0.10454195,-0.058829393,-0.028002556,73.56719
63151999,39.8714137,32.7364368,4.501517,560.8055,-73.10531,-16.77914,0.38499138,2.9770114,-0.14129321,-0.07792108,0.06169226,73.26098
63255999,39.8714137,32.7364368,2.749385,560.84045,-72.798515,-16.794306,0.36992088,2.9774303,-0.18051705,-0.1472765,-0.0357354,72.954185
63352000,39.8714137,32.7364368,1.132245,560.87305,-72.51424,-16.80915,0.35854185,2.9778981,-0.09712437,-0.15104346,0.0267392,72.66991
63455999,39.8714137,32.7364368,-0.6227855,560.9061,-72.20666,-16.824865,0.34755966,2.9785266,-0.09469319,-0.11035514,0.08094099,72.36233
63559999,39.8714137,32.7364368,-2.3775659,560.9395,-71.89937,-16.840727,0.33430073,2.981262,-0.17598084,-0.112104736,-0.042971723,72.05504
63663999,39.8714137,32.7364368,-4.134496,560.9713,-71.591606,-16.854319,0.32221106,2.983558,-0.15037425,-0.10215641,0.03836332,71.74728
63767999,39.8714137,32.7364368,-5.8913574,561.0033,-71.28345,-16.869732,0.31243792,2.988399,-0.16923918,-0.10551977,0.00415008,71.43912
63871999,39.8714137,32.7364368,-7.6545267,561.0332,-70.97449,-16.884634,0.3010483,2.994214,-0.14912386,-0.15747413,0.112078235,71.13016
63968000,39.8714137,32.7364368,-9.281002,561.0607,-70.68827,-16.89851,0.29154986,2.9979813,-0.17975189,-0.10176751,-0.11686421,70.84394
64072000,39.8714137,32.7364368,-11.046516,561.08813,-70.3783,-16.91659,0.28040886,2.9964159,-0.21587753,-0.038355205,-0.04400685,70.53397
64168000,39.8714137,32.7364368,-12.675712,561.1133,-70.09129,-16.931732,0.27245694,2.996457,-0.18074957,-0.12677476,-0.042839903,70.24696
64272000,39.8714137,32.7364368,-14.4437065,561.1394,-69.78033,-16.947851,0.26419964,2.9998198,-0.11631496,-0.021682817,0.06380118,69.936
64368000,39.8714137,32.7364368,-16.07532,561.1635,-69.49234,-16.961817,0.2595678,3.0067947,-0.14569819,0.0042112,0.12943147,69.64801
64472000,39.8714137,32.7364368,-17.846245,561.19086,-69.17955,-16.9798,0.2539204,3.0132673,-0.09991554,-0.03949485,0.010360031,69.33522
64568000,39.8714137,32.7364368,-19.481169,561.2155,-68.88986,-16.994053,0.24750791,3.017585,-0.17872661,-0.095906384,0.05983561,69.04553
64672000,39.8714137,32.7364368,-21.257679,561.241,-68.575264,-17.011703,0.24213566,3.0267959,-0.20252784,-0.093850434,0.055424865,68.730934
64768000,39.8714137,32.7364368,-22.897577,561.26465,-68.28402,-17.030228,0.23858976,3.0310917,-0.24377204,-0.023881987,0.003412366,68.43969
64872000,39.8714137,32.7364368,-24.674467,561.2893,-67.96791,-17.049522,0.23471424,3.0386453,-0.25985202,-0.017084867,0.005370006,68.12358
64968000,39.8714137,32.7364368,-26.314968,561.3113,-67.67553,-17.0649,0.23094547,3.0444233,-0.16279297,0.008494655,0.06544962,67.8312
65072000,39.8714137,32.7364368,-28.097494,561.33527,-67.36024,-17.08306,0.22673534,3.0490115,-0.15125504,-0.01511977,-0.015919095,67.51591
65168000,39.8714137,32.7364368,-29.743723,561.358,-67.06984,-17.101473,0.22397996,3.0514624,-0.1908274,0.00167721,0.055213455,67.22551
65272000,39.8714137,32.7364368,-31.529617,561.381,-66.7559,-17.119848,0.22000606,3.0516515,-0.120177045,-0.001396973,-0.02683792,66.91157
65376000,39.8714137,32.7364368,-33.31617,561.40314,-66.44099,-17.137486,0.21618113,3.056324,-0.11918507,-0.07250244,0.000918284,66.59666
65472000,39.8714137,32.7364368,-34.967056,561.42413,-66.148506,-17.154112,0.21278666,3.060678,-0.14632963,-0.019067962,0.088565044,66.30418
65568000,39.8714137,32.7364368,-36.618244,561.4454,-65.85464,-17.17049,0.21004474,3.0694623,-0.16343418,-0.038389232,0.055676322,66.01031
65672000,39.8714137,32.7364368,-38.407368,561.4679,-65.5345,-17.187958,0.20842649,3.077554,-0.16857624,-0.09345563,0.11073518,65.69017
65768000,39.8714137,32.7364368,-40.059563,561.4884,-65.237625,-17.204115,0.20781204,3.07984,-0.20729923,-0.068100765,-0.017181037,65.393295
65872000,39.8714137,32.7364368,-41.85343,561.5098,-64.915375,-17.22116,0.20490305,3.0871696,-0.1336783,-0.000902552,0.022986902,65.071045
65968000,39.8714137,32.7364368,-43.511326,561.5296,-64.61743,-17.239712,0.20392905,3.0933907,-0.16877729,0.04579875,0.18734391,64.7731
66072000,39.8714137,32.7364368,-45.307896,561.5506,-64.29309,-17.25999,0.20166382,3.0987184,-0.18577498,-0.07069835,0.025361774,64.44876
66168000,39.8714137,32.7364368,-46.967148,561.5704,-63.99224,-17.277145,0.20213062,3.1015735,-0.1592629,-0.027367724,0.050120052,64.14791
66272000,39.8714137,32.7364368,-48.76701,561.5918,-63.665806,-17.295145,0.20128512,3.1015787,-0.16942224,-0.09995362,0.030918976,63.821476
66368000,39.8714137,32.7364368,-50.42993,561.6116,-63.365265,-17.309864,0.20104524,3.1065285,-0.17871171,-0.024515664,0.035391185,63.520935
66472000,39.8714137,32.7364368,-52.233067,561.633,-63.039696,-17.327362,0.19905832,3.1087954,-0.16955996,-0.10100225,0.032953914,63.195366
66568000,39.8714137,32.7364368,-53.8989,561.6528,-62.738235,-17.340885,0.19535393,3.1145473,-0.060220946,-0.0864899,0.0315858,62.893906
66672000,39.8714137,32.7364368,-55.705395,561.67456,-62.411205,-17.36046,0.19558363,3.1176016,-0.15783192,0.029139228,0.06820354,62.566875
66768000,39.8714137,32.7364368,-57.374916,561.69495,-62.109287,-17.37744,0.19421159,3.120193,-0.100262456,-0.022766769,0.004656612,62.264957
66872000,39.8714137,32.7364368,-59.184956,561.7164,-61.78205,-17.397963,0.19146895,3.121858,-0.18548079,-0.010596198,0.037305053,61.93772
66968000,39.8714137,32.7364368,-60.857243,561.7355,-61.47998,-17.414768,0.18863332,3.1226819,-0.1962059,-0.035987474,0.008287839,61.63565
67072000,39.8714137,32.7364368,-62.67221,561.755,-61.151688,-17.43296,0.18631034,3.1262343,-0.2618567,0.005560636,0.0935886,61.307358
67168000,39.8714137,32.7364368,-64.3512,561.7727,-60.846935,-17.451248,0.1835578,3.1310349,-0.24408333,-0.089959,0.0716783,61.002605
67272000,39.8714137,32.7364368,-66.17134,561.7928,-60.51465,-17.471132,0.18008575,3.135384,-0.152076,-0.042337246,0.02061948,60.67032
67368000,39.8714137,32.7364368,-67.8534,561.8115,-60.207443,-17.49079,0.18049885,3.1445994,-0.17678119,-0.000766781,0.06802286,60.363113
67472000,39.8714137,32.7364368,-69.67705,561.83234,-59.875835,-17.51052,0.18181556,3.1341748,-0.1339222,0.041212942,-0.4541641,60.031506
67576000,39.8714137,32.7364368,-71.50292,561.85425,-59.549538,-17.529602,0.1829891,3.047911,-0.13490498,-0.050229315,-1.3234959,59.705208
67672000,39.8714137,32.7364368,-73.1892,561.87384,-59.259995,-17.54241,0.17187323,2.8821855,-0.02925121,-0.26593176,-2.115539,59.415665
67776000,39.8714137,32.7364368,-75.01709,561.8919,-58.967484,-17.545069,0.12301152,2.6430004,0.070616595,-0.71008325,-2.4781775,59.123154
67872000,39.8714137,32.7364368,-76.70388,561.9015,-58.72088,-17.532673,0.025089113,2.415976,0.22185162,-1.3741748,-2.315647,58.87655
67968000,39.8714137,32.7364368,-78.39069,561.89935,-58.494644,-17.50863,-0.1403338,2.214726,0.2845187,-2.0277505,-1.9416556,58.650314
68072000,39.8714137,32.7364368,-80.21323,561.8749,-58.269924,-17.479546,-0.39578024,2.0371943,0.35440233,-2.8060482,-1.5377076,58.425594
68168000,39.8714137,32.7364368,-81.890274,561.82666,-58.07698,-17.446617,-0.69790834,1.899102,0.40442342,-3.428927,-1.2914593,58.23265
68272000,39.8714137,32.7364368,-83.70348,561.7373,-57.882366,-17.404385,-1.0903437,1.773873,0.42149982,-4.0289207,-1.0737329,58.038036
68368000,39.8714137,32.7364368,-85.37565,561.61743,-57.713184,-17.36141,-1.4992392,1.6751723,0.5138807,-4.4462953,-1.0415967,57.868855
68472000,39.8714137,32.7364368,-87.1809,561.4405,-57.538532,-17.305656,-1.985141,1.5809679,0.6974178,-4.871522,-0.84898525,57.694202
68568000,39.8714137,32.7364368,-88.841354,561.2325,-57.38492,-17.240416,-2.4639304,1.5069869,0.73953307,-5.081601,-0.7998645,57.54059
68672000,39.8714137,32.7364368,-90.63173,560.9532,-57.227093,-17.155619,-3.0051036,1.4377902,0.89797735,-5.334964,-0.6377231,57.382763
68768000,39.8714137,32.7364368,-92.27661,560.6461,-57.0863,-17.063545,-3.5180128,1.381293,1.0514827,-5.3216968,-0.529509,57.24197
68872000,39.8714137,32.7364368,-94.046715,560.2562,-56.940697,-16.946308,-4.0777383,1.3237375,1.1579938,-5.4908333,-0.4886463,57.096367
68968000,39.8714137,32.7364368,-95.66803,559.84753,-56.811867,-16.819412,-4.5923743,1.277287,1.4430778,-5.3718376,-0.43680796,56.967537
69072000,39.8714137,32.7364368,-97.40951,559.34753,-56.678024,-16.665134,-5.1386566,1.2368467,1.5243287,-5.2541094,-0.37298164,56.833694
69168000,39.8714137,32.7364368,-99.005005,558.835,-56.55876,-16.509418,-5.626073,1.209018,1.7253304,-4.9084635,-0.24889687,56.71443
69272000,39.8714137,32.7364368,-100.714874,558.2268,-56.43357,-16.32831,-6.1332164,1.1883774,1.7644621,-4.795894,-0.15302095,56.58924
69368000,39.8714137,32.7364368,-102.27516,557.6226,-56.320396,-16.149343,-6.5781183,1.1752089,1.8975219,-4.561932,-0.09495019,56.476067
69472000,39.8714137,32.7364368,-103.9452,556.9198,-56.19846,-15.948437,-7.035613,1.1602871,1.9787405,-4.2739024,-0.26523134,56.35413
69568000,39.8714137,32.7364368,-105.46831,556.2299,-56.08722,-15.754283,-7.431948,1.1462116,2.0301402,-4.064271,-0.17276032,56.24289
69672000,39.8714137,32.7364368,-107.09655,555.4394,-55.969257,-15.538567,-7.833799,1.1257231,2.0829442,-3.7598195,-0.16059633,56.124928
69768000,39.8714137,32.7364368,-108.57974,554.67554,-55.86093,-15.337949,-8.177269,1.1062422,1.9858406,-3.509777,-0.25355536,56.0166
