timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
143000000,81.4238,81.4238,12.088135
144004000,80.02342,80.02342,12.087402
144988000,79.895256,79.895256,12.086761
145996000,78.87446,78.87446,12.086212
146980000,75.89518,75.89518,12.085693
147988000,76.1324,76.1324,12.085266
148996000,73.387566,73.387566,12.08493
150004000,73.157295,73.157295,12.084595
150988000,73.860245,73.860245,12.08429
151996000,69.752144,69.752144,12.083954
153004000,65.314255,65.314255,12.088562
153992000,67.995094,67.995094,12.098114
154996000,69.8872,69.8872,12.107544
155980000,68.988754,68.988754,12.116119
156988000,67.105446,67.105446,12.125092
157996000,69.12754,69.12754,12.13446
158980000,69.00132,69.00132,12.143921
159992000,67.59822,67.59822,12.153748
160996000,69.15944,69.15944,12.163818
162004000,68.12135,68.12135,12.174011
162988000,67.82819,67.82819,12.1839905
163996000,69.769646,69.769646,12.194214
165004000,68.96169,68.96169,12.204407
165988000,67.57296,67.57296,12.2144165
166996000,68.730255,68.730255,12.224701
167984000,67.87007,67.87007,12.234772
168988000,69.07035,69.07035,12.245056
169996000,67.32859,67.32859,12.255371
170980000,70.13399,70.13399,12.265411
171988000,70.37725,70.37725,12.275726
172996000,68.825294,68.825294,12.286072
173980000,65.90234,65.90234,12.296234
174988000,67.58827,67.58827,12.30661
175996000,68.119484,68.119484,12.316986
177004000,67.3125,67.3125,12.3272705
177988000,67.184265,67.184265,12.33728
179000000,68.29521,68.29521,12.347534
180004000,69.25107,69.25107,12.35791
180988000,68.54914,68.54914,12.3680725
182000000,68.06479,68.06479,12.378387
183004000,70.83833,70.83833,12.388733
183988000,72.19642,72.19642,12.401489
185000000,2.6460972,2.6460972,12.404602
185980000,0.44866702,0.44866702,12.404602
186992000,-1.3025777,-1.3025777,12.404602
187996000,0.36999553,0.36999553,12.404602
