,timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,indicated_airspeed_m_s.1,true_airspeed_m_s.1,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp_sample,x.1,y.1,z.1,temperature.3,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,timestamp_sample.1,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,dist_bottom,roll,pitch,yaw,thrust_body[0].1,isTakeoff,isClimbing,isDescending,isCruise,isLand
304,43800433,-0.035993076,-0.023901093999999998,-0.004870024000000001,0.59860474,0.0,1497.0,1500.0,1597.841768,1518.0,1481.0,1484.683537,20.24411141,20.25271983,20.69368749,20.33780288,20.78062334,19.98197188,20.41259352,248.4901608,248.4901608,12.13880475,-0.001399882,-0.005791502,0.001314759,-0.158155593,0.004714245,-0.038303265,-0.052468365999999995,0.22018080899999998,1.507878219,1.558574704,3.571563563,331.2335016,58.11569239,-0.021228057,-0.023535536,-0.007041261,0.0,2.360614114,0.42889223,-9.507275579,1.27e+18,961.4382103,12.13866815,-0.002586226,-0.027252516,0.007457593,2.67620021,0.329250842,-9.536613295,43830483.7,-0.008171295,-0.014905343,0.015089769,6.87e+18,49.79536289999999,52.11059938,3.8842024719999997,4.669265548,15.33144435,20.67102129,-0.10679153400000001,-0.08486394,-0.11686196800000001,-23.91409992,14489688.34,399.52761749999996,12.404602,96617.32247999999,1.147973665,-0.059835595,0.22088915899999997,1.504434633,0.7231493529999999,-0.096984196,0.06013004,0.6811999959999999,0.5619126289999999,-0.5408965029999999,0.278132539,0.538469333,0.003770414,0.008363742,0.00033951699999999995,398714138.0,327364371.9,400121.5191,0.0,-0.00879776,0.012404481,0.004808962,2.290596444,39.871413700000005,32.7364371,0.015997424,0.008445494,-0.068304728,0.002232176,0.006368937,0.005317367,-0.036112612999999995,0.06385339400000001,0.069516493,0.10009253800000001,-0.066133376,0.006008693000000001,-0.00516906,0.56270224,0,1,0,0,0
305,43836500,-0.036829757000000005,-0.032610661,-0.005088575,0.59788775,0.0,1497.0,1500.0,1597.0,1516.0,1483.0,1484.0,20.24916371,20.25795732,20.69919765,20.34325483,20.78635324,20.00379396,20.43519431,248.4358574,248.4358574,12.13768768,-0.001399984,-0.005792316,0.0013146120000000002,-0.15817013300000002,0.004743481,-0.038180779,-0.05226196599999999,0.220443759,1.5083703640000001,1.558639041,3.542626757,330.5123711,58.10931848,-0.021257809,-0.023540847,-0.007080174,0.0,2.516372521,0.433478894,-9.366256287999999,3.71e+18,961.4201320000001,12.13760374,0.003827759,-0.047247263,0.011839135,2.685909622,0.348753909,-9.322398284,43866070.81,0.000568224,-0.033677228999999996,0.015333413999999998,6.87e+18,49.96243483,52.26703888,3.884734098,4.66909445,15.33155777,20.66807394,-0.106730319,-0.08776111,-0.11758394300000001,-23.66887923,14531562.31,399.60463050000004,12.404602,96616.43437999999,1.147963055,-0.060455614000000005,0.221132695,1.504407195,0.723116333,-0.097289901,0.060008797999999995,0.6812021979999999,0.561610984,0.065744307,0.166179667,-0.202485948,-0.002831652,0.005047614000000001,-0.000790949,398714138.0,327364372.0,400121.6535,0.0,-0.009133826999999999,0.009133826999999999,0.003464693,2.63949471,39.871413700000005,32.7364371,0.015678116000000002,0.00823128,-0.067263968,0.002335082,0.007434716,0.006681503,-0.011731658999999998,0.071178751,0.042553020999999996,0.100052398,-0.066856022,0.00620263,-0.005286841,0.5622026999999999,0,1,0,0,0
306,43872567,-0.033454201,-0.031359437999999996,-0.005197369,0.59723014,0.0,1497.0,1500.0,1596.0,1516.0,1483.0,1484.0,20.25421602,20.26319481,20.70470781,20.34870678,20.79208313,20.08368552,20.51671425,248.38155409999996,248.38155409999996,12.13657062,-0.001400086,-0.00579313,0.001314464,-0.158184673,0.004772717,-0.038058293,-0.052055567000000004,0.22070671,1.508862509,1.5587033769999998,3.5136899510000004,329.79124060000004,58.10294457,-0.021288294,-0.023548741,-0.0071181809999999995,0.0,2.672130928,0.43806555700000005,-9.225236997,6.16e+18,961.4020537999999,12.13653933,0.016059101,-0.049782177000000004,0.01271336,2.604085461,0.398890429,-9.128778909,43901657.93,0.009307744,-0.052449115,0.01557706,6.87e+18,50.12950686,52.42359328,3.8852599789999998,4.668381934,15.33168464,20.66465642,-0.106659434,-0.090622286,-0.11830297199999999,-23.42314034,14573436.29,399.61644210000003,12.404602,96616.32467999999,1.14796175,-0.049186517,0.221371793,1.511689932,0.7211573609999999,-0.09352705900000001,0.063592904,0.6834769,0.561341627,-0.250590238,-0.174447674,-0.633637085,-0.00010447700000000001,0.012142401,-0.002426007,398714138.0,327364372.0,400120.8262,0.0,-0.007065413,0.007065413,0.011738348000000001,3.202231204,39.871413700000005,32.7364371,0.015358809,0.008017067,-0.06622320799999999,0.002437988,0.008500494,0.008045638,0.012649296,0.078504108,0.015589549,0.100012259,-0.066677875,0.006177006,-0.00553663,0.56196773,0,1,0,0,0
307,43904635,-0.034357588,-0.030212527000000003,-0.004877405,0.596273195,0.0,1497.0,1500.0,1594.0,1518.0,1481.0,1485.0,20.25926833,20.26843229,20.71021796,20.35415873,20.79781302,20.07339632,20.50654757,248.32725069999998,248.32725069999998,12.13545355,-0.001400188,-0.0057939440000000005,0.001314316,-0.158199214,0.004801952,-0.037935807,-0.051849168,0.220969661,1.509354655,1.558767714,3.484753145,329.0701102,58.09657065,-0.021317573,-0.02355552,-0.007144602,0.0,2.674089252,0.43460545,-9.099566696,6.87e+18,961.3853134999999,12.13530553,0.021393113999999998,-0.050523356,0.01333658,2.6491008,0.43302923,-8.964507000000001,43937245.05,0.011749077,-0.054821471,0.016192885,6.87e+18,50.29657888,52.58014768,3.88578586,4.667669418,15.33181151,20.6612389,-0.106588549,-0.093483463,-0.119022001,-23.17740145,14615310.26,399.57050380000004,12.404602,96616.82234,1.147967696,-0.049787541,0.221609986,1.5116618919999998,0.7211271929999999,-0.09382379699999999,0.06347516,0.6834790079999999,0.561079888,0.34075058799999997,-0.5043346679999999,-0.274720052,0.000136697,0.002454724,-0.001446732,398714138.0,327364372.0,400119.9988,0.0,-0.004996999,0.004996999,0.020012002,3.7649676989999996,39.871413700000005,32.7364371,0.015109321,0.007965451,-0.065437544,0.003127719,0.008944614,0.008863316999999999,0.025657388,0.058108781,0.021417982000000002,0.1,-0.066933616,0.006373441999999999,-0.0058153219999999995,0.56155944,0,1,0,0,0
308,43941403,-0.036811469,-0.028642742000000002,-0.00511978,0.59452087,0.0,1497.0,1500.0,1593.0,1518.0,1481.0,1486.0,20.26432064,20.27366978,20.71572812,20.35961067,20.80354291,20.1343018,20.56883273,248.2729474,248.2729474,12.13433648,-0.0014002910000000001,-0.0057947580000000005,0.0013141679999999999,-0.158213754,0.004831188,-0.037813321000000004,-0.051642769000000005,0.221232612,1.5098468,1.55883205,3.4558163389999996,328.3489797,58.09019674,-0.021344799999999997,-0.023561539,-0.007175859000000001,0.0,2.613040726,0.427848844,-8.980184373,6.87e+18,961.3691213999999,12.13400233,0.019072811000000002,-0.048390490999999994,0.009496741999999999,2.536963504,0.436591922,-8.861007275,43972832.17,0.011610249,-0.050475478,0.016961181000000002,6.87e+18,50.4636509,52.73670209,3.886311741,4.666956902,15.33193838,20.65782138,-0.106517664,-0.09634463900000001,-0.11974103,-22.93166256,14657184.24,399.65679,12.404602,96615.8235,1.147955784,-0.050329288,0.221853553,1.5116341880000002,0.72109937,-0.094101,0.063379604,0.6834792270000001,0.560756589,-0.25782394399999997,0.13434922400000002,0.052984715,0.003102495,0.002309602,-0.003432213,398714138.0,327364372.0,400119.1714,0.0,-0.002928586,0.002928586,0.028285657000000002,4.327704193,39.871413700000005,32.7364371,0.014890532,0.007985329000000001,-0.064764045,0.004075474,0.009115393000000001,0.00944072,0.033664869,0.02552476,0.04166491,0.1,-0.050286391,0.006187796999999999,-0.006044474,0.561234373,0,1,0,0,0
309,43984769,-0.037451492999999995,-0.02722683,-0.004962973,0.5924381999999999,0.0,1497.0,1500.0,1591.0,1518.0,1481.0,1486.0,20.26937294,20.27890727,20.72123828,20.36506262,20.80927281,20.13252289,20.567328200000002,248.23173959999997,248.23173959999997,12.13322402,-0.0014003929999999998,-0.005795572,0.001314021,-0.158228294,0.004860424,-0.037690835,-0.05143637,0.22149556199999998,1.510338945,1.5588963869999999,3.426879533,327.6278492,58.08382283,-0.021370586,-0.023573075,-0.007208303,0.0,2.5519922000000004,0.42109223799999995,-8.860802049,6.87e+18,961.3529292000002,12.13269913,0.018652936000000002,-0.042746052,0.016316,2.483320624,0.510359784,-8.802658969,44008419.28,0.011471422,-0.046129485,0.017729476,6.87e+18,50.63072292,52.89325649,3.886837622,4.666244386,15.33206525,20.65440386,-0.106446778,-0.099205816,-0.12046005900000001,-22.68592368,14699058.21,399.64230330000004,12.404602,96615.98294,1.14795768,-0.050822373,0.222102535,1.5116016159999999,0.7210749870000001,-0.09436232300000001,0.06330288099999999,0.6834758479999999,0.5604355560000001,0.039158653,-0.004935504,-0.052114022999999995,-0.0008898280000000001,0.00679619,-0.003429602,398714138.0,327364372.0,400118.3441,0.0,-0.000860172,0.000860172,0.036559312000000004,4.890440688,39.871413700000005,32.7364371,0.014726036000000001,0.008010386,-0.064179156,0.005038842,0.009381740999999999,0.009708608,0.037665026000000004,0.006435646999999999,0.0381458,0.1,-0.050409471,0.006260351999999999,-0.006207251,0.56102073,0,1,0,0,0
310,44020836,-0.03810718,-0.026275002000000002,-0.004988611,0.5912286,0.0,1497.0,1500.0,1590.0,1519.0,1480.0,1487.0,20.27442525,20.28414475,20.72674843,20.37051457,20.8150027,20.10271927,20.53700549,248.35674440000003,248.35674440000003,12.13216998,-0.001400495,-0.005796386,0.001313873,-0.158242834,0.004889659,-0.037568349,-0.051229971,0.22175851300000002,1.51083109,1.5589607230000002,3.3979427269999998,326.9067187,58.07744891,-0.02138967,-0.023579796,-0.00724153,0.0,2.512416321,0.42066831,-8.879097822,6.87e+18,961.3332803999999,12.13163053,0.016066759,-0.031531238999999996,0.018500192,2.5147333659999997,0.388283008,-8.856040399,44044006.4,0.013459371000000001,-0.036382971,0.016010583999999998,6.87e+18,50.79779495,53.04981089,3.887363503,4.66553187,15.33219213,20.65098633,-0.10637589300000001,-0.10206699300000001,-0.121179088,-22.44018479,14740932.19,399.63409920000004,12.404602,96616.08767000001,1.1479589890000002,-0.051344272999999996,0.222350162,1.511568071,0.7210496890000001,-0.09463354199999999,0.063215872,0.6834731909999999,0.560132334,-0.085426025,-0.19483192600000002,-0.12698094599999998,-0.0036065240000000003,0.002392706,-7.209999999999999e-05,398714138.0,327364372.0,400118.6041,0.0,0.0,-0.002416483,0.038791757999999996,5.064529232,39.871413700000005,32.7364371,0.014687272,0.008047439,-0.063799475,0.006038365,0.009869414,0.009259696999999999,0.03238473,0.018599029,-0.020412437,0.1,-0.051332787000000005,0.0067001230000000005,-0.006243493,0.56056696,0,1,0,0,0
311,44052903,-0.038886854,-0.02527748,-0.004851225,0.588846,0.0,1497.0,1500.0,1587.0,1519.0,1480.0,1487.0,20.2771977,20.28704289,20.72987155,20.37302994,20.81773523,20.15681445,20.59234591,248.48174930000002,248.48174930000002,12.13111594,-0.001400586,-0.005797279,0.0013135710000000001,-0.158253707,0.004916198,-0.037462532,-0.051023572,0.22202146399999997,1.511323235,1.55902506,3.3690059210000003,326.1855882,58.071075,-0.021413401000000002,-0.023583631,-0.007270011999999999,0.0,2.475242695,0.420952851,-8.912796331000001,6.87e+18,961.3132447999999,12.13058819,0.013626271,-0.024582444,0.008682093,2.439326588,0.408402923,-9.091228787999999,44079593.52,0.015685254,-0.026032273999999998,0.014013437,6.87e+18,50.97984571,53.21997958,3.8879576,4.664506331,15.33232349,20.64652265,-0.106283992,-0.103599265,-0.121957266,-22.17184197,14782806.16,399.47704480000004,12.404602,96617.87857999999,1.14798019,-0.051863675,0.222586268,1.511540684,0.7210228320000001,-0.094900123,0.063125252,0.683472889,0.559920224,-0.062432822,-0.265543972,0.066504997,0.002074447,0.0070301109999999995,-0.000671385,398714138.0,327364372.0,400119.6383,0.0,0.0,-0.006553311,0.036723345,4.961931321000001,39.871413700000005,32.7364371,0.014648508000000001,0.008084491,-0.063419795,0.007037888000000001,0.010357088,0.008810786,0.027104434,0.030762412000000003,-0.078970674,0.1,-0.051556740999999996,0.0070185180000000005,-0.00626954,0.56035465,0,1,0,0,0
312,44088971,-0.038698988999999996,-0.024937458,-0.005033886,0.5877107,0.0,1497.0,1500.0,1586.0,1519.0,1480.0,1487.0,20.27529252,20.28514131,20.72809712,20.36952029,20.81431798,20.11327756,20.54809392,248.60675409999996,248.60675409999996,12.13006189,-0.0014006539999999999,-0.005798335999999999,0.001312955,-0.158257055,0.004937204000000001,-0.037390913,-0.051129365999999996,0.222261226,1.511582966,1.559049184,3.353461036,325.48050739999996,58.06302153,-0.02143893,-0.023584219,-0.007306821,0.0,2.43823727,0.417781412,-8.955821006,6.87e+18,961.2935305,12.12954775,0.013400851,-0.01896943,0.010557168,2.369478893,0.40889616799999995,-9.138989662,44115180.64,0.017364176000000002,-0.016361,0.012251123000000001,6.87e+18,51.16780157,53.39551544,3.8885785910000004,4.6633573880000005,15.33245663,20.64164655,-0.106183805,-0.10460764300000001,-0.122758763,-21.89458799,14824680.14,399.5805557,12.404602,96616.69975,1.147966297,-0.052417515,0.22280922600000003,1.511512786,0.720995017,-0.09517462199999999,0.063018126,0.6834739790000001,0.55984395,0.105596839,0.6639923529999999,-0.191228591,0.000961382,0.005724868,-0.000806568,398714138.0,327364372.0,400120.6725,0.0,0.0,-0.010690138,0.034654931,4.859333411000001,39.871413700000005,32.7364371,0.014676395,0.008261036999999999,-0.062720527,0.00647684,0.009811946,0.009423005,0.009126209,0.00619901,-0.045777654,0.1,-0.052482337999999996,0.007381413000000001,-0.006293375,0.5599746720000001,0,1,0,0,0
313,44125038,-0.039081772,-0.024448413,-0.004734411,0.5852989000000001,0.0,1497.0,1500.0,1584.077215,1519.922785,1479.077215,1487.0,20.27338733,20.28323974,20.726322699999997,20.36601063,20.81090074,20.17030841,20.60653304,248.73175899999998,248.73175899999998,12.12900785,-0.001400722,-0.005799393000000001,0.001312339,-0.158260402,0.004958211,-0.037319295,-0.051620459,0.222472368,1.5115558580000001,1.5590236780000002,3.354444154,324.7952348,58.05289518,-0.021466341,-0.023583811,-0.00733782,0.0,2.402945596,0.379398112,-9.093866992999999,6.87e+18,961.2770893,12.12852675,0.007809159,-0.007890412,0.012885707,2.332448017,0.42280161299999997,-9.240822981,44150767.75,0.013470287,-0.013612156,0.012881451,6.87e+18,51.35575742,53.57105129,3.889199582,4.662208445,15.33258976,20.63677044,-0.106083619,-0.10561602099999999,-0.123560259,-21.61733401,14866979.8,399.581274,12.404602,96616.70449,1.147966283,-0.052917874000000004,0.223035426,1.51148256,0.720970399,-0.095430866,0.062930582,0.6834723359999999,0.559755331,0.212587996,0.193577293,-0.069556587,-0.000887895,0.006905695,7.929999999999999e-05,398714138.0,327364372.0,400121.7067,0.0,0.0,-0.014826965,0.032586517,4.7567355000000004,39.871413700000005,32.7364371,0.014710988999999999,0.00845162,-0.061989099000000006,0.005758748,0.009162868000000001,0.010142007,-0.010129836,-0.022060291,-0.0033514990000000004,0.1,-0.053203877000000004,0.0074241509999999995,-0.006262124,0.55990183,0,1,0,0,0
