timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,yaw,dist_bottom
14056000,39.8714138,32.7368418,-0.002315971,-0.000309961,0.008825257,-0.000392275,0.01107807,0.003267416,0.000953471,-0.005592941,-0.081636935,1.6067933,0.1
14152000,39.8714138,32.7368418,-0.001680575,-1.60E-05,0.007590204,0.000266075,0.009725951,-0.00037091,0.002334418,-0.08476088,0.000948086,1.6062288,0.1
14256000,39.8714138,32.7368418,-0.001705623,-0.000152125,0.006645939,-0.000732157,0.008080853,-0.000642913,-0.00125244,-0.075572126,0.030084511,1.6058763,0.1
14352000,39.8714138,32.7368418,-0.006835222,0.14063218,0.010087157,-0.13261509,3.7743819,0.07307476,-1.7414764,49.19245,0.87264454,1.6056726,0.1
14456000,39.8714138,32.7368418,-0.029657979,0.7748181,0.02408934,-0.28966263,8.269032,0.16390555,-1.3085629,38.17911,0.64222044,1.6055897,0.1
14552000,39.8714138,32.7368418,-0.06342321,1.7289538,0.04518324,-0.4004361,11.5115795,0.2280591,-1.0591961,30.194324,0.56962013,1.6053425,0.1
14656000,39.8714138,32.7368418,-0.09919981,3.0634558,0.07168724,-0.47704932,14.295787,0.2771745,-0.6141285,23.812586,0.49035433,1.6046718,0.1
14752000,39.8714138,32.7368418,-0.13583699,4.5256605,0.09720144,-0.4975325,16.372026,0.29257852,0.057570763,20.226116,-0.124662176,1.6083391,0.1
14856000,39.8714138,32.7368418,-0.15789701,6.3230295,0.119016826,-0.48899677,18.227114,0.2642047,-1.0482246,16.162642,-0.030162742,1.6331942,0.1
14952000,39.8714138,32.7368418,-0.17922972,8.138227,0.13698119,-0.56666726,19.593307,0.25599125,-1.7906406,12.741807,0.09125098,1.6459616,0.1
15056000,39.8714138,32.7368418,-0.19947824,10.235221,0.15118396,-0.67422307,20.746649,0.24949843,-1.4885873,9.591768,0.18235016,1.630637,0.1
15152000,39.8714138,32.7368418,-0.22238375,12.263212,0.1633585,-0.69257927,21.533325,0.2647894,-0.47477847,7.207252,0.34230667,1.6049409,0.1
15256000,39.8714138,32.7368418,-0.24001178,14.536137,0.17448209,-0.6543802,22.164244,0.26459184,-0.52025163,5.3968973,0.2600113,1.5904,0.1
15352000,39.8714138,32.7368418,-0.2579607,16.68617,0.18214062,-0.69455206,22.623444,0.2216378,-1.502288,4.2425275,-0.9975917,1.6011664,0.1
15456000,39.8714138,32.7368418,-0.28684354,19.057869,0.16980425,-0.833358,22.965376,-0.07496452,-2.1613283,2.5937066,-3.9972587,1.6151586,0.1
15552000,39.8714138,32.7368418,-0.333477,21.271667,0.11857314,-1.0164878,23.152126,-0.5438215,-2.4098685,1.5940117,-4.909756,1.620604,0.1
15656000,39.8714138,32.7368418,-0.4101929,23.692337,0.011451035,-1.2166492,23.272966,-1.034936,-2.123832,0.9307674,-4.088283,1.6217093,0.19167405
15752000,39.8714138,32.7368418,-0.505207,25.937159,-0.12595919,-1.3878818,23.334143,-1.4029969,-2.0413342,0.36085454,-3.4861274,1.6253006,0.32908428
15856000,39.8714138,32.7368418,-0.63365185,28.376253,-0.31175882,-1.5789304,23.357807,-1.7676667,-2.0664177,0.01034385,-3.5110645,1.6353631,0.5148839
15960000,39.8714138,32.7368418,-0.7891121,30.816275,-0.5348494,-1.7897428,23.332596,-2.1569254,-2.3384643,-0.5250995,-3.834063,1.6484348,0.7379745
16056000,39.8714138,32.7368418,-0.9592562,33.06631,-0.777449,-2.0039234,23.268473,-2.539857,-2.3572676,-0.95358074,-3.9677393,1.6590523,0.98057413
16152000,39.8714138,32.7368418,-1.1544712,35.308697,-1.0563831,-2.2168138,23.180065,-2.9204283,-2.2703557,-1.1332933,-3.8396993,1.667211,1.2595083
16256000,39.8714138,32.7368418,-1.3943877,37.726646,-1.3994718,-2.4428992,23.062107,-3.308043,-2.136397,-1.2142982,-3.620765,1.6752238,1.6025969
16352000,39.8714138,32.7368418,-1.640554,39.947067,-1.75219,-2.6454983,22.940847,-3.6548443,-2.1050608,-1.3567129,-3.5545413,1.6836742,1.9553151
16456000,39.8714138,32.7368418,-1.9360648,42.341312,-2.171266,-2.8695195,22.79006,-4.0292063,-2.0666804,-1.6070015,-3.5818655,1.6943086,2.374391
16552000,39.8714138,32.7368418,-2.2350516,44.539116,-2.591368,-3.0808523,22.637066,-4.3825464,-2.1236823,-1.7416809,-3.612439,1.7047328,2.794493
16656000,39.8714138,32.7368418,-2.584708,46.901516,-3.084858,-3.3118424,22.4484,-4.7729506,-2.0346391,-2.0458865,-3.6757717,1.7153541,3.287983
16752000,39.8714138,32.7368418,-2.9326248,49.06538,-3.5762413,-3.5264764,22.259212,-5.1375504,-2.0573153,-2.072118,-3.838077,1.7244647,3.7793663
16856000,39.8714138,32.7368418,-3.3339438,51.388096,-4.1469226,-3.7512352,22.039658,-5.5328956,-1.9814295,-2.2803698,-3.8015132,1.7343025,4.3500476
16952000,39.8714138,32.7368418,-3.7281685,53.513386,-4.708713,-3.960511,21.824772,-5.901946,-1.9982028,-2.3910122,-3.8210552,1.7436861,4.911838
17056000,39.8714138,32.7368418,-4.1765614,55.78946,-5.3556323,-4.172071,21.58682,-6.2836723,-1.6814054,-2.3253493,-3.4820807,1.7529837,5.5587573
17160000,39.8714138,32.7368418,-4.6473575,58.042416,-6.0424533,-4.3340626,21.370037,-6.6230407,-0.9989072,-1.9634982,-2.9020512,1.7587144,6.2455783
17256000,39.8714138,32.7368418,-5.0931363,60.1028,-6.70599,-4.417832,21.206972,-6.876079,-0.3875641,-1.6114659,-2.3363502,1.7607108,6.909115
17352000,39.8714138,32.7368418,-5.5477138,62.15232,-7.3910108,-4.452581,21.085007,-7.071409,0.13571723,-1.2517384,-1.6447976,1.7607274,7.5941358
17456000,39.8714138,32.7368418,-6.038397,64.35824,-8.151243,-4.439113,20.988617,-7.232551,0.50254244,-0.8929306,-1.3503963,1.759449,8.354368
17552000,39.8714138,32.7368418,-6.491618,66.39038,-8.86569,-4.3937516,20.923775,-7.3567376,0.97733927,-0.70643747,-1.2326584,1.7572075,9.068815
17656000,39.8714138,32.7368418,-6.972272,68.58187,-9.651737,-4.3077755,20.868177,-7.471459,1.18155,-0.4609185,-0.9532738,1.7528816,9.854862
17752000,39.8714138,32.7368418,-7.409052,70.60035,-10.386378,-4.1923075,20.700764,-7.5281143,1.8099393,-4.2752504,0.003308058,1.7476138,10.589503
17856000,39.8714138,32.7368418,-7.8616505,72.74556,-11.184693,-4.0090485,20.250513,-7.544424,2.1057863,-4.115581,-0.26340967,1.7464188,11.387818
17952000,39.8714138,32.7368418,-8.263622,74.687614,-11.926692,-3.821182,19.900606,-7.578117,2.2495162,-3.171145,-0.041075047,1.7456955,12.129817
18056000,39.8714138,32.7368418,-8.673791,76.75735,-12.728949,-3.619725,19.657978,-7.5118856,1.9270132,-1.6731668,1.3161637,1.7403853,12.932074
18152000,39.8714138,32.7368418,-9.036742,78.658966,-13.457937,-3.4550526,19.57781,-7.3277326,1.7734542,-0.37715477,2.4608757,1.7307652,13.661062
18256000,39.8714138,32.7368418,-9.40756,80.711075,-14.223425,-3.2893713,19.603682,-7.0266995,1.7114464,0.6035368,3.189264,1.7179452,14.42655
18352000,39.8714138,32.7368418,-9.737575,82.616516,-14.899796,-3.136247,19.684267,-6.727562,1.8762852,0.76059747,3.002867,1.7060039,15.102921
18456000,39.8714138,32.7368418,-10.072215,84.68449,-15.60128,-2.9454095,19.774963,-6.4554577,2.0224648,0.7487465,2.324338,1.69502,15.804405
18552000,39.8714138,32.7368418,-10.365564,86.60652,-16.227753,-2.7556393,19.850887,-6.262653,2.1356854,0.5972904,1.8484554,1.686254,16.430878
18656000,39.8714138,32.7368418,-10.656518,88.68989,-16.88676,-2.535881,19.919619,-6.095783,2.1886802,0.6411045,1.4854417,1.6769285,17.089886
18752000,39.8714138,32.7368418,-10.906924,90.62235,-17.481907,-2.3337646,19.97765,-5.965766,2.2821705,0.4631567,1.3695256,1.6672574,17.685032
18856000,39.8714138,32.7368418,-11.15111,92.71579,-18.113136,-2.1094894,20.02595,-5.8384867,2.2014694,0.37965664,1.1547915,1.6552408,18.316261
