timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
15016000,-0.001041154,-0.0062334193,0.0,-0.0035966516
15036000,-0.0011661673,-0.0064761173,0.0,-0.003686297
15056000,-0.0012931429,-0.006706537,0.0,-0.0037270878
15076000,-0.0014212385,-0.00692227,0.0,-0.0037236623
15096000,-0.0015464779,-0.0071238535,0.0,-0.0036821212
15116000,-0.0016679154,-0.0073079653,0.0,-0.003603426
15136000,-0.0017883842,-0.0074866405,0.0,-0.003495838
15156000,-0.0019095559,-0.007666543,0.0,-0.0033618498
15176000,-0.002027943,-0.007847836,0.0,-0.0032104766
15196000,-0.002146161,-0.00803546,0.0,-0.0030486614
15216000,-0.002262804,-0.008208722,0.0,-0.002903997
15236000,-0.0023776416,-0.008366467,0.0,-0.0027884715
15260000,-0.0025155218,-0.008553958,0.0,-0.00268429
15280000,-0.002629641,-0.008707477,0.0,-0.0026324606
15296000,-0.0027222703,-0.008831866,0.0,-0.0026168395
15316000,-0.0028371923,-0.0089983,0.0,-0.0026272803
15336000,-0.0029518388,-0.009185565,0.0,-0.002664608
15356000,-0.0030663277,-0.009394753,0.0,-0.0027203357
15376000,-0.0031812007,-0.009632252,0.0,-0.0027863528
15396000,-0.0032950763,-0.009890774,0.0,-0.0028638514
15416000,-0.003408786,-0.010164523,0.0,-0.0029477596
15436000,-0.0035203598,-0.010455674,0.0,-0.0030366825
15456000,-0.0036292467,-0.010756957,0.0,-0.0031258767
15476000,-0.0037387246,-0.011059117,0.0,-0.0032113674
15496000,-0.0038476738,-0.0113585,0.0,-0.0032980791
15516000,-0.0039537577,-0.011652268,0.0,-0.0033812243
15540000,-0.0040798,-0.0119912345,0.0,-0.0034774726
15556000,-0.0041625174,-0.012206209,0.0,-0.0035372684
15580000,-0.0042844466,-0.012516298,0.0,-0.0036243363
15596000,-0.004364449,-0.012716039,0.0,-0.0036785398
15616000,-0.0044641495,-0.012949723,0.0,-0.0037466146
15636000,-0.0045630382,-0.013175686,0.0,-0.0038175948
15656000,-0.004661802,-0.0133912675,0.0,-0.00389088
15676000,-0.0047584292,-0.013597303,0.0,-0.003971606
15696000,-0.0048546256,-0.013796402,0.0,-0.0040558423
15716000,-0.0049507488,-0.013989637,0.0,-0.0041457387
15736000,-0.005046418,-0.014180972,0.0,-0.0042486326
15756000,-0.0051423716,-0.014366972,0.0,-0.004363411
15776000,-0.005237895,-0.014551117,0.0,-0.004494259
15796000,-0.0053342315,-0.014737988,0.0,-0.0046378314
15820000,-0.0054486385,-0.014956241,0.0,-0.0048281876
15836000,-0.0055240626,-0.01510098,0.0,-0.0049681943
15856000,-0.0056175487,-0.0152834635,0.0,-0.0051569925
15876000,-0.00571299,-0.015467527,0.0,-0.0053573176
15896000,-0.0058077113,-0.01565113,0.0,-0.005573744
15916000,-0.00590179,-0.015832746,0.0,-0.0058064647
15936000,-0.0059961383,-0.016016876,0.0,-0.0060489853
15960000,-0.00610735,-0.01623381,0.0,-0.006357452
15976000,-0.0061820713,-0.016372625,0.0,-0.0065719173
15996000,-0.0062748203,-0.016549347,0.0,-0.006848241
16016000,-0.0063666296,-0.016726637,0.0,-0.007132017
16036000,-0.006458937,-0.016901754,0.0,-0.0074248556
