timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
15024000,-0.13549423,-0.14749423,0.40059984,-0.25042787,13.253909,20.357931,-0.14208044,17.48328,0.10999999,-18.835815
15240000,-0.1610334,-0.17303342,0.40060034,-0.26506552,13.254114,23.893236,-0.21278244,13.770008,0.10999999,-24.426085
15432000,-0.16432792,-0.17632793,0.40060034,-0.021549745,13.253983,25.390709,-0.24273452,10.556047,0.10999999,-32.292202
15624000,-0.037905578,-0.04990558,0.40060008,0.8950725,13.254023,25.825825,-0.25143602,7.654903,0.10999999,-41.247643
15840000,0.29277885,0.28077886,0.40059984,1.7108662,13.254244,25.461386,-0.24414283,5.119598,0.10999999,-51.12932
16032000,0.7253869,0.71338695,0.40059882,2.4433296,13.25457,24.814909,-0.23120677,3.4203124,0.10999999,-58.973995
16224000,1.3017765,1.2897766,0.40059882,3.190443,13.254858,24.115944,-0.2172217,2.151979,0.10999999,-65.75166
16440000,2.1165178,2.104518,0.40059483,3.970992,13.255293,23.391582,-0.20272578,1.1472341,0.10999999,-72.1717
16632000,2.9793656,2.9673657,0.40059483,4.681928,13.2558775,22.87897,-0.19246183,0.5151734,0.10999999,-76.98468
16824000,3.9792428,3.967243,0.40059483,5.4119477,13.256388,22.521894,-0.18531013,0.053910524,0.10999999,-81.16704
17040000,5.265445,5.2534456,0.40058687,6.2277756,13.257367,22.26863,-0.18022524,-0.30749193,0.10999999,-85.35102
17232000,6.549836,6.5378366,0.40058687,6.8185935,13.258027,22.131483,-0.17746912,-0.48814112,0.10999999,-88.75118
17424000,7.927853,7.915853,0.40060282,7.186135,13.258868,22.087317,-0.17656896,-0.52619064,0.10999999,-91.96925
17640000,9.542125,9.530125,0.40060282,7.4549694,13.260034,22.086823,-0.17653577,-0.4951342,0.10999999,-95.462555
17832000,10.057521,10.999997,2.2310133,7.536789,13.260859,22.047909,-0.175741,-1.3421665,0.10505369,-93.31496
18024000,10.75274,12.482973,3.1722572,7.54705,13.261918,21.632763,-0.1674169,-2.0271685,0.099305026,-90.68642
18240000,11.710146,14.107743,3.5929651,7.0765533,13.262997,21.080435,-0.15634876,-1.8331015,0.0930103,-88.12697
18432000,12.625988,15.441715,3.7355819,6.5115805,13.263775,20.789728,-0.15051906,-1.3525652,0.08754326,-86.12076
18624000,13.566978,16.685848,3.7908378,6.144131,13.2646675,20.705976,-0.14882618,-0.95225143,0.082083635,-84.24977
18840000,14.638176,18.016949,3.8104584,5.856789,13.265503,20.740118,-0.1494923,-0.6528156,0.07583735,-82.20433
19032000,15.595009,19.151707,3.813292,5.6544213,13.266346,20.817598,-0.15102504,-0.4829945,0.07017204,-80.40451
19224000,16.553648,20.252638,3.8112638,5.494518,13.267006,20.9088,-0.15283588,-0.39148828,0.06438744,-78.59823
19440000,17.63302,21.460947,3.8071694,5.373359,13.267753,20.952347,-0.15369187,-0.34565833,0.057773016,-76.564125
19632000,18.592798,22.514626,3.8033009,5.291997,13.268382,20.946402,-0.15356039,-0.32227606,0.051845163,-74.77061
19824000,19.552708,23.552948,3.7997618,5.221751,13.269053,20.916111,-0.15294115,-0.30957556,0.04590194,-73.000694
20040000,20.632668,24.704391,3.796315,5.157557,13.269758,20.861671,-0.15183826,-0.29580194,0.03922558,-71.04642
20232000,21.592657,25.712603,3.793967,5.1082745,13.270315,20.814354,-0.15088077,-0.28037524,0.0333108,-69.342026
20424000,22.552656,26.709644,3.7921147,5.066118,13.271023,20.769829,-0.14997612,-0.2647034,0.02741406,-67.66333
20640000,23.632664,27.819149,3.7907038,5.0301404,13.271773,20.697783,-0.14852019,-0.25642198,0.020820325,-65.81069
20832000,24.592669,28.794552,3.789934,4.996928,13.272398,20.637167,-0.14729537,-0.2513078,0.014993413,-64.19079
21024000,25.552675,29.765272,3.7893982,4.967626,13.272977,20.57288,-0.14599806,-0.24295402,0.009213642,-62.601227
21240000,26.632683,30.852331,3.7890458,4.940372,13.273658,20.509775,-0.14472234,-0.23354957,0.002755671,-60.84129
21432000,27.59269,31.81158,3.7890835,4.92004,13.274409,20.472439,-0.14396058,-0.22908494,-0.002951803,-59.29592
21624000,28.552696,32.767193,3.7893033,4.903075,13.274798,20.417763,-0.14285928,-0.21947645,-0.00861701,-57.772682
21840000,29.632704,33.831024,3.790112,4.8777943,13.275761,20.347698,-0.14143875,-0.21122605,-0.014947156,-56.078484
22032000,30.59271,34.772522,3.7910376,4.854084,13.27625,20.326805,-0.1410111,-0.2084483,-0.02052575,-54.592022
22224000,31.552713,35.706577,3.7922711,4.823827,13.276904,20.319769,-0.1408573,-0.21266413,-0.026097113,-53.101044
22440000,32.632706,36.753082,3.7939453,4.8002605,13.27745,20.272701,-0.13990504,-0.21667778,-0.032323908,-51.43345
22632000,33.592697,37.680412,3.7955785,4.7716064,13.278092,20.231081,-0.13905977,-0.2190376,-0.0378179,-49.961136
22824000,34.55269,38.598877,3.7976549,4.736149,13.278657,20.150213,-0.13743113,-0.20532899,-0.04325405,-48.506653
23040000,35.63268,39.62011,3.8005927,4.702882,13.27928,20.097311,-0.13636063,-0.19428357,-0.049287234,-46.893948
23232000,36.592674,40.524998,3.8034754,4.6719613,13.279968,20.07849,-0.13597041,-0.18634391,-0.054616462,-45.457222
23424000,37.552666,41.42762,3.8062165,4.6448317,13.280465,20.049925,-0.1353892,-0.18364054,-0.059907306,-44.020367
23640000,38.632656,42.436005,3.8097968,4.6168785,13.281127,20.00544,-0.13448626,-0.18148324,-0.06580342,-42.40749
23832000,39.592648,43.324726,3.8133602,4.5962477,13.281592,19.967943,-0.13372701,-0.1681816,-0.07098905,-40.97699
24024000,40.55264,44.20825,3.8171837,4.573838,13.282144,19.969307,-0.13374327,-0.17154774,-0.07614291,-39.536068
24240000,41.63263,45.19247,3.8219721,4.5431676,13.282877,19.92689,-0.13288024,-0.18008079,-0.08189351,-37.90456
24432000,42.59262,46.06295,3.8264477,4.5256133,13.283388,19.905046,-0.13243316,-0.18005684,-0.08694131,-36.454044
24624000,43.552612,46.932026,3.8309937,4.5060053,13.283953,19.901081,-0.13234256,-0.1803955,-0.091951676,-34.99021
24840000,44.632603,47.903286,3.83643,4.491506,13.284737,19.858685,-0.13147895,-0.18241873,-0.09753717,-33.329178
25032000,45.592594,48.763584,3.8414147,4.4768686,13.285201,19.831427,-0.13092451,-0.19101532,-0.10243853,-31.848036
25224000,46.552586,49.62505,3.8463411,4.4664736,13.285704,19.788462,-0.13005516,-0.1895167,-0.10727528,-30.36506
25440000,47.632576,50.590385,3.8520737,4.4516597,13.28632,19.749796,-0.12926953,-0.18568014,-0.112648636,-28.689053
25632000,48.59256,51.447037,3.8571136,4.445039,13.287044,19.711369,-0.1284865,-0.17707214,-0.11736265,-27.192194
25824000,49.37621,52.3035,2.1373675,4.4260626,13.287655,19.698887,-0.12822464,-0.2957428,-0.122037105,-25.699394
26040000,49.75393,53.240967,0.71040356,4.158047,13.288084,19.47851,-0.12380852,-0.999262,-0.12737148,-24.131556
26232000,49.88998,53.994617,0.1756021,3.6476216,13.288702,19.045603,-0.11513802,-1.5098509,-0.1320756,-22.991718
26424000,49.94855,54.629986,-0.0701669,2.9384153,13.289029,18.541788,-0.105055176,-1.793317,-0.1366681,-22.140175
26640000,49.975666,55.17662,-0.19646946,2.1171813,13.289394,17.920397,-0.092620045,-1.9185835,-0.14163186,-21.524952
26832000,49.985435,55.522366,-0.24950783,1.4628212,13.289711,17.444643,-0.083098635,-1.8842319,-0.14584076,-21.24681
