timestamp,indicated_airspeed_m_s,true_airspeed_m_s
14012000,1.4629582,1.4915473
14036000,1.3705268,1.397294
14060000,0.95402056,0.9726566
14084000,-1.5644095,-1.5949786
14108000,-1.4521579,-1.4805388
14136000,-1.6144347,-1.6459495
14156000,-1.3184034,-1.3441584
14184000,-1.1490618,-1.1715127
14204000,0.8484114,0.86499023
14232000,1.2712157,1.2960464
14252000,-1.420936,-1.4486959
14276000,-0.8310465,-0.84728247
14300000,1.6578686,1.6902477
14328000,2.7024882,2.7552924
14348000,3.3540354,3.4195454
14372000,4.7848115,4.87828
14396000,5.4434743,5.549809
14420000,6.6354904,6.7651057
14444000,7.6450295,7.794402
14468000,8.701474,8.8715
14492000,9.415946,9.599926
14516000,10.275486,10.476278
14540000,10.929211,11.142704
14564000,11.6987705,11.927396
14588000,12.331791,12.5727625
14612000,12.941122,13.194006
14636000,13.5842905,13.849731
14660000,14.218263,14.496096
14684000,14.778149,15.066594
14708000,15.132387,15.428059
14732000,15.746593,16.054174
14756000,16.111181,16.426067
14780000,16.610584,16.935116
14804000,17.164623,17.499916
14828000,17.488121,17.829697
14852000,17.84557,18.194233
14880000,18.317354,18.675251
14900000,18.479057,18.840069
14924000,18.87689,19.2456
14948000,19.228018,19.60382
14972000,19.45335,19.833267
14996000,19.780497,20.16684
15020000,20.10561,20.498346
15044000,20.283306,20.679638
15068000,20.563694,20.96537
15092000,20.722746,21.127544
15120000,20.926348,21.33528
15140000,21.124317,21.536951
15164000,21.31364,21.730247
15188000,21.423151,21.841541
15212000,21.501905,21.922209
15236000,21.741547,22.166433
15260000,21.85733,22.284481
15284000,21.953995,22.38319
15308000,22.088116,22.519773
15332000,22.283445,22.718618
15356000,22.265182,22.700373
15380000,22.426737,22.865099
15404000,22.506071,22.945774
15428000,22.604301,23.045982
15452000,22.656181,23.098814
15476000,22.7663,23.211128
15500000,22.790983,23.236347
15524000,22.809654,23.255136
15548000,22.87331,23.320196
15572000,22.931602,23.37977
15596000,22.900595,23.348068
15620000,23.01131,23.461185
15644000,23.013083,23.462847
15668000,23.047926,23.498568
15692000,23.092789,23.544178
15716000,23.111347,23.563087
15740000,23.151184,23.603817
15764000,23.141495,23.593983
15788000,23.06747,23.518536
15812000,23.113726,23.565756
15836000,23.212473,23.666412
15860000,23.17719,23.63058
15884000,23.230082,23.684406
15912000,23.193556,23.6473
15932000,23.220201,23.674568
15960000,23.251543,23.706715
15980000,23.201696,23.655922
16004000,23.20952,23.664001
16028000,23.220314,23.67511
16052000,23.298063,23.754313
16076000,23.27093,23.726665
16100000,23.160528,23.614315
16124000,23.223898,23.679192
16148000,23.196026,23.650738
16176000,23.205118,23.659908
16196000,23.16436,23.618462
16220000,23.150257,23.60429
16244000,23.154726,23.608824
16268000,23.15821,23.612606
16292000,23.15227,23.606268
16316000,23.11974,23.573221
16340000,23.17789,23.6329
16364000,23.156828,23.611485
16388000,23.11374,23.567822
16412000,23.117682,23.57164
16440000,23.103819,23.557634
16460000,23.048128,23.501287
16484000,23.017006,23.469416
16508000,23.041803,23.494776
16532000,22.988276,23.440561
16556000,23.075966,23.529675
16580000,22.967564,23.41938
16604000,22.97025,23.42234
16628000,22.984571,23.437035
16652000,22.920023,23.371506
16676000,22.969124,23.421555
16700000,22.857334,23.307655
16724000,22.857521,23.307898
16748000,22.86699,23.317917
16772000,22.813416,23.263268
16796000,22.859962,23.310774
16820000,22.761093,23.210016
16844000,22.779402,23.22921
16868000,22.866377,23.317808
16892000,22.729927,23.179184
16916000,22.722748,23.171793
16940000,22.741573,23.191286
16964000,22.652418,23.100525
16988000,22.691467,23.140411
17012000,22.58488,23.031963
17036000,22.623722,23.071611
17060000,22.608227,23.056313
17084000,22.61277,23.060905
17108000,22.5581,23.005325
17132000,22.570995,23.018486
17156000,22.571701,23.019459
17180000,22.58784,23.03613
17204000,22.503294,22.949902
17228000,22.535378,22.983036
17256000,22.473387,22.920025
17276000,22.537527,22.98558
17300000,22.408327,22.853565
17324000,22.435856,22.882198
17348000,22.431635,22.878101
17372000,22.434677,22.881454
17396000,22.37176,22.817205
17420000,22.334826,22.77998
17444000,22.420729,22.867619
17468000,22.355911,22.801651
17492000,22.342201,22.787956
17516000,22.339428,22.785236
17540000,22.37472,22.821507
17564000,22.383541,22.831009
17588000,22.344193,22.790842
17612000,22.306644,22.75279
17636000,22.295073,22.740788
17660000,22.265491,22.711111
17684000,22.32684,22.774036
17708000,22.324213,22.771599
17732000,22.251745,22.697756
17756000,22.18829,22.633278
17780000,21.982506,22.423668
17804000,21.900448,22.339855
17828000,21.78498,22.222532
17852000,21.700327,22.135965
17876000,21.654016,22.08911
17900000,21.497644,21.929945
17928000,21.478468,21.910395
17948000,21.369322,21.799665
17972000,21.234674,21.662304
17996000,21.271454,21.699976
18020000,21.241907,21.670012
18044000,21.094145,21.519527
18068000,21.081156,21.506525
18096000,21.029392,21.453814
18116000,20.956034,21.378996
18140000,20.96576,21.389183
18164000,20.874285,21.295961
18188000,20.853577,21.275085
18212000,20.81845,21.239576
18240000,20.82695,21.248188
18260000,20.866491,21.289162
18284000,20.77843,21.199276
18308000,20.768204,21.189016
18332000,20.714144,21.13395
18356000,20.74882,21.169645
18384000,20.731667,21.152138
18404000,20.803452,21.225521
18428000,20.7369,21.157806
18452000,20.703058,21.123611
18476000,20.70334,21.123966
18504000,20.694107,21.114674
18524000,20.664808,21.084866
18548000,20.742912,21.164864
18572000,20.769596,21.192213
18596000,20.639217,21.059378
18620000,20.749386,21.171867
18644000,20.71635,21.13838
18668000,20.69337,21.115215
18692000,20.682646,21.104248
18716000,20.712084,21.134249
18740000,20.70837,21.130735
18764000,20.723673,21.14642
18788000,20.644339,21.065838
18812000,20.626728,21.04796
18836000,20.65891,21.080873
18860000,20.637825,21.059645
18884000,20.658747,21.081205
18908000,20.726786,21.150541
18932000,20.701218,21.124777
18956000,20.68833,21.111677
18980000,20.6825,21.106247
19004000,20.652967,21.076077
19028000,20.60027,21.02236
19056000,20.59893,21.021074
19076000,20.651814,21.075018
19100000,20.610342,21.033026
19124000,20.658419,21.082157
19148000,20.648985,21.072626
19172000,20.679426,21.103876
19196000,20.619406,21.042871
19224000,20.578632,21.00136
19244000,20.686447,21.111515
19268000,20.549992,20.972307
19292000,20.544703,20.96713
19316000,20.606339,21.03008
19344000,20.573158,20.996405
19364000,20.630638,21.055365
19388000,20.597542,21.02167
19412000,20.580477,21.004328
19436000,20.533667,20.956614
19460000,20.574257,20.998049
19484000,20.485212,20.907534
19508000,20.517368,20.94049
19532000,20.560965,20.984987
19556000,20.48242,20.905073
19580000,20.52463,20.948214
19604000,20.468483,20.891022
19628000,20.486233,20.909288
19652000,20.468811,20.891653
19676000,20.470068,20.893158
19700000,20.50348,20.92733
19724000,20.439865,20.862534
19752000,20.45915,20.88235
19772000,20.425508,20.848244
19796000,20.47347,20.897171
19820000,20.401943,20.824417
19844000,20.425613,20.848557
19868000,20.436811,20.859959
19892000,20.396845,20.819407
19916000,20.4415,20.865076
19940000,20.47072,20.89521
19964000,20.336857,20.758484
19988000,20.376364,20.799198
20016000,20.392921,20.816061
20036000,20.363712,20.786495
20060000,20.371319,20.794352
20084000,20.38355,20.806877
20108000,20.394848,20.818485
20132000,20.335127,20.757631
20156000,20.374247,20.797728
20180000,20.368948,20.79265
20204000,20.400341,20.824505
20228000,20.301329,20.72363
20252000,20.294361,20.7168
20276000,20.344334,20.767866
20300000,20.304705,20.727594
20324000,20.30452,20.7273
20348000,20.28049,20.703014
20372000,20.331078,20.754974
20400000,20.270227,20.692791
20420000,20.297806,20.720924
20444000,20.32368,20.747698
20468000,20.310413,20.734243
20492000,20.198719,20.620218
20516000,20.304056,20.727827
20540000,20.300959,20.725
20564000,20.274141,20.697554
20588000,20.314207,20.738665
20616000,20.19014,20.6122
20636000,20.209723,20.632162
20660000,20.170698,20.592417
20688000,20.201939,20.624664
20708000,20.24921,20.672878
20732000,20.289717,20.714445
20756000,20.231585,20.65544
20780000,20.182846,20.605806
20804000,20.169497,20.592093
20828000,20.145117,20.567392
20852000,20.15438,20.57681
20876000,20.13643,20.558817
20900000,20.176062,20.599127
20924000,20.171299,20.594555
20948000,20.135761,20.558521
20972000,20.186447,20.61018
20996000,20.187616,20.611494
21020000,20.167107,20.590778
21044000,20.11505,20.537607
21072000,20.168446,20.592228
21092000,20.092869,20.515242
21116000,20.052238,20.474005
21140000,20.09555,20.51823
21164000,20.123259,20.546757
21188000,20.100433,20.523514
21216000,19.98457,20.40523
21236000,20.08796,20.510916
21260000,20.06159,20.484274
21284000,20.141815,20.566195
21312000,20.04109,20.463568
21332000,20.02686,20.449186
21356000,19.98294,20.404387
21380000,20.003365,20.425327
21404000,20.011547,20.43393
21432000,20.005095,20.427273
21456000,20.057186,20.480518
21476000,19.991302,20.413427
21500000,20.07789,20.502138
21524000,20.035635,20.458897
21548000,20.038055,20.461245
21572000,20.072374,20.496761
21596000,20.034657,20.45813
21620000,19.924507,20.34587
21644000,20.029264,20.45292
21668000,19.936874,20.358934
21692000,19.834835,20.254831
21716000,19.881535,20.302547
21740000,19.970001,20.393011
21764000,19.884466,20.305912
21788000,19.886154,20.307505
21812000,20.003803,20.428102
21836000,19.92456,20.346863
21860000,19.897146,20.319391
21884000,19.976578,20.400145
21908000,19.895226,20.317326
21932000,19.937693,20.360794
21960000,19.947676,20.371336
21980000,19.996758,20.421515
22004000,19.867094,20.289244
22032000,19.86654,20.288795
22052000,19.908792,20.331985
22080000,19.992876,20.418083
22100000,19.904016,20.32734
22124000,19.931978,20.355999
22148000,19.820482,20.24217
22172000,19.869396,20.292332
22196000,19.858961,20.281933
22220000,19.810627,20.232874
22244000,19.862919,20.286253
22268000,19.775877,20.197296
22292000,19.88471,20.308445
22316000,19.780346,20.20216
22340000,19.807455,20.22991
22364000,19.84963,20.273203
22392000,19.828106,20.251255
22412000,19.779146,20.20126
22436000,19.757986,20.179739
