timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
14012000,399.47507,12.404602,96617.95,1.1479812
14036000,399.5314,12.404602,96617.28,1.1479732
14060000,399.63,12.404602,96616.14,1.1479596
14084000,399.69104,12.404602,96615.44,1.1479512
14108000,399.30606,12.404602,96619.85,1.1480037
14136000,399.5455,12.404602,96617.12,1.1479712
14156000,399.60184,12.404602,96616.48,1.1479635
14184000,399.6441,12.404602,96616,1.1479579
14204000,399.51263,12.404602,96617.51,1.1479758
14232000,399.56427,12.404602,96616.88,1.1479684
14252000,399.57367,12.404602,96616.81,1.1479676
14276000,399.47037,12.404602,96617.984,1.1479815
14300000,399.61124,12.404602,96616.36,1.1479622
14328000,399.48917,12.404602,96617.76,1.1479788
14348000,399.5361,12.404602,96617.23,1.1479725
14372000,399.5314,12.404602,96617.27,1.1479731
14396000,399.52203,12.404602,96617.4,1.1479745
14420000,399.60184,12.404602,96616.47,1.1479635
14444000,399.62064,12.404602,96616.23,1.1479605
14468000,399.61594,12.404602,96616.336,1.1479619
14492000,399.6394,12.404602,96616.016,1.147958
14516000,399.5314,12.404602,96617.28,1.1479732
14540000,399.66757,12.404602,96615.68,1.1479541
14564000,399.6394,12.404602,96616.055,1.1479585
14588000,399.6441,12.404602,96615.96,1.1479574
14612000,399.63,12.404602,96616.14,1.1479596
14636000,399.6347,12.404602,96616.08,1.1479589
14660000,399.2685,12.404602,96620.3,1.148009
14684000,399.60654,12.404602,96616.375,1.1479623
14708000,399.51263,12.404602,96617.49,1.1479757
14732000,399.70044,12.404602,96615.305,1.1479497
14756000,399.58777,12.404602,96616.63,1.1479654
14780000,399.52673,12.404602,96617.33,1.1479737
14804000,399.49387,12.404602,96617.73,1.1479784
14828000,399.58777,12.404572,96616.6,1.1479651
14852000,399.60184,12.404572,96616.445,1.1479632
14880000,399.56427,12.404572,96616.89,1.1479685
14900000,399.49857,12.404541,96617.63,1.1479774
14924000,399.70044,12.404541,96615.305,1.1479497
14948000,399.4563,12.404541,96618.12,1.1479831
14972000,399.48917,12.4045105,96617.78,1.147979
14996000,399.52673,12.4045105,96617.34,1.1479739
15020000,399.6253,12.40448,96616.195,1.1479602
15044000,399.51733,12.40448,96617.42,1.1479748
15068000,399.5314,12.40448,96617.28,1.1479732
15092000,399.65347,12.404449,96615.86,1.1479563
15120000,399.52673,12.404449,96617.336,1.1479738
15140000,399.738,12.404449,96614.88,1.1479447
15164000,399.461,12.404419,96618.06,1.1479824
15188000,399.75208,12.404419,96614.74,1.147943
15212000,399.67227,12.404419,96615.63,1.1479535
15236000,399.67227,12.404388,96615.61,1.1479533
15260000,399.78964,12.404388,96614.27,1.1479374
15284000,399.67227,12.404388,96615.625,1.1479535
15308000,399.4516,12.404388,96618.195,1.147984
15332000,399.7286,12.404358,96615.01,1.1479461
15356000,399.7333,12.404358,96614.91,1.1479449
15380000,399.58307,12.404327,96616.66,1.1479657
15404000,399.63,12.404327,96616.14,1.1479596
15428000,399.58777,12.404266,96616.64,1.1479656
15452000,399.62064,12.404236,96616.25,1.1479609
15476000,399.66287,12.404175,96615.78,1.1479553
15500000,399.48447,12.404083,96617.81,1.1479795
15524000,399.60654,12.403992,96616.414,1.1479628
15548000,399.70984,12.40387,96615.195,1.1479484
15572000,399.65347,12.403748,96615.875,1.1479564
15596000,399.8272,12.403595,96613.85,1.1479324
15620000,399.7286,12.403412,96614.984,1.1479459
15644000,399.87415,12.403229,96613.32,1.1479261
15668000,399.78964,12.403015,96614.29,1.1479375
15692000,399.78494,12.4028015,96614.33,1.147938
15716000,399.87415,12.402588,96613.32,1.1479261
15740000,399.9117,12.402344,96612.86,1.1479206
15764000,399.93988,12.402069,96612.57,1.1479172
15788000,399.98685,12.401794,96611.984,1.1479102
15812000,399.98215,12.40152,96612.06,1.1479111
15836000,400.09012,12.401245,96610.8,1.147896
15860000,400.02908,12.400909,96611.51,1.1479045
15884000,400.1371,12.400604,96610.28,1.14789
15912000,400.2169,12.400269,96609.36,1.147879
15932000,400.36243,12.399933,96607.69,1.1478591
