timestamp,output[2],output[3],output[4],output[5],output[6],output[7]
14000000,900,900,900,900,900,900
14004000,900,900,900,900,900,900
14008000,900,900,900,900,900,900
14012000,900,900,900,900,900,900
14016000,900,900,900,900,900,900
14020000,900,900,900,900,900,900
14024000,900,900,900,900,900,900
14028000,900,900,900,900,900,900
14032000,900,900,900,900,900,900
14036000,900,900,900,900,900,900
14040000,900,900,900,900,900,900
14044000,900,900,900,900,900,900
14048000,900,900,900,900,900,900
14052000,900,900,900,900,900,900
14056000,900,900,900,900,900,900
14060000,900,900,900,900,900,900
14064000,900,900,900,900,900,900
14068000,900,900,900,900,900,900
14072000,900,900,900,900,900,900
14076000,900,900,900,900,900,900
14080000,900,900,900,900,900,900
14084000,900,900,900,900,900,900
14088000,900,900,900,900,900,900
14092000,900,900,900,900,900,900
14100000,900,900,900,900,900,900
14104000,900,900,900,900,900,900
14108000,900,900,900,900,900,900
14112000,900,900,900,900,900,900
14116000,900,900,900,900,900,900
14120000,900,900,900,900,900,900
14124000,900,900,900,900,900,900
14128000,900,900,900,900,900,900
14132000,900,900,900,900,900,900
14136000,900,900,900,900,900,900
14140000,900,900,900,900,900,900
14144000,900,900,900,900,900,900
14148000,900,900,900,900,900,900
14152000,900,900,900,900,900,900
14156000,900,900,900,900,900,900
14160000,900,900,900,900,900,900
14164000,900,900,900,900,900,900
14168000,900,900,900,900,900,900
14172000,900,900,900,900,900,900
14176000,900,900,900,900,900,900
14180000,900,900,900,900,900,900
14184000,900,900,900,900,900,900
14188000,900,900,900,900,900,900
14196000,900,900,900,900,900,900
14200000,900,900,900,900,900,900
14204000,900,900,900,900,900,900
14212000,900,900,900,900,900,900
14216000,900,900,900,900,900,900
14224000,900,900,900,900,900,900
14228000,900,900,900,900,900,900
14232000,900,900,900,900,900,900
14236000,900,900,900,900,900,900
14240000,900,900,900,900,900,900
14244000,900,900,900,900,900,900
14248000,1501,1500,2000,1489,1510,1512
14252000,1501,1500,2000,1488,1511,1512
14260000,1501,1500,2000,1489,1510,1512
14264000,1501,1500,2000,1489,1510,1512
14268000,1501,1500,2000,1489,1510,1512
14272000,1501,1500,2000,1490,1509,1512
14276000,1501,1500,2000,1490,1509,1512
14280000,1501,1500,2000,1489,1510,1512
14284000,1501,1500,2000,1489,1510,1512
14288000,1502,1500,2000,1489,1510,1512
14292000,1502,1500,2000,1489,1510,1512
14296000,1502,1500,2000,1489,1510,1512
14300000,1501,1500,2000,1488,1511,1512
14304000,1501,1500,2000,1488,1511,1512
14308000,1501,1500,2000,1488,1511,1512
14312000,1501,1500,2000,1489,1510,1512
14316000,1500,1500,2000,1489,1510,1512
14320000,1500,1500,2000,1489,1510,1512
14324000,1500,1500,2000,1489,1510,1512
14328000,1500,1500,2000,1489,1510,1512
14332000,1500,1500,2000,1489,1510,1512
14336000,1500,1500,2000,1489,1510,1512
14340000,1501,1500,2000,1489,1510,1512
14344000,1502,1500,2000,1489,1510,1512
14348000,1502,1500,2000,1490,1509,1512
14352000,1502,1500,2000,1489,1510,1512
14356000,1502,1500,2000,1489,1510,1512
14360000,1502,1500,2000,1489,1510,1512
14364000,1501,1500,2000,1489,1510,1512
14368000,1500,1500,2000,1489,1510,1512
14372000,1499,1500,2000,1490,1509,1512
14376000,1500,1500,2000,1490,1509,1512
14380000,1500,1500,2000,1490,1509,1512
14384000,1500,1500,2000,1490,1509,1512
14388000,1501,1500,2000,1490,1509,1512
14392000,1501,1500,2000,1490,1509,1512
14396000,1501,1500,2000,1490,1509,1512
14400000,1502,1500,2000,1490,1509,1512
14404000,1501,1500,2000,1490,1509,1512
14408000,1501,1500,2000,1489,1510,1512
14412000,1501,1500,2000,1489,1510,1512
14416000,1501,1500,2000,1489,1510,1512
14420000,1501,1500,2000,1489,1510,1512
14424000,1501,1500,2000,1489,1510,1512
14428000,1501,1500,2000,1489,1510,1512
14432000,1501,1500,2000,1489,1510,1512
14436000,1501,1500,2000,1489,1510,1512
14440000,1500,1500,2000,1490,1509,1512
14444000,1500,1500,2000,1490,1509,1512
14448000,1500,1500,2000,1490,1509,1512
14452000,1501,1500,2000,1489,1510,1512
14456000,1501,1500,2000,1489,1510,1512
14460000,1501,1500,2000,1489,1510,1512
