timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
19440000,-0.18440655,-0.19640654,0.40059984,-0.25680476,13.2540655,25.155869,-0.23803605,10.664294,0.10999999,-27.771214
19656000,-0.12474606,-0.13674606,0.40060008,0.46158192,13.25407,25.770153,-0.25032166,7.653346,0.10999999,-37.757812
19848000,0.08625332,0.07425332,0.40060008,1.1797818,13.254103,25.587587,-0.2466697,5.442008,0.10999999,-46.659348
20040000,0.41501454,0.40301454,0.40059984,1.7855397,13.254303,25.035713,-0.2356282,3.7323143,0.10999999,-54.84212
20256000,0.9343166,0.9223166,0.40059882,2.5976627,13.254655,24.310589,-0.22111867,2.286209,0.10999999,-62.866184
20448000,1.5367639,1.524764,0.40059882,3.2836123,13.254908,23.703001,-0.20896186,1.3626313,0.10999999,-68.96521
20640000,2.2645934,2.2525933,0.40060282,3.9524477,13.2554655,23.183302,-0.19855672,0.6838434,0.10999999,-74.228
20856000,3.239093,3.227093,0.40060282,4.7523785,13.255925,22.743198,-0.18974546,0.13842008,0.10999999,-79.33921
21048000,4.258195,4.2461953,0.40058687,5.4776382,13.256606,22.502169,-0.18491125,-0.20142727,0.10999999,-83.36874
21240000,5.41681,5.40481,0.40060282,6.202677,13.257333,22.32844,-0.18142213,-0.44135582,0.10999999,-87.068985
21456000,6.871618,6.8596177,0.40060282,6.8383827,13.25833,22.18557,-0.17854479,-0.5633573,0.10999999,-90.91388
21648000,8.253275,8.241275,0.40060282,7.161219,13.259175,22.162912,-0.17807473,-0.5523764,0.10999999,-94.15452
21840000,9.682033,9.670033,0.400571,7.3903666,13.25985,22.166971,-0.17814243,-0.48993126,0.10999999,-97.3
22056000,10.166605,11.315572,2.5478628,7.4792542,13.261066,22.10507,-0.17688008,-1.6077495,0.10352861,-94.03331
22248000,10.912133,12.787627,3.3058515,7.420837,13.261948,21.610075,-0.16696255,-2.0567493,0.09771737,-91.43433
22440000,11.779809,14.207912,3.6201453,6.936839,13.262939,21.143137,-0.15760395,-1.7827113,0.092083395,-89.16891
22656000,12.81706,15.680207,3.7567031,6.3405066,13.2638445,20.830915,-0.15134141,-1.2431614,0.08587434,-86.89618
22848000,13.761663,16.897926,3.800077,6.0122504,13.264677,20.731607,-0.1493386,-0.8677756,0.08037715,-85.01587
23040000,14.715037,18.06192,3.8140872,5.765109,13.265481,20.772295,-0.15013628,-0.6102125,0.074808724,-83.18513
