timestamp,x,y,z,temperature
18000000,-0.004918698,-0.004842588,0.002310877,12.404602
18100000,-0.007002035,-0.015722243,0.000697789,2.34E+33
18200000,0.004920026,-0.000999679,0.003891144,2.34E+33
18300000,0.004916635,-0.005703413,-0.004035678,2.34E+33
18400000,0.0015539,-0.013755927,-0.004679401,2.34E+33
18500000,-2.18E-05,6.65E-05,0.00148933,2.34E+33
18600000,0.005810014,-0.001886254,0.003031805,12.404602
18700000,0.000701398,-0.004876174,0.014009273,2.34E+33
18800000,0.082025796,-0.10565578,0.2955295,2.34E+33
18900000,0.20546442,-0.04064494,0.3132171,2.34E+33
19000000,0.29282072,0.022995967,-0.034679264,2.34E+33
19100000,0.2955586,-0.06252844,-0.3250623,2.34E+33
19200000,0.2386555,-0.049071897,-0.33229274,12.404419
19300000,0.1982993,0.057076827,-0.1445162,2.34E+33
19400000,0.1820552,0.0372097,0.21594268,2.34E+33
19500000,0.17083977,0.19503313,0.19788253,2.34E+33
19600000,0.13134183,0.21938238,0.054376263,2.34E+33
19700000,0.07686653,0.16780701,-0.039564062,2.34E+33
19800000,0.0638887,0.128779,-0.015713677,12.402893
19900000,0.053191483,0.13405117,0.06333814,2.34E+33
20000000,0.049947917,0.16198544,0.115162596,2.34E+33
20100000,0.04212743,0.18191662,0.09709846,2.34E+33
20200000,0.031181796,0.17962407,0.05287252,2.34E+33
20300000,0.012534107,0.17443052,0.030178571,2.34E+33
20400000,0.016635405,0.16797869,0.03503238,12.394012
20500000,-0.007443261,0.16992585,0.06783623,2.34E+33
20600000,0.000937486,0.18184996,0.07733515,2.34E+33
20700000,-0.005539534,0.19902258,0.069395974,2.34E+33
20800000,-0.00978683,0.19220255,0.043997116,2.34E+33
20900000,-0.004331225,0.194377,0.05471269,2.34E+33
21000000,-0.013130665,0.19691816,0.05196233,12.376892
21100000,-0.004768815,0.20712231,0.0577795,2.34E+33
21200000,-0.28230155,0.17053969,0.05308777,2.34E+33
21300000,-0.46483615,0.12826662,0.022186773,2.34E+33
21400000,-0.47342885,0.079943284,0.00358971,2.34E+33
21500000,-0.43080696,0.05656151,-0.005055451,2.34E+33
21600000,-0.3780378,0.039183322,-0.026889581,12.351532
21700000,-0.3273706,0.044624507,-0.027755845,2.34E+33
21800000,-0.27835783,0.034735907,-0.04390712,2.34E+33
21900000,-0.27142197,0.041395124,-0.05043869,2.34E+33
22000000,-0.4171875,0.10634637,-0.004057704,2.34E+33
22100000,-0.37485823,0.030086342,-0.012410284,2.34E+33
22200000,-0.26868236,-0.0672429,-0.06943944,12.322144
22300000,-0.19590108,-0.12407171,-0.1296402,2.34E+33
22400000,-0.124556705,-0.14830741,-0.15163746,2.34E+33
22500000,-0.08531572,-0.104975626,-0.1443667,2.34E+33
22600000,-0.038393013,-0.0715637,-0.112265244,2.34E+33
22700000,-0.016191764,-0.047584597,-0.09664035,2.34E+33
22800000,-0.004545115,-0.037801623,-0.09359189,12.295197
22900000,0.014998466,-0.044810098,-0.107713446,2.34E+33
23000000,0.03609626,-0.027408445,-0.12718233,2.34E+33
23100000,0.03919611,-0.022694552,-0.12290302,2.34E+33
23200000,0.06120141,-0.022646256,-0.10623521,2.34E+33
23300000,0.07639585,-0.012162055,-0.10931564,2.34E+33
23400000,0.076387614,-0.013453128,-0.08850953,12.2724
23500000,0.078422576,-0.011897068,-0.09166646,2.34E+33
23600000,0.091786616,-0.012420913,-0.0930623,2.34E+33
23700000,0.105817236,-0.006007931,-0.08109565,2.34E+33
23800000,0.107768096,-0.004029911,-0.07476686,2.34E+33
23900000,0.11645098,-0.01334188,-0.0751961,2.34E+33
24000000,0.1224637,-0.006001878,-0.07037506,2.34E+33
24100000,0.11797666,0.001542999,-0.061444517,12.248077
24200000,0.11359516,-0.001183204,-0.05036025,2.34E+33
24300000,0.111294605,0.001284393,-0.05288969,2.34E+33
24400000,0.12325468,-0.014872559,-0.051859893,2.34E+33
24500000,0.1270778,-0.006152034,-0.04468522,2.34E+33
24600000,0.11622695,-0.003209474,-0.035428412,12.23114
24700000,0.10065638,-0.015189467,-0.034433946,2.34E+33
24800000,0.10870265,-0.011455392,-0.028903317,2.34E+33
24900000,0.11140603,-0.014927045,-0.022234036,2.34E+33
25000000,0.08200212,-0.013201462,-0.021357909,2.34E+33
25100000,0.08118166,-0.010890265,-0.012854567,2.34E+33
25200000,0.08459429,-0.00920039,-0.013009445,12.211426
25300000,0.08245381,-0.003193983,-0.011110643,2.34E+33
25400000,0.064981975,-0.018507121,-0.000828045,2.34E+33
25500000,0.07036449,-0.010715757,0.004134475,2.34E+33
25600000,0.06651159,-0.009331225,0.008320789,2.34E+33
25700000,0.058355615,-0.009852808,0.004344164,2.34E+33
25800000,0.05636572,-0.00550366,0.000639597,12.192017
25900000,0.04763988,-0.00237281,0.008820484,12.188934
26000000,0.030216452,-0.006386039,0.006266469,2.34E+33
26100000,0.027454427,-0.013315083,0.012879311,2.34E+33
26200000,0.027724583,-0.014709422,0.010343317,2.34E+33
26300000,0.021605559,0.003287281,0.026572717,2.34E+33
26400000,0.008080677,-0.003962731,0.017675737,12.172913
26500000,0.004583383,-0.015290692,0.02768148,2.34E+33
26600000,0.005045346,-0.01812771,0.016195321,2.34E+33
26700000,0.005279659,-0.018851532,0.017407186,2.34E+33
26800000,-0.004060379,-0.004799411,0.014449432,2.34E+33
26900000,-0.011297003,-0.0053956,0.015995666,2.34E+33
