timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
17988000,0.8610556,0.8610556,0.8778791,0.028140485,0.0286903
18988000,19.194647,19.205,19.580286,19.182663,19.557512
19988000,23.256285,23.247175,23.701931,23.140123,23.592787
20988000,22.89918,22.853935,23.305048,22.67367,23.121223
21988000,22.028236,21.96588,22.406998,21.780878,22.21828
22988000,20.67623,20.618309,21.039368,20.589203,21.009668
23988000,20.504663,20.455442,20.878775,20.406052,20.828362
24988000,20.164074,20.128374,20.55004,20.18171,20.604492
25988000,19.940544,19.919922,20.342163,19.988983,20.41269
26988000,19.77476,19.765318,20.188953,19.789753,20.213911
27988000,19.538433,19.541862,19.96535,19.606903,20.0318
28988000,19.350115,19.359337,19.78332,19.430262,19.855797
29988000,19.180336,19.194796,19.619259,19.222708,19.647789
30988000,17.10649,17.120571,17.502216,17.037418,17.417212
31988000,16.229855,16.248533,16.610868,16.117472,16.476883
32988000,16.090193,16.113316,16.471457,16.062983,16.420006
33988000,16.237862,16.259722,16.619694,16.209246,16.5681
34988000,16.446487,16.475115,16.838852,16.351677,16.712688
35988000,16.554907,16.592495,16.958069,16.434717,16.796816
36988000,16.502468,16.542425,16.906313,16.448797,16.810625
37988000,16.456509,16.5079,16.870827,16.41144,16.772245
38988000,16.351562,16.40859,16.76912,16.333887,16.692774
39988000,16.447775,16.515406,16.878185,16.434652,16.795658
40988000,19.058668,19.15573,19.578033,19.086464,19.507242
41988000,19.113451,19.216875,19.64522,19.113415,19.539452
42988000,18.926508,19.02387,19.453531,18.939024,19.36677
43988000,18.588388,18.686657,19.114277,18.666409,19.093563
44988000,18.353693,18.454573,18.882362,18.397041,18.823498
45988000,18.122856,18.223007,18.650465,18.171932,18.598192
46988000,17.933279,18.035433,18.463291,17.98557,18.412247
47988000,17.830936,17.933317,18.36342,17.825222,18.252735
48988000,17.594097,17.696753,18.125593,17.6869,18.115526
49988000,17.441944,17.546522,17.976257,17.472692,17.90062
50988000,15.178451,15.264613,15.64114,15.132106,15.505363
51988000,14.445575,14.52441,14.8828745,14.486899,14.844438
52988000,14.6395445,14.715362,15.077588,14.669232,15.030324
53988000,14.921602,14.997419,15.365804,14.956242,15.323615
54988000,15.083361,15.160509,15.531937,15.160242,15.531663
55988000,15.0713625,15.142816,15.513459,15.242875,15.615968
56988000,15.200489,15.273842,15.647463,15.242533,15.615389
57988000,15.175333,15.240951,15.613858,15.183814,15.555324
58988000,15.166093,15.225936,15.598601,15.108447,15.478237
59988000,15.085075,15.135618,15.506071,15.063499,15.432188
60988000,15.079299,15.118594,15.488753,15.003792,15.3711405
61988000,15.04879,15.08076,15.449838,14.957158,15.323212
62988000,15.034737,15.062566,15.431358,14.90807,15.273079
63988000,14.931605,14.952494,15.3185215,14.860792,15.224575
64988000,14.9971285,15.011476,15.379015,14.824781,15.18775
65988000,14.849722,14.859317,15.223262,14.786844,15.149014
66988000,14.97406,14.9766445,15.343577,14.739004,15.100115
67988000,14.889293,14.885126,15.249796,14.706738,15.067037
68988000,14.863036,14.85699,15.221015,14.686112,15.045952
69988000,14.772992,14.766412,15.128046,14.666153,15.025332
70988000,14.729789,14.71849,15.079026,14.524872,14.880666
71988000,15.7051735,15.687249,16.071068,15.596675,15.978276
72988000,17.16625,17.15141,17.57061,17.063803,17.480864
73988000,16.399584,16.399254,16.80069,16.36707,16.767717
74988000,14.894938,14.847387,15.211063,14.801338,15.163887
75988000,14.610852,14.52148,14.875974,14.622887,14.9798565
76988000,14.920662,14.846253,15.206702,14.9159565,15.278096
