timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0]
18000000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18024000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18048000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18072000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18096000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18120000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18144000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18168000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18192000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18216000,0.008008662,0,2.3836937,0,0.3699417,0.001481377,0.003720229,0.92904633,0.15
18240000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,0
18264000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18288000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18312000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18336000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18360000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18384000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18408000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18432000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18456000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18480000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18504000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18528000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18552000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18576000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18600000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18624000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18648000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18672000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18696000,0,0,1.5953976,0,0.6983557,0,0,0.71575093,1
18720000,0,-0.37863457,1.5953976,0,0.68587816,0.13469604,-0.13142245,0.7029626,1
18744000,0,-0.3645684,1.5953976,0,0.68678546,0.12974876,-0.12659541,0.70389247,1
18768000,0,-0.35124674,1.5953976,0,0.6876134,0.1250574,-0.12201807,0.7047411,1
18792000,0,-0.33869237,1.5953976,0,0.6883658,0.12063117,-0.11769941,0.7055122,1
18816000,0,-0.32678258,1.5953976,0,0.6890545,0.11642782,-0.11359821,0.70621806,1
18840000,0,-0.31541908,1.5953976,0,0.6896888,0.1124134,-0.10968136,0.7068682,1
18864000,0,-0.30452165,1.5953976,0,0.69027615,0.10856022,-0.10592183,0.7074702,1
18888000,0,-0.29411092,1.5953976,0,0.6908182,0.10487613,-0.10232727,0.7080257,1
18912000,0,-0.28411615,1.5953976,0,0.6913209,0.10133656,-0.09887373,0.708541,1
18936000,0,-0.27447882,1.5953976,0,0.6917893,0.09792117,-0.09554134,0.70902103,1
18960000,0,-0.26515,1.5953976,0,0.6922275,0.09461296,-0.092313536,0.7094701,1
