timestamp,pressure,temperature
18000000,966.1801,12.404602
18096000,966.1622,12.404602
18192000,966.1628,12.404602
18312000,966.1739,12.404602
18408000,966.1762,12.404602
18504000,966.1698,12.404602
18600000,966.18567,12.404602
18696000,966.1661,12.404602
18792000,966.1762,12.404602
18912000,966.15656,12.404541
19008000,966.1656,12.4045105
19104000,966.15857,12.40448
19200000,966.1669,12.404419
19296000,966.158,12.404419
19392000,966.15405,12.404388
19512000,966.1594,12.404297
19608000,966.1518,12.404083
19704000,966.1355,12.403595
19800000,966.1443,12.402893
19896000,966.1229,12.401978
19992000,966.1083,12.400909
20088000,966.09436,12.399628
20208000,966.0617,12.397736
20304000,966.03217,12.395966
20400000,965.99414,12.394012
20496000,965.9384,12.391815
20596000,965.9072,12.389435
20688000,965.8503,12.386841
20808000,965.78577,12.383301
20908000,965.7285,12.3802185
21000000,965.66656,12.376892
21096000,965.6187,12.373383
21192000,965.53766,12.369598
21312000,965.4604,12.3645935
21408000,965.3884,12.360382
21504000,965.3126,12.356018
21600000,965.2239,12.351532
21696000,965.12024,12.346954
21792000,965.07196,12.342316
21912000,964.9499,12.336426
22008000,964.87256,12.331665
22104000,964.7913,12.326904
22200000,964.6935,12.322144
22296000,964.6211,12.317413
22392000,964.5509,12.312836
22512000,964.45233,12.307343
22608000,964.3675,12.303162
22704000,964.2958,12.299103
22800000,964.22156,12.295197
22896000,964.1602,12.291351
22992000,964.07886,12.287598
23088000,964.0129,12.283936
23208000,963.92944,12.279419
23304000,963.8728,12.275879
23400000,963.8098,12.2724
23496000,963.7557,12.268951
23592000,963.6837,12.265533
23688000,963.65076,12.2621765
23808000,963.5545,12.257965
23904000,963.51294,12.254669
24004000,963.43274,12.251373
24100000,963.3882,12.248077
24192000,963.3282,12.244812
24312000,963.269,12.240784
24408000,963.1951,12.237549
24504000,963.1471,12.2343445
24600000,963.0843,12.23114
24696000,963.0155,12.227966
24792000,962.9674,12.2247925
24912000,962.891,12.220856
25008000,962.8466,12.217712
25104000,962.80756,12.214569
25200000,962.7322,12.211426
25296000,962.6886,12.208313
25396000,962.6198,12.20517
25512000,962.5487,12.201294
25608000,962.516,12.198181
25704000,962.4542,12.195099
25800000,962.38477,12.192017
25900000,962.33905,12.188934
25992000,962.2741,12.185852
26112000,962.19855,12.182037
26208000,962.15125,12.178986
26304000,962.10254,12.175964
26400000,962.0528,12.172913
26496000,962.0031,12.169891
26592000,961.958,12.16687
26712000,961.87585,12.163116
26808000,961.82794,12.160126
26904000,961.7663,12.157135
27000000,961.70715,12.154144
27100000,961.6642,12.151184
27192000,961.58826,12.148224
27312000,961.53937,12.144531
27408000,961.49615,12.141602
27504000,961.458,12.138672
27600000,961.39984,12.135742
27696000,961.3298,12.132843
27792000,961.29816,12.129944
27912000,961.2302,12.126312
28008000,961.1634,12.123413
28108000,961.12585,12.120544
28200000,961.081,12.117676
28296000,961.0206,12.114807
28392000,960.96295,12.111938
28512000,960.8881,12.108368
28608000,960.8622,12.105499
28704000,960.8229,12.102661
28800000,960.7434,12.099823
28896000,960.7066,12.096985
28992000,960.6675,12.094147
29116000,960.58417,12.090607
29208000,960.5227,12.087769
29303999,960.4759,12.084961
29424000,960.4331,12.081421
29520000,960.371,12.078613
29616000,960.33154,12.075775
29712000,960.2933,12.072968
29832000,960.2232,12.069458
29931999,960.175,12.06665
30024000,960.11646,12.063812
30123999,960.0714,12.061066
30240000,960.00006,12.057709
30336000,959.9688,12.055145
30432000,959.92865,12.052795
30528000,959.88873,12.050629
30628000,959.85944,12.048676
30720000,959.814,12.046997
30840000,959.79004,12.045197
30936000,959.7766,12.044006
31032000,959.7448,12.042999
31128000,959.7485,12.042206
31224000,959.7383,12.041595
31320000,959.7328,12.041168
31440000,959.7135,12.040863
31536000,959.7029,12.040802
31632000,959.7077,12.040894
31728000,959.71484,12.041107
31824000,959.7302,12.041443
31920000,959.732,12.041901
32016000,959.75903,12.04245
32136000,959.74695,12.043274
32232000,959.76483,12.044006
32328000,959.77875,12.04483
32424000,959.809,12.045685
32520000,959.8131,12.0466
32640000,959.83136,12.047791
32736000,959.86774,12.048798
32832000,959.86334,12.049835
32928000,959.89325,12.050873
33024000,959.9079,12.05191
33120000,959.92706,12.0529785
33240000,959.9551,12.054321
33336000,959.96545,12.055389
33432000,959.9898,12.0564575
33528000,960.0197,12.057495
33624000,960.031,12.058533
33720000,960.04425,12.05957
33840000,960.0663,12.060822
33936000,960.0861,12.061829
34032000,960.0846,12.062805
34128000,960.1175,12.063751
