timestamp,indicated_airspeed_m_s,true_airspeed_m_s
18000000,0.9213187,0.9393196
18028000,-0.87359536,-0.890657
18048000,1.1060017,1.1276065
18072000,-1.1035899,-1.1251428
18096000,-0.93190426,-0.9501073
18120000,-1.1324037,-1.1545308
18148000,0.31740275,0.32360116
18168000,1.5406849,1.5707893
18192000,-0.80666304,-0.8224249
18216000,-0.7313775,-0.7456683
18240000,-1.5228066,-1.5525557
18268000,-0.7022004,-0.7159231
18292000,-0.9116829,-0.9294915
18312000,1.5682338,1.5988662
18336000,1.3234025,1.3492534
18360000,2.3394215,2.385127
18388000,3.8402677,3.9152954
18408000,4.773302,4.8665524
18432000,5.7545214,5.8669214
18456000,7.0197678,7.1569314
18480000,8.024251,8.181026
18504000,8.589954,8.757796
18528000,9.679751,9.868854
18552000,10.395044,10.598153
18576000,11.09523,11.31209
18600000,11.783135,12.013338
18624000,12.502678,12.746823
18648000,13.128836,13.385238
18672000,13.749435,14.017958
18696000,14.199057,14.476514
18720000,14.715469,15.002977
18744000,15.284508,15.583077
18768000,15.761707,16.069704
18792000,16.263783,16.581638
18816000,16.794424,17.12246
18840000,17.181044,17.516783
18868000,17.620764,17.965023
18888000,17.923485,18.273598
18912000,18.241283,18.597836
18936000,18.514654,18.876482
18960000,18.832405,19.200394
18984000,19.194647,19.569555
19008000,19.443268,19.82321
19032000,19.774961,20.161324
19056000,20.032637,20.423992
19080000,20.31387,20.710762
19104000,20.482908,20.883215
19128000,20.653126,21.056719
19152000,20.95173,21.36115
19176000,20.992306,21.402428
19200000,21.147858,21.561104
19228000,21.379614,21.79731
19248000,21.464855,21.884268
19272000,21.651707,22.074934
19296000,21.75174,22.176868
19320000,21.865982,22.293282
19344000,21.931334,22.35983
19368000,22.092552,22.524076
19392000,22.129637,22.562128
19416000,22.274021,22.70934
19440000,22.421625,22.85969
19464000,22.448713,22.88744
19488000,22.577312,23.018478
19512000,22.608118,23.04986
19536000,22.698225,23.141764
19560000,22.74973,23.194407
19584000,22.81205,23.257942
19608000,22.897879,23.34539
19632000,22.8924,23.339815
19656000,22.958185,23.406914
19684000,22.977184,23.42602
19704000,23.05473,23.505314
19728000,23.029255,23.47952
19752000,23.0854,23.536612
19780000,23.132034,23.584019
19800000,23.122765,23.574722
19824000,23.190256,23.64353
19848000,23.242022,23.69654
19872000,23.148376,23.60086
19896000,23.205345,23.659283
19920000,23.241156,23.69565
19944000,23.23303,23.687546
19968000,23.256285,23.711266
19992000,23.28163,23.73705
20016000,23.304184,23.76004
20040000,23.262636,23.717709
20064000,23.305822,23.761837
20088000,23.308569,23.764929
20116000,23.341711,23.79842
20136000,23.259787,23.71503
20160000,23.256884,23.712317
20184000,23.302416,23.75873
20208000,23.2688,23.724592
20232000,23.268803,23.724403
20256000,23.247187,23.702574
20280000,23.290054,23.746582
20304000,23.235786,23.691109
20328000,23.25625,23.711891
20352000,23.275751,23.732126
20376000,23.260593,23.716719
20400000,23.159147,23.61324
20428000,23.245108,23.700912
20448000,23.239244,23.695267
20472000,23.210356,23.665691
20496000,23.239378,23.695475
20520000,23.12544,23.579489
20544000,23.134718,23.588867
20568000,23.093296,23.546707
20596000,23.111313,23.565453
20616000,23.145536,23.600258
20640000,23.172136,23.627602
20668000,23.10936,23.563951
20688000,23.059372,23.513098
20716000,23.034828,23.487959
20736000,23.005198,23.457937
20760000,23.001934,23.454546
20784000,22.974508,23.426937
20808000,22.997309,23.450016
20832000,22.980885,23.433588
20856000,22.937132,23.38924
20880000,22.968678,23.421318
20908000,22.953367,23.405832
20928000,22.924826,23.37699
20952000,22.865295,23.316267
20976000,22.89918,23.35094
21000000,22.817808,23.268175
21024000,22.767683,23.217354
21048000,22.791243,23.241394
21072000,22.800892,23.251516
21096000,22.765793,23.215813
21120000,22.64923,23.096987
21144000,22.724604,23.174013
21168000,22.686062,23.13505
21192000,22.74173,23.191858
21216000,22.638256,23.086615
21240000,22.610027,23.058037
21264000,22.5568,23.003836
21288000,22.56123,23.008488
21312000,22.555231,23.002695
21336000,22.537796,22.984882
21360000,22.57228,23.02015
21384000,22.501892,22.94862
21408000,22.568733,23.01717
21432000,22.521814,22.969265
21456000,22.515148,22.96238
21480000,22.537558,22.985823
21504000,22.496502,22.943878
21528000,22.391623,22.837208
21552000,22.47875,22.926212
21576000,22.390978,22.837158
21600000,22.295042,22.739483
21624000,22.331915,22.77718
21648000,22.406427,22.853382
21672000,22.3263,22.77199
21696000,22.324331,22.76991
21720000,22.426035,22.874222
21744000,22.352304,22.798727
21768000,22.324896,22.771412
21792000,22.393045,22.8406
21816000,22.318157,22.764568
21840000,22.353964,22.80127
21864000,22.36185,22.809778
21888000,22.39296,22.841639
21912000,22.2035,22.648617
21936000,22.109417,22.552847
21960000,22.0485,22.490833
21984000,22.028236,22.470478
22008000,21.852388,22.291183
22032000,21.787155,22.224827
22056000,21.5983,22.032286
22080000,21.560831,21.994358
22104000,21.47355,21.905682
22128000,21.355982,21.785728
22152000,21.336966,21.766779
22176000,21.193384,21.620321
22200000,21.238127,21.666025
22224000,21.088575,21.513851
22248000,21.06738,21.492374
22276000,21.058405,21.483519
22296000,21.009659,21.433891
22320000,20.930498,21.353212
22344000,20.882893,21.304808
22368000,20.96001,21.383972
22392000,20.923187,21.34634
22416000,20.930693,21.354017
22440000,20.924656,21.348183
22464000,20.80953,21.230995
22488000,20.808603,21.230225
22512000,20.81731,21.239237
22536000,20.72068,21.140636
22560000,20.818888,21.241076
22584000,20.714645,21.13486
22608000,20.833923,21.256725
22632000,20.81902,21.241747
22656000,20.76911,21.191074
22680000,20.688522,21.10887
22704000,20.688522,21.109112
22728000,20.710129,21.131287
22752000,20.727406,21.149235
22776000,20.666487,21.087202
22800000,20.798315,21.22173
22824000,20.715515,21.137451
22848000,20.6975,21.119354
22872000,20.748907,21.171839
22896000,20.793789,21.217787
22920000,20.723309,21.145935
22944000,20.759974,21.183636
22968000,20.67623,21.098526
22992000,20.710468,21.133375
23020000,20.710745,21.133867
23044000,20.715342,21.138659
23064000,20.676243,21.098951
23088000,20.717192,21.140831
23116000,20.67056,21.093449
23136000,20.694012,21.117638
23160000,20.724352,21.148457
23184000,20.68417,21.107738
23208000,20.72845,21.152966
23232000,20.67306,21.096745
23260000,20.675785,21.099493
23280000,20.674032,21.09795
23304000,20.689209,21.113749
23328000,20.62071,21.043812
23352000,20.661615,21.0857
23376000,20.653385,21.077349
23400000,20.598305,21.02154
23424000,20.634819,21.058771
23448000,20.618061,21.041845
23472000,20.600716,21.024166
23496000,20.625677,21.049809
23520000,20.630802,21.055138
23544000,20.538849,20.96129
23568000,20.592398,21.01631
23592000,20.503267,20.925343
23616000,20.536316,20.959364
23640000,20.571602,20.995499
23664000,20.590437,21.014666
23688000,20.62393,21.049095
23712000,20.538092,20.961775
23736000,20.57742,21.001883
23760000,20.588419,21.01322
23784000,20.578821,21.003494
23808000,20.579338,21.004095
23832000,20.490028,20.913248
23856000,20.49848,20.922077
23880000,20.532007,20.9562
23904000,20.51296,20.936787
23928000,20.479115,20.90244
23952000,20.471495,20.894922
23976000,20.504663,20.928823
24004000,20.43005,20.852825
24024000,20.474312,20.898285
24048000,20.539923,20.965298
24072000,20.436611,20.859837
24100000,20.363338,20.78548
24120000,20.411669,20.834705
24144000,20.418503,20.841846
24168000,20.416174,20.839785
24192000,20.45785,20.88235
24216000,20.424656,20.848495
24240000,20.363478,20.786264
24264000,20.350185,20.772884
24288000,20.411512,20.835524
24312000,20.415922,20.83998
24336000,20.293606,20.715214
24364000,20.369982,20.793543
24388000,20.39364,20.817736
24408000,20.351936,20.775196
24432000,20.295313,20.717634
24456000,20.393145,20.81758
24480000,20.422947,20.847988
24504000,20.393229,20.817823
24528000,20.31392,20.737028
24552000,20.274918,20.697325
24576000,20.287674,20.710474
24600000,20.20568,20.62706
24624000,20.305002,20.728487
24648000,20.327187,20.751131
24672000,20.276823,20.700182
24696000,20.255703,20.678402
24720000,20.294737,20.718632
24744000,20.291128,20.714993
24768000,20.27574,20.699276
24792000,20.317308,20.7419
24816000,20.217848,20.640535
24840000,20.264584,20.688597
24868000,20.130123,20.55124
24888000,20.188467,20.610817
24912000,20.220644,20.643827
24936000,20.267166,20.691563
24960000,20.187475,20.610287
24984000,20.164074,20.586472
25008000,20.149956,20.572046
25032000,20.211555,20.63515
25060000,20.152807,20.575415
25080000,20.237806,20.662298
25104000,20.221611,20.645699
25128000,20.128029,20.550179
25152000,20.140625,20.563425
25176000,20.145464,20.568287
25200000,20.093199,20.515394
25224000,20.090776,20.512833
25248000,20.139992,20.5633
25272000,20.122723,20.545675
25296000,20.152454,20.576183
25320000,20.128517,20.55172
25348000,20.11163,20.534628
25368000,20.08868,20.511595
25396000,20.062698,20.485018
25416000,20.051039,20.473232
25440000,20.032003,20.453766
25464000,20.061705,20.48424
25488000,20.038065,20.460411
25512000,20.131172,20.55565
25536000,20.011171,20.433142
25560000,20.039406,20.461992
25584000,20.056253,20.479525
25608000,20.022501,20.444986
25632000,20.031239,20.453867
25656000,20.009775,20.432371
25680000,20.152641,20.578255
25704000,19.982668,20.40505
25728000,19.982609,20.404757
25756000,20.089693,20.514307
25776000,19.975452,20.397686
25800000,20.010382,20.433462
25824000,19.989538,20.41246
25848000,19.946249,20.368162
25872000,19.96311,20.385637
25900000,19.947746,20.37013
25920000,19.99761,20.421074
25944000,19.953186,20.37593
25968000,19.940544,20.362938
25992000,19.8892,20.310764
26016000,19.93173,20.354378
26040000,19.957838,20.380955
26064000,19.86416,20.285265
26088000,19.95716,20.38075
26112000,20.003553,20.428255
26136000,19.9346,20.357973
26160000,19.923834,20.346869
26184000,19.926449,20.349632
26208000,19.927233,20.350456
26232000,19.8678,20.290144
26256000,19.834831,20.25661
26280000,19.929346,20.35331
26304000,19.845823,20.267942
26328000,19.953773,20.378353
26352000,19.830101,20.252094
26376000,19.82527,20.247362
26400000,19.855038,20.277765
26424000,19.864483,20.287579
26448000,19.837309,20.259945
26472000,19.873686,20.297184
26496000,19.83696,20.259928
26524000,19.818077,20.2406
26544000,19.849998,20.273394
26568000,19.83081,20.253986
26592000,19.818645,20.241653
26616000,19.86286,20.286705
26640000,19.812798,20.235966
26664000,19.70481,20.125761
26688000,19.809912,20.232946
26712000,19.811306,20.234705
26736000,19.728067,20.149765
26760000,19.785915,20.209034
26784000,19.81524,20.23897
26808000,19.773947,20.196983
26832000,19.7648,20.187677
26856000,19.794254,20.217808
26884000,19.798428,20.222357
26904000,19.754221,20.177174
26928000,19.676785,20.09832
26952000,19.790548,20.214613
26976000,19.77476,20.198692
27000000,19.741735,20.164837
27024000,19.745037,20.168549
27048000,19.702034,20.12457
27072000,19.756731,20.180449
27100000,19.752476,20.176414
27120000,19.710325,20.133436
27144000,19.674372,20.096777
27168000,19.768234,20.192768
27192000,19.70758,20.131144
27216000,19.633251,20.055397
27240000,19.630642,20.052801
27268000,19.651806,20.074394
27288000,19.65387,20.07658
27312000,19.702808,20.12655
27336000,19.616222,20.03838
27360000,19.715284,20.139563
27384000,19.54623,19.967047
27408000,19.708052,20.132484
27432000,19.717527,20.142216
27456000,19.688705,20.11294
27480000,19.672316,20.096197
27504000,19.545372,19.966856
27528000,19.660278,20.084028
27552000,19.65988,20.083717
27580000,19.530996,19.952381
27600000,19.574144,19.99653
27624000,19.65059,20.074638
27648000,19.570187,19.992609
27672000,19.635555,20.059399
27696000,19.558258,19.98083
27720000,19.536074,19.958275
27744000,19.570671,19.993683
27768000,19.540098,19.96231
27792000,19.547531,19.970093
27816000,19.59618,20.019909
27840000,19.586521,20.010134
27864000,19.588766,20.01259
