timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,true_airspeed_m_s,indicated_airspeed_m_s.1,equivalent_airspeed_m_s,true_airspeed_m_s.1,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x.1,y.1,z.1,temperature.3,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ground_contact,maybe_landed,landed,ref_timestamp,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,dist_bottom,roll,pitch,yaw,thrust_body[0].1,timestamp.1,isTakeoff,isClimbing,isDescending,isCruise,isLand
7500000.0,0.023378626,0.027724773,0.000216812,0.0,0.49,900.0,900.0,900.0,900.0,900.0,900.0,1.7725104,1.8071663,-1.0221819,-1.0221819,-1.0421511,0.08491505,0.08657395,-0.15905681,-0.15905681,12.404602,-0.000791968,-0.00399999,-0.001867852,0.036838576,-0.009466048,-0.07652218,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002834744,0.0,1.7401497,1.6260537,-0.032562256,,0.28647888,4.23e-06,1.05e-05,-5.070000000000001e-07,0.0,-0.10107357,0.19310585,-9.919783,82382296.0,966.17255,12.404602,-0.001038678,-0.012786375,-0.001475778,-0.14188766,0.19667032,-9.858751,-0.000989452,-0.005441397,0.006467675,82382296.0,-0.054444425,-0.06644443,0.40060008,-0.2974219,13.253991,22.280006,-0.1805203,16.200602,0.10999999,-21.483692,399.5314,12.404602,96617.26,1.1479728,0.09395741,-0.7344147,-0.40362144,0.003322635,0.000675667,0.004091677,0.002200921,0.0,1.6441618999999998,0.6806978,0.0007490810000000001,0.0008061580000000001,0.7325635,0.15,398714138.0,327364372.0,400121.0,0.0,0.01,-0.01,0.0,5.521349,0.0,0.0,1.0,756000.0,39.87141370000001,32.7364371,-1.89e-06,4.53e-07,-1.78e-06,-0.00034735,5.65e-05,-0.0008527039999999999,-0.038336597,-4.650000000000001e-05,-0.21061672,0.1,0.034590375,0.037087854,-0.0015121420000000002,0.15,7500000.0,1.0,0.0,0.0,0.0,0.0
7552423.0,0.027371816749498998,0.027595949396793586,-0.002284924162324649,0.15,0.3589429194809619,900.0,900.0,900.0,900.0,900.0,900.0,-0.9953568868877755,-1.014803255975952,0.0025254844428858614,0.002399337731463058,0.0024580822625250853,1.0598041876152304,1.0805203845310623,11.65770349229459,11.65770349229459,12.404595838316633,-0.0008023424849699399,-0.004047105517034068,-0.0018308940681362725,0.03673784517434869,-0.009405971759519039,-0.07750367775951904,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653823390781563,0.0,1.6906514008256512,1.6259103604629257,-0.018677268885771543,,0.28647888,3.988877755511022e-06,1.092813627254509e-05,-1.422364729458918e-06,0.0,-0.05659427516032064,0.1365405059458918,-9.935861821226453,82382296.0,966.165867418036,12.404602,-0.0004614324068136274,-0.007869658793587173,0.0037733726793587182,-0.08559152991382767,0.20555149369338682,-9.935563433837675,-0.002473781448897796,-0.009363666468937876,0.0011309611282565126,82382296.0,-0.0542537809478958,-0.06625378494789579,0.40060008,-0.2611463904488978,13.253999503406813,22.920400320741486,-0.19332801143486975,15.358045154509018,0.10999999,-23.131227658036075,399.6343345573146,12.404602,96616.07787791584,1.1479588634168336,-0.10519416850100194,0.3505509575430862,0.16054445206212423,0.0027421560821643287,0.0004023713466933873,0.0026557200801603205,0.002194010925851703,0.0,1.6093368203507015,0.6933105388877756,0.0007601510280561123,0.000790852749498998,0.7205592838476954,0.15,398714138.0,327364372.0,400119.50416472944,0.0,0.00750694030260521,-0.00750694030260521,-0.0024930596973947896,4.490590859985972,0.0,0.0,0.9489693527014028,756000.0,39.87141370000001,32.7364371,3.9521242484969946e-05,6.297975951903808e-05,-0.0178935514749499,0.00031172647494989985,0.001102635609218437,-0.009875678270541083,-0.013599268476953906,0.020215679501002004,-0.18400748637474948,0.1,0.03442683981763527,0.03675160390581162,-0.0012769218096192385,0.15,7552422.7615230465,1.0,0.0,0.0,0.0,0.0
7605821.0,0.02878940405811623,0.0270874612745491,-0.0018276541042084168,0.15,0.22544772054909817,900.0,900.0,900.0,900.0,900.0,900.0,-1.2671023566513027,-1.2918645510941884,1.0272328692284571,1.0269805758056114,1.0470672641823648,2.034693325230461,2.074466818719439,23.474463793246496,23.474463793246496,12.40458968006012,-0.0008127173126252505,-0.004094221034068137,-0.0017939361362725452,0.03663711434869739,-0.009345895861723448,-0.07848517486172345,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024729034388777556,0.0,1.6411531016513026,1.6257670209258517,-0.004792281771543084,,0.28647888,4.334048096192384e-06,1.0180681362725451e-05,-2.7827655310621246e-06,0.0,-0.029637395006012025,0.09840949379759519,-9.936879173328657,82382296.0,966.1603817088177,12.404602,-0.00393200193987976,-0.008437609154308618,0.0011658126472945882,-0.114539878501002,0.19122769467535072,-9.923458268851704,-0.003711601478957916,-0.01179203068737475,-0.0029339156392785577,82382296.0,-0.05406313655310621,-0.06606313989579159,0.40060008,-0.2248708815551102,13.254008006813626,23.56079464490982,-0.20613572252705412,14.515488312444889,0.10999999,-24.778763319499,399.5585630196393,12.404602,96616.94838567135,1.147969148759519,0.010272828098196296,-0.04897331962925853,0.19403734000400807,-0.0006823262484969947,0.00331777550501002,0.004291005040080162,0.001987859613226453,0.0,1.5716466656272545,0.7067549927134268,0.0007016528356713428,0.0007038736392785571,0.7073562317114228,0.15,398714138.0,327364372.0,400118.00829519035,0.0,0.00501388026252505,-0.00501388026252505,-0.00498611973747495,3.459832719971944,0.0,0.0,0.897938705745491,756000.0,39.87141370000001,32.7364371,0.0001075038236472946,0.0001493523366733467,-0.03415567665531062,0.0011806651062124252,0.002314146320641283,-0.01926802260921844,-0.0006782142304609217,0.03653992846893788,-0.1574912571963928,0.1,0.0341482688496994,0.03634864178156313,-0.0011014717194388777,0.15,7605821.2184368735,1.0,0.0,0.0,0.0,0.0
7657316.0,0.026523258521042082,0.026917299248496996,-0.0015438291783567133,0.15,0.09670936202605206,900.0,900.0,900.0,900.0,900.0,900.0,-0.6171672515010016,-0.6292212562525044,2.0519402533426856,2.0515618132084175,2.0916764467735476,3.009582462845692,3.068413252593187,35.29122409486974,35.29122409486974,12.40458351509018,-0.0008230924549098197,-0.0041413365511022045,-0.0017569782044088175,0.0365363835230461,-0.009285820278557115,-0.07946667227855711,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022919831723446893,0.0,1.591654801490982,1.6256236813887777,0.009092705342685376,,0.28647888,4.291963927855711e-06,1.0498597194388777e-05,-3.7181162324649157e-07,0.0,-0.06248089226252506,0.12319104719038079,-9.886494842791583,82382296.0,966.1589803925851,12.404602,0.00011581860521042361,-0.008532829527054107,-0.002583910000000001,-0.1276551024689379,0.22140163923246495,-9.935657381316634,-0.004108134649298597,-0.009122005238476952,-0.0026582753747494987,82382296.0,-0.05387249184368738,-0.06587249484368739,0.40060008,-0.18859537234669335,13.25401651022044,24.20118896236473,-0.21894343429058116,13.672931473527052,0.10999999,-26.426298984108218,399.55693955851706,12.404602,96616.97064663326,1.1479694619799599,0.25494048302004035,-0.33760559395992,-0.23858628560921874,0.001008171857715433,0.0015874795070140268,-0.0007867143627254547,0.0014242246693386771,0.0,1.4831023378737473,0.7373635256152304,0.0005245133386773546,0.0004815710601202404,0.6753793279098196,0.15,398714138.0,327364372.0,400116.5124927856,0.0,0.002520820893787574,-0.002520820893787574,-0.007479179106212425,2.4290745799579154,0.0,0.0,0.8469080591042084,756000.0,39.87141370000001,32.7364371,0.00024980182565130266,0.00030215904408817645,-0.04586716643286574,0.002635624531062125,0.003987451348697395,-0.029691796523046102,-0.020752992545090193,0.041867876957915835,-0.13123473276753506,0.1,0.033519344983967934,0.035931480196392786,-0.0006980782945891783,0.15,7657315.9659318635,1.0,0.0,0.0,0.0,0.0
7711174.0,0.027148774511022048,0.02541539897995992,-0.0013067141603206414,0.15,0.0,900.0,900.0,900.0,900.0,900.0,900.0,-0.11934507046092113,-0.12167473786172278,3.0766476377715435,3.076143050925852,3.13628562836473,3.984471601460922,4.062359687124249,47.10798439963928,47.10798439963928,12.40457736012024,-0.0008334669398797595,-0.004188453068136273,-0.0017200212725450902,0.036435652697394794,-0.009225744038076153,-0.08044817003807615,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002111062563126252,0.0,1.5421565023026051,1.6254803415370742,0.022977691456913835,,0.28647888,3.987755511022044e-06,9.47064128256513e-06,-1.0135310621242478e-06,0.0,-0.0913530412024048,0.15739926696993986,-9.833449385885771,82382296.0,966.1597891418837,12.404602,-0.0006553514689378792,0.0007797756252504976,0.0012971847014028044,-0.15239308167134263,0.1449270431162325,-9.918989617092183,-0.004156359354709419,-0.006006302911823648,-0.001717573482965932,82382296.0,-0.050413289961923846,-0.06241329164729458,0.40060007496593186,-0.13007968264729455,13.254018783967938,24.784554430480963,-0.23061069453707417,12.834516866953908,0.10999999,-28.164449098797597,399.6678851248497,12.404602,96615.69122667334,1.1479543008717434,-0.31023546560921833,-0.08674910773346707,-0.185075110234469,0.0004283168376753512,0.0016729024609218493,-0.00018911285370741397,0.0009855022965931863,0.0,1.388447213507014,0.7684922331182364,0.0003781479899799599,0.0003158702144288577,0.639740489503006,0.15,398714138.0,327364372.0,400115.4917490982,0.0,0.0004236441042084166,-0.0008195269979959924,-0.009180473002004008,1.7071001184048098,0.0,0.0,0.7958774118056112,756000.0,39.87141370000001,32.7364371,0.0004302676873747496,0.0005200403907815633,-0.056250709713426855,0.004236580106212425,0.005965678428857716,-0.040105919555110225,-0.027466838186372727,0.0396892068276553,-0.11351839100200402,0.1,0.03282649399398798,0.03522886150300601,-0.00020898533066132256,0.15,7711174.326653306,1.0,0.0,0.0,0.0,0.0
7756969.0,0.028702674831663326,0.02582646116232465,-0.0015184501262525052,0.15,0.0,900.0,900.0,900.0,900.0,900.0,900.0,1.0977545754729459,1.1192115265791585,4.101355022571143,4.100724289014028,4.180894810312625,4.9593607390761525,5.056306121298597,58.924744708116236,58.924744708116236,12.4045711951503,-0.0008438417815631262,-0.0042355685851703405,-0.0016830633406813627,0.03633492187174349,-0.009165668154308618,-0.0814296677975952,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019301425971943887,0.0,1.4926582031282565,1.625337001314629,0.03686267857114229,,0.28647888,3.819118236472946e-06,9.061823647294589e-06,9.105240480961915e-08,0.0,-0.049225150679358703,0.16902490450901803,-9.818163251164329,82382296.0,966.1652530773547,12.404602,-0.00597232126252505,-0.0057168549498998,0.0005774670921843695,-0.0662830406232465,0.1595472915190381,-9.946332382561122,-0.003655228527054108,-0.005939736092184369,-0.0022786387194388778,82382296.0,-0.0333830343767535,-0.045383035376753506,0.4006000498476954,0.02077723388376758,13.253995190380762,25.131136073767536,-0.23754280507014028,12.013300839519038,0.10999999,-30.27883043963928,399.63375758837674,12.404602,96616.0743178958,1.1479587512184368,-0.17153296905210422,-0.06631395878356702,-0.0413736936753506,-0.002890128881763529,0.00537088568336673,0.0024003593907815637,0.000647999254509018,0.0,1.3213889531062124,0.7895095111943888,0.000255409128256513,0.00019931361923847696,0.613621044488978,0.15,398714138.0,327364372.0,400116.479212024,0.0,0.0,-0.0024652988436873755,-0.007534701156312625,2.2904607925671345,0.0,0.0,0.7448467648637275,756000.0,39.87141370000001,32.7364371,0.0006850262264529058,0.0009097729579158317,-0.06552739876352706,0.005894834813627255,0.008636087871743487,-0.04971236764328657,0.0361347482965932,0.02019067062324649,-0.12470907496593185,0.1,0.03229421162925852,0.034669389585170345,0.00010688083366733474,0.15,7756968.51503006,1.0,0.0,0.0,0.0,0.0
7802762.0,0.026032366192384766,0.025533033941883766,-0.000661580250501001,0.15,0.0,900.0,900.0,900.0,900.0,900.0,900.0,1.0717468738817635,1.0926848143587173,5.126062406685371,5.125305526416835,5.225503992547095,5.934249876691384,6.050252556158318,70.74150500973948,70.74150500973948,12.404565030180361,-0.0008542159378757514,-0.004282684102204409,-0.0016461054088176353,0.03623419201803607,-0.00910559158517034,-0.08241116458517034,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017492223446893787,0.0,1.4431599039539078,1.625193661777555,0.05074766568537075,,0.28647888,3.7383166332665333e-06,8.524969939879758e-06,-1.5260879759519056e-06,0.0,-0.011178733152304582,0.17866751405010023,-9.819703511827655,82382296.0,966.1706375136272,12.404602,0.0008367171202404884,-0.005295332324649298,-0.0015671877735470973,-0.04843117689579157,0.17964964737875755,-9.92261574891984,-0.0028791229198396784,-0.006192843126252505,-0.002780743166332666,82382296.0,-0.013117395052104191,-0.025117396052104193,0.4006000196452906,0.19364859828857728,13.253965428456915,25.421267690521045,-0.24334604008416832,11.196185011142285,0.10999999,-32.482906533286574,399.51195856573145,12.404602,96617.50561400801,1.147975840787575,-0.1245192031402805,-0.40999610257715485,-0.12881170742084194,-0.0025324253306613195,0.00043378902204408614,0.002148496725450901,0.0008188009819639281,0.0,1.3035322,0.795013618486974,0.0003254793486973949,0.0002483395310621243,0.6065914000000001,0.15,398714138.0,327364372.0,400117.9750144289,0.0,0.0,-0.004958358212424852,-0.005041641787575148,3.2042584312525055,0.0,0.0,0.6938161182084168,756000.0,39.87141370000001,32.7364371,0.0010018501603206416,0.0013902867895791587,-0.07459366962124249,0.007605215058116234,0.011085265182364731,-0.05925607835671343,0.07360068504809622,0.012136818014028052,-0.1358278102965932,0.10006703691382766,0.03248130272144288,0.03401676824649299,-0.0001256735891783571,0.15,7802762.018036072,1.0,0.0,0.0,0.0,0.0
7848556.0,0.027092014985971948,0.024910838338677355,-0.0006228514148296592,0.15,0.0,900.0,900.0,900.0,900.0,900.0,900.0,-1.2927538894148296,-1.3180032348456914,6.150769791100202,6.14988676412024,6.270113174837676,6.909139014306613,7.044198990018037,82.55826531136273,82.55826531136273,12.404558875210421,-0.0008645910941883767,-0.004329799619238477,-0.0016091474769539078,0.03613346122044088,-0.009045516016032065,-0.08339266231663328,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015683017354709418,0.0,1.393661604478958,1.625050322240481,0.0646326527995992,,0.28647888,3.6413426853707416e-06,8.950501002004008e-06,-1.6745490981963927e-06,0.0,-0.09510836490581163,0.2022157466733467,-9.900482386448898,82382296.0,966.1694511521042,12.404602,-0.004136929354709419,-0.006471435711422845,-0.00272047695991984,-0.07363752812024048,0.19509047564529058,-9.905707447066131,-0.0007213166833667334,-0.004962265895791583,-0.0009104619659318636,82382296.0,0.007148243272545092,-0.0048517567274549075,0.40059999008617236,0.3665199636372745,13.253935666533065,25.711399297274546,-0.2491492750981964,10.379069175430862,0.10999999,-34.68698261749499,399.5066183206413,12.404602,96617.57703765531,1.1479767318897796,-0.4510813578857715,-0.08294794528456906,0.2738341924228457,0.00032983646292585153,0.005723855847695391,0.0022142977454909815,0.0010353656472945891,0.0,1.28915988747495,0.7992995010020041,0.00041303565731462923,0.000312043250501002,0.6008233978156313,0.15,398714138.0,327364372.0,400119.4708468938,0.0,0.0,-0.007451417881763527,-0.002548582118236473,4.1180560699939885,0.0,0.0,0.6427854709098196,756000.0,39.87141370000001,32.7364371,0.00146834473747495,0.0020802651623246494,-0.08328045029058116,0.00944205811022044,0.01285774475751503,-0.06875811661523047,0.0328379186012024,0.03632328621643287,-0.1424347585691383,0.10030774027054108,0.03267879344488978,0.03364825412224449,-0.0003386475931863727,0.15,7848555.521042084,1.0,0.0,0.0,0.0,0.0
7899383.0,0.026131733913827653,0.02437217244288577,-0.0001349649719438878,0.15,0.0,900.0,900.0,900.0,900.0,900.0,900.0,-1.0637154708637269,-1.0844934252865726,7.175477175913828,7.174468002222445,7.31472235672946,7.884028151921844,8.038145424248498,94.37502561298598,94.37502561298598,12.404552710240482,-0.000874965879759519,-0.004376915136272545,-0.0015721895450901803,0.03603273039478958,-0.008985440076152304,-0.08437416007615231,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013873817555110218,0.0,1.3441633046052104,1.6249069827034068,0.07851763991382767,,0.28647888,3.8512224448897795e-06,8.319659318637275e-06,-1.0178557114228456e-06,0.0,-0.16379876013426858,0.2143517692705411,-9.96192888550501,82382296.0,966.169938606012,12.404602,-0.002754351096192385,-0.004262908563126254,-0.003062496346693382,-0.104807672733467,0.17899933320841682,-9.859547344202404,0.0006424621643286576,-0.0024408805310621217,0.0011570808416833682,82382296.0,0.03645388596392789,0.024453886593186397,0.4005999601563126,0.5520457719078158,13.253927853146292,25.95370184252505,-0.2539954871943888,9.571756061665331,0.10999999,-36.97201932246493,399.57343373146296,12.404602,96616.80674248497,1.1479674604348697,0.12824953753306612,0.2695804266352701,-0.15547525220641298,0.0005102806112224469,0.0054745691843687315,-0.0007686431603206416,0.0008734616252505012,0.0,1.2537722440781562,0.8098522551903807,0.0003536265611222446,0.00025627805210420845,0.586621516262525,0.15,398714138.0,327364372.0,400121.1680819639,0.0,-0.00040280599599198453,-0.009138865957915833,-0.0020695520300601216,4.820424727466935,0.0,0.0,0.5917548239819639,756000.0,39.87141370000001,32.7364371,0.0019652765370741484,0.0027992733627254514,-0.09001130904408818,0.011196035430861725,0.015190019330661325,-0.07702311267535071,0.008805111697394787,0.04491106402805611,-0.16187017180360722,0.10572615263326654,0.032468541537074146,0.033468688985971946,-0.00023429676152304628,0.15,7899383.0921843685,1.0,0.0,0.0,0.0,0.0
7951974.0,0.025937216380761522,0.023594269521042082,-0.00045313721042084215,0.15,0.0,900.0,900.0,900.0,900.0,900.0,900.0,0.7021277387595215,0.7158449194749525,8.200184560028058,8.199049239625252,8.359331539320642,8.858917289537075,9.032091858737475,106.1917858762926,106.1917858762926,12.404546554849698,-0.0008853404068136272,-0.0044240306533066135,-0.0015352316132264529,0.03593199956913828,-0.008925363877755511,-0.08535565783567134,2.0,-1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001206461517034068,0.0,1.2946650054308617,1.6247636431663326,0.09240262702805613,,0.28647888,3.8549498997996e-06,8.759378757515032e-06,-2.491823647294592e-06,0.0,-0.1899294408897796,0.19842913468737472,-9.97310201547094,82382296.0,966.1747646961925,12.404602,-0.002275388438877754,-0.005421766745490984,-0.0025614598717434898,-0.10747742146893781,0.2394077674228458,-9.958655474587175,3.3611723446892575e-05,0.0031036487875751575,0.0035809743326653334,82382296.0,0.09873007186573156,0.08673007286573155,0.40059992996793586,0.7837246432084171,13.254000099278556,26.02156304533066,-0.2553512609819639,8.800195243763525,0.10999999,-39.55233417198397,399.652665046493,12.404602,96615.84557781562,1.147956102995992,-0.01907828593186396,0.20893305315230487,0.07646901867935921,-0.0006511472585170378,0.006616333601202411,0.003396217653306621,0.0011118567975951905,0.0,1.2526245,0.8101944999999999,0.0004504102745490983,0.00032586360521042097,0.5861608501883767,0.15,398714138.0,327364372.0,400123.6813340681,0.0,-0.002437537318637277,-0.007562462681362721,-0.009750150232464942,4.666211427989979,0.0,0.0,0.5407241773126252,756000.0,39.87141370000001,32.7364371,0.002501325498997997,0.0035538433426853715,-0.09398665713627255,0.012829538965931865,0.01833149351903808,-0.08354016958316635,0.010474447410821647,0.030600105270541064,-0.19956164292985976,0.11846069217835674,0.032683128328657315,0.03328687766933868,-0.0003759245671342686,0.15,7951974.190380761,1.0,0.0,0.0,0.0,0.0
