timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,indicated_airspeed_m_s.1,true_airspeed_m_s.1,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp_sample,x.1,y.1,z.1,temperature.3,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,timestamp_sample.1,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,dist_bottom,roll,pitch,yaw,thrust_body[0].1,isTakeoff,isClimbing,isDescending,isCruise,isLand
0.0,0.6399971603212781,0.05009796074192874,0.7996388478917871,0.2756346903889588,0.0,0.8023003167259395,0.0,0.2595003376372449,0.38789359505613064,0.6121064049438694,0.06410897835044427,0.5576620616701269,0.5507120307961513,0.5569112525903315,0.6782174794598648,0.6840515566416294,0.6671397314842624,0.6736820521586357,0.6232549209323645,0.6232549209323645,0.016947115589825756,0.10584781495331219,0.6625490695179312,1.0,0.9740474217559885,0.0008722136623228634,0.7471065496781902,0.5025895134260513,0.3971680001559137,0.7484024688888467,0.7494073992548965,0.16289173161986,0.14014172323403326,0.5571090723915861,0.0,0.0,0.8900103636530756,0.0,0.1990162992507576,0.4792988517326663,0.9955655428596873,1.0,0.01617776351952216,0.01328101732434206,0.527288584379101,0.014163152635152526,0.45813117153520994,0.17392382186300215,0.4703286888075537,0.9867845355533313,0.0,0.5529387625184304,0.017314694460853153,0.46044069690664147,1.0,1.0000000000000002,0.9999999999999999,0.4730060326257606,0.47213626155291377,1.0,0.5053000615171668,0.5932689463420685,0.3371197854164635,0.12029063479368407,0.3001416466734528,0.0,0.0009236211575101017,1.0,0.9990776612465027,0.9990833648862179,0.5041952698903889,0.3775727992211626,0.7498339586387743,0.7094050871976528,0.4971613200080146,0.5789671382630842,0.860256256109687,0.24919526280895055,0.4230862707734513,0.40722081078614664,0.46583915494814765,0.4595630857663269,0.17503531177526047,0.4885633726216443,0.022797587500463123,8.504497600370087e-06,0.00016622459212500829,0.0,0.5158000068659038,0.4372731087208234,0.6271262874993894,0.849353313634626,0.0,0.0,0.022650464623722544,1.7410112717332712e-05,0.9979371789806447,0.5176045254388971,0.4384695514188607,0.6238944103972673,0.48411948125200566,0.19948634069834129,0.5708326629556544,0.0,0.675615301248236,0.27236866125216175,0.49470740020516646,0.25040007879565573,0.0,0.0,0.0,1.0,0.0
0.0017576033228624,0.6469162111544405,0.07738832217067806,0.8007260946616231,0.2676612325107326,0.0,0.8023003167259395,0.0,0.25594553849152923,0.37781470152052776,0.6221852984794722,0.09178576215195111,0.5433725936973719,0.536836901258007,0.5429827770570406,0.6688625250747706,0.6746634254694057,0.6263989791356643,0.6328495576806132,0.5866687620088132,0.5866687620088132,0.012495288910781,0.11339152769916083,0.6696414576635519,0.9904278895000095,0.975539145885574,0.0009846395244079084,0.7581009563100297,0.504164178187677,0.3954474250061974,0.7483722944672392,0.7493181033414946,0.162909338200403,0.13241127625310126,0.5454599832217992,0.008497776230805831,0.002633084329924429,0.8907427429651164,0.0,0.1959650258867313,0.466064448456248,0.9694982772085735,0.9021974079162693,0.011039918223531231,0.008021498554171558,0.5322847934152298,0.028608276594427745,0.45454320568162104,0.1771677508742184,0.47593282930132497,0.961927601257948,0.0017326120223064012,0.5595977224414742,0.03534726669786509,0.4690472968770344,0.9021974079162693,1.0000000000000002,0.9977885989957346,0.4740383368927135,0.4655471541451085,0.9999884594471329,0.5046801434195378,0.5938927402193245,0.34921949311332146,0.1138018854195304,0.2967551373612573,0.0017349070827105129,0.0017399369192281355,1.0,0.9982502662958126,0.9982558219376472,0.5058069597044926,0.3751219221561693,0.7498043090122303,0.7094674902693876,0.49900842216061936,0.5798529220843381,0.8602184461681892,0.25035415027930547,0.5554078128063566,0.3722424356691396,0.4301306780226141,0.4595539739027711,0.17353722623653542,0.49083398071062145,0.022797587500463123,8.504497600370087e-06,0.00020636021475484156,0.0,0.5158957757351664,0.43730826627749037,0.6286415810853158,0.8460999169028919,0.0,0.0,0.022658269396416204,2.2433459241856715e-05,0.9979347457114721,0.5176655982202079,0.43851023485113205,0.6237893782790209,0.48623139726998105,0.20128567966818017,0.5696206457271716,0.0,0.6816069852295829,0.2922806462413329,0.4914343497778263,0.2498276323067877,0.0,0.0,0.0,1.0,0.0
0.0034315768773726663,0.6500341259809266,0.10611803350636612,0.8019735707324586,0.26850532540629357,0.0,0.8023003167259395,0.0,0.25678615231757007,0.38393284633353986,0.6160671536664601,0.12207072341349523,0.5290831249840524,0.5229617717198618,0.5290543022310403,0.6595075706896769,0.6652752929938246,0.5941748705528032,0.6005351104081582,0.5500826034744849,0.5500826034744849,0.008043487171491392,0.12093400682494959,0.6767338458091743,0.9808557790000189,0.9770308751660521,0.0010970609463236067,0.7690953629418691,0.5057388435267616,0.39372684985648104,0.7483421201324874,0.7492288075060318,0.16292694478270942,0.12468082928437238,0.5338108945467619,0.016035464285945156,0.0056361637404218,0.890971264518027,0.0,0.21467299406313894,0.5092064380784989,0.9417771877105596,0.13885996155338334,0.006490643789561545,0.004262511738350128,0.542215781196095,0.04203983553693394,0.46827274157825827,0.17917071061636236,0.49652645454621713,0.9372948763403429,0.003465224089134966,0.5666473870906742,0.05495974656304091,0.4743182523308638,0.13885996155338334,1.0000000000000002,0.9953447830323595,0.4751791147503846,0.46122936260241876,0.9999714168593079,0.5037534423835688,0.5948252510584238,0.35936087273877526,0.10725772421000324,0.2934398588322044,0.0034698141654209425,0.0002907014101412031,1.0,0.9997193930714019,0.999722124880293,0.5069506395693684,0.37583670624660204,0.7497775445312029,0.7095244351565206,0.4998195751399968,0.5810342134408476,0.8601822597678757,0.24878418625607124,0.6108741447126936,0.33130018135005335,0.4072286219775707,0.45989317914982075,0.1754536769614612,0.49435128389132454,0.022775769786676392,8.504497600370087e-06,0.00010262575361164039,0.0,0.515383558911412,0.43757370848671834,0.6312034099225218,0.6047876068834775,0.0,0.0,0.022664795374530967,2.5489150295017682e-05,0.9979123480430998,0.5177351506398726,0.4384793744183912,0.6232252372845151,0.4839801611328785,0.20116873852173425,0.5685355555306127,0.0,0.6774312569803836,0.3087510918298355,0.4904454618387903,0.2511768598836029,0.0,0.0,0.0,1.0,0.0
0.005232090024761105,0.6531120104160195,0.13730006618909119,0.8048297931200633,0.26744040739718455,0.0,0.807694386492126,0.0,0.25594553849152923,0.37694879073511167,0.6230512092648883,0.15194138647156752,0.514793656346761,0.509086642181718,0.5151258273324293,0.6501526149731669,0.6558871618216022,0.5720059461371358,0.5783030434689407,0.5134964449001985,0.5134964449001985,0.0035916604924359774,0.12847771957079823,0.6838281627382905,0.9712836685000285,0.9785226039177317,0.0012094868084086552,0.7800897695737085,0.5083505765307641,0.3933926203648156,0.7486791330847757,0.749403649500478,0.16256723804270473,0.11699544421208438,0.525373705797243,0.023390546351223174,0.008990327121228377,0.8907779612550978,0.0,0.20721093569376514,0.5145964388568244,0.9056309289824599,1.0,0.002896423790815561,0.0015493232691383696,0.5419625312562686,0.06585917332957375,0.46083400027112237,0.18027612091602502,0.4718759108305545,0.904405006865115,0.005197836091465735,0.5671618799937658,0.0665162213946315,0.46572740080356984,1.0,1.0000000000000002,0.9927705567433639,0.47638077618649405,0.45868554548274376,0.999928250537109,0.5026314602598163,0.5959385005092064,0.36800507739914906,0.10072799738990756,0.29021253308549433,0.0052047212481314276,0.0012824889915465931,1.0,0.9987308732348907,0.9987342627019586,0.5146422447660494,0.37692688412019215,0.7512384048173459,0.7062511560023708,0.5059340926841359,0.5881927311957343,0.8618016432880795,0.2496041241478036,0.6053672987511214,0.2963369163189385,0.45826736347240093,0.45944098763753805,0.17845242486530888,0.4907584702259114,0.022797587500463123,8.504497600370087e-06,1.0687233884087988e-05,0.0,0.5156833914060553,0.43758183768486275,0.6271262874993894,0.6445677205722596,0.0,0.0,0.022670509094579884,2.6946526793906852e-05,0.9978953903588123,0.5177817249549236,0.4384607728522255,0.6227496039174619,0.48334776845127886,0.19944763374381694,0.5699329460000672,0.0,0.6733418748235361,0.3246852537689438,0.48954300940988865,0.24839122345611273,0.0,0.0,0.0,1.0,0.0
0.007028595436814555,0.6550082861432234,0.16452611700459377,0.8072612406945121,0.2671057401718532,0.0,0.8079862499864889,0.0,0.2541681389186712,0.3703426299285848,0.6296573700714152,0.17948090014252305,0.5005041883740056,0.4952115126435732,0.5011973518717496,0.6407976605880727,0.6464990306493794,0.5545971310686648,0.5608427827705735,0.48125880313641833,0.48125880313641833,0.0,0.13602143231664665,0.6909205508839111,0.961711558000038,0.9800143378203039,0.0013219082303243535,0.7910841762055478,0.51169447199599,0.39403714353832275,0.7492753777976764,0.7497649711420483,0.16194115067712248,0.10934187254145589,0.5192040965214235,0.0315301281337278,0.012577303033631262,0.88990499744836,0.0,0.19771617012242665,0.48407193773149754,0.8921628864819224,0.8031988285158381,0.00238072022398228,0.0003764155586551965,0.5432215756937483,0.07793861767942512,0.46787393206523675,0.1717072342925165,0.4817303984559656,0.8828643790765692,0.006930448178269877,0.5687468991932202,0.08345440691425586,0.4715804261863515,0.8031988285158381,1.0000000000000002,0.9903551283680253,0.47750831354084033,0.4578253714575087,0.9999010887784774,0.50311594933291,0.5954257281093704,0.37479515904737076,0.09491006482105768,0.28745965580947175,0.006939628330841913,0.0010219211054791622,1.0,0.9989680263358736,0.9989732366774717,0.5149897534745786,0.37718963012198664,0.7512187684261765,0.7062928920678769,0.5061706584313712,0.5885624518644014,0.8617765796091936,0.25492079030292764,0.7033590416124255,0.38795748237763483,0.4245280649357423,0.459416572824896,0.1802124407180587,0.4920150030446654,0.022797587500463123,8.504497600370087e-06,4.287501474564692e-05,0.0,0.5158957757351664,0.43778099133687187,0.6278813149339207,0.09078422902743177,0.0,0.0,0.02267628136267753,2.7626319353713043e-05,0.9978718219802509,0.5177732257866362,0.43843442676025635,0.6224134063288723,0.4849196322495838,0.2015188966025273,0.5639948514822896,0.0,0.681519940910033,0.339171621636268,0.4813350739065494,0.24924844188247855,0.0,0.0,0.0,1.0,0.0
0.008720392421886547,0.6770497477826978,0.18841245662408393,0.8072386196267974,0.2653578755475348,0.0,0.807694386492126,0.0,0.2541681389186712,0.3629806795382553,0.6370193204617447,0.20249289735797849,0.49363451752159904,0.488601644790851,0.49455499798657665,0.6352935809198286,0.6409690647035324,0.5347503457665834,0.5409108361864334,0.4711278692238178,0.4711278692238178,0.0007810399285261838,0.1425343801010741,0.6983204311826032,0.9536566094183786,0.9815185875306043,0.001567111092540395,0.8000772476730058,0.5148731411785658,0.3949443092458231,0.7498726070514464,0.7501412260882203,0.161315063324415,0.10169278522808456,0.5135772341026859,0.038952830147442996,0.0163694234697315,0.8884145025769813,0.0,0.21082054582566473,0.5023379248683039,0.8672486490079675,0.9920364746961172,0.002382187454799123,0.0,0.5571073479888011,0.09879363167710503,0.46905571393729506,0.17406023242403557,0.4975108875746936,0.8660130221596147,0.008663060196005656,0.5897257361781642,0.1042625745415661,0.4736745440045322,0.9920364746961172,1.0000000000000002,0.9878098675756736,0.478696471058454,0.4582112505520719,0.9998733311746242,0.504139845905901,0.5943629235892745,0.3806688553231699,0.08904411830717018,0.2848465949987232,0.008674535413552398,0.000726524661731176,1.0,0.9992843730538539,0.99928486665695,0.5146452500363083,0.3786726592464179,0.7512007250106754,0.7063376324542238,0.5055817294820496,0.5885858148935216,0.8617558906079427,0.2600203491361524,0.5425581103269903,0.2843906206575359,0.3773376364294513,0.46177490793959003,0.17798476307656516,0.491187625338987,0.022797587500463123,8.504497600370087e-06,4.765383398019907e-05,0.0,0.5157270686242506,0.43776513983201976,0.6283711559391104,0.46457643989226455,0.0,0.0,0.02267757569685572,2.7190645838392445e-05,0.9978512468555263,0.5176326723772751,0.43839777242603367,0.6219692919857199,0.48327939448599694,0.19990580448398335,0.5708658825981491,0.0,0.6754373206383083,0.3481022452108665,0.48515570754159587,0.25333652983335225,0.0,0.0,0.0,1.0,0.0
0.010289243247661395,0.6627490725508036,0.20782468133784926,0.8055686544478565,0.26498707150308237,0.0,0.8023003167259395,0.0,0.2541681389186712,0.3642867871043389,0.6357132128956611,0.22056556772627722,0.49492859652728605,0.48998549683877046,0.4959293171864527,0.6340264865659151,0.6396841074448547,0.5249614278324499,0.5311047989198847,0.4609969353511759,0.4609969353511759,0.0015620640135658448,0.1479129511999977,0.7060595106704124,0.9472720809088769,0.9830366237719255,0.001958398845382677,0.8068683060010737,0.5169626763957795,0.3975827387067854,0.7504763259714211,0.7506159181761121,0.1606889760441141,0.09407325779135889,0.5115280266386755,0.045633799622524895,0.020247627373951377,0.8871137811306774,0.0,0.1963146672408212,0.5254086631621595,0.853315197738945,1.0,0.0,0.00047287867960932317,0.5602746157366304,0.10820149486230628,0.47251760532483766,0.17760744905489856,0.48306565778213734,0.8456217360905399,0.010395672267404954,0.5827278216996203,0.11211325573061878,0.4685679011849101,1.0,1.0000000000000002,0.985173007632775,0.4799273685904056,0.45846667147754594,0.999843906927683,0.5065765951259309,0.5918590264530768,0.38594474716243415,0.08318061799850018,0.28241734767090804,0.01040944249626291,0.0009590143066544599,1.0,0.9990436716146434,0.9990432238969333,0.5140645071994233,0.3813104014512791,0.7511831955786807,0.7063839024684291,0.5045599455204957,0.5886566452361672,0.8617354419328529,0.26445582269984463,0.42877225449800627,0.33979089781435423,0.38786312716645416,0.4598447008679318,0.17778568970506664,0.491933161478852,0.022797587500463123,8.504497600370087e-06,6.016003934661285e-05,0.0,0.5158420769776444,0.4379629116616291,0.6280236901714102,0.25544224248889963,0.0,0.0,0.02267703136560933,2.6074624950058827e-05,0.9978194059657699,0.5176097111884851,0.4383563780961586,0.6216867744024898,0.4853604472418983,0.20085627082693414,0.5653758037149894,0.0,0.6686696074141866,0.3546675905203076,0.4887875366191195,0.2588655912301722,0.0,0.0,0.0,1.0,0.0
0.011987204028217069,0.6586415291296399,0.22582787726460996,0.8036957560933099,0.26611609687768945,0.0,0.8023003167259395,0.0,0.2523907393458136,0.3723720649221143,0.6276279350778857,0.23863823809457685,0.4962226755329735,0.49136935000706217,0.4973036350443578,0.6327593933006135,0.638399150186177,0.5117796761780704,0.5178428161288611,0.4508660014785336,0.4508660014785336,0.002343108490215684,0.15329152229892107,0.713798590158218,0.9408874233982164,0.9845546566446022,0.00234969022866403,0.813659371366133,0.5190492814148925,0.40022582843051546,0.7510800623520242,0.7510908750885439,0.16006288876320796,0.08645380990138318,0.5094884446946311,0.052162033772016114,0.024231867320331654,0.8858616422271532,0.0,0.20604189930810715,0.4874925141256677,0.8379143498667799,0.6500016043732297,0.003704887329718076,0.0014808093229419228,0.5553304114316624,0.1168695687231995,0.4722952490496475,0.17748028613340794,0.48913396054646363,0.8298674512397,0.012128284269735667,0.5762433926052549,0.13305260046254036,0.47789918108119117,0.6500016043732297,1.0000000000000002,0.9827281458861515,0.4810686441121389,0.4560737018549413,0.9998369900692801,0.506371208599177,0.5920634133981402,0.39490105239839535,0.07795823748465347,0.28042371576033964,0.012144349578973368,0.0005670704322149334,1.0,0.9994517254795738,0.9994519058150786,0.5198312608615036,0.38412563769519803,0.7526595930912272,0.7030606630124578,0.5086635369397106,0.5945199844632206,0.8633597327428322,0.2700488478593136,0.5779462948044498,0.33468992357552985,0.4646802242694968,0.4574769968989626,0.18041437050902184,0.4908952723658899,0.022797587500463123,8.504497600370087e-06,0.0,0.0,0.5156338635981651,0.437615682784862,0.6294030095695564,0.8175163437636933,0.0,0.0,0.02267691306094352,2.264682505920872e-05,0.997776142735787,0.5175357472620685,0.43826925280672896,0.6215280367166885,0.48613619891943305,0.20027537299459294,0.5585594736886104,0.0,0.6625186443996333,0.36140291437798633,0.4915941117545252,0.2634266233892871,0.0,0.0,0.0,1.0,0.0
0.013696934360642732,0.6547059213778514,0.243110340797438,0.8018855158617137,0.26405184531067144,0.0,0.8023003167259395,0.0,0.2523907393458136,0.37694879073511167,0.6230512092648883,0.251908851746272,0.4975167557917062,0.49275320180509397,0.498677952902262,0.6314923000353114,0.6371141929275002,0.5051900944422656,0.5112238591612914,0.440735067605892,0.440735067605892,0.0031241529668726287,0.1586711935199414,0.7215376696460254,0.9345024330327157,0.98607269519697,0.0027409771717760226,0.8204504711797198,0.48920392772423477,0.4033287691465214,0.7144581773809119,0.6879837559369866,0.11546860062743967,0.1911531085354025,0.5091232356200228,0.059833562536126705,0.02832874653277828,0.8845230537433177,0.0,0.206243521597003,0.5163953182735584,0.8230451283579812,1.0,0.005399484406780175,0.0029391197745631814,0.5495341634505043,0.13431752831176658,0.47568447646650974,0.18080296960825812,0.47544344815950296,0.8233037662052377,0.013860896356539865,0.5782628531172406,0.14123964430631397,0.4791537730801274,1.0,1.0000000000000002,0.9800969214757659,0.4822969249164199,0.45178791630349424,0.9998028387002829,0.5095518473102831,0.5887980703285051,0.4103240874143452,0.07271298411923088,0.27860806442047026,0.013879256661683825,0.0008546547914507485,1.0,0.9991383149428401,0.9991402031183014,0.5184834854133887,0.38688002913897945,0.752643016614926,0.7031135146910183,0.5069824383672576,0.5939212762319707,0.86334661592568,0.2762740781867457,0.5733835968764918,0.14841654669914592,0.30057219174220967,0.4585245015703948,0.18417489805005013,0.49273909652711095,0.022797587500463123,8.504497600370087e-06,4.766562478408787e-05,0.0,0.5156204746761989,0.4377737564850911,0.6233184897132871,0.21547602890725745,0.0,0.0,0.022673565273534774,1.9329962605749997e-05,0.9977020020340956,0.51750104115069,0.438211586396331,0.6211885475065662,0.48453279802111904,0.1993683922970833,0.5675016192450859,0.0,0.6687426333012797,0.36712639869120106,0.4939969601498938,0.2689319669793657,0.0,0.0,0.0,1.0,0.0
0.015615531963071694,0.6705114770780047,0.2586072554011017,0.7950105195058776,0.2648827749058423,0.0,0.7969062469597548,0.0,0.2557175754200607,0.36906898451884906,0.6309310154811509,0.26579536044779317,0.49881083494944845,0.4941370549733861,0.5000522721021385,0.6302252065992469,0.6358292358359869,0.4961062106759042,0.5020902329882502,0.4339407549233495,0.4339407549233495,0.004360699898789733,0.16404989811682724,0.7292767491338363,0.9281182373780542,0.9875907239763515,0.0031322679855767324,0.8272415014007348,0.4437727214701878,0.4066561638469678,0.6596666263048607,0.5938424983239234,0.04941362233172521,0.3506747054116917,0.5095752817391901,0.0661485681155739,0.03244017685470761,0.883242244072853,0.0,0.21515530307974812,0.4771561375154944,0.8144311290735462,1.0,0.007174367409874094,0.004941502840935641,0.5609090665575541,0.13929916315811489,0.4826790611488342,0.18310517355994885,0.4797555146248109,0.811561102724249,0.015593508369704911,0.5815381791059375,0.14343167952004424,0.48642511975605635,1.0,1.0000000000000002,0.97728419409784,0.48360995020495895,0.448096453821145,0.9997718912162004,0.5199459425742072,0.5781834919550554,0.4251937301519437,0.06739654251244476,0.2771425929330279,0.01561416375361413,0.0013290097176983373,1.0,0.9986620257367917,0.9986633819938362,0.4489849713074845,0.3905198454433341,0.6211250847833731,0.9285131880794536,0.44005855414031303,0.5553228668697991,0.6888174730943596,0.2811229249424596,0.5790742460995598,0.2962282820169549,0.30825495735396596,0.4604948280169849,0.1748544731791739,0.48953870389077103,0.022797587500463123,8.504497600370087e-06,0.00022946905858534095,0.0,0.515725461517796,0.43767210694635894,0.6275977929913304,0.07185837872278666,0.0,0.0,0.02266954087074113,1.7871798495451094e-05,0.997647618876241,0.5174384162742924,0.4382217513082203,0.6209044414652527,0.48240697658292825,0.20185175078516598,0.5725596064438122,2.0252746222458725e-05,0.6613221704180824,0.3701874023523511,0.49665588080285955,0.27518639469697753,0.0,0.0,0.0,1.0,0.0
