,timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,indicated_airspeed_m_s.1,true_airspeed_m_s.1,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp_sample,x.1,y.1,z.1,temperature.3,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,timestamp_sample.1,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,dist_bottom,roll,pitch,yaw,thrust_body[0].1,isTakeoff,isClimbing,isDescending,isCruise,isLand
0,33000000,0.0,0.0,0.0,0.5,0.5,900.0,900.0,900.0,900.0,900.0,900.0,0.9738671,0.9738671,0.9928898000000002,0.049313057,0.050276298,0.59011465,0.60164046,0.21329413,0.21329413,12.404602,-0.0013838589999999999,-0.005725703,0.000483996,0.022825766,0.003978438,-0.09619322,0.008008662,0.0,2.3836906000000004,1.5981736,-0.20459056,,0.28647888,4.29e-06,5.85e-06,-3.82e-06,0.0,-0.14291546,0.21224007,-9.984456,6.87e+18,966.1686,12.404602,-0.004379106,-0.009954265,-0.0014547579999999998,-0.12093012,0.22376363,-9.851189,33012000.0,-0.0006910519999999999,-0.002595081,0.006827219,6.87e+18,-0.20406792,-0.21606793,0.40060034,0.04062916,13.253951,25.784863,-0.25061822,8.860341,0.10999999,-37.396408,1764000.0,399.51263,12.404602,96617.48,1.1479754,0.008008662,0.0,2.3836906000000004,0.36994314,0.001481383,0.003720227,0.92904574,0.15,-0.11872603,-0.09004967,0.031830013,-0.0036289029999999997,-0.007339460999999999,0.000880853,398714138.0,327364372.0,400119.0,0.0,0.0,0.0,0.02,3.9266417000000002,39.871413700000005,32.7364371,-1.89e-06,4.44e-07,-1.78e-06,-0.000347552,5.550000000000001e-05,-0.0008527000000000001,-0.038306314,9.459999999999999e-07,-0.2106158,0.1,0.03978659,0.023380762000000003,-0.007389004,0.15,1,0,0,0,0
1,33032067,0.0,0.0,0.0,0.5,0.5,900.0,900.0,900.0,900.0,900.0,900.0,1.6013992280000002,1.601635039,1.6329287469999998,0.707391159,0.721217324,0.019735286,0.020122002,0.237773653,0.237773653,12.404602,-0.00138434,-0.005724911,0.000482807,0.022853686,0.003998869,-0.09615667,0.007443137,0.0,2.326666836,1.596600974,-0.19072858399999998,,2.480635584,5.01e-06,5.51e-06,-3.04e-06,0.0,-0.16059398,0.222150773,-9.919409867,6.87e+18,966.1629239,12.404602,-0.00118587,-0.008305131,-0.008528064,-0.119099636,0.234740297,-9.915238039,33047587.12,-0.0033734790000000004,-0.006229496,0.0029086,6.87e+18,-0.175824788,-0.187824797,0.400600295,0.18490746800000002,13.25399451,25.78481775,-0.250616447,8.375771884,0.10999999,-39.17213474,1805873.975,399.6610924,12.404602,96615.7942,1.1479554440000002,0.008008662,0.0,2.3836906000000004,0.36994314,0.001481383,0.003720227,0.92904574,0.15,0.080697508,0.056566522,-0.069128355,-0.0037829509999999997,-0.0063247880000000005,0.000879989,398714137.8,327364372.0,400119.0,0.0,0.0,0.0020684139999999998,0.017931586,3.489354785,39.871413700000005,32.7364371,2.8100000000000002e-05,4.04e-05,-0.013026028,0.000202692,0.0007490919999999999,-0.007456167,-0.003614838,0.009237766,-0.184557566,0.1,0.039459232000000004,0.023439064,-0.007393172,0.15,1,0,0,0,0
2,33068134,0.0,0.0,0.0,0.5,0.5,900.0,900.0,900.0,900.0,900.0,900.0,2.228931357,2.229402979,2.272967694,1.3654692609999999,1.39215835,1.0628782140000002,1.0836484240000002,0.26225317600000003,0.26225317600000003,12.404602,-0.0013848220000000002,-0.005724118,0.000481617,0.022881606000000002,0.0040192990000000005,-0.096120121,0.006877613,0.0,2.269643072,1.595028348,-0.176866608,,4.674792289,4.26e-06,5.2e-06,-2.15e-06,0.0,-0.1782725,0.232061475,-9.854363734,6.87e+18,966.1572477,12.404602,-0.00042029400000000004,-0.007353814,0.002928772,-0.07748247700000001,0.17221871600000002,-9.808976101,33083174.23,-0.006055905,-0.009863911999999999,-0.0010100180000000001,6.87e+18,-0.147581656,-0.159581664,0.40060025,0.32918577600000004,13.25403802,25.7847725,-0.250614673,7.891202767999999,0.10999999,-40.94786147,1847747.95,399.6154268,12.404602,96616.29312,1.147961416,0.008008662,0.0,2.3836906000000004,0.36994314,0.001481383,0.003720227,0.92904574,0.15,0.005982938,0.004085639,0.019825447,-0.001848289,-0.003970539,0.001205947,398714137.6,327364372.0,400119.0,0.0,0.0,0.004136827,0.015863173,3.05206787,39.871413700000005,32.7364371,5.7999999999999994e-05,8.03e-05,-0.026050276,0.000752935,0.0014426379999999998,-0.014059635,0.031076637999999997,0.018474587,-0.15849933300000002,0.1,0.033478735,0.023508066,-0.007391521,0.071294259,1,0,0,0,0
3,33108202,0.0,0.0,0.0,0.5,0.5,900.0,900.0,900.0,900.0,900.0,900.0,2.856463485,2.857170918,2.9130066410000004,2.023547364,2.063099376,-0.074457362,-0.075914593,0.2867327,0.2867327,12.404602,-0.0013853029999999998,-0.005723326,0.00048042800000000003,0.022909526,0.00403973,-0.09608357099999999,0.006312088,0.0,2.2126193080000003,1.5934557219999999,-0.16300463199999998,,6.868948992999999,3.74e-06,5.58e-06,-3.21e-06,0.0,-0.185250852,0.245085605,-9.807330248,6.87e+18,966.1535823999999,12.404602,-0.007069727,-0.003652795,-0.002978759,-0.14583406,0.20437083600000003,-9.965852075,33118761.35,-0.007268015,-0.012520065,-0.0040695340000000005,6.87e+18,-0.119338525,-0.13133853,0.40060020399999996,0.473464083,13.25408153,25.78472725,-0.25061289999999997,7.406633652999999,0.10999999,-42.72358821,1889621.924,399.633851,12.404602,96616.07135,1.147958788,0.0,0.0,1.5981648000000002,0.6973647,0.0,0.0,0.71671647,0.423484697,0.047197876,-0.009478781,-0.048036129000000004,-0.002824995,-0.007311553,-0.000997202,398714137.4,327364372.0,400119.0,0.0,0.0,0.006205240999999999,0.013794758999999998,2.614780955,39.871413700000005,32.7364371,0.000152008,0.000175432,-0.037144445,0.001735191,0.00261002,-0.022223331000000002,0.022374400000000003,0.027741453,-0.13845364400000001,0.1,0.02820501,0.023623348,-0.007391521,1.0,1,0,0,0,0
4,33144269,0.0,0.0,0.0,0.5,0.5,900.0,900.0,900.0,900.0,900.0,900.0,3.4839956130000003,3.484938858,3.5530455869999997,2.681625466,2.7340404019999998,1.204654103,1.228198257,0.311212223,0.311212223,12.404602,-0.001385784,-0.0057225340000000005,0.00047923800000000005,0.022937447000000003,0.00406016,-0.096047021,0.0057465630000000005,0.0,2.155595544,1.5918830959999999,-0.14914265599999998,,9.063105698,4.64e-06,5.3e-06,-3.42e-06,0.0,-0.146611034,0.27138325399999996,-9.837090331,6.87e+18,966.1584899000001,12.404602,-0.005372488000000001,-0.007361851,0.002401475,-0.150881652,0.257325989,-9.948242003999999,33154348.47,-0.00221171,-0.011005581,-0.0034664270000000002,6.87e+18,-0.09109539300000001,-0.10309539699999999,0.400600159,0.6177423910000001,13.25412503,25.784682,-0.250611126,6.922064537000001,0.10999999,-44.49931494,1931495.899,399.54803030000005,12.404602,96617.08533,1.1479708999999998,0.0,0.0,1.5981648000000002,0.6973647,0.0,0.0,0.71671647,1.0,0.086200271,-0.049988295999999995,0.006231761999999999,-0.00030155,-0.009224859,-0.000257163,398714137.2,327364372.0,400119.0,0.0,0.0,0.008273655,0.011726345,2.17749404,39.871413700000005,32.7364371,0.000287494,0.000306213,-0.046988933,0.002997164,0.0040842,-0.03139724,-0.014424242,0.037027772,-0.122300935,0.1,0.028253712,0.023520988,-0.007391521,1.0,1,0,0,0,0
5,33180336,0.0,0.0,0.0,0.5,0.5,900.0,900.0,900.0,900.0,900.0,900.0,4.111527741000001,4.1127067969999995,4.193084534,3.339703568,3.404981428,-0.988850693,-1.008171297,0.335691746,0.335691746,12.404602,-0.001386265,-0.005721741999999999,0.00047804900000000003,0.022965367,0.004080591,-0.096010472,0.005181039,0.0,2.09857178,1.59031047,-0.13528068,,11.257262400000002,3.68e-06,5.85e-06,0.0,0.0,-0.107971216,0.29768090199999997,-9.866850414,6.87e+18,966.1633972999999,12.404602,0.002120957,-0.005825466999999999,-0.00206872,-0.13371134099999998,0.157879435,-9.885257848,33189935.59,0.0028445959999999996,-0.009491096,-0.00286332,6.87e+18,-0.06285226099999999,-0.074852264,0.400600114,0.762020699,13.25416854,25.78463675,-0.25060935300000003,6.437495421,0.10999999,-46.27504168,1970474.895,399.5929553,12.404602,96616.57922,1.147964854,0.0,0.0,1.5981648000000002,0.6973647,0.0,0.0,0.71671647,1.0,-0.045871485999999996,-0.010661262,0.050539266,0.000221925,-0.008881856,-0.0009779889999999999,398714137.0,327364372.0,400119.3421,0.0,0.0,0.009315863,0.01,1.9155823369999998,39.871413700000005,32.7364371,0.000438572,0.00047563699999999995,-0.05630319599999999,0.004272445,0.005707782,-0.040240826,-0.031772523999999996,0.040829915,-0.111804142,0.1,0.028194887999999998,0.023509225,-0.007391521,1.0,1,0,0,0,0
6,33220403,0.0,0.0,0.0,0.5,0.5,900.0,900.0,900.0,900.0,900.0,900.0,4.73905987,4.7404747369999995,4.833123481,3.99778167,4.075922454,-1.100538772,-1.122039416,0.36017126899999996,0.36017126899999996,12.404602,-0.0013867460000000001,-0.005720949,0.000476859,0.022993287,0.004101021,-0.09597392199999999,0.004615514,0.0,2.041548016,1.588737844,-0.121418704,,13.45141911,3.48e-06,5.06e-06,0.0,0.0,-0.09245056900000001,0.311948674,-9.891910681,6.87e+18,966.1665562999999,12.404602,0.000653452,-0.004091324,-0.00260686,-0.09655092900000001,0.20861539899999998,-9.92713897,33225522.7,0.004630431,-0.008974763,-0.00285396,6.87e+18,-0.029211789,-0.04121179,0.400600069,0.895349602,13.25420516,25.76309306,-0.25017774800000003,5.993120321,0.10999999,-47.97418782,2013117.824,399.65362200000004,12.404602,96615.85988999999,1.147956143,0.0,0.0,1.5981648000000002,0.6973647,0.0,0.0,0.71671647,1.0,-0.047333676,0.089915841,-0.032843048,-0.001536935,-0.006293236,0.00035265,398714137.2,327364372.0,400121.4105,0.0,0.0,0.005179036,0.01,2.538751385,39.871413700000005,32.7364371,0.000646921,0.000787012,-0.063669745,0.005596608,0.007880176,-0.047871012000000004,0.022327718,0.024486603,-0.122083669,0.1,0.028195255,0.023545284,-0.007391521,1.0,1,0,0,0,0
7,33256470,0.033019571,0.015879344,-0.005793899999999999,0.15,0.458823806,900.0,900.0,900.0,900.0,900.0,900.0,5.3665919980000005,5.368242676,5.473162427999999,4.6558597719999995,4.74686348,0.020353064,0.020750353,0.384650792,0.384650792,12.404602,-0.0013872270000000002,-0.005720156999999999,0.00047567,0.023021207000000002,0.004121452,-0.09593737199999999,0.00404999,0.0,1.984524252,1.5871652180000002,-0.107556728,,15.64557581,3.1e-06,4.95e-06,0.0,-5.22e-07,-0.114652473,0.306587817,-9.909302461000001,6.87e+18,966.1668622999999,12.404602,-0.000362609,-0.009942046,0.000586093,-0.143547481,0.15288928699999998,-9.967392576,33261109.82,0.001079982,-0.010087069,-0.0038133909999999997,6.87e+18,0.020278791,0.008278791,0.400600028,0.996523919,13.25422151,25.678415899999997,-0.248483875,5.666781041,0.10999999,-49.44844346,2053117.824,399.5598212,12.404602,96616.93462,1.147968962,0.0,0.0,1.5981648000000002,0.6973647,0.0,0.0,0.71671647,1.0,-0.048042535,-0.08256507,0.0551846,-0.003060637,-0.005681091,-0.001012215,398714137.4,327364372.0,400123.4789,0.0,0.0,0.001042208,0.01,3.161920432,39.871413700000005,32.7364371,0.00085527,0.001098386,-0.071036294,0.0069207719999999995,0.010052571,-0.055501198,0.07642796,0.008143291,-0.132363195,0.1,0.028196943,0.023589338999999997,-0.007391521,1.0,1,0,0,0,0
8,33288538,0.031870089,0.016495634,-0.00594867,0.15,0.37865583399999997,900.0,900.0,900.0,900.0,900.0,900.0,5.994124126,5.996010616,6.113201375,5.313937875,5.417804506,-1.038507102,-1.058800383,0.409130315,0.409130315,12.404602,-0.0013877079999999999,-0.005719365,0.00047448,0.023049127000000003,0.004141882,-0.09590082300000001,0.003484465,0.0,1.9275004880000002,1.5855925919999998,-0.09369475199999999,,17.83973252,3.42e-06,5.35e-06,0.0,-3.7e-06,-0.136854377,0.30122695899999996,-9.926694241,6.87e+18,966.1671684,12.404602,-0.000368579,-0.007758013,-0.0031557729999999997,-0.126320309,0.251079918,-9.923199013,33296696.94,-0.002470467,-0.011199376,-0.004772822,6.87e+18,0.069769371,0.057769373,0.400599986,1.0976982370000001,13.25423787,25.59373874,-0.246790003,5.340441761,0.10999999,-50.9226991,2094991.7980000002,399.6390051,12.404602,96616.05857000001,1.147958546,0.0,0.0,1.5981648000000002,0.6973647,0.0,0.0,0.71671647,1.0,0.009139498000000001,-0.000603846,0.020883011,-0.002675644,-0.006523067,-0.0019035179999999999,398714137.7,327364372.0,400125.5473,0.0,0.0,-0.0030946190000000003,0.01,3.78508948,39.871413700000005,32.7364371,0.001201134,0.001603561,-0.078058244,0.008343991,0.011650298,-0.063182737,0.058408124000000006,0.021462586000000002,-0.138484655,0.100176591,0.028133283,0.023430752000000003,-0.007391521,1.0,1,0,0,0,0
9,33320605,0.030515094,0.016472369,-0.005569964,0.15,0.29848789800000003,900.0,900.0,900.0,900.0,900.0,900.0,6.621656255,6.623778555,6.753240322000001,5.972015977000001,6.088745532999999,1.1103736640000001,1.132070607,0.433609839,0.433609839,12.404602,-0.001388189,-0.005718573,0.000473291,0.023077047000000003,0.004162313,-0.09586427300000001,0.00291894,0.0,1.870476724,1.5840199659999998,-0.079832776,,20.03388922,3.36e-06,5.73e-06,0.0,-1.05e-05,-0.143373682,0.288099864,-9.928364965,6.87e+18,966.1675027999999,12.404602,-0.001809495,-0.005028079,-0.000553454,-0.179875078,0.193259595,-9.930442794,33332284.06,-0.0035762909999999997,-0.011598973,-0.004372926,6.87e+18,0.11925995,0.107259955,0.400599944,1.198872554,13.25425423,25.50906158,-0.24509613100000002,5.014102481,0.10999999,-52.39695473,2140865.773,399.55196800000004,12.404602,96617.03202,1.147970154,0.0,0.0,1.5981648000000002,0.6973647,0.0,0.0,0.71671647,1.0,0.057638104,-0.041709438,0.079529223,-0.0020685260000000002,-0.006915492,0.00046491800000000004,398714137.9,327364372.0,400127.6157,0.0,0.0,-0.007231446,0.01,4.408258527,39.871413700000005,32.7364371,0.001576986,0.002151,-0.085005044,0.009788811,0.013122703999999999,-0.070875475,0.024660644,0.041250577000000004,-0.14369934,0.100391693,0.027929117000000003,0.023660369,-0.007391521,1.0,1,0,0,0,0
