timestamp,indicated_airspeed_m_s,true_airspeed_m_s
10000000,1.1041944,1.1257612
10024000,0.50135905,0.51115626
10048000,1.7057829,1.7391022
10072000,-1.4272594,-1.4551498
10096000,-0.235052,-0.23964378
10120000,0.3111064,0.31718335
10144000,0.78721756,0.80260473
10168000,0.6294697,0.6417658
10196000,-1.6908057,-1.7238442
10220000,1.3047994,1.3302923
10240000,1.4225427,1.450341
10264000,0.42380854,0.43209186
10288000,-1.2180437,-1.2418417
10316000,1.6128014,1.644328
10336000,1.3835535,1.4105836
10360000,2.6765869,2.7288778
10388000,3.0260687,3.0852091
10408000,3.7816148,3.855501
10432000,5.5075245,5.615136
10460000,6.4205527,6.545957
10484000,7.2774644,7.4197054
10508000,8.3506365,8.513858
10528000,9.027625,9.204037
10552000,9.917736,10.111411
10576000,10.7167845,10.926153
10600000,11.440458,11.663963
10624000,12.16677,12.404535
10648000,12.923885,13.176377
10672000,13.378885,13.640278
10696000,14.215547,14.493459
10720000,14.780842,15.0696535
10744000,15.11775,15.412983
10768000,15.920926,16.231953
10792000,16.359602,16.679258
10816000,16.814743,17.143204
10844000,17.261066,17.598207
10864000,17.502195,17.844141
10888000,18.093597,18.447176
10912000,18.369068,18.72789
10936000,18.645002,19.009039
10960000,19.060106,19.43231
10984000,19.292967,19.669834
11008000,19.681433,20.065874
11032000,19.940107,20.329601
11056000,20.267073,20.662846
11080000,20.509771,20.910423
11104000,20.612524,21.015324
11128000,20.925909,21.334665
11152000,21.11056,21.522963
11176000,21.218374,21.632862
11200000,21.46059,21.879725
11224000,21.64806,22.071112
11248000,21.725536,22.150026
11272000,21.941475,22.370182
11296000,22.032764,22.463276
11320000,22.13313,22.565636
11348000,22.305157,22.740973
11368000,22.452383,22.891148
11392000,22.462011,22.901016
11420000,22.554125,22.99485
11440000,22.648394,23.090996
11464000,22.7138,23.157597
11488000,22.79848,23.244066
11512000,22.778889,23.224157
11536000,22.875639,23.322756
11560000,22.986397,23.435629
11584000,22.965366,23.414204
11608000,22.98915,23.438465
11632000,23.027794,23.477953
11656000,23.107431,23.559107
11684000,23.116306,23.56833
11704000,23.110918,23.562801
11728000,23.184212,23.637512
11752000,23.208494,23.662382
11776000,23.26924,23.724482
11804000,23.292124,23.747766
11824000,23.246675,23.701435
11848000,23.26895,23.724318
11876000,23.28375,23.7392
11900000,23.224297,23.678965
11920000,23.290567,23.746527
11944000,23.312737,23.76921
11968000,23.35934,23.816492
11992000,23.391634,23.849543
12016000,23.296532,23.752813
12040000,23.320814,23.777733
12064000,23.32808,23.785164
