timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
10596000,4.1203402e-06,6.6804873e-06,0.0,3.9487764e-05
10612000,3.1242646e-06,5.9833083e-06,0.0,3.887592e-05
10632000,2.9620974e-06,6.868338e-06,0.0,3.4815526e-05
10652000,2.7391122e-06,6.5280105e-06,0.0,1.9389818e-05
10672000,3.2291828e-06,4.951303e-06,0.0,-1.8717554e-05
10696000,2.694495e-06,4.9821297e-06,0.0,-0.0001067217
10712000,2.8683207e-06,5.2634045e-06,0.0,-0.00019551128
10732000,7.0348124e-06,-0.00039592467,0.0,-0.0003328143
10752000,7.5710104e-06,-0.0010360108,0.0,-0.0005067736
10772000,-1.00557945e-05,-0.0016081972,0.0,-0.0007323245
10792000,-4.929117e-05,-0.002116119,0.0,-0.0010034699
10812000,-9.970197e-05,-0.002473467,0.0,-0.0013074484
10832000,-0.0001666531,-0.0028003652,0.0,-0.0016382253
10852000,-0.00024502116,-0.0031110628,0.0,-0.0019821562
10872000,-0.00033828514,-0.0034159475,0.0,-0.0023314275
10892000,-0.00044013574,-0.0037107691,0.0,-0.0026718276
10912000,-0.0005406304,-0.0039751935,0.0,-0.0029928314
10932000,-0.000646866,-0.0042433254,0.0,-0.0032821132
10952000,-0.0007602974,-0.004523331,0.0,-0.0035308262
10972000,-0.00087890745,-0.004806079,0.0,-0.0037382112
10992000,-0.001001848,-0.0050842008,0.0,-0.0038943388
11012000,-0.0011196524,-0.0053404155,0.0,-0.004004136
11032000,-0.0012375001,-0.005586356,0.0,-0.0040592807
11052000,-0.001359376,-0.0058231456,0.0,-0.004060747
11076000,-0.00150763,-0.006091501,0.0,-0.0040014638
11092000,-0.0016085992,-0.006259176,0.0,-0.0039271326
11112000,-0.0017307033,-0.006447763,0.0,-0.0038015225
11132000,-0.0018513133,-0.006623877,0.0,-0.0036488248
11152000,-0.0019733023,-0.0067875157,0.0,-0.0034715966
11172000,-0.0020964677,-0.0069440976,0.0,-0.0032777586
11192000,-0.0022187247,-0.0070977933,0.0,-0.0030730953
11212000,-0.002340186,-0.007248364,0.0,-0.0028670658
11232000,-0.0024605594,-0.0074036564,0.0,-0.0026668333
11252000,-0.0025813074,-0.007567047,0.0,-0.0024777867
11272000,-0.0027018902,-0.007743254,0.0,-0.0023095221
11292000,-0.0028206767,-0.0079215765,0.0,-0.002163282
11312000,-0.0029404873,-0.008112837,0.0,-0.0020432784
11332000,-0.0030589774,-0.008318557,0.0,-0.0019501921
11352000,-0.0031757974,-0.0085421605,0.0,-0.001885106
11372000,-0.0032917652,-0.008774772,0.0,-0.0018448178
11392000,-0.0034065733,-0.0090195155,0.0,-0.0018334255
11412000,-0.003521193,-0.009269923,0.0,-0.0018450068
11432000,-0.0036337494,-0.009526782,0.0,-0.0018801144
11452000,-0.0037456814,-0.0097865425,0.0,-0.0019337542
11472000,-0.0038563698,-0.0100487415,0.0,-0.002001661
11492000,-0.003965439,-0.010314597,0.0,-0.0020800414
11512000,-0.004073673,-0.010577085,0.0,-0.0021648798
11532000,-0.00418095,-0.010833929,0.0,-0.0022544551
11552000,-0.0042852666,-0.011084615,0.0,-0.0023483022
11572000,-0.00438838,-0.011330363,0.0,-0.0024385988
11592000,-0.004489676,-0.011561334,0.0,-0.0025264092
11612000,-0.004589872,-0.011784951,0.0,-0.0026117275
11632000,-0.0046905447,-0.012002837,0.0,-0.002690647
11652000,-0.0047906204,-0.012210731,0.0,-0.0027656518
11672000,-0.00488778,-0.012407336,0.0,-0.0028369788
11692000,-0.004983593,-0.012597778,0.0,-0.0029071837
11712000,-0.0050799022,-0.012783846,0.0,-0.0029778574
11732000,-0.0051758764,-0.012962777,0.0,-0.0030498437
11752000,-0.0052703726,-0.013134215,0.0,-0.003125509
11772000,-0.0053630965,-0.01329949,0.0,-0.0032028276
11796000,-0.005475357,-0.013494492,0.0,-0.0033061162
11812000,-0.0055499715,-0.013620723,0.0,-0.0033837268
11832000,-0.005642663,-0.013776615,0.0,-0.003492086
11852000,-0.0057352767,-0.013930332,0.0,-0.003611379
11872000,-0.005827623,-0.014080744,0.0,-0.0037446828
11892000,-0.0059192483,-0.014230902,0.0,-0.0038918394
11912000,-0.006010534,-0.0143769635,0.0,-0.004052663
11932000,-0.0061017466,-0.014522755,0.0,-0.004226791
11952000,-0.0061936737,-0.014667734,0.0,-0.004416835
11972000,-0.0062866365,-0.014812546,0.0,-0.0046216776
11992000,-0.006378532,-0.014955454,0.0,-0.004836555
12012000,-0.0064686276,-0.015091116,0.0,-0.005065868
12032000,-0.006559699,-0.015222297,0.0,-0.0053064525
12052000,-0.0066509536,-0.015356097,0.0,-0.0055566523
12072000,-0.006740411,-0.015488202,0.0,-0.0058176387
12092000,-0.0068298476,-0.015616561,0.0,-0.0060873646
12116000,-0.0069374004,-0.01576752,0.0,-0.0064210924
12132000,-0.0070099,-0.015863826,0.0,-0.006650555
12152000,-0.0071001174,-0.015978755,0.0,-0.006944174
12172000,-0.0071884138,-0.016089149,0.0,-0.007238065
12192000,-0.0072772885,-0.016196819,0.0,-0.0075303023
12212000,-0.007366308,-0.016301708,0.0,-0.007819588
12232000,-0.007455389,-0.0164017,0.0,-0.008108011
12252000,-0.0075425403,-0.016496466,0.0,-0.008395334
12272000,-0.0076302155,-0.016586868,0.0,-0.008681135
12292000,-0.007718234,-0.016671466,0.0,-0.008968939
12312000,-0.0078055034,-0.016748896,0.0,-0.009256053
12332000,-0.007892755,-0.016822573,0.0,-0.009543143
12352000,-0.007979221,-0.016893696,0.0,-0.009829613
12372000,-0.008064598,-0.016958075,0.0,-0.010119054
12392000,-0.008151197,-0.017018374,0.0,-0.010410862
12412000,-0.008238168,-0.01707168,0.0,-0.01070576
12432000,-0.008324009,-0.017126597,0.0,-0.011000464
12452000,-0.008410254,-0.017176203,0.0,-0.0112971505
12472000,-0.008496369,-0.017222298,0.0,-0.011595927
12492000,-0.008584446,-0.017263444,0.0,-0.011894883
12512000,-0.0086714765,-0.017302886,0.0,-0.012197175
12532000,-0.008757406,-0.017339151,0.0,-0.012499186
12552000,-0.008843745,-0.017373297,0.0,-0.012802222
12572000,-0.008931363,-0.017403087,0.0,-0.0131042665
12592000,-0.009018019,-0.017428862,0.0,-0.013405835
12612000,-0.00910423,-0.017450016,0.0,-0.013707344
12632000,-0.009190064,-0.01747094,0.0,-0.0140099805
12652000,-0.009275722,-0.01749016,0.0,-0.014310068
12672000,-0.009360508,-0.017506234,0.0,-0.014612271
12692000,-0.009446175,-0.017516702,0.0,-0.014913932
12716000,-0.009548674,-0.017527234,0.0,-0.015276198
12736000,-0.009634876,-0.0175292,0.0,-0.015575545
12752000,-0.009703761,-0.017526904,0.0,-0.01581395
12772000,-0.009790091,-0.017525068,0.0,-0.016109716
12796000,-0.009892984,-0.017517503,0.0,-0.016463835
12812000,-0.009962174,-0.017510394,0.0,-0.01670292
12831999,-0.010048376,-0.017497154,0.0,-0.017001545
12851999,-0.010134002,-0.017485462,0.0,-0.017300425
12876000,-0.010234871,-0.017470432,0.0,-0.017656522
12895999,-0.010319506,-0.01746102,0.0,-0.01795413
12915999,-0.010405647,-0.017450524,0.0,-0.018250804
12936000,-0.01049249,-0.017439783,0.0,-0.018548518
12959999,-0.010593009,-0.017426405,0.0,-0.01891096
12979999,-0.010642438,-0.017404357,0.0,0.0
13000000,-0.010551557,-0.017366825,2.1888973e-05,0.0
13028000,-0.010495073,-0.017312085,4.3228236e-05,0.0
13043999,-0.010501807,-0.01727954,4.802314e-05,0.0
13064000,-0.010537749,-0.017238954,4.383544e-05,0.0
13087999,-0.01061605,-0.017191904,8.4060375e-06,0.0
13107999,-0.010698775,-0.0171532,-3.1110572e-05,0.0
13128000,-0.010794649,-0.0171159,-8.3926505e-05,0.0
13151999,-0.010919908,-0.01706492,-0.00015711584,0.0
13171999,-0.01103125,-0.017025163,-0.0002278762,0.0
13192000,-0.011146193,-0.016983904,-0.00029272697,0.0
13220000,-0.011308587,-0.016931815,-0.00039934524,0.0
13235999,-0.011402915,-0.0169037,-0.00045964605,0.0
13260000,-0.011545546,-0.01686815,-0.0005460501,0.0
13276000,-0.011641504,-0.016841559,-0.0006067341,0.0
