timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,true_airspeed_m_s,indicated_airspeed_m_s.1,equivalent_airspeed_m_s,true_airspeed_m_s.1,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x.1,y.1,z.1,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,yaw,dist_bottom,roll,pitch,yaw.1,thrust_body[0].1,isTakeoff,isClimbing,isDescending,isCruise,isLand,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131
27087602,0.012593971,-0.061900123,-0.0077368459999999995,0.5985938000000001,0.0,1496.0,1500.0,1599.0,1499.563713,1499.436287,1468.0,19.57063792,19.99225927,19.57900292,19.58157035,20.00322602,19.62260724,20.04514589,234.7969838,234.7969838,12.14203583,-0.00136636,-0.006338244,0.0028454979999999997,-0.16344341099999998,-0.004743238,-0.099608192,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.021754091,0.212040008,1.4995353130000002,1.5709929930000002,9.437376709,78.35179509,55.91245444,-0.019491006,-0.035484154,-0.011174878999999999,0.0,2.529175098,0.522365774,-9.34264254,-2.46e+27,961.4759995999999,12.14034267,0.24266344899999998,-0.060031069000000006,0.044802489,2.7588020369999997,0.44931979899999996,-9.019538537999999,0.08656733800000001,-0.039385281,0.031518672000000005,42.72702327,46.64516903,3.80405699,4.419947614,15.32743279,20.35137852,-0.100478913,0.087478524,-0.083150358,-40.73686655,440.1954382,12.1406353,96148.24492000001,1.1424002420000001,1.883311023,-0.22651690600000002,0.43537876700000006,0.096697382,-0.030568591000000003,0.026247036,0.106914983,0.192951453,1.637345992,0,0.6827750690000001,-0.033907133,0.104549821,0.722261536,0.598344311,398713846.4,327388595.9,440156.7594,19.38,1.7601839869999998,19.289998999999998,-4.7750228539999995,1.479592912,39.8714138,32.7368418,-2.9760784410000003,175.2607826,-40.78760799,1.706209869,19.45310102,-4.704366392,-0.40471168799999996,0.84729981,0.275611062,1.4682389980000001,41.02513068,0.23654958,-0.074483763,0.002391504,0.59690595,0,1,0,0,0,,,,,
27124339,0.017313993,-0.060463132,-0.007396908000000001,0.59781235,0.0,1496.0,1500.0,1597.0,1489.142829,1509.857171,1469.0,19.5862258,20.00839884,19.59073526,19.5940139,20.01612817,19.63629189,20.05931661,235.08019610000002,235.08019610000002,12.14080416,-0.00136746,-0.006340207,0.002840016,-0.163436597,-0.004657134,-0.099520703,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.060053075,0.210452456,1.527198104,1.639411722,11.81845457,92.58185596,55.97919835,-0.019484351,-0.035572609,-0.011272632,0.0,2.7918981880000002,0.531924525,-9.261302687,-2.24e+27,961.4567872000001,12.13913624,0.333698256,-0.053648367,0.044385524,2.722824205,0.529275493,-8.886514297,0.144793334,-0.04934474900000001,0.035122194,42.94457676,46.83851948,3.805267122,4.408035462,15.32759898,20.35316933,-0.100511407,0.076744807,-0.084166474,-40.51501996,440.37419950000003,12.13938687,96146.15478,1.14237539,2.077521392,-0.48671000700000006,0.312158575,0.171050197,-0.040015423,0.028789452000000004,0.171159586,0.193159047,1.651719163,0,0.6783531759999999,-0.012953999999999999,0.127675924,0.723436382,0.596883009,398713853.0,327388690.5,440351.98799999995,19.38,1.74414876,19.289998999999998,-4.773018513,1.4804674930000001,39.8714138,32.7368418,-2.908272075,176.0367257,-40.97733084,1.687850265,19.484849,-4.69337239,-0.474831157,0.888493733,0.43124358799999996,1.4695299659999999,41.21485374,0.328219096,-0.069182192,0.008049562,0.5949045000000001,0,1,0,0,0,,,,,
27161076,0.035999907000000005,-0.058998207999999996,-0.006725934,0.59592575,0.0,1496.0,1500.0,1596.0,1487.0,1512.0,1470.0,19.61077543,20.03345699,19.60246761,19.60645745,20.02903032,19.64997654,20.07348733,235.36340840000003,235.36340840000003,12.13957249,-0.00136856,-0.00634217,0.0028345329999999998,-0.163429784,-0.004571029,-0.099433214,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.098352059,0.20886490300000002,1.5548608959999999,1.707830451,14.19953243,106.8119168,56.04594225,-0.019449179,-0.035670969,-0.011352682,0.0,2.767129165,0.536327222,-9.106296954,-1.23e+27,961.4348354,12.13793979,0.391247155,-0.047168679000000005,0.059348302,2.66303395,0.490011831,-8.914133396,0.22393202199999998,-0.052349132,0.037638607000000004,43.14741569,47.01715204,3.8064774389999996,4.394103342,15.32774334,20.35603751,-0.100565882,0.067025246,-0.085109756,-40.30482539,440.60559119999994,12.13813871,96143.51024,1.142343954,1.9802428369999998,-0.077689442,0.606338351,0.267569956,-0.046429387,0.036910293,0.235404195,0.19338852,1.6679884269999998,0,0.6725308390000001,0.007510315,0.15099666,0.724414564,0.5951827439999999,398713859.7,327388785.1,440547.2166,19.38,1.7281135330000001,19.289998999999998,-4.771014172,1.4813420730000002,39.8714138,32.7368418,-2.837730023,176.8646323,-41.17782591,1.661319746,19.52073371,-4.670151186,-0.6068801770000001,0.8944827040000001,0.528068292,1.4713917440000002,41.41534841,0.397006422,-0.063827993,0.015670864,0.59237003,0,1,0,0,0,,,,,
27205813,0.05008043,-0.057067488,-0.005750348000000001,0.5936433000000001,0.0,1496.30106,1500.0,1594.0,1480.30106,1518.69894,1471.0,19.64668857,20.07047636,19.61419996,19.618901,20.04193248,19.66366119,20.08765804,235.64662080000002,235.64662080000002,12.13834081,-0.00136966,-0.006344133,0.00282905,-0.163422971,-0.004484925,-0.099345725,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.136651043,0.20727735100000003,1.582523687,1.77624918,16.58061029,121.0419777,56.11268616,-0.019404116000000003,-0.035741304,-0.01145877,0.0,2.742360142,0.540729919,-8.951291222,-2.25e+26,961.4128836000001,12.13674335,0.431258352,-0.03185725,0.064071193,2.700062431,0.600174289,-8.967287842000001,0.303070711,-0.055353515,0.040155021,43.34079695,47.18632481,3.8076878730000003,4.378872905,15.32787367,20.35959817,-0.100634487,0.057957525999999995,-0.08600622599999999,-40.10212006,440.7974615,12.13689101,96141.29102,1.14231761,1.789091683,-0.040002111,0.6329947779999999,0.35596167799999995,-0.041081768,0.041437349,0.294543975,0.193674265,1.683862336,0,0.6662971289999999,0.025918958,0.172652055,0.724930634,0.593093647,398713866.0,327388878.9,440741.8512,19.39584307,1.707127325,19.30881286,-4.756137227,1.482527734,39.8714138,32.7368418,-2.7671879710000002,177.6925389,-41.37832098,1.634789228,19.55661842,-4.646929982,-0.738929197,0.900471674,0.624892996,1.4732535219999998,41.61584307,0.38821285299999997,-0.059928428,0.023208782999999997,0.59106752,0,1,0,0,0,,,,,
27250550,0.044653890999999994,-0.055594156,-0.004385251,0.591585852,0.0,1497.0,1500.0,1592.0,1476.880176,1522.119824,1472.0,19.61970696,20.04303302,19.6259323,19.63134455,20.05483463,19.67734584,20.10182876,235.92983309999997,235.92983309999997,12.13710914,-0.00137076,-0.006346096,0.002823567,-0.163416157,-0.004398821,-0.099258236,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.17495002699999998,0.205689798,1.610186479,1.84466791,18.96168815,135.2720386,56.17943007,-0.019353448,-0.035790081,-0.0115599,0.0,2.6644040490000003,0.531407173,-8.925558775,-7.79e+26,961.3913277999999,12.13554659,0.465172805,-0.026798234,0.077954785,2.528939573,0.564315244,-9.069216613,0.36108851,-0.045808222999999995,0.05072065,43.53417822,47.35549759,3.8088983080000003,4.363642468,15.328004,20.36315883,-0.100703091,0.048889805,-0.086902695,-39.89941473,441.00315980000005,12.13564257,96138.96041,1.142289862,0.7161039840000001,-0.153740393,0.085607295,0.42212641,-0.027389219,0.059379699,0.319623906,0.193984725,1.699415965,0,0.660298044,0.032752703,0.182082943,0.7278528809999999,0.590977578,398713872.0,327388971.9,440935.8772,19.42791328,1.681070114,19.34689668,-4.728075615,1.4840320169999999,39.8714138,32.7368418,-2.703260378,178.47347050000002,-41.56505087,1.597235856,19.58868619,-4.625077279,-0.9310837890000001,0.8492788659999999,0.575288956,1.475780111,41.80257287,0.408425109,-0.056011213,0.031588007,0.58870745,0,1,0,0,0,,,,,
27287287,0.038467789,-0.054582396,-0.003217554,0.5899441999999999,0.0,1498.0,1500.0,1589.0,1479.459292,1519.540708,1472.0,19.6956337,20.12095021,19.63766465,19.643788100000002,20.06773678,19.69103049,20.11599947,236.2130454,236.2130454,12.13587747,-0.00137186,-0.0063480590000000005,0.002818084,-0.163409344,-0.004312717,-0.09917074699999999,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.21324901,0.20410224600000001,1.63784927,1.913086639,21.34276601,149.5020994,56.24617398,-0.019305808,-0.035825752999999995,-0.011670927,0.0,2.5710693719999997,0.518115832,-8.937204588,-1.78e+27,961.3698866000001,12.13434974,0.473338854,-0.013465841999999999,0.081826913,2.435745145,0.5703081170000001,-9.181007676,0.412999385,-0.032634300000000005,0.063613641,43.72755948,47.52467037,3.8101087419999997,4.3484120310000005,15.32813433,20.36671949,-0.100771696,0.039822084,-0.087799165,-39.69670939,441.392516,12.134394300000002,96134.45366,1.142236413,-0.230014002,0.958435961,-0.301265901,0.459665958,-0.016394335,0.067298152,0.34721194,0.19431012399999997,1.7210831180000001,0,0.651898037,0.039650092000000005,0.192650087,0.732346112,0.58890537,398713878.0,327389065.0,441129.9032,19.4599835,1.655012903,19.3849805,-4.700014003,1.485536299,39.8714138,32.7368418,-2.6412452999999996,179.2408197,-41.74780068,1.556495322,19.61965033,-4.603620266,-1.140617392,0.781552437,0.483346303,1.4784989240000002,41.98532268,0.39408314899999997,-0.052377197,0.04050445,0.587422009,0,1,0,0,0,,,,,
27324024,0.037239562999999996,-0.053390035999999995,-0.001594093,0.58751935,0.0,1499.0,1500.0,1587.9615919999999,1481.9615919999999,1517.0384080000001,1473.0,19.63446125,20.05863913,19.64939699,19.65623165,20.08063894,19.70471514,20.13017019,236.4962577,236.4962577,12.134645800000001,-0.00137296,-0.0063500219999999994,0.0028126009999999996,-0.163402531,-0.004226613,-0.099083259,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.251547994,0.202514694,1.665512062,1.981505368,23.72384387,163.7321603,56.31291788,-0.019278994,-0.035861646000000004,-0.011778461,0.0,2.50392937,0.5144233429999999,-8.987280764,-2.46e+27,961.3471955,12.13316105,0.48647885,-0.005597251,0.08714424,2.440189324,0.55153041,-9.311753032,0.45374339700000005,-0.020797819,0.074938525,43.92094075,47.69384315,3.8113191769999997,4.333181594,15.32826467,20.37028015,-0.10084030000000001,0.030754363,-0.088695635,-39.49400406,441.4055319,12.13316304,96134.28984,1.142234337,-0.002472878,-0.024801717,0.305160883,0.478034921,-0.003225444,0.071461756,0.36470746299999995,0.19466018300000001,1.736031788,0,0.646059024,0.043726833,0.19949219399999998,0.7354463240000001,0.586916233,398713884.0,327389158.0,441323.9292,19.49205371,1.628955691,19.42306431,-4.67195239,1.4870405819999999,39.8714138,32.7368418,-2.579367608,180.0302865,-41.93490441,1.5076116819999998,19.64950063,-4.58472158,-1.359352811,0.709988053,0.389219779,1.4815234780000002,42.17242654,0.38851455799999995,-0.04816241,0.051678343,0.5853626999999999,0,1,0,0,0,,,,,
27364761,0.031691221,-0.052647529000000005,0.000140602,0.5864109000000001,0.0,1499.617524,1500.0,1586.0,1483.617524,1515.382476,1473.0,19.68279291,20.10815114,19.66112934,19.6686752,20.09354109,19.71839979,20.14434091,236.77947000000003,236.77947000000003,12.13341413,-0.00137406,-0.006351985,0.002807118,-0.163395717,-0.0041405090000000006,-0.09899577,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.28984697800000003,0.200927141,1.6931748530000001,2.049924097,26.10492174,177.9622212,56.37966179,-0.019284306,-0.035907786000000004,-0.011907731000000001,0.0,2.490549144,0.53043074,-9.116228224,-2.46e+27,961.3219391000001,12.13198912,0.480982955,0.009275961999999999,0.08949264800000001,2.426754389,0.531574983,-9.530394229,0.47156946899999996,-0.011706191000000001,0.08304515900000001,44.11432215,47.86127041,3.81263342,4.3172202760000005,15.32838046,20.37034524,-0.10083928699999999,0.021550382000000003,-0.089587733,-39.28745069,441.5858296,12.13193673,96132.24972,1.142210096,-0.08703384800000001,0.019698429,-0.21191571,0.48676776899999996,0.007721212,0.08254821700000001,0.380793418,0.1950145,1.7505336,0,0.640364933,0.047298614,0.205857231,0.7384489340000001,0.5851205079999999,398713890.0,327389251.0,441517.9552,19.52412392,1.60289848,19.46114813,-4.643890778,1.488544865,39.8714138,32.7368418,-2.517771877,180.8651455,-42.13094376,1.442015813,19.67706497,-4.57107339,-1.5969732719999998,0.630546965,0.29061126,1.485175509,42.368466299999994,0.38436760700000006,-0.04465481599999999,0.062091343,0.5834448,0,1,0,0,0,,,,,
27405498,0.029393842000000003,-0.051693664,0.00191392,0.5843871,0.0,1500.0,1500.0,1584.0,1484.196639,1514.803361,1474.0,19.75148583,20.17836113,19.67286169,19.68111876,20.10644324,19.73208444,20.15851162,237.06268230000003,237.06268230000003,12.13218246,-0.00137516,-0.0063539469999999995,0.002801635,-0.163388904,-0.004054405,-0.098908281,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.328145962,0.19933958899999998,1.720837645,2.1183428269999998,28.485999600000003,192.192282,56.4464057,-0.01931232,-0.035962636,-0.012031778,0.0,2.4771689180000003,0.546438137,-9.245175683,-2.46e+27,961.2966825999999,12.13081718,0.478437975,0.0036969090000000004,0.098195941,2.314116424,0.5173799170000001,-9.694006697999999,0.489395541,-0.0026145639999999998,0.09115179300000001,44.30770362,48.02773482,3.8140049260000004,4.300855791,15.32848823,20.36848212,-0.100799871,0.012271238,-0.090477419,-39.07877466,441.8211767,12.1307109,96129.51282999999,1.1421776000000001,-0.347140415,0.134677922,0.19756305,0.48855037700000004,0.01812161,0.082797412,0.396079691,0.19537431,1.764994105,0,0.63465947,0.05052872,0.21197316300000002,0.741431684,0.5834896620000001,398713895.7,327389343.6,441708.0336,19.55113333,1.560646039,19.49113423,-4.616841368,1.490791133,39.8714138,32.7368418,-2.456176146,181.7000044,-42.32698311,1.3764199430000001,19.70462932,-4.557425199,-1.8345937330000002,0.551105878,0.192002741,1.488827539,42.56450607,0.371481145,-0.040702577999999996,0.074633133,0.5817694999999999,0,1,0,0,0,,,,,
27448470,0.026093188,-0.050796448,0.004111682,0.58257717,0.0,1501.0,1500.0,1583.0,1487.7757550000001,1511.2242449999999,1474.0,19.75119787,20.17833961,19.68459403,19.69356231,20.1193454,19.74576909,20.17268234,237.3458946,237.3458946,12.13095078,-0.00137626,-0.00635591,0.002796152,-0.163382091,-0.003968301,-0.09882079199999999,3.0,-1.0,0.0,15,0,0,1,0,0.0,0,0,0,0,0,0.366444945,0.19775203600000002,1.748500436,2.186761556,30.86707746,206.4223429,56.51314961,-0.019356068,-0.036025499,-0.012146816999999999,0.0,2.414187763,0.57948181,-9.389017476,-2.46e+27,961.2721052,12.129393400000001,0.477092061,0.022246569,0.09566648400000001,2.360592611,0.6061100660000001,-9.74437117,0.48591327799999995,0.001917915,0.097842746,44.50108508,48.19419924,3.815376432,4.2844913060000005,15.328596,20.366619,-0.100760455,0.0029920940000000003,-0.09136710599999999,-38.87009864,441.9538204,12.12949342,96128.02976,1.142160034,-0.05070685,0.109994453,0.243512305,0.48005932,0.020302031,0.088046468,0.41178827700000004,0.19573218899999997,1.7804532819999999,0,0.628523252,0.053688112,0.21831990199999998,0.744587025,0.582046909,398713901.1,327389435.8,441894.2424,19.57318194,1.502518434,19.51318264,-4.590784157,1.4937647219999999,39.8714138,32.7368418,-2.4017932280000003,182.5376334,-42.52268224,1.290894617,19.72644532,-4.552021112,-2.0126632669999998,0.5281333770000001,0.140812782,1.492952875,42.76020488,0.36243467700000004,-0.036920116,0.08526063699999999,0.5805206,0,1,0,0,0,,,,,
