timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
8000000,-0.002881979,-0.004996156,-0.001602048,-0.13232364,0.118072666,-9.834413
8008000,-0.000375089,-0.00989206,0.001970442,-0.21763028,0.16643013,-9.963143
8012000,0.002211539,-0.01000612,-4.18E-05,-0.2327807,0.16315757,-9.972062
8016000,0.002519547,-0.013436991,-0.002501801,-0.22032246,0.13506672,-9.9598465
8020000,-0.003019551,-0.008168193,-0.004352181,-0.21366733,0.15317276,-9.958913
8024000,-0.000592238,-0.010076839,-0.005217533,-0.2252383,0.19462533,-9.935475
8032000,-0.007241003,-0.008180756,-0.001357452,-0.17806709,0.11114122,-9.897044
8036000,-0.006195335,-0.003952104,-0.002680639,-0.17102605,0.13342443,-9.901773
8044000,-0.001082563,-0.0095166,-0.00408823,-0.2631922,0.12135603,-9.914085
8048000,-0.004413278,-0.010130089,-0.00437406,-0.22894533,0.1027261,-9.901424
8056000,-0.001221071,-0.000550271,-0.00114824,-0.16239496,0.23391221,-9.904804
8060000,-0.004560719,-0.002910301,-0.003478912,-0.21056397,0.18726501,-9.901279
8064000,-0.001711667,-0.010348449,-0.003046517,-0.2197392,0.14410521,-9.905371
8068000,0.004209163,-0.004970375,0.005390712,-0.21458945,0.120570116,-9.94829
8076000,0.00207897,-0.008579644,-0.004162288,-0.22953601,0.1299404,-9.94636
8080000,-0.001231755,-0.014569861,-0.00225597,-0.250662,0.19877101,-9.930669
8084000,0.000399992,-0.007929854,0.000536056,-0.2000456,0.1857622,-9.963493
8088000,0.002800627,-0.004559319,0.003270485,-0.1287401,0.20125681,-9.991402
8092000,-0.000505577,-0.008162293,0.000177188,-0.1287401,0.20125681,-9.991402
8096000,0.000863666,-0.009948081,0.000537124,-0.21120732,0.22961958,-10.000367
8100000,-0.000528375,-0.008294262,0.003495821,-0.20574519,0.24501802,-9.942464
8108000,-0.003789828,-0.011851123,0.000251939,-0.29112756,0.20647497,-9.888707
8112000,0.000803899,-0.004310961,-0.003050492,-0.17596234,0.15061922,-9.966604
8120000,0.001231223,-0.001613017,0.000934966,-0.21910831,0.24213748,-9.919162
8128000,0.004868574,-0.000770734,0.002917492,-0.17998138,0.16560821,-9.865463
8136000,-0.004564386,-0.010003865,3.60E-05,-0.12811,0.2383262,-9.9332905
8140000,-0.001175361,-0.008201348,0.002423567,-0.20250563,0.16399097,-9.989745
8148000,0.001351603,-0.006688701,-0.001842548,-0.14553125,0.2064112,-9.989446
8156000,0.001656483,-0.004150496,0.002627915,-0.20113638,0.16516964,-9.9013195
8160000,-0.004156575,-0.006537133,0.003435506,-0.25359872,0.1860271,-9.98019
8168000,0.003025579,-0.008252658,-0.000978252,-0.25406387,0.20935327,-9.943866
8172000,0.00185324,-0.005101561,-0.004918529,-0.2157609,0.25621122,-9.961713
8176000,-0.004341981,-0.007227568,-0.004327362,-0.23597176,0.25276357,-9.952723
8184000,-0.001053556,0.00052632,-0.001817405,-0.20512414,0.18721364,-9.866339
8188000,-0.009431169,-0.002487005,-0.007809084,-0.15680377,0.23859288,-9.99973
8192000,-0.008867026,-0.006382588,-0.00361817,-0.17825963,0.1680249,-9.9547415
8196000,-0.000946074,-0.004396118,-0.001620325,-0.19957708,0.15823472,-9.872734
8200000,-0.005152296,0.001877408,-0.004375194,-0.21839415,0.17633383,-9.950246
8204000,-0.005082789,-0.004935658,0.004541433,-0.22728826,0.19227809,-9.905767
8208000,-0.001778363,-0.008305795,0.006014098,-0.20773031,0.20152874,-9.874104
8216000,-0.004528601,-0.009272455,-0.002038828,-0.18139604,0.13432017,-9.982787
8220000,-0.005180437,-0.010379859,0.00107492,-0.25883132,0.18024379,-9.978792
8224000,-0.004092934,-0.005023155,0.004656541,-0.25177744,0.16839905,-9.957775
8228000,0.000527532,-0.004666636,-0.000509416,-0.16984914,0.15132383,-9.932521
8236000,-0.004409606,-0.002463863,-0.004167171,-0.16837095,0.1922082,-9.941935
8240000,-0.006614409,-0.009912572,0.000859766,-0.25881696,0.26552907,-9.94163
8244000,-0.003192667,-0.006346012,0.000402867,-0.25064337,0.18167526,-9.955402
8248000,-0.00191481,-0.000307677,-0.001529914,-0.17428099,0.16172017,-9.962511
8252000,-0.001706639,-0.002125928,-0.000603827,-0.23173517,0.25598407,-9.940055
8256000,-0.008144125,-0.005543885,-0.001299577,-0.21596824,0.24606776,-9.95466
8260000,-0.006961951,-0.011281004,-0.001380079,-0.21596824,0.24606776,-9.95466
8268000,0.001564116,-0.009409276,-0.00402464,-0.14677922,0.23824352,-9.894961
8272000,0.003266834,-0.001210032,-0.003707004,-0.14206749,0.23692605,-9.940511
8276000,0.007449769,0.003351299,-0.004720722,-0.2052388,0.14436662,-9.940269
8280000,-0.002484423,0.003488416,-0.002227406,1.1450425,0.14041771,-9.973697
8284000,0.001849047,0.003998909,-0.000590346,7.964027,0.18758534,-9.94156
8288000,0.007732856,0.00172069,-0.001815381,18.40254,0.25216985,-9.902844
8296000,-0.003157438,-0.00357261,-0.004578589,34.89131,0.14310314,-9.822918
8300000,-0.006314795,-0.002859988,-0.002497038,40.521023,0.17892566,-9.905579
8304000,-0.004237399,0.002613207,-0.002590544,44.671707,0.14481287,-9.864181
8312000,-0.001679222,-0.006209892,0.001870931,49.715446,0.22768936,-9.88672
8316000,-0.001839017,-0.008122794,-0.001004042,50.8608,0.1736813,-9.84355
8324000,-0.002094629,0.002463321,-0.000579701,52.17647,0.14576764,-9.807468
8332000,-0.004949712,-0.004935246,0.0014926,52.30718,0.16417359,-9.81435
8340000,-0.001337109,-0.008818452,-0.000303545,51.71228,0.17395018,-9.893762
8344000,-0.002201937,-0.003860866,0.004107838,51.49496,0.19034556,-9.935105
8348000,-0.005085916,-0.011662198,0.001933327,51.29256,0.1924125,-9.947631
8352000,-0.000960731,-0.006736906,-0.002558569,50.74429,0.22736175,-9.867573
8356000,0.001781436,-0.003533338,-0.00082877,50.027233,0.25059333,-9.820043
8360000,0.001058155,-0.007339026,-0.004117393,49.444542,0.2892693,-9.887283
8364000,0.003853965,-0.003564967,-0.005396824,49.07996,0.25996014,-9.87503
8372000,-0.000232836,0.000129487,-0.00312714,48.2564,0.26474947,-9.932057
8376000,0.002097828,-0.001977972,-0.000200664,47.649284,0.23248138,-9.909472
8380000,-0.001430874,-0.003554512,-0.002425063,47.00213,0.23324528,-9.921171
8384000,-0.002044819,-0.001890927,-0.006426539,46.58454,0.22905605,-9.944125
8388000,0.001404618,-0.002070449,0.000716173,46.222633,0.19609874,-9.879687
8392000,0.001975787,-0.003912527,-0.002611261,45.83699,0.19225933,-9.862624
8396000,-0.001783469,-0.009055081,-0.007766032,45.294037,0.26188782,-9.877314
8400000,-0.003862019,-0.006545604,-0.00225164,44.723064,0.28181934,-9.872396
8404000,-0.001815408,0.000215721,-0.001761815,44.333023,0.18132512,-9.875086
8412000,0.00101285,-0.006734849,0.001507813,43.63093,0.21567124,-9.895004
8420000,-0.006466296,-0.012642575,-0.003500586,42.615433,0.20275673,-9.849118
8424000,-0.001907155,-0.004527725,-0.001009385,42.275345,0.20301105,-9.837727
8432000,-0.001665145,-0.010050199,0.000658253,41.66112,0.13421845,-9.858427
8436000,-0.001424502,-0.005394783,-0.006261,41.089386,0.17649432,-9.74106
8440000,-0.000489608,-0.008156179,-0.00581519,40.622032,0.10331121,-9.810012
8444000,0.00093241,-0.005069803,0.001996297,40.16906,0.10859363,-9.8781185
8448000,0.003445879,0.000293948,0.003638256,39.889763,0.13118058,-9.838846
8456000,0.003153908,-0.007753389,-0.00206595,39.134758,0.1459988,-9.787309
8460000,-0.002318699,-0.003759433,0.00116536,38.639572,0.15066487,-9.817054
8464000,-0.000599114,-0.003337573,-0.005753755,38.24051,0.20094141,-9.877889
8472000,0.003000193,-0.003401703,-0.007124191,37.690334,0.12792183,-9.881453
8476000,-0.002811327,-0.007024336,-0.002895477,37.278572,0.1834252,-9.85484
8480000,0.001557385,-0.010848526,-0.000545192,36.890682,0.24987379,-9.825539
8488000,-0.001198407,-0.004542756,0.002480112,36.08514,0.17999241,-9.853107
8492000,-0.006128752,-0.005548456,0.003034814,35.84596,0.21421315,-9.863233
8496000,-0.00078545,0.002958626,-0.002690092,35.50283,0.1802705,-9.866731
8500000,0.001732448,0.003611086,-0.000658638,35.051476,0.1633614,-9.857683
8508000,-0.003643996,-0.000393129,-0.003226882,34.37789,0.14441441,-9.914773
8512000,-0.001588951,-0.001444149,-0.003619196,34.073357,0.19824277,-9.881314
8516000,-0.000729773,-0.002586809,0.003521108,33.738777,0.21649171,-9.829226
8520000,-0.001329224,-0.005677183,0.000181399,33.31089,0.21183534,-9.829509
8528000,0.00285049,-0.00480455,-0.002212582,32.65091,0.20836896,-9.853667
8532000,0.003296542,-0.003112914,-0.008729007,32.369526,0.20710021,-9.810078
8540000,-0.001391872,-0.003686316,0.004380025,31.717375,0.1722999,-9.94434
8544000,-7.43E-05,-0.00738743,0.002273028,31.360596,0.17128861,-9.902457
8548000,0.000386073,-0.010549709,0.004879015,31.185959,0.16675876,-9.897534
8552000,0.005792293,-0.006876416,0.00965948,30.933798,0.1987084,-9.967592
8556000,0.000632499,-0.004497226,0.006673518,30.635334,0.1999955,-10.006667
8560000,-0.004529946,-0.001459649,0.000602193,30.29159,0.16639024,-9.913938
8568000,0.002067796,-0.003609039,-0.00090646,29.753138,0.14804508,-9.91636
8572000,-0.000755146,-0.01181595,-0.001363494,29.584373,0.17096049,-9.921709
8576000,-0.001517408,-0.008970019,-0.000900223,29.387434,0.17035653,-9.911717
8580000,0.0016136,-0.003934798,0.004498787,29.072004,0.12418978,-9.92676
8584000,-0.00084577,-0.009531463,0.001427788,28.777693,0.12539998,-9.86037
8588000,-0.000478238,-0.007434816,0.000136922,28.448263,0.11918962,-9.826042
8596000,-0.002368343,-0.003791208,0.00591345,28.055965,0.16962944,-9.873968
8604000,-0.002319652,-0.010171319,0.002649762,27.42119,0.19914703,-9.851991
8608000,-0.000214778,-0.009094436,0.003696744,27.19428,0.2183366,-9.885851
8612000,0.002476388,-0.002472839,-0.001097169,27.068865,0.20755972,-9.918875
8616000,2.27E-05,0.000810252,-0.004311712,26.910364,0.16222279,-9.921357
8620000,-0.005792138,-0.000242058,-0.006739268,26.521492,0.033226777,-9.893835
8628000,-0.000424929,-0.006497496,0.004541325,25.905174,0.19008069,-9.884672
8632000,-0.003007602,-0.004988126,0.000526013,25.716358,0.19203761,-9.949556
8636000,-0.001387032,-0.00668483,-0.003537835,25.604753,0.14985712,-9.936223
8640000,-0.001641429,-0.01114253,-0.003909492,25.309813,0.17920496,-9.904166
8648000,-0.000950465,-0.009683502,0.000226365,24.713995,0.094968125,-9.890944
8652000,0.000792545,-0.01106062,0.004067554,24.489304,0.11153905,-9.802707
8656000,0.002477891,-0.005683279,0.004495418,24.375435,0.13675031,-9.860857
8660000,0.005557285,-0.00195403,0.003956042,24.210205,0.06013818,-9.929739
8668000,-0.001559179,-0.010815094,0.001467795,23.570395,0.046918243,-9.863061
8676000,0.003062063,-0.009209664,0.01572211,23.336693,0.09541981,-9.874355
8680000,0.002784539,-0.004105937,0.013089092,23.078535,0.10546479,-9.868592
8684000,-0.001359391,-0.003313939,0.010416862,22.773367,0.09984711,-9.936359
8688000,-0.005821826,-0.005862752,0.01141768,22.566936,0.055069327,-9.946487
8696000,-0.000742696,-0.006703437,0.015820047,22.2651,0.034136716,-9.9021
8704000,-0.002420616,-0.012460705,0.020113098,21.939005,0.034660023,-9.807414
8708000,-0.006661516,-0.004433414,0.02511046,21.758833,0.052601162,-9.805706
8712000,-0.003913423,-0.009073921,0.026009329,21.571032,0.123128206,-9.903605
8716000,-0.001512896,-0.01162057,0.027608484,21.36547,0.15550604,-9.965619
8720000,-0.001431966,-0.00589435,0.023103192,21.265308,0.06564104,-9.958238
8728000,0.004000938,-0.012910063,0.03116194,20.930431,0.020146178,-9.819656
8732000,0.002115437,-0.005751688,0.028196357,20.723545,-0.03515227,-9.865928
8736000,0.001485037,-0.007544972,0.03284568,20.58297,0.007894775,-9.898098
8740000,0.00253466,-0.009203378,0.03858094,20.398493,0.049083214,-9.877961
8748000,-0.002726183,-0.003071498,0.042852554,20.048767,0.032813706,-9.981795
8752000,0.005608413,-0.011018946,0.05677496,20.171125,-0.45032102,-10.343566
8756000,0.013275888,-0.013837174,0.07341368,20.363861,-0.74414766,-10.592051
8760000,0.014738938,-0.012510381,0.08404037,20.254126,-0.5700102,-10.520029
8764000,0.020705316,-0.024020992,0.09912764,19.961359,-0.56606066,-10.56646
8768000,0.027723411,-0.030258946,0.11824029,19.68237,-0.5896568,-10.595538
8772000,0.03157172,-0.0342234,0.14161576,19.448025,-0.64433324,-10.659647
8780000,0.050446756,-0.038041145,0.15487961,19.30045,-0.5349647,-10.614656
8784000,0.06057626,-0.04408039,0.18084566,19.046143,-0.51363975,-10.610475
8788000,0.06332844,-0.058576807,0.19192731,18.759632,-0.5253396,-10.574329
8792000,0.066767484,-0.061782714,0.20400031,18.570408,-0.5509337,-10.565102
8796000,0.07745284,-0.0634468,0.21478072,18.42871,-0.4751774,-10.561848
8800000,0.08370671,-0.06413934,0.2188342,18.330595,-0.4696792,-10.546603
8804000,0.09259041,-0.059006117,0.23364265,18.202145,-0.49852508,-10.477977
8808000,0.10240796,-0.061298534,0.24386327,17.961859,-0.4664077,-10.40091
8816000,0.104958154,-0.07420975,0.26204866,17.623043,-0.2956547,-10.4278345
8820000,0.12170512,-0.06817109,0.26792756,17.45858,-0.2603505,-10.321255
8824000,0.12970005,-0.06841788,0.2742722,17.238686,-0.31570864,-10.306327
