timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
9120000,-0.1169878,-0.1289878,0.40060008,-0.2889668,13.254137,21.825756,-0.17143238,15.915196,0.10999999,-18.705496
9336000,-0.11925464,-0.13125464,0.40060008,-0.25442556,13.25409,24.665907,-0.22823633,12.215843,0.10999999,-25.81597
9528000,-0.07523178,-0.087231785,0.40060008,0.27321666,13.254072,25.722027,-0.24935909,9.1818695,0.10999999,-34.371586
9720000,0.12108483,0.10908483,0.40060008,1.1660845,13.25404,25.822844,-0.25137606,6.5654836,0.10999999,-43.497276
9936000,0.502416,0.49041602,0.40059984,1.9290735,13.254358,25.287214,-0.24065712,4.3266835,0.10999999,-53.1617
10128000,0.97628105,0.9642811,0.40059882,2.6726735,13.254683,24.616606,-0.22723846,2.8326974,0.10999999,-60.706676
10320000,1.5916809,1.5796809,0.40059882,3.3961284,13.254958,23.922533,-0.21335149,1.7234288,0.10999999,-67.1998
10536000,2.438099,2.426099,0.40059483,4.164422,13.255503,23.23471,-0.19958416,0.8493782,0.10999999,-73.32756
10728000,3.327339,3.3153389,0.40060282,4.882224,13.255962,22.775667,-0.19039409,0.29367223,0.10999999,-77.959885
10920000,4.344521,4.332521,0.40060282,5.608166,13.25657,22.468824,-0.18424508,-0.1082619,0.10999999,-82.03216
11136000,5.649992,5.6379924,0.40058687,6.429056,13.257521,22.24185,-0.17968658,-0.41118643,0.10999999,-86.13092
11328000,6.9546676,6.9426675,0.40060282,7.009947,13.258256,22.128052,-0.17739591,-0.55235803,0.10999999,-89.49899
11520000,8.35005,8.33805,0.40060282,7.3530107,13.259282,22.091206,-0.17663847,-0.5576456,0.10999999,-92.6963
11736000,9.822732,9.972223,0.7525085,7.623757,13.260103,22.121962,-0.17723717,-0.49834383,0.109308444,-95.43457
11928000,10.284503,11.457312,2.5466387,7.702722,13.26121,22.00729,-0.17492159,-1.6286104,0.10358656,-92.57795
12120000,11.030031,12.952923,3.3034499,7.651685,13.262087,21.542372,-0.1656057,-2.0916154,0.09782673,-90.02089
12336000,12.010731,14.56911,3.639476,7.114618,13.263068,21.02578,-0.15525423,-1.7573491,0.09153091,-87.5354
12528000,12.934962,15.891466,3.7520669,6.6021085,13.264023,20.77679,-0.15025535,-1.2814431,0.086034894,-85.56886
12719999,13.879562,17.135214,3.7942405,6.282128,13.264793,20.721994,-0.14914402,-0.9060364,0.08052253,-83.720665
12936000,14.952431,18.467165,3.8074043,6.010377,13.265617,20.75842,-0.14985606,-0.6288862,0.07421329,-81.69857
13128000,15.909865,19.604385,3.8079512,5.8122597,13.266493,20.843458,-0.1515393,-0.4819405,0.06848047,-79.91317
13344000,16.988678,20.843203,3.8045044,5.6503196,13.267087,20.890741,-0.15247308,-0.39869195,0.061911102,-77.90949
13536000,17.948254,21.91974,3.8002458,5.552619,13.267831,20.907557,-0.15279451,-0.362324,0.056007974,-76.144844
13728000,18.908075,22.97185,3.7963307,5.4624214,13.26858,20.874971,-0.15212782,-0.34101585,0.05007282,-74.40114
13944000,19.987995,24.140333,3.792157,5.388333,13.269161,20.840366,-0.1514241,-0.3195178,0.043394424,-72.47642
14136000,20.947971,25.169369,3.7888944,5.3392277,13.269964,20.791914,-0.150439,-0.3066689,0.03745977,-70.795845
14328000,21.907963,26.185415,3.7860916,5.2927594,13.270566,20.709148,-0.14877164,-0.29320255,0.03155619,-69.15575
14544000,22.98797,27.313078,3.7837727,5.2385354,13.27132,20.626308,-0.14709976,-0.2712097,0.024962977,-67.3588
14736000,23.947977,28.30816,3.782019,5.198316,13.271972,20.572777,-0.1460161,-0.25276905,0.019134086,-65.794
14928000,24.90798,29.295286,3.7806628,5.1755486,13.272497,20.510674,-0.14476353,-0.24888675,0.013342696,-64.26136
15144000,25.987988,30.39876,3.7794895,5.154795,13.2732,20.455479,-0.14364557,-0.24147315,0.00686184,-62.56673
15336000,26.947994,31.375492,3.7786531,5.135005,13.274035,20.397617,-0.14247164,-0.24257387,0.001132626,-61.08484
15528000,27.908,32.35383,3.7777367,5.114933,13.274581,20.346455,-0.14143747,-0.24298254,-0.004558983,-59.63042
15744000,28.988008,33.444584,3.7771993,5.089536,13.27524,20.29478,-0.14039081,-0.239429,-0.010929655,-58.018124
15936000,29.948015,34.405434,3.7771573,5.0635614,13.275919,20.245024,-0.1393821,-0.2271769,-0.016555412,-56.60721
16128000,30.908022,35.359135,3.7774725,5.027921,13.276476,20.223845,-0.13894737,-0.2244818,-0.022160176,-55.206406
16344000,31.98802,36.4292,3.7779691,4.9847274,13.277121,20.16907,-0.13783897,-0.2150747,-0.028423605,-53.650143
16536000,32.94801,37.370407,3.7788444,4.9395676,13.277724,20.12304,-0.1369063,-0.201559,-0.033951398,-52.28307
