timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,true_airspeed_m_s,indicated_airspeed_m_s.1,equivalent_airspeed_m_s,true_airspeed_m_s.1,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x.1,y.1,z.1,temperature.3,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ground_contact,maybe_landed,landed,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,dist_bottom,roll,pitch,yaw,thrust_body[0].1,timestamp.1,isTakeoff,isClimbing,isDescending,isCruise,isLand
53515512.0,-0.040869191,0.0637724,0.188755501,0.0,0.0,1594.0,1500.0,1000.0,1520.0,1479.0,1526.0,15.03195547,15.40064759,15.91104205,15.84682294,16.23471993,15.67955816,16.06336085,145.4945362,145.4945362,11.75165605,-0.001459218,-0.005797111,0.000112882,-0.19989493100000005,0.178894382,-0.02691528,2.0,1.120624125,2.120624125,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361148442,-0.131646614,-3.066869281,-1.485729583,-3.70084824,261.5039498,43.18370472,-0.011495818,0.014513821,0.068784736,0.0,-1.3613065430000002,0.125473189,-9.306114076,2.2e-23,954.5949236,11.75188177,-0.156406164,0.09823057,0.377395253,-1.39495055,0.24764333,-9.492395325,-0.15672331,0.081491545,0.367550794,2.2e-23,95.36510904,99.57376794,-2.44345982,-2.33384178,15.36721733,15.06001041,0.006144138,-0.576412524,-0.11972618,77.63289471,500.1340518,11.75146132,95460.24096,1.134225598,-0.6952133070000001,-0.08998547400000001,0.242340237,-0.150673011,0.101428827,0.374751262,0.348448549,-0.133820982,-3.055090635,0.054069682,-0.05830787,-0.17564089,-0.981234074,0.0,398728312.6,327429755.8,500721.9122,15.47322865,-13.40195955,7.675131026,1.120377991,2.621219048,0.0,0.0,0.0,39.87141370000001,32.7364368,156.0515679,558.8422916000002,-100.4145932,-13.62827391,7.055676075,1.436668706,-1.740790009,-5.319777365,2.163913129,100.5702632,-0.140916992,0.140183482,0.218136693,0.0,53515512.0,0.0,0.0,1.0,0.0,0.0
53540297.0,-0.03960207095791583,0.06109329912825651,0.18937289883567135,0.0,0.0,1593.1253150901803,1500.0,1000.0,1518.5961277955912,1480.4038722044088,1527.576621012024,15.050561726873747,15.419556796232465,15.909647854068137,15.845562221943888,16.233425238657315,15.677639599719438,16.061392328557115,145.00716612484968,145.00716612484968,11.751816088256513,-0.0014589392565130261,-0.005797247713426854,0.00011241793386773547,-0.1999048882945892,0.17887727459318636,-0.026833122066132264,2.0,1.1225992694488978,2.122599269448898,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3552845775450902,-0.13192788820440882,-3.0645192326372745,-1.8223143008016032,-3.8012919235811626,261.11213990380764,43.17227471799599,-0.011492186739478959,0.014602687765531062,0.06855147175350702,0.0,-1.3782543619519039,0.12963089723046092,-9.283020692298596,2.2e-23,954.6012095314629,11.752130641603207,-0.15675948238276552,0.09571902586372745,0.3773720383006012,-1.4070949943466933,0.17689237331663327,-9.459627114118236,-0.15889654688777555,0.07714337521843687,0.36729150103607217,2.2e-23,95.2935162514028,99.51375436851703,-2.4673936183527054,-2.3774419331643286,15.367163692765532,15.07526714993988,0.005837930304609219,-0.5456932820581162,-0.11770168200400802,77.51571711537073,500.2028613386774,11.751702588817635,95459.45338432866,1.1342162627515031,-0.2836977243026052,-0.5081027095911823,0.4349283077334669,-0.15342662904408816,0.09679426461523047,0.3710124930781563,0.3404566405591183,-0.13604004446893786,-3.055206147212425,0.05396100545891783,-0.05962418105210421,-0.17174953826052106,-0.9818481428637275,0.0,398728279.56092185,327429781.4717435,500693.50596012024,15.446070406232465,-13.457957825350702,7.522157602154309,1.1782983340901805,2.6315483648877755,0.0,0.0,0.0,39.87141370000001,32.7364368,155.6668648234469,559.0343599895793,-100.3731145741483,-13.675911285851702,6.910954391058117,1.496259953757515,-1.7524831486533066,-5.270318006270541,2.127779733825651,100.5287845741483,-0.1410142438557114,0.13854170868537072,0.2132793150721443,0.0,53540297.38476954,0.0,0.0,1.0,0.0,0.0
53565083.0,-0.04017129205811623,0.05795887054709419,0.18901018046292586,0.0,0.0,1591.0812109238477,1500.0,1000.0,1518.5919663326654,1480.4080336673346,1528.0364641282565,15.013521859699399,15.381661681282566,15.908253658136273,15.844301498697394,16.23213054731463,15.675721044629258,16.059423812304612,144.51979599779557,144.51979599779557,11.751976121322645,-0.0014586599939879759,-0.005797383907815631,0.00011195386773547094,-0.19991484610821644,0.17886016770541083,-0.026750964651302604,2.0,1.1245744138977956,2.1245744138977956,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34942071309018036,-0.13220916240881764,-3.0621691842745493,-2.1588990186032064,-3.901735607162325,260.72033000761525,43.160844715991985,-0.011488315164328657,0.014687260529058116,0.06831985285771544,0.0,-1.4005892931863728,0.14798066721042086,-9.259148509092183,2.2e-23,954.6113391993988,11.752389395691383,-0.15293477626252505,0.09346461734268537,0.37304346452505016,-1.3970109552184369,0.1718770517735471,-9.439646518541082,-0.1609171896953908,0.07276022434669338,0.3670659673466934,2.2e-23,95.22192346799599,99.45374079184369,-2.491327417224449,-2.421042086847695,15.367110055531063,15.090523889879758,0.005531722609218437,-0.5149740401162325,-0.11567718348897796,77.39853951555111,500.1698025440882,11.75195851008016,95459.83744368739,1.1342208340901803,-0.07680602535470941,-0.36100896271943883,0.07222511884168337,-0.152826740002004,0.0947425727234469,0.3691655795350702,0.33244174703607215,-0.1379213891042084,-3.0553401605370745,0.0538051836513026,-0.06077664735470942,-0.167838665498998,-0.9824607324689378,0.0,398728246.88517034,327429804.3925852,500658.8579759519,15.423018584108217,-13.508207292064128,7.380682132438877,1.234576128246493,2.641203967238477,0.0,0.0,0.0,39.87141370000001,32.7364368,155.2821617468938,559.2264283272547,-100.3316359482966,-13.723548666893787,6.766232707116232,1.5558512020340682,-1.7641762883066132,-5.220858647541082,2.0916463386513025,100.4873059482966,-0.1435476569779559,0.1329910440480962,0.20936452586172344,0.0,53565082.76953908,0.0,0.0,1.0,0.0,0.0
53590982.0,-0.040299559360721444,0.05714724458116233,0.1884761570761523,0.0,0.0,1588.7732348957916,1500.0,1000.0,1519.0,1480.0,1528.5263553947896,14.962707403947897,15.329652621543087,15.906859462204409,15.843040773046093,16.230835855971943,15.673802491943887,16.057455295671343,144.0324258745491,144.0324258745491,11.75213615476954,-0.001458380769539078,-0.005797519861723447,0.00011148980160320641,-0.19992480416232464,0.1788430607795591,-0.02666880747695391,2.0,1.1265495583466933,2.1265495583466936,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34355684863527053,-0.13249043661322646,-3.0598191359118236,-2.4954837364048097,-4.002179290464929,260.3285200835671,43.14941471398797,-0.011485513885771542,0.014768359084168335,0.06808547671743488,0.0,-1.4254201837795593,0.17290591009418838,-9.234915492416834,2.2e-23,954.6232497769539,11.752652728537074,-0.15214801141482967,0.09048924600601203,0.3697923167014029,-1.381263161503006,0.16614129433667332,-9.425328513034067,-0.16286713254308618,0.06836086629859718,0.3668560750200401,2.2e-23,95.15033068420843,99.3937272155511,-2.5152612160581165,-2.464642240492986,15.367056418296594,15.105780627034068,0.005225514913827656,-0.4842547984529058,-0.11365268501202405,77.28136191332665,500.1172017456914,11.752221523747494,95460.4316786974,1.134227891731463,-0.07002582195791587,-0.11177136797595191,-0.3128209386973948,-0.1513393211462926,0.09230227924248496,0.3688273451683367,0.3266152364228457,-0.13897294615631262,-3.0533727806813626,0.054678222541082164,-0.06128938750501002,-0.16505286930460922,-0.9828543281503006,0.0,398728214.3777555,327429826.0667335,500621.3180639279,15.401869348376755,-13.55579321531062,7.244533900436873,1.2900928961482967,2.650547423857715,0.0,0.0,0.0,39.87141370000001,32.7364368,154.9013783032064,559.4141613450902,-100.28985269238477,-13.770149483607215,6.623847605374748,1.6145358293186374,-1.7649303978817634,-5.168945741593187,2.057477444683367,100.44552269238477,-0.14629358791983968,0.1262672810741483,0.20594159767334672,0.0,53590982.38276553,0.0,0.0,1.0,0.0,0.0
53618654.0,-0.038352630298597194,0.06029694286372747,0.18843808590981964,0.0,0.0,1586.977632470942,1500.0,1000.0,1519.0,1480.0,1529.8557062925852,14.935622261903807,15.301788670621242,15.905465266272545,15.84178004739479,16.229541164248495,15.671883938877755,16.055486774609218,143.5450557955912,143.5450557955912,11.752296193026051,-0.0014581019879759518,-0.005797655853707415,0.00011102573547094188,-0.1999347621783567,0.17882595341082164,-0.026586650264529058,2.0,1.1285247027955911,2.128524702795591,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3376910679218437,-0.13277180056312626,-3.0574867838597193,-2.8274288234549094,-4.1019014658396795,259.93678908136275,43.13842285883768,-0.01148461653507014,0.014846775466933868,0.0678444686252505,0.0,-1.4476957756813629,0.1966368062244489,-9.212971922420842,0.11844554689378736,954.6347089527054,11.752917280581164,-0.15927721728456914,0.08593530068537075,0.37186996762925856,-1.374452502507014,0.1118020101503006,-9.409756773997996,-0.16470383729458918,0.06426869844689378,0.3665292914569139,0.11844554689378736,95.07873789599199,99.33371364368737,-2.539195014448898,-2.508242393657315,15.367002781062125,15.12103735975952,0.0049193071803607215,-0.4535355572324649,-0.11162818701603207,77.1641843111022,500.0987350815631,11.752486179579158,95460.6098261523,1.1342299980040078,-0.23887701490581162,-0.12232859628256516,-0.2691641454589179,-0.15096027017835673,0.08731415752104209,0.36958123778156315,0.3242944177755511,-0.13909600755911825,-3.04804867396994,0.05723376387975952,-0.06097583610821643,-0.16407739721242487,-0.9828932778276553,0.0,398728181.8703407,327429847.7851703,500583.77815190377,15.380720107835671,-13.603379134128256,7.108385668915832,1.345609664492986,2.659890880476954,0.0,0.0,0.0,39.87141370000001,32.7364368,154.5280914322645,559.5936028042083,-100.24748680681363,-13.814767795711422,6.485931378016032,1.671486480995992,-1.74476285902004,-5.112340257643287,2.0270657946132267,100.40315680681363,-0.1473720097955912,0.12178689547895792,0.20214911823046094,0.0,53618653.53907815,0.0,0.0,1.0,0.0,0.0
53643439.0,-0.0393462346232465,0.05561148282965932,0.1885451416372746,0.0,0.0,1585.7972563386772,1500.0,1000.0,1519.0,1480.0,1529.1800548657316,14.96532452987976,15.332137008276552,15.904071070340683,15.840519321743487,16.228246465310622,15.669965378597194,16.05351826076152,143.05768564448897,143.05768564448897,11.752456231282565,-0.0014578224849699398,-0.005797792567134269,0.00011056166933867735,-0.1999447194729459,0.17880884676352707,-0.026504492330661322,2.0,1.130499847244489,2.1304998472444887,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33178897915230465,-0.1330548649539078,-3.0554897303246493,-3.0714651173186374,-4.187952973799599,259.54655435170343,43.135732733547094,-0.011481136418837676,0.014922943833667336,0.06759294478156312,0.0,-1.4215551818517034,0.19773796528056112,-9.234407333026052,2.4811225086172337,954.6376143408818,11.753204933226453,-0.15367905385571143,0.07895527135671343,0.37440810328657315,-1.3853384298837674,0.15650893293787574,-9.379007067747496,-0.16439497811823647,0.06599696730861723,0.3639877265711423,2.4811225086172337,95.00714511498998,99.27370006460922,-2.5631288135611223,-2.5518425468216432,15.366949143827656,15.136294099699398,0.004613098725450902,-0.42281631529058117,-0.10960368902004008,77.04700670887776,499.8222681769539,11.752772016973948,95463.78736519038,1.13426773850501,-0.29043840713226454,0.17023274839679348,0.21141512617635244,-0.1497866104729459,0.0859142416513026,0.3703475514769539,0.3164561547194389,-0.1436539724488978,-3.0481506842124246,0.0572946408496994,-0.06345132663527055,-0.16030016776553108,-0.9833545572845691,0.0,398728149.3629258,327429869.43146294,500546.2382398798,15.35957086729459,-13.65096506016032,6.972237437394791,1.4011264321162324,2.669234337096192,0.0,0.0,0.0,39.87141370000001,32.7364368,154.16861456533067,559.7577697302606,-100.20404755851703,-13.855734019639279,6.35624755202004,1.72524286349499,-1.68605420352505,-5.047090274054109,2.003575606266533,100.35971755851705,-0.146829078244489,0.1389414623486974,0.18955070403807617,0.0,53643438.9238477,0.0,0.0,1.0,0.0,0.0
53668224.0,-0.03981748419038076,0.057514516386773545,0.18490972180961926,0.0,0.0,1586.3304599498997,1500.0,1000.0,1519.5546623687376,1479.4453376312624,1528.4428857715432,14.994095068877755,15.361546836873748,15.902676874408819,15.839258596092185,16.226951771943888,15.668046823887776,16.051549741342686,142.5703155490982,142.5703155490982,11.752616269539079,-0.0014575429819639277,-0.005797928723446894,0.00011009760320641282,-0.1999546773246493,0.17879173955911823,-0.026422334953907816,2.0,1.1324749916933867,2.1324749916933867,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32581289447094186,-0.1333413934809619,-3.0541760264168336,-3.1363406721122247,-4.246143252120241,259.1593688753507,43.14996178853708,-0.011478309240480962,0.01501819057715431,0.06732491141482966,0.0,-1.382669302527054,0.19288197431663326,-9.267262013138277,5.434580620825653,954.6382679847695,11.753498669559118,-0.15235881515230462,0.07721855211623246,0.37148338016633264,-1.395625801533066,0.16687712859118237,-9.324746337140281,-0.16352131208016032,0.06925743289178357,0.3608631321743487,5.434580620825653,94.92892022336673,99.20256333226453,-2.5571784377595193,-2.5937860740300605,15.366895244749498,15.152062393066132,0.004296654967935872,-0.39153691170541083,-0.10814385192184368,76.92248816288577,499.71617059178357,11.753058522905812,95465.02263689379,1.13428242450501,-0.19581014943086167,0.2975317757014028,0.07779733518236459,-0.14748820677955912,0.08497983093186372,0.3655281504509018,0.3086231552785571,-0.13983471542284567,-3.0482681733166332,0.05670941517835671,-0.061801895503006014,-0.15637598384168336,-0.9841225866212425,0.0,398728116.855511,327429891.13346696,500508.6983835671,15.338421626753506,-13.698550980621242,6.836089205873748,1.456643199739479,2.6785777931583166,0.0,0.0,0.0,39.87141370000001,32.7364368,153.8091376426854,559.9219367120243,-100.16060831022044,-13.896700249138277,6.226563726581162,1.778999245993988,-1.627345547472946,-4.98184029046493,1.9800854179198397,100.31627831022044,-0.14945829717034068,0.13888989499799598,0.18425144280360722,0.0,53668224.308617234,0.0,0.0,1.0,0.0,0.0
53696809.0,-0.040300608450901804,0.0601944080501002,0.17985715065731464,0.0,0.0,1586.3697409639278,1500.0,1000.0,1519.3637259699399,1479.6362740300601,1529.2665330661323,15.015356805551102,15.383287124408817,15.901282678476955,15.837997870440882,16.225657080601202,15.666128271202405,16.0495812198998,142.0829454739479,142.0829454739479,11.75277630779559,-0.0014572637955911824,-0.00579806467735471,0.0001096335370741483,-0.19996463506212425,0.17877463246893788,-0.026340177779559118,2.0,1.1344501361422845,2.1344501361422847,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198099263827655,-0.13362918056112225,-3.0531105901362725,-3.136125454480962,-4.294211284823648,258.77329122124246,43.170337736793584,-0.011476173016032064,0.015116001983967935,0.06705448865330661,0.0,-1.33915294146493,0.1858616953527054,-9.304265420661322,8.60267505092986,954.6381035488978,11.753794616152303,-0.15240503121643287,0.07641663018837676,0.3686519485791583,-1.390927239511022,0.1628615027975952,-9.295984490426854,-0.16244244611022043,0.07307456019038076,0.3575267177034068,8.60267505092986,94.84788077398798,99.1267061208016,-2.5385457223446894,-2.6350265571743487,15.366841231543086,15.168047780781563,0.003975866961923848,-0.3600197848817635,-0.10692364752104208,76.79485424016032,499.73099534408817,11.753358459498997,95464.85892018036,1.134280466028056,-0.15768775556312628,0.24467720838677354,-0.015561470396793564,-0.14790741363727455,0.08316288445490982,0.36142378058517033,0.30231095983767536,-0.13585445977955912,-3.046996538977956,0.05684216461122245,-0.05992396765731462,-0.15323668230661322,-0.9847290544729459,0.0,398728084.31643283,327429912.8240481,500471.15851583163,15.317272386212425,-13.74613690222445,6.699940974352706,1.5121599676793587,2.687921249334669,0.0,0.0,0.0,39.87141370000001,32.7364368,153.44101512344693,560.0860053677357,-100.11487454729459,-13.93747713713427,6.0950030741222445,1.8330998750300602,-1.5706486048456914,-4.923169863196393,1.9636666259619238,100.27054454729459,-0.15344712223246493,0.1318767376553106,0.18085486703006012,0.0,53696808.9759519,0.0,0.0,1.0,0.0,0.0
53730704.0,-0.04091554775751503,0.06039606573547094,0.17505775086573147,0.0,0.0,1584.9238476953908,1500.0,1000.0,1518.0761523046092,1480.9238476953908,1531.8476953907816,15.02101444737475,15.389065855230461,15.899888483306613,15.836737145551103,16.224362389258516,15.664209717755512,16.047612699218437,141.59557539118236,141.59557539118236,11.75293634529058,-0.0014569849759519036,-0.00579820070741483,0.00010916947094188377,-0.19997459243286572,0.178757525745491,-0.026258020529058117,2.0,1.1364252806673345,2.1364252806673347,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31380695837074146,-0.13391696764128258,-3.0520451542224447,-3.135910236482966,-4.342279317160321,258.38721356713427,43.19071368138276,-0.011474755671342686,0.015206791877755511,0.06678846372945892,0.0,-1.300779199539078,0.17746986874348697,-9.33214928585972,11.181317115222447,954.6385225995992,11.754093646152304,-0.15230461685971944,0.07408055280761523,0.3682099438997996,-1.3643235642064127,0.1572735072945892,-9.316899011759519,-0.16120099361322646,0.07602038303807615,0.3544070249238477,11.181317115222447,94.76627476741483,99.04989870158317,-2.5173601221082165,-2.67612552148497,15.366787192525049,15.18407686803607,0.003654203889779559,-0.32845480557915835,-0.10575167994789579,76.66659320446894,499.8183287472946,11.753677164408817,95463.84199176352,1.134268330745491,-0.24732023076953913,0.031153549973947925,0.2408659831022044,-0.15203262992985972,0.08031322891583167,0.3611882398076153,0.2980197554829659,-0.13630755297995992,-3.0438753971422847,0.05828294885370742,-0.06003210399799598,-0.15122416834068136,-0.9849485905951904,0.0,398728051.6873748,327429934.3713427,500433.1570294589,15.296351648276554,-13.793540020841684,6.5639298443947895,1.5677224360501,2.697255931,0.0,0.0,0.0,39.87141370000001,32.7364368,153.0594553254509,560.2499211717435,-100.06557455671343,-13.977959741102206,5.960525385879759,1.887735544953908,-1.5170783436172346,-4.874725631122245,1.958238465517034,100.22124455671343,-0.15721731042685372,0.12414701577755512,0.17673646019038075,0.0,53730703.56513026,0.0,0.0,1.0,0.0,0.0
53764560.0,-0.04018227010220441,0.05865262320240482,0.1732516449739479,0.0,0.0,1584.1643286573146,1500.0,1000.0,1518.8356713426854,1480.1643286573146,1530.3286573146293,14.976645988296594,15.343597377134268,15.89849429496994,15.83547642749499,16.22306769791583,15.66229115747495,16.04564418537074,141.10820524008017,141.10820524008017,11.753096375951904,-0.0014567054729458916,-0.005798337420841683,0.00010870540480961924,-0.19998455048697394,0.17874041833867735,-0.026175862595190384,2.0,1.1384004258757514,2.1384004258757514,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078039910420842,-0.1342047547214429,-3.0509797176252507,-3.135695019168337,-4.3903473501803605,258.0011359130261,43.21108963280561,-0.01147409413026052,0.01528938273747495,0.06651660832064128,0.0,-1.308553701731463,0.15677020271142286,-9.278197258092185,8.470399783625252,954.6441776745492,11.754420345671344,-0.15324505409218436,0.07015452978356715,0.36312727363727454,-1.3265212186072144,0.1615274162064128,-9.356322070729458,-0.15850054493987975,0.07114739091783566,0.35323212416432864,8.470399783625252,94.68466876084169,98.97309127553108,-2.4961745218717435,-2.717224485795591,15.366733160340681,15.200105955290582,0.0033325415010020043,-0.29688982627655314,-0.10457971169138276,76.53833216877754,499.8154548032064,11.75399875995992,95463.87133198397,1.1342686573386773,-0.10748234386573152,-0.11653901015430854,0.3299893999899799,-0.15017446204609217,0.08139656965531063,0.3612235247835672,0.29279946416833663,-0.14036325172745492,-3.0416639435350703,0.05950339721042084,-0.062020188372745484,-0.14880126463326654,-0.9851226472945892,0.0,398728018.6482966,327429955.0302605,500391.01352064125,15.277481420561122,-13.839302683446894,6.429149020569138,1.6236950016813627,2.7065118690000003,0.0,0.0,0.0,39.87141370000001,32.7364368,152.66583116613228,560.4136997557116,-100.01307265130261,-14.01817813498998,5.823428697364729,1.9428515895731462,-1.466315309194389,-4.835462778262525,1.9626780168316633,100.16874265130261,-0.15642561360521043,0.1189043763747495,0.17554393858917836,0.0,53764559.88577154,0.0,0.0,1.0,0.0,0.0
