timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
8012000,5.15E-06,1.54E-05,-2.93E-06,0
8032000,5.17E-06,1.50E-05,-3.37E-06,0
8052000,4.78E-06,1.42E-05,-1.63E-06,0
8076000,4.61E-06,1.72E-05,-4.66E-06,0
8092000,5.25E-06,1.55E-05,-2.26E-06,0
8112000,4.84E-06,1.54E-05,-4.83E-06,0
8132000,5.02E-06,1.53E-05,-4.30E-06,0
8152000,5.45E-06,1.51E-05,-2.68E-06,0
8172000,5.11E-06,1.42E-05,-3.34E-06,0
8192000,4.68E-06,1.60E-05,-3.53E-06,0
8212000,5.34E-06,1.60E-05,-2.27E-06,0
8232000,5.05E-06,1.45E-05,-2.30E-06,0
8252000,3.11E-06,1.39E-05,0,0
8272000,3.36E-06,1.52E-05,0,0
8292000,3.62E-06,1.48E-05,0,0
8312000,3.47E-06,1.40E-05,0,0
8336000,3.25E-06,1.40E-05,0,0
8352000,3.42E-06,1.47E-05,0,1.89E-06
8372000,4.17E-06,1.38E-05,0,1.30E-05
8392000,3.94E-06,1.43E-05,0,1.94E-05
8412000,3.44E-06,1.37E-05,0,2.49E-05
8432000,3.84E-06,1.34E-05,0,3.55E-05
8452000,3.04E-06,1.40E-05,0,4.88E-05
8472000,2.91E-06,1.15E-05,0,6.42E-05
8492000,3.77E-06,1.31E-05,0,7.73E-05
8512000,3.78E-06,1.36E-05,0,8.60E-05
8532000,3.62E-06,1.45E-05,0,9.57E-05
8552000,3.25E-06,1.25E-05,0,0.0001102
8572000,3.39E-06,1.33E-05,0,0.000125018
8592000,3.62E-06,1.30E-05,0,0.000141791
8612000,3.47E-06,1.32E-05,0,0.000156134
8632000,2.84E-06,1.21E-05,0,0.000173803
8652000,3.05E-06,1.22E-05,0,0.000194456
8672000,3.65E-06,1.19E-05,0,0.000213822
8692000,3.58E-06,1.09E-05,0,0.000231103
8712000,2.37E-06,9.37E-06,0,0.000244384
8732000,2.41E-06,9.72E-06,0,0.000247151
8752000,1.04E-05,-0.000358333,0,0.0002403
8776000,2.22E-05,-0.001068923,0,0.000189848
8792000,2.16E-05,-0.001521447,0,9.71E-05
8812000,1.07E-05,-0.002004076,0,-7.90E-05
8832000,-1.50E-05,-0.002440234,0,-0.000324012
8852000,-5.69E-05,-0.002867957,0,-0.000620412
8872000,-0.000113196,-0.003284997,0,-0.000953299
8892000,-0.000185406,-0.003687592,0,-0.001302703
8912000,-0.000266138,-0.004035958,0,-0.001648878
8932000,-0.000362673,-0.004376775,0,-0.001976055
8952000,-0.000471981,-0.004700164,0,-0.002276475
8976000,-0.00061776,-0.005065347,0,-0.002591409
8992000,-0.000721196,-0.00529395,0,-0.002767983
9016000,-0.00087275,-0.005592321,0,-0.002977421
9032000,-0.000976039,-0.00577706,0,-0.003078422
9052000,-0.001108194,-0.005991371,0,-0.003163269
9072000,-0.001242431,-0.00619282,0,-0.003204562
9092000,-0.001377069,-0.006378275,0,-0.003198668
9112000,-0.001504116,-0.006544754,0,-0.003151876
9136000,-0.001656157,-0.006727095,0,-0.003053997
9156000,-0.001783382,-0.006869178,0,-0.002942901
9172000,-0.001884041,-0.006981994,0,-0.002836913
9196000,-0.002034164,-0.007152683,0,-0.002656319
9216000,-0.002157955,-0.007301191,0,-0.002491649
9232000,-0.002256666,-0.007423795,0,-0.002355493
9252000,-0.002378734,-0.007586142,0,-0.002186927
9272000,-0.002499986,-0.007755679,0,-0.002024356
9292000,-0.00262142,-0.007934421,0,-0.001871864
9312000,-0.002742285,-0.008123621,0,-0.00173118
9332000,-0.002860776,-0.008325211,0,-0.001608961
9352000,-0.00297819,-0.00853905,0,-0.001510738
9372000,-0.003094132,-0.008765137,0,-0.001434652
9392000,-0.003209332,-0.00899914,0,-0.00138164
9412000,-0.003324768,-0.009242068,0,-0.001353169
