timestamp,pressure,temperature
8000000,966.17957,12.404602
8092000,966.1684,12.404602
8188000,966.166,12.404602
8308000,966.1611,12.404602
8404000,966.154,12.404602
8500000,966.1719,12.404602
8596000,966.157,12.404602
8692000,966.16223,12.404602
8788000,966.17804,12.404602
8908000,966.16534,12.404572
9008000,966.16833,12.4045105
9100000,966.1543,12.404449
9196000,966.1608,12.404388
9292000,966.16034,12.404358
9388000,966.156,12.404297
9508000,966.15155,12.403961
9604000,966.1327,12.403412
9700000,966.1331,12.402557
9796000,966.1086,12.401459
9892000,966.0802,12.4001465
9988000,966.06793,12.39859
10084000,966.028,12.396851
10204000,965.986,12.394348
10300000,965.9413,12.39209
10396000,965.8932,12.389618
10492000,965.84344,12.386932
10588000,965.7969,12.384033
10708000,965.7419,12.380096
10804000,965.69604,12.376678
10900000,965.61597,12.373077
10996000,965.5463,12.369202
11092000,965.4588,12.365143
11188000,965.3866,12.360931
11288000,965.31116,12.356567
11404000,965.2082,12.350983
11500000,965.13153,12.346436
11596000,965.0542,12.341797
11692000,964.9666,12.337097
11788000,964.87573,12.332428
11888000,964.79865,12.32782
12004000,964.697,12.3220825
12100000,964.60724,12.317596
12196000,964.54443,12.313232
12292000,964.4786,12.30896
12388000,964.3906,12.30481
12508000,964.2973,12.299774
12604000,964.2341,12.295807
12704000,964.1724,12.291901
12800000,964.0964,12.288055
12916000,963.9959,12.283325
13012000,963.9448,12.279572
13108000,963.8609,12.275848
13207999,963.81036,12.272186
13324000,963.7314,12.267609
13420000,963.6703,12.263977
13516000,963.6151,12.260376
13612000,963.5381,12.256805
13708000,963.4703,12.253265
13804000,963.41144,12.249756
13924000,963.331,12.245422
14020000,963.25226,12.242035
14116000,963.23145,12.2387085
14212000,963.1913,12.235382
14308000,963.10944,12.232086
14404000,963.0398,12.228821
14524000,962.97046,12.224823
14620000,962.9231,12.22171
14716000,962.85785,12.218658
14812000,962.8188,12.215698
14908000,962.7691,12.212769
15004000,962.7186,12.20993
15100000,962.66675,12.207123
15220000,962.6063,12.203705
15316000,962.5427,12.201019
15412000,962.52167,12.198364
15508000,962.4552,12.195709
15604000,962.4303,12.193115
15724000,962.35657,12.18988
15820000,962.3096,12.187317
15916000,962.2702,12.184753
16012000,962.2194,12.18219
16108000,962.1609,12.179657
16204000,962.1053,12.1770935
16324000,962.07117,12.17392
16420000,962.0201,12.171356
16516000,961.98676,12.168762
16612000,961.91693,12.166168
16708000,961.8918,12.163544
16804000,961.85425,12.160919
16924000,961.7751,12.157623
17020000,961.7243,12.154938
17116000,961.68896,12.152252
17212000,961.64496,12.149567
17308000,961.584,12.146851
17404000,961.54224,12.144104
17524000,961.49005,12.1406555
17620000,961.4388,12.137878
17716000,961.4127,12.135101
17812000,961.33276,12.132294
17908000,961.2736,12.129486
18004000,961.24554,12.126617
18124000,961.1623,12.123047
18220000,961.12274,12.120148
18316000,961.0826,12.117279
18412000,961.01776,12.11438
18508000,960.9702,12.111511
18604000,960.9213,12.108612
18724000,960.8445,12.10498
18796000,960.8282,12.102814
18920000,960.7507,12.099152
19012000,960.68524,12.096222
19108000,960.6317,12.093292
19204000,960.58887,12.090332
19324000,960.5169,12.086609
19424000,960.468,12.083649
19520000,960.41754,12.080658
19612000,960.3669,12.077698
19708000,960.30927,12.074707
19804000,960.2524,12.071716
19924000,960.19305,12.067963
20024000,960.13104,12.064972
20116000,960.07745,12.061981
20212000,960.0421,12.0589905
