timestamp,indicated_airspeed_m_s,true_airspeed_m_s
8000000,-0.5095926,-0.51954794
8024000,-0.06727079,-0.068584636
8048000,1.1852838,1.2084315
8068000,-1.412497,-1.440092
8092000,-1.4515257,-1.4798775
8120000,-0.7094269,-0.7232867
8140000,0.78040594,0.7956595
8164000,-1.3745495,-1.4013966
8188000,-0.55010766,-0.56085265
8212000,-0.9303406,-0.9485174
8236000,0.3771694,0.38453823
8260000,-1.7483584,-1.7825247
8284000,0.78259385,0.79787904
8308000,0.7725795,0.7876772
8332000,-1.0578183,-1.0784885
8360000,2.4387324,2.4863718
8380000,3.1495254,3.2110636
8404000,4.399409,4.485343
8428000,5.3343425,5.4385977
8452000,6.219158,6.3406897
8476000,7.270328,7.4123845
8500000,8.1119585,8.270447
8524000,9.144315,9.322947
8552000,10.075261,10.272112
8576000,10.618592,10.826037
8596000,11.34891,11.5705805
8620000,11.982486,12.216655
8644000,12.786291,13.035956
8668000,13.270442,13.529703
8692000,13.849954,14.120566
8720000,14.464212,14.7468405
8740000,14.829534,15.119339
8764000,15.451381,15.753412
8788000,15.967763,16.279724
8812000,16.411898,16.732447
8836000,16.880148,17.209843
8864000,17.392305,17.732239
8888000,17.831753,18.1802
8908000,18.058527,18.411264
8932000,18.490086,18.851349
8960000,18.857986,19.226437
8980000,19.053787,19.426151
9008000,19.3947,19.77382
9032000,19.703241,20.088173
9056000,19.993967,20.384472
9076000,20.219612,20.614698
9100000,20.50458,20.905193
9128000,20.729187,21.134312
9148000,20.939846,21.34906
9172000,21.118395,21.53112
9196000,21.36287,21.780304
9220000,21.490253,21.910177
9244000,21.582422,22.004078
9272000,21.776693,22.202227
9292000,21.871626,22.299206
9316000,21.988514,22.418179
9340000,22.10078,22.532574
9364000,22.223637,22.657776
9388000,22.361816,22.79887
9412000,22.417507,22.855602
9436000,22.565962,23.006712
9460000,22.5734,23.014593
9484000,22.665459,23.108505
9508000,22.732315,23.176289
9536000,22.715218,23.159166
9556000,22.84528,23.291786
9580000,22.889187,23.336653
9604000,22.81942,23.26554
9628000,22.957827,23.40672
9652000,22.980528,23.429602
9676000,22.968048,23.417135
9700000,23.017132,23.467321
9724000,23.059757,23.510603
9748000,23.06092,23.511827
9772000,23.070478,23.521362
9796000,23.1177,23.569891
9820000,23.152035,23.604935
9844000,23.120731,23.572815
9872000,23.139381,23.591978
9892000,23.167135,23.62033
9916000,23.154116,23.607346
9944000,23.218658,23.673029
9964000,23.115784,23.568392
9988000,23.161997,23.61544
10012000,23.167242,23.620813
10040000,23.178938,23.63311
10060000,23.173256,23.62711
10084000,23.100765,23.553417
10108000,23.195955,23.6505
10132000,23.198492,23.653252
10156000,23.153288,23.607336
10180000,23.110765,23.563896
10204000,23.191515,23.646551
10228000,23.164137,23.618467
10252000,23.216032,23.671469
10276000,23.101746,23.55521
10300000,23.04969,23.502108
10324000,23.16043,23.61514
10352000,23.073923,23.52687
10372000,23.021072,23.473404
10396000,23.05226,23.505322
10420000,23.01505,23.467386
10448000,23.01899,23.471222
10468000,23.009743,23.462091
10492000,22.981743,23.433664
10516000,22.972513,23.424503
10540000,23.00103,23.45358
10564000,22.87617,23.32641
10588000,22.995667,23.448664
10612000,22.972036,23.424461
10636000,22.811535,23.260687
10660000,22.977316,23.430025
10688000,22.913914,23.365593
10708000,22.887884,23.33907
10736000,22.817476,23.267357
10760000,22.719885,23.168106
10780000,22.862082,23.31335
10804000,22.770458,23.21989
10828000,22.69403,23.141886
10852000,22.747341,23.196474
10876000,22.662708,23.110464
10900000,22.723679,23.172745
10924000,22.687061,23.13559
10948000,22.723907,23.17357
10972000,22.699392,23.148531
10996000,22.561913,23.008646
11020000,22.633204,23.081343
11044000,22.599512,23.047186
11072000,22.502512,22.948412
11092000,22.550035,22.99697
11116000,22.554981,23.002447
11140000,22.465124,22.91103
11164000,22.519367,22.966402
11188000,22.462257,22.908356
11212000,22.423437,22.868979
11236000,22.446957,22.893087
11264000,22.489216,22.936453
11288000,22.387531,22.832975
11312000,22.362766,22.807817
11332000,22.378826,22.824408
11356000,22.357136,22.80239
11384000,22.359667,22.805283
11404000,22.267347,22.711359
11428000,22.297377,22.742115
11456000,22.344616,22.790419
11476000,22.265743,22.710157
11500000,22.234766,22.67874
11528000,22.22064,22.664566
11548000,22.257431,22.702229
11576000,22.214691,22.658964
11596000,22.174252,22.617834
11624000,22.20965,22.654078
11644000,22.200947,22.645466
11668000,22.220821,22.66605
11692000,22.140537,22.584263
11716000,21.976412,22.41701
11740000,21.879013,22.31795
11764000,21.774841,22.211636
11788000,21.59874,22.032495
11812000,21.565172,21.99838
11840000,21.473808,21.905384
11860000,21.445412,21.876331
11888000,21.380243,21.810085
11908000,21.208426,21.635157
11932000,21.160929,21.586971
11956000,21.101469,21.526459
11980000,21.021156,21.444561
12004000,21.007301,21.43078
12028000,20.916752,21.338526
12052000,20.888857,21.310438
12076000,20.84611,21.26693
12100000,20.857239,21.278383
12124000,20.749287,21.1685
12148000,20.760487,21.180038
12172000,20.713657,21.132334
12196000,20.71816,21.137133
12220000,20.701946,21.120733
12244000,20.615631,21.032711
12268000,20.641024,21.058956
12292000,20.596413,21.013601
12316000,20.64628,21.064503
12340000,20.493637,20.908886
12364000,20.567785,20.984873
12388000,20.546648,20.9635
12412000,20.477543,20.89315
12436000,20.484585,20.900496
12460000,20.528559,20.945675
12488000,20.518135,20.934942
12508000,20.49583,20.91246
